apartment_id,apartment_name,gu,legal_dong,latitude,longitude,final_local_market_id,final_local_market_name,market_definition_type,local_market_confidence,assignment_stability,algorithm_cluster,hierarchical_cluster,market_size_apartments,market_transactions_12m,dominant_legal_dong,dominant_dong_share,spatial_fragmentation_flag,low_sample_flag,data_quality_flag,cluster_algorithm_reference
A10027656,명지대방노블랜드오션뷰1차,강서구,명지동,35.0970088824499,128.920360599523,LM001,강서구|명지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,22.0,1081.0,명지동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10027690,명륜2차아이파크1단지,동래구,명륜동,35.2152300700385,129.088107697602,LM032,동래구|명륜동,LEGAL_DONG,HIGH,1.0,1.0,1.0,5.0,306.0,명륜동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A10027698,명지국제신도시호반베르디움1차,강서구,명지동,35.1004557357605,128.920892035046,LM001,강서구|명지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,22.0,1081.0,명지동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10027790,e편한세상화명힐스,북구,화명동,35.2341460173073,129.014088301293,LM053,북구|화명동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10027832,백양디이스트(1단지),북구,만덕동,35.2058687951711,129.033190025409,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10027918,명지1차 금강펜테리움 센트럴파크,강서구,명지동,35.1004557357605,128.920892035046,LM001,강서구|명지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,22.0,1081.0,명지동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10027937,더샵파크시티,연제구,연산동,35.1920267807262,129.095534227204,LM081,연제구|연산동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,16.0,1001.0,연산동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10027953,에일린의 뜰,강서구,명지동,35.1004557357605,128.920892035046,LM001,강서구|명지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,22.0,1081.0,명지동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10027972,안락경동리인,동래구,안락동,35.1929769026661,129.10529055535,LM036,동래구|안락동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,263.0,안락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A10027989,신화명리버뷰자이,북구,금곡동,35.2512280459782,129.012371521078,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10028028,부산센텀푸르지오,연제구,연산동,35.1835723714607,129.112504582731,LM081,연제구|연산동,LEGAL_DONG,HIGH,1.0,0.0,0.0,16.0,1001.0,연산동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10028037,해운대힐스테이트위브,해운대구,중동,35.1608372044455,129.177769874947,LM092,해운대구|중동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,254.0,중동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A10028069,협성·DS엘리시안,강서구,지사동,35.1495640564902,128.836603021997,LM003,강서구|지사동,LEGAL_DONG,HIGH,1.0,2.0,2.0,3.0,179.0,지사동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A10028081,정관이지더원3차아파트,기장군,정관읍,35.3349807510359,129.1655478736,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A10028117,명지오션시티삼정그린코아,강서구,명지동,35.0863305505833,128.908179867156,LM001,강서구|명지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,22.0,1081.0,명지동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10028138,동원역삼정그린코아,북구,금곡동,35.2580364464243,129.014187207907,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10028142,가화만사성정관타운,기장군,정관읍방곡리,35.3270913932754,129.189292074257,LM019,기장군|정관읍방곡리,LEGAL_DONG,HIGH,1.0,2.0,2.0,1.0,21.0,정관읍방곡리,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A10028145,대연롯데캐슬,남구,대연동,35.1409368636008,129.099914167697,LM022,남구|대연동,LEGAL_DONG,HIGH,1.0,1.0,1.0,12.0,982.0,대연동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10028147,서면동일파크스위트1차,부산진구,부암동,35.1654650251433,129.045449993855,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A10028182,대신롯데캐슬,서구,서대신동3가,35.1166687298821,129.010292961723,LM073,서구|서대신동3가,LEGAL_DONG,HIGH,1.0,0.0,0.0,2.0,28.0,서대신동3가,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A10028191,감전엘에이치,사상구,감전동,35.1553216300757,128.994240006796,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60106001,한성기린,동구,범일동,35.1390138078844,129.056962489301,LM027,동구|범일동,LEGAL_DONG,HIGH,1.0,0.0,0.0,4.0,179.0,범일동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60106002,두산위브포세이돈2,동구,범일동,35.1362311780235,129.063459403768,LM027,동구|범일동,LEGAL_DONG,HIGH,1.0,0.0,0.0,4.0,179.0,범일동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60270501,부민e편한세상,서구,부민동3가,35.1043130996166,129.016549041957,LM070,서구|부민동3가,LEGAL_DONG,HIGH,1.0,2.0,2.0,1.0,24.0,부민동3가,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60275104,남성한빛가든,서구,서대신동3가,35.1175411470475,129.011309173693,LM073,서구|서대신동3가,LEGAL_DONG,HIGH,1.0,2.0,2.0,2.0,28.0,서대신동3가,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60275201,남부민풀리페,서구,남부민동,35.0825852898405,129.018370153806,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60402003,하단동에스케이뷰,사하구,하단동,35.1160911401384,128.961482750333,LM067,사하구|하단동,LEGAL_DONG,HIGH,1.0,0.0,0.0,4.0,236.0,하단동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60403002,신평럭키무지개타운,사하구,신평동,35.0930367630439,128.969835825273,LM065,사하구|신평동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,6.0,195.0,신평동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60405001,다대동롯데캐슬몰운대,사하구,다대동,35.0553797809279,128.964833086021,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,0.0,0.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60405002,다대롯데캐슬블루,사하구,다대동,35.0660759887624,128.982821920306,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,0.0,0.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60471810,당리푸르지오,사하구,당리동,35.1053590629305,128.977084698062,LM064,사하구|당리동,LEGAL_DONG,LOW,1.0,1.0,0.0,1.0,19.0,당리동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60472901,다대푸르지오,사하구,다대동,35.0612770368886,128.974556555764,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,0.0,0.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60474002,동원로얄듀크,사하구,장림동,35.077318017704,128.963794294477,LM066,사하구|장림동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,5.0,181.0,장림동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60474307,다대해송,사하구,다대동,35.062715611943,128.977558970913,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60474516,신세대지큐빌,사하구,장림동,35.0761221202712,128.981429998763,LM066,사하구|장림동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,181.0,장림동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60474905,한신혜성,사하구,하단동,35.1012889287059,128.971520894865,LM067,사하구|하단동,LEGAL_DONG,HIGH,1.0,2.0,2.0,4.0,236.0,하단동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60475305,신다대,사하구,다대동,35.0677788241625,128.97774328445,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60475309,3지구도개공아파트,사하구,다대동,35.0660282039576,128.979149742815,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60475408,국제그린,사하구,다대동,35.0660657761745,128.984454188143,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60475411,도개공다대4지구영구임대아파트,사하구,다대동,35.0627448302499,128.985476627903,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60475412,다송,사하구,다대동,35.0642645919934,128.985861988552,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60475507,대우,사하구,다대동,35.0497848213288,128.967717073323,LM063,사하구|다대동,LEGAL_DONG,MEDIUM,0.98,2.0,0.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60475509,다대푸른,사하구,다대동,35.0516482081223,128.965077815255,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60475612,다대포현대,사하구,다대동,35.0614810237866,128.979312755324,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60475710,삼환,사하구,다대동,35.0617575665852,128.981626579868,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,0.0,0.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60475903,신익강변타운,사하구,신평동,35.0954286698909,128.962988469135,LM065,사하구|신평동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,195.0,신평동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60476101,가락타운1,사하구,하단동,35.1102986564977,128.958536370229,LM067,사하구|하단동,LEGAL_DONG,HIGH,1.0,2.0,2.0,4.0,236.0,하단동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60476206,가락타운2,사하구,하단동,35.1010731620413,128.957963941885,LM067,사하구|하단동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,4.0,236.0,하단동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60476511,자유,사하구,다대동,35.0516153734285,128.971564860205,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60476604,다대코오롱맨션,사하구,다대동,35.064090656245,128.98184158244,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,2.0,2.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60476805,현대,사하구,신평동,35.0938469892527,128.96428483733,LM065,사하구|신평동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,195.0,신평동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60477315,장림현대(372-4),사하구,장림동,35.0736843186045,128.97719060866,LM066,사하구|장림동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,181.0,장림동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60480608,부영벽산파라빌,사하구,감천동,35.0942185295071,128.995549749053,LM060,사하구|감천동,LEGAL_DONG,HIGH,1.0,2.0,2.0,1.0,20.0,감천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60481703,구평1차자유,사하구,구평동,35.0873937987817,128.984785017684,LM062,사하구|구평동,LEGAL_DONG,HIGH,1.0,2.0,2.0,3.0,118.0,구평동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60482013,몰운대,사하구,다대동,35.0516293768853,128.966106194759,LM063,사하구|다대동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60482708,성원,사하구,다대동,35.0484867653077,128.968198791232,LM063,사하구|다대동,LEGAL_DONG,HIGH,1.0,0.0,0.0,15.0,577.0,다대동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60482712,5지구몰운대영구임대아파트,사하구,다대동,35.0505743297498,128.962975379083,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60483404,한신,사하구,신평동,35.0970527267283,128.965872629359,LM065,사하구|신평동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,195.0,신평동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60484514,협성르네상스,사하구,장림동,35.0747830165752,128.971459508778,LM066,사하구|장림동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,181.0,장림동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60607003,신영도롯데낙천대,영도구,청학동,35.088132811256,129.061865406657,LM086,영도구|청학동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,2.0,29.0,청학동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60607004,영도신도브래뉴,영도구,청학동,35.0980056587134,129.05634985643,LM086,영도구|청학동,LEGAL_DONG,HIGH,1.0,0.0,0.0,2.0,29.0,청학동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60608002,조양비취맨션,영도구,동삼동,35.0709375752394,129.070767885546,LM082,영도구|동삼동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,234.0,동삼동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60608303,동삼그린힐,영도구,동삼동,35.0856395176363,129.069877449987,LM082,영도구|동삼동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,234.0,동삼동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60670101,도시공사동삼2지구영구임대아파트,영도구,동삼동,35.075969856606,129.064371351396,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60675110,함지그린,영도구,동삼동,35.0712895362543,129.061998563801,LM082,영도구|동삼동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,234.0,동삼동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60675801,미광마린타워,영도구,봉래동2가,35.0945736176092,129.043307273236,LM083,영도구|봉래동2가,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,1.0,9.0,봉래동2가,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60676104,부산동삼1,영도구,동삼동,35.0827747930031,129.066771719936,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60676205,부산동삼2주공,영도구,동삼동,35.0856395176363,129.069877449987,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60680909,국제마마뉴비치타운,영도구,동삼동,35.0724791628311,129.069240000023,LM082,영도구|동삼동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,234.0,동삼동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60680912,절영아파트(215동-217동),영도구,동삼동,35.0767270675141,129.067752734813,LM082,영도구|동삼동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,234.0,동삼동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60681702,반도보라,영도구,영선동4가,35.0824525021607,129.040431961441,LM085,영도구|영선동4가,LEGAL_DONG,HIGH,1.0,0.0,0.0,1.0,19.0,영선동4가,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60701003,동래센트럴파크하이츠2차,동래구,명륜동,35.2110693558213,129.086645725455,LM032,동래구|명륜동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,5.0,306.0,명륜동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60701004,명륜아이파크1단지,동래구,명륜동,35.2099506283549,129.082954713533,LM032,동래구|명륜동,LEGAL_DONG,HIGH,1.0,1.0,1.0,5.0,306.0,명륜동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60702002,우성베스토피아,동래구,복천동,35.205826507023,129.087317319323,LM034,동래구|복천동,LEGAL_DONG,HIGH,1.0,0.0,0.0,1.0,20.0,복천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60710004,안락뜨란채2단지,동래구,안락동,35.1927417818779,129.110161293431,LM036,동래구|안락동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,263.0,안락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60712001,사직2차삼정그린코아,동래구,사직동,35.2030857318743,129.054537240962,LM035,동래구|사직동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,540.0,사직동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60712204,한신,동래구,사직동,35.2015828613283,129.053592626104,LM035,동래구|사직동,LEGAL_DONG,HIGH,1.0,2.0,2.0,9.0,540.0,사직동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60775306,동래럭키,동래구,온천동,35.2098418293523,129.074414771081,LM037,동래구|온천동,LEGAL_DONG,HIGH,1.0,1.0,1.0,9.0,647.0,온천동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60775407,동원로얄듀크,동래구,낙민동,35.1929250056465,129.097170579909,LM031,동래구|낙민동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,6.0,143.0,낙민동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60775605,동래우성,동래구,낙민동,35.1949681839736,129.093401358964,LM031,동래구|낙민동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,143.0,낙민동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60776006,한양,동래구,낙민동,35.1984482125389,129.091672765039,LM031,동래구|낙민동,LEGAL_DONG,MEDIUM,0.97,2.0,0.0,6.0,143.0,낙민동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60776402,사직2차쌍용예가,동래구,사직동,35.1988241040139,129.056668295591,LM035,동래구|사직동,LEGAL_DONG,HIGH,1.0,1.0,1.0,9.0,540.0,사직동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60777205,안락SKVIEW,동래구,안락동,35.1948135944524,129.111846754195,LM036,동래구|안락동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,263.0,안락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60777206,부산안락4휴먼시아,동래구,안락동,35.1990120230414,129.108099724537,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A60777604,안락현대,동래구,안락동,35.2005767533328,129.11375378447,LM036,동래구|안락동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,263.0,안락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60778502,강변뜨란채,동래구,안락동,35.195538188241,129.102446944314,LM036,동래구|안락동,LEGAL_DONG,HIGH,1.0,1.0,1.0,6.0,263.0,안락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60778608,사직쌍용예가,동래구,사직동,35.1965420197669,129.057521614564,LM035,동래구|사직동,LEGAL_DONG,HIGH,1.0,1.0,1.0,9.0,540.0,사직동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60780104,중앙하이츠2,동래구,낙민동,35.1942207793998,129.095775567402,LM031,동래구|낙민동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,6.0,143.0,낙민동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60780108,한일유앤아이,동래구,낙민동,35.1957851549524,129.092865300179,LM031,동래구|낙민동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,143.0,낙민동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60782005,삼정그린코아,동래구,사직동,35.1973800328824,129.053152177356,LM035,동래구|사직동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,540.0,사직동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60782701,화목,동래구,안락동,35.2028961368731,129.096894952043,LM036,동래구|안락동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,263.0,안락동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60783306,벽산아스타,동래구,온천동,35.2174793929872,129.082440819139,LM037,동래구|온천동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,647.0,온천동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60784207,반도보라스카이뷰,동래구,온천동,35.2039561227134,129.069034526705,LM037,동래구|온천동,LEGAL_DONG,HIGH,1.0,1.0,1.0,9.0,647.0,온천동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60802001,대연힐스테이트푸르지오,남구,대연동,35.1398875289479,129.103520204194,LM022,남구|대연동,LEGAL_DONG,HIGH,1.0,1.0,1.0,12.0,982.0,대연동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60804003,삼성,남구,문현동,35.1384099080591,129.069055005484,LM023,남구|문현동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,329.0,문현동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60809002,GS하이츠자이,남구,용호동,35.1326695529587,129.10968594313,LM025,남구|용호동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,9.0,715.0,용호동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60809003,오륙도에스케이뷰,남구,용호동,35.1021956998737,129.116762696896,LM025,남구|용호동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,715.0,용호동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60809004,엘지메트로시티4-2(230~238),남구,용호동,35.1272669147748,129.109040555258,LM025,남구|용호동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,715.0,용호동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60871104,현대아이파크,남구,용당동,35.1188530196986,129.099496778368,LM024,남구|용당동,LEGAL_DONG,HIGH,1.0,0.0,0.0,2.0,39.0,용당동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60872101,시티프라자,남구,문현동,35.1362909579584,129.070460615253,LM023,남구|문현동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,329.0,문현동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60874408,부산대연동푸르지오,남구,대연동,35.1387844865167,129.101979990195,LM022,남구|대연동,LEGAL_DONG,LOW,0.52,1.0,0.0,12.0,982.0,대연동,1.0,False,False,LOW_ASSIGNMENT_STABILITY,KMEANS_K3_SEED20260911
A60875305,감만현대1차,남구,감만동,35.1116284133821,129.08278722916,LM021,남구|감만동,LEGAL_DONG,HIGH,1.0,2.0,2.0,2.0,31.0,감만동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60875509,대우그린1,남구,대연동,35.1510940817367,129.089006435989,LM022,남구|대연동,LEGAL_DONG,HIGH,1.0,2.0,2.0,12.0,982.0,대연동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60876301,일신프리빌리지,남구,용호동,35.1264844347542,129.107746359289,LM025,남구|용호동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,715.0,용호동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60876402,현대비치,남구,용호동,35.12695487974,129.108422424688,LM025,남구|용호동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,9.0,715.0,용호동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60877107,일신보라,남구,우암동,35.1260946044388,129.078925306101,LM026,남구|우암동,LEGAL_DONG,HIGH,1.0,2.0,2.0,1.0,17.0,우암동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60877710,삼익그린,남구,대연동,35.15170299638,129.087291918993,LM022,남구|대연동,LEGAL_DONG,HIGH,1.0,2.0,2.0,12.0,982.0,대연동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60877907,청구,남구,대연동,35.1539709060503,129.089598447813,LM022,남구|대연동,LEGAL_DONG,HIGH,0.94,2.0,2.0,12.0,982.0,대연동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60879704,현대,남구,문현동,35.144451503065,129.079619953916,LM023,남구|문현동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,329.0,문현동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60880104,동일스위트,남구,감만동,35.1191533416803,129.083251696487,LM021,남구|감만동,LEGAL_DONG,HIGH,1.0,2.0,2.0,2.0,31.0,감만동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60883003,신대연코오롱하늘채,남구,용당동,35.1224968312942,129.093613634617,LM024,남구|용당동,LEGAL_DONG,HIGH,1.0,0.0,0.0,2.0,39.0,용당동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60883203,용호동일신님(林)Ⅱ,남구,용호동,35.1262774834291,129.106655784244,LM025,남구|용호동,LEGAL_DONG,HIGH,1.0,0.0,0.0,9.0,715.0,용호동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A60931004,구서동쌍용예가2단지,금정구,구서동,35.2456239111014,129.085885688406,LM005,금정구|구서동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,250.0,구서동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60931207,구서동롯데캐슬골드2단지(1049),금정구,구서동,35.2527047089381,129.086499427303,LM005,금정구|구서동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,250.0,구서동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60932003,부곡동푸르지오,금정구,부곡동,35.2297455147788,129.090585521926,LM006,금정구|부곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,8.0,282.0,부곡동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60939002,장전동금정산SKVIEW,금정구,장전동,35.2274003225827,129.079328508594,LM007,금정구|장전동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,363.0,장전동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A60939003,벽산블루밍장전디자인시티2단지,금정구,장전동,35.2302722053997,129.081911479919,LM007,금정구|장전동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,363.0,장전동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
