apartment_id,apartment_name,legal_dong,gu,school_premium_core_score,gap_confidence,has_6m_price,has_12m_price,has_24m_price,transaction_count_6m,transaction_count_12m,transaction_count_24m,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_cv,temporal_median,temporal_min,temporal_max,residual_method_gap_pct,comparable_method_gap_pct,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag,phase145_gap_reproduced,phase145_reproduction_error
A10023571,주례롯데캐슬골드스마트,주례동,사상구,58.16153421633554,MEDIUM,True,True,True,27.0,58.0,89.0,-81.79217035670663,-83.67635493771073,-86.24215333860708,---,STABLE_NEGATIVE,2.233674905790137,4.4499829819004475,0.026621932584513067,-83.67635493771073,-86.24215333860708,-81.79217035670663,-18.74021239057384,-144.84412832283942,STRONG_NEGATIVE,126.10391593226558,True,500,-83.36629805287538,-98.40469894245571,-88.39909124369323,-73.60311526541145,-49.73829852798658,0.0,1.0,14.795975978281788,VERY_STABLE_NEGATIVE,False,-81.79217035670663,0.0
A10023607,더샵남천프레스티지,남천동,수영구,77.64387417218543,LOW,True,True,True,25.0,66.0,159.0,11.87248370825614,18.012322390316235,25.767982025971225,+++,STABLE_POSITIVE,6.963389367775249,13.895498317715084,0.37536606533667827,18.012322390316235,11.87248370825614,25.767982025971225,50.94298369307446,-27.19801627656218,MIXED_POSITIVE_RESIDUAL,78.14099996963664,True,500,18.533853293567308,11.360647766962812,14.481395851031351,22.29609105628508,30.085461530718625,1.0,0.0,7.814695205253727,VERY_STABLE_POSITIVE,False,11.87248370825614,0.0
A10023616,래미안어반파크2단지,연지동,부산진구,67.58669977924946,MEDIUM,True,True,True,62.0,139.0,202.0,-89.14135068349422,-91.79748923538637,-92.85116580494233,---,STABLE_NEGATIVE,1.9117197561098356,3.709815121448102,0.020947292262065507,-91.79748923538637,-92.85116580494233,-89.14135068349422,-21.52999208073232,-156.7527092862561,STRONG_NEGATIVE,135.2227172055238,True,500,-91.41872606417651,-96.10987763649425,-92.4125463239991,-43.16564394301668,-39.719318322631025,0.0,1.0,49.24690238098241,VERY_STABLE_NEGATIVE,False,-89.14135068349422,0.0
A10023625,e편한세상시민공원2단지,전포동,부산진구,53.49387417218543,MEDIUM,True,True,True,56.0,127.0,216.0,-52.364225621471284,-50.21154828859413,-48.84867711382282,---,STABLE_NEGATIVE,1.7724991230902833,3.515548507648461,0.035116504192787064,-50.21154828859413,-52.364225621471284,-48.84867711382282,-14.988915526805323,-89.73953571613724,STRONG_NEGATIVE,74.75062018933191,True,500,-51.645201327113114,-139.52512877783388,-75.45161577071738,-38.427845524177954,-23.33472482804069,0.0,1.0,37.02377024653943,VERY_STABLE_NEGATIVE,False,-52.36422562147128,0.0
A10023627,가야롯데캐슬골드아너,가야동,부산진구,62.1960816777042,HIGH,True,True,True,32.0,82.0,136.0,-44.51331950598771,-40.900873564152946,-29.58566464275103,---,STABLE_NEGATIVE,7.7880099975706845,14.927654863236679,0.20316572957022802,-40.900873564152946,-44.51331950598771,-29.58566464275103,-48.19360374178354,-40.833035270191886,STRONG_NEGATIVE,7.360568471591655,False,500,-40.94536105286399,-61.856718387977494,-56.869173483496866,-29.751155231920766,-23.57717664558003,0.0,1.0,27.1180182515761,VERY_STABLE_NEGATIVE,False,-44.51331950598772,0.0
A10023647,센텀KCC스위첸,반여동,해운대구,75.30364238410596,HIGH,True,True,True,17.0,39.0,67.0,-39.9764961036735,-41.380955755567264,-40.45106748057644,---,STABLE_NEGATIVE,0.7144248397065671,1.4044596518937666,0.017595440210060088,-40.45106748057644,-41.380955755567264,-39.9764961036735,-17.272677431309624,-62.68031477603738,STRONG_NEGATIVE,45.40763734472775,False,500,-40.93239580069593,-53.39813337898472,-49.20735829271089,-33.27040238335077,-26.341075453444482,0.0,1.0,15.936955909360123,VERY_STABLE_NEGATIVE,False,-39.9764961036735,0.0
A10023684,포레나부산덕천1차,덕천동,북구,67.33973509933774,MEDIUM,True,True,True,36.0,60.0,75.0,-124.42471754127045,-125.7230529209914,-123.63021022358961,---,STABLE_NEGATIVE,1.0564805718478345,2.0928426974017924,0.008479476799911652,-124.42471754127045,-125.7230529209914,-123.63021022358961,-30.479355215094703,-218.3700798674462,STRONG_NEGATIVE,187.8907246523515,True,500,-125.81462164641836,-140.07681588856929,-130.842570025657,-58.85195218469424,-17.9562479234025,0.0,1.0,71.99061784096277,VERY_STABLE_NEGATIVE,False,-124.42471754127044,0.0
A10023692,웨이브리즈,기장읍청강리,기장군,65.05954746136865,LOW,True,True,True,20.0,39.0,58.0,-1.8610281684319272,-3.476899085772173,-2.5732436102059726,---,STABLE_NEGATIVE,0.8098233218350964,1.6158709173402457,0.30709360310175177,-2.5732436102059726,-3.476899085772173,-1.8610281684319272,29.19991476332361,-32.92197110018746,MIXED_POSITIVE_RESIDUAL,62.12188586351107,True,500,-3.481856931365628,-6.692847362917901,-4.579713534588283,-2.289762206080808,13.820654196784462,0.066,0.9339999999999999,2.289951328507475,VERY_STABLE_NEGATIVE,False,-1.861028168431928,0.0
A10023704,대신해모로센트럴아파트,서대신동2가,서구,66.23658940397351,LOW,True,True,True,32.0,61.0,92.0,-3.6971216048315103,-2.650749560222809,-3.9364202616918984,---,STABLE_NEGATIVE,0.683752812977736,1.2856707014690896,0.19945549516406427,-3.6971216048315103,-3.9364202616918984,-2.650749560222809,-3.6971216048315103,,INSUFFICIENT,,False,500,-2.5758953017126824,-16.071898677842267,-13.32582625301983,-1.3283230080346846,0.1329731616060573,0.052,0.948,11.997503244985145,VERY_STABLE_NEGATIVE,False,-3.6971216048315103,0.0
A10023725,백양산베스티움에코포레,만덕동,북구,40.07654525386313,LOW,True,True,True,12.0,19.0,33.0,-17.180458516893353,-16.37175508749643,-22.17096048508572,---,STABLE_NEGATIVE,3.1408569524541896,5.7992053975892865,0.1690960899361657,-17.180458516893353,-22.17096048508572,-16.37175508749643,14.556465436677168,-48.91738247046387,MIXED_POSITIVE_RESIDUAL,63.473847907141035,True,500,-19.87326929887215,-31.594363797794127,-24.732438599713134,-12.65750470712269,3.5427134426800873,0.078,0.922,12.074933892590444,VERY_STABLE_NEGATIVE,False,-17.180458516893353,0.0
A10023750,e편한세상서면더센트럴,범천동,부산진구,67.25629139072848,LOW,True,True,True,43.0,82.0,134.0,0.45468600548160687,4.849573670854239,8.270359429348877,+++,STABLE_POSITIVE,3.9179408678817795,7.8156734238672705,0.865867580676582,4.849573670854239,0.45468600548160687,8.270359429348877,-10.69546544726725,11.604837458230469,MIXED_POSITIVE_COMPARABLE,22.300302905497716,False,500,5.2445079849564245,-10.94996322013159,0.10696943607297582,8.386103342543118,11.280211701952947,0.75,0.25,8.279133906470141,STABLE_POSITIVE,False,0.4546860054816077,0.0
A10023778,이지더원2차포레온아파트,일광읍,기장군,75.63647902869756,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A10023781,힐스테이트명륜트라디움,명륜동,동래구,75.1171633554084,HIGH,True,True,True,7.0,35.0,76.0,-37.175000850082014,-34.470464333148755,-29.638004735395036,---,STABLE_NEGATIVE,3.8182346262846423,7.536996114686978,0.11309549216725082,-34.470464333148755,-37.175000850082014,-29.638004735395036,-26.20387383158984,-48.1461278685742,STRONG_NEGATIVE,21.94225403698436,False,500,-32.65292308259054,-40.19610322658005,-35.771089858135994,-27.80427310735928,-21.3615266805472,0.0,1.0,7.966816750776715,VERY_STABLE_NEGATIVE,False,-37.175000850082014,0.0
A10023790,힐스테이트이진베이시티아파트,암남동,서구,73.16280353200882,LOW,True,True,True,29.0,45.0,77.0,-18.405740957839246,-12.589446069731713,-12.35338765476559,---,STABLE_NEGATIVE,3.4282160158000723,6.052353303073655,0.23725458386503656,-12.589446069731713,-18.405740957839246,-12.35338765476559,-18.40574095783925,,INSUFFICIENT,,False,500,-13.899660414567403,-31.851712873710703,-24.114048837021688,-10.47914969054698,-6.601591462764561,0.0,1.0,13.634899146474709,VERY_STABLE_NEGATIVE,False,-18.40574095783925,0.0
A10023837,부산오션시티푸르지오,동삼동,영도구,42.04061810154525,MEDIUM,True,True,True,12.0,25.0,50.0,-67.61421053425856,-67.27352571485625,-69.52624355521904,---,STABLE_NEGATIVE,1.214267549300348,2.2527178403627914,0.01782071192678678,-67.61421053425856,-69.52624355521904,-67.27352571485625,-0.2436664551062617,-134.98475461341087,NEUTRAL_OR_ZERO,134.74108815830462,True,500,-67.12528113290995,-91.54636901044866,-76.74265437308256,-50.605138768881005,-10.907814382798465,0.01,0.99,26.137515604201553,VERY_STABLE_NEGATIVE,False,-67.61421053425858,0.0
A10023872,대연양우내안애퍼스트,문현동,남구,63.7098233995585,MEDIUM,True,True,True,35.0,94.0,146.0,-20.689878491545166,-19.61343198386264,-16.842920053142173,---,STABLE_NEGATIVE,1.9846730490169888,3.846958438402993,0.10418918434307523,-19.61343198386264,-20.689878491545166,-16.842920053142173,-8.311479775116991,-33.06827720797334,STRONG_NEGATIVE,24.756797432856345,False,500,-19.018281178085214,-61.030728018387634,-23.150049515932196,-15.054521725009941,3.0342145883896756,0.114,0.886,8.095527790922254,STABLE_NEGATIVE,False,-20.68987849154517,0.0
A10023912,일광한신더휴센트럴포레2단지,일광읍삼성리,기장군,75.63647902869756,MEDIUM,True,True,True,15.0,35.0,54.0,17.666905514815163,17.482403919135567,17.304442903551916,+++,STABLE_POSITIVE,0.181241140675277,0.36246261126324697,0.010365767896400563,17.482403919135567,17.304442903551916,17.666905514815163,17.77286917791897,17.560941851711355,STRONG_POSITIVE,0.2119273262076149,False,500,16.53747867490397,8.76564047921278,12.926815941389288,18.422878208847504,20.826534330807398,1.0,0.0,5.496062267458216,VERY_STABLE_POSITIVE,False,17.666905514815163,0.0
A10023928,사하코오롱하늘채,신평동,사하구,45.64525386313466,MEDIUM,True,True,True,36.0,72.0,117.0,-55.43546499728886,-56.414392758305254,-60.15661142836901,---,STABLE_NEGATIVE,2.4917103817646744,4.72114643108015,0.04345843025996467,-56.414392758305254,-60.15661142836901,-55.43546499728886,-7.595747746408954,-103.27518224816878,STRONG_NEGATIVE,95.67943450175983,True,500,-55.76599875170505,-67.94802403136946,-62.31174237178006,-34.47077444969416,-24.449969438229772,0.0,1.0,27.840967922085902,VERY_STABLE_NEGATIVE,False,-55.43546499728886,0.0
A10023963,부산항일동미라주더오션(1지구),좌천동,동구,36.20816777041942,LOW,True,True,True,9.0,23.0,46.0,2.527257965011165,-0.08657031089458966,-0.8109483877829111,+--,MIXED,1.7559633399758852,3.338206352794076,,-0.08657031089458966,-0.8109483877829111,2.527257965011165,2.527257965011165,,INSUFFICIENT,,False,500,0.9662490496095333,-6.587544726561836,-3.621502680961126,5.863846551726663,8.566882706544964,0.564,0.43600000000000005,9.485349232687788,UNCERTAIN,False,2.527257965011165,0.0
A10023969,괴정한신더휴,괴정동,사하구,35.42522075055188,LOW,True,True,True,23.0,50.0,83.0,-13.191887573998882,-0.2717316669888943,-2.3488144192665645,---,STABLE_NEGATIVE,6.938022495160648,12.920155907009988,1.3163101855598334,-2.3488144192665645,-13.191887573998882,-0.2717316669888943,14.634470019105738,-41.0182451671035,MIXED_POSITIVE_RESIDUAL,55.652715186209235,False,500,-0.2717316669888943,-4.337009458801055,-1.3023937423054548,1.9984389987973836,9.896388342490118,0.416,0.5840000000000001,3.3008327411028384,UNCERTAIN,False,-13.19188757399888,0.0
A10023975,동래래미안아이파크,온천동,동래구,65.3701986754967,MEDIUM,True,True,True,71.0,255.0,518.0,-40.15555302047442,-36.343404295737656,-32.72957011398324,---,STABLE_NEGATIVE,3.713432767674404,7.425982906491178,0.10199073964576372,-36.343404295737656,-40.15555302047442,-32.72957011398324,-21.230716650748803,-59.08038939020004,STRONG_NEGATIVE,37.849672739451236,False,500,-36.40134234375188,-50.68587336253961,-42.86490975216897,-28.921873877084842,-20.15423146926589,0.0,1.0,13.943035875084128,VERY_STABLE_NEGATIVE,False,-40.15555302047442,0.0
A10024005,동래3차SKVIEW,온천동,동래구,83.8975165562914,MEDIUM,True,True,True,38.0,108.0,167.0,32.954245223919784,31.742483156292444,30.679660917547682,+++,STABLE_POSITIVE,1.1381045782722232,2.274584306372102,0.03579831192977297,31.742483156292444,30.679660917547682,32.954245223919784,34.22855226903035,31.67993817880921,STRONG_POSITIVE,2.548614090221143,False,500,31.384349818987747,18.161487105482884,24.866540487100973,36.000730010741705,41.03299275761368,1.0,0.0,11.134189523640732,VERY_STABLE_POSITIVE,False,32.954245223919784,0.0
A10024185,부산사하중흥S-클래스,구평동,사하구,36.72902869757174,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A10024201,리버파크반도유보라,구포동,북구,52.61782560706401,LOW,True,True,True,17.0,41.0,106.0,-41.164272642654566,-24.045647681916137,-36.20811491824478,---,STABLE_NEGATIVE,8.80848482251073,17.11862496073843,0.2605597160728292,-36.20811491824478,-41.164272642654566,-24.045647681916137,-41.164272642654566,,INSUFFICIENT,,False,500,-28.35518749954607,-39.74104459312094,-32.35481644856712,-23.116710316783877,-17.595215431854378,0.0,1.0,9.238106131783244,VERY_STABLE_NEGATIVE,False,-41.164272642654566,0.0
A10024226,삼한골든뷰에듀스테이션,부곡동,금정구,65.36490066225166,LOW,True,True,True,18.0,66.0,98.0,-35.353637588910715,-28.65448773814105,-26.865306827466462,---,STABLE_NEGATIVE,4.474586315513244,8.488330761444253,0.14771929075721943,-28.65448773814105,-35.353637588910715,-26.865306827466462,1.3980069965879416,-72.10528217440937,MIXED_POSITIVE_RESIDUAL,73.5032891709973,True,500,-28.597266021472976,-87.7657826820217,-32.33409472886018,-16.34506895585156,-11.873333352685151,0.0,1.0,15.98902577300862,VERY_STABLE_NEGATIVE,False,-35.353637588910715,0.0
A10024249,해운대센텀트루엘1단지,반여동,해운대구,37.38101545253864,MEDIUM,True,True,True,15.0,42.0,71.0,4.015099544061573,4.753871802220926,3.898602807259742,+++,STABLE_POSITIVE,0.4638320444681925,0.8552689949611842,0.10984708804846212,4.015099544061573,3.898602807259742,4.753871802220926,1.1082570037462158,6.92194208437693,STRONG_POSITIVE,5.813685080630714,False,500,5.16916185712965,-13.1850203355423,-3.7688542830608354,14.859122891431872,20.461250061904803,0.668,0.33199999999999996,18.627977174492706,UNCERTAIN,False,4.015099544061572,0.0
A10024303,영도센트럴에일린의뜰,봉래동4가,영도구,42.63222958057395,LOW,True,True,True,24.0,59.0,109.0,7.846981777739025,6.309990489123118,4.984716905246177,+++,STABLE_POSITIVE,1.4324368801515428,2.8622648724928474,0.22450007425239735,6.309990489123118,4.984716905246177,7.846981777739025,7.846981777739025,,INSUFFICIENT,,False,500,5.936145110514822,4.710649898962526,5.538818756351283,6.588055226724505,7.918906868583431,1.0,0.0,1.0492364703732218,VERY_STABLE_POSITIVE,False,7.846981777739025,0.0
A10024318,이편한세상금정산,만덕동,북구,40.05496688741722,HIGH,True,True,True,40.0,87.0,144.0,-52.81049754121193,-55.53164952470294,-54.63333799384945,---,STABLE_NEGATIVE,1.386505141202944,2.721151983491012,0.025522338050311722,-54.63333799384945,-55.53164952470294,-52.81049754121193,-4.7390883067422,-100.88190677568166,STRONG_NEGATIVE,96.14281846893945,True,500,-54.12690741822004,-68.85424092159062,-59.76087169906036,-45.4621580640048,-25.20382499175956,0.0,1.0,14.298713635055563,VERY_STABLE_NEGATIVE,False,-52.81049754121193,0.0
A10024328,동대신역비스타동원아파트,동대신동1가,서구,48.52251655629139,LOW,True,True,True,22.0,37.0,55.0,-0.2723285564362521,-2.3552295911064114,-3.0212420721780875,---,STABLE_NEGATIVE,1.4340255031554476,2.7489135157418354,0.7615911949668873,-2.3552295911064114,-3.0212420721780875,-0.2723285564362521,-0.2723285564362521,,INSUFFICIENT,,False,500,-2.081362202904269,-3.3994483426228017,-2.5804753242651746,-1.1509881840515046,0.33649092741349085,0.086,0.914,1.42948714021367,VERY_STABLE_NEGATIVE,False,-0.2723285564362521,0.0
A10024341,화명푸르지오헤리센트,화명동,북구,45.28443708609271,HIGH,True,True,True,31.0,69.0,131.0,-53.60529796936822,-49.550760037947114,-46.78606320600655,---,STABLE_NEGATIVE,3.4298879760062877,6.819234763361671,0.06862423877130437,-49.550760037947114,-53.60529796936822,-46.78606320600655,-34.96634822938858,-72.24424770934787,STRONG_NEGATIVE,37.277899479959295,False,500,-50.06635914979012,-84.06074045400825,-52.615007773610174,-42.588125747451016,-31.834153751768646,0.0,1.0,10.026882026159157,VERY_STABLE_NEGATIVE,False,-53.60529796936822,0.0
A10024383,사하역비스타동원,괴정동,사하구,62.49724061810154,MEDIUM,True,True,True,12.0,29.0,57.0,-23.441990386245546,-29.143443084093157,-26.24949925516691,---,STABLE_NEGATIVE,2.8508355441825066,5.7014526978476106,0.10848625522807749,-26.24949925516691,-29.143443084093157,-23.441990386245546,-3.7083876327326246,-43.17559313975847,STRONG_NEGATIVE,39.467205507025845,False,500,-29.76275071827766,-60.48941485441106,-37.945120431764735,-21.590053983753457,-4.216611785558877,0.01,0.99,16.35506644801128,VERY_STABLE_NEGATIVE,False,-23.441990386245543,0.0
A10024476,일광신도시비스타동원2차,일광읍이천리,기장군,70.97770419426048,LOW,True,True,True,18.0,33.0,58.0,-16.630024531804672,-19.715753996283937,-25.543936841161525,---,STABLE_NEGATIVE,4.526722034397232,8.913912309356853,0.21942524734794616,-19.715753996283937,-25.543936841161525,-16.630024531804672,11.079164169829982,-44.33921323343933,MIXED_POSITIVE_RESIDUAL,55.41837740326931,False,500,-19.654979090799152,-33.715045452162244,-30.348024591073077,-15.351924227227515,-4.091248674902487,0.002,0.998,14.996100363845562,VERY_STABLE_NEGATIVE,False,-16.63002453180467,0.0
A10024535,대신푸르지오2차,서대신동2가,서구,66.23658940397351,MEDIUM,True,True,True,29.0,59.0,107.0,3.9190961059660467,5.111808860759504,1.3064306633670197,+++,STABLE_POSITIVE,1.9463421956578035,3.805378197392484,0.5648483125550914,3.9190961059660467,1.3064306633670197,5.111808860759504,3.6213639529362185,4.216828258995875,STRONG_POSITIVE,0.5954643060596565,False,500,4.321178721967056,-7.039477130472975,0.06909208012249302,5.955340979790437,9.124260232764023,0.75,0.25,5.886248899667944,STABLE_POSITIVE,False,3.919096105966047,0.0
A10024591,롯데캐슬스타,중동,해운대구,81.58217439293598,HIGH,True,True,True,16.0,57.0,75.0,-27.77277525210515,-28.26849706192032,-28.187526613321545,---,STABLE_NEGATIVE,0.2659307610085662,0.4957218098151728,0.00947172811657742,-28.187526613321545,-28.26849706192032,-27.77277525210515,-22.741184063111188,-32.804366441099106,STRONG_NEGATIVE,10.063182377987918,False,500,-28.019276171654653,-37.87284805126391,-31.02395507298167,-24.482636780920487,-18.360660369362076,0.0,1.0,6.5413182920611845,VERY_STABLE_NEGATIVE,False,-27.772775252105145,0.0
A10024602,서면아이파크1단지,전포동,부산진구,47.90739514348786,MEDIUM,True,True,True,71.0,170.0,318.0,-54.561276398973476,-47.94732197726668,-45.18487613264818,---,STABLE_NEGATIVE,4.818235882063234,9.376400266325298,0.0978696431528517,-47.94732197726668,-54.561276398973476,-45.18487613264818,-20.771631358330712,-88.35092143961624,STRONG_NEGATIVE,67.57929008128554,True,500,-48.29765280958736,-133.1818765370924,-71.42905331521581,-35.89749556784201,-18.09356202689095,0.0,1.0,35.5315577473738,VERY_STABLE_NEGATIVE,False,-54.56127639897348,0.0
A10024606,일광대성베르힐,일광읍삼성리,기장군,75.63647902869756,MEDIUM,True,True,True,14.0,28.0,58.0,23.015900936387396,22.42468935258105,22.100155997525444,+++,STABLE_POSITIVE,0.46429908256455693,0.9157449388619519,0.020623065694081736,22.42468935258105,22.100155997525444,23.015900936387396,18.633519703645383,27.39828216912941,STRONG_POSITIVE,8.764762465484026,False,500,22.701392627497473,19.094532898497654,20.485851728920046,24.54985768663302,25.679953932355847,1.0,0.0,4.064005957712972,VERY_STABLE_POSITIVE,False,23.0159009363874,0.0
A10024627,연산롯데캐슬골드포레,연산동,연제구,64.81462472406182,MEDIUM,True,True,True,36.0,108.0,225.0,-9.726422470797491,-11.416584733632606,-12.019254527486622,---,STABLE_NEGATIVE,1.1886223254477755,2.2928320566891305,0.10752785817715774,-11.416584733632606,-12.019254527486622,-9.726422470797491,-3.653772962035173,-15.79907197955981,STRONG_NEGATIVE,12.145299017524637,False,500,-12.051216904335304,-17.078481033488554,-14.909086880317606,-7.6193093477716225,-4.3439209327739725,0.0,1.0,7.289777532545983,VERY_STABLE_NEGATIVE,False,-9.726422470797491,0.0
A10024664,더샵명지퍼스트월드3단지,명지동,강서구,44.80794701986755,MEDIUM,True,True,True,49.0,104.0,211.0,-27.053633800557808,-27.72292934763604,-26.766098434220574,---,STABLE_NEGATIVE,0.4909444152347106,0.956830913415466,0.0180621188605127,-27.053633800557808,-27.72292934763604,-26.766098434220574,-12.323789029734222,-41.783478571381394,STRONG_NEGATIVE,29.459689541647172,False,500,-27.637045572141083,-40.22245587236632,-30.73076233427436,-25.55060395992184,-17.32496307335351,0.0,1.0,5.180158374352519,VERY_STABLE_NEGATIVE,False,-27.05363380055781,0.0
A10024695,광안자이,광안동,수영구,64.94271523178807,MEDIUM,True,True,True,30.0,58.0,112.0,-10.957362352794375,-10.251631920299696,-7.570213201386489,---,STABLE_NEGATIVE,1.7870292463271007,3.387149151407886,0.18628336946857033,-10.251631920299696,-10.957362352794375,-7.570213201386489,-18.98506363890413,-2.929661066684619,STRONG_NEGATIVE,16.05540257221951,False,500,-10.210334745371537,-17.634487025543258,-11.905001196973622,-1.4909009478758617,4.920411593827556,0.148,0.852,10.41410024909776,STABLE_NEGATIVE,False,-10.957362352794371,0.0
A10024697,더샵명지퍼스트월드2단지,명지동,강서구,55.55849889624725,HIGH,True,True,True,39.0,74.0,163.0,-20.16945908441412,-21.32262844165833,-19.76023063581437,---,STABLE_NEGATIVE,0.8101804730363483,1.5623978058439612,0.039680807062440406,-20.16945908441412,-21.32262844165833,-19.76023063581437,-9.02568352405666,-31.313234644771583,STRONG_NEGATIVE,22.287551120714923,False,500,-20.757830395340665,-27.7049078590321,-23.506857302576858,-18.23103871440418,-15.611740452009853,0.0,1.0,5.27581858817268,VERY_STABLE_NEGATIVE,False,-20.16945908441412,0.0
A10024704,문현경동리인아파트,문현동,남구,43.80700883002207,MEDIUM,True,True,True,25.0,48.0,67.0,8.879430913759313,8.588913947761501,9.261686627769683,+++,STABLE_POSITIVE,0.337427181623814,0.6727726800081815,0.03787057060808241,8.879430913759313,8.588913947761501,9.261686627769683,14.884213270991443,2.874648556527182,STRONG_POSITIVE,12.009564714464261,False,500,9.002456322285413,-23.9883296081717,3.06723994421233,19.89952829451547,21.81028549450849,0.896,0.10399999999999998,16.83228835030314,STABLE_POSITIVE,False,8.879430913759313,0.0
A10024875,브라운스톤하이포레,동대신동3가,서구,57.267218543046354,LOW,True,True,True,9.0,32.0,50.0,2.214606503668604,17.606328683997056,14.655490501026474,+++,STABLE_POSITIVE,8.168926411450968,15.391722180328452,0.71082714477536,14.655490501026474,2.214606503668604,17.606328683997056,2.214606503668604,,INSUFFICIENT,,False,500,16.594427773044835,10.694701047231916,14.131186365270093,17.92353424783463,20.52711214134244,1.0,0.0,3.7923478825645383,VERY_STABLE_POSITIVE,False,2.214606503668604,0.0
A10024909,일광자이푸르지오2단지,일광읍삼성리,기장군,70.97770419426048,MEDIUM,True,True,True,30.0,64.0,120.0,-5.699392736848219,-4.242330480908564,-4.0479705581883305,---,STABLE_NEGATIVE,0.9025889992510017,1.6514221786598888,0.1935544152087828,-4.242330480908564,-5.699392736848219,-4.0479705581883305,-5.770250709017443,-5.628534764678992,STRONG_NEGATIVE,0.14171594433845058,False,500,-4.254110651618026,-7.894166148935718,-5.963956077977903,-1.0480285339103674,1.7630610275178977,0.092,0.908,4.915927544067536,VERY_STABLE_NEGATIVE,False,-5.699392736848218,0.0
A10024919,일광신도시비스타동원1차,일광읍삼성리,기장군,70.97770419426048,MEDIUM,True,True,True,16.0,51.0,78.0,-5.103244949461062,-5.841601187209856,-4.820006310356041,---,STABLE_NEGATIVE,0.5274230043204697,1.0215948768538157,0.10036687741151704,-5.103244949461062,-5.841601187209856,-4.820006310356041,-6.273093404943152,-3.933396493978968,STRONG_NEGATIVE,2.339696910964184,False,500,-5.74832678929137,-11.665391672597703,-7.498520192466087,-3.0163136658876475,0.11491366266533738,0.06,0.94,4.482206526578439,VERY_STABLE_NEGATIVE,False,-5.103244949461061,0.0
