apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,primary_market,fallback_level,fallback_market_name,school_premium_core_score,estimated_school_premium_pct,school_premium_confidence,representative_area_m2,recent_6m_market_price,recent_12m_market_price,transaction_count_6m,transaction_count_12m,comparable_apartment_count,comparable_transaction_count,local_fair_price_per_m2,local_fair_total_price,fair_price_lower,fair_price_upper,prediction_interval_width_pct,selected_model_type,local_model_rmse,local_model_mae,recent_local_residual,residual_volatility,model_confidence,low_sample_flag,fallback_flag,data_quality_flag,school_value_gap_pct,gap_confidence,gap_positive_probability,candidate_tier,residual_6m_median,residual_12m_median,residual_temporal_stability,fair_price_lower_per_m2,fair_price_upper_per_m2,observed_unit_price_6m,observed_unit_price_12m,observed_market_price_6m,observed_market_price_12m,has_6m_market_price,has_12m_market_price,local_value_gap_6m_pct,local_value_gap_12m_pct,local_value_gap_pct,fair_price_lower_gap_pct,fair_price_upper_gap_pct,local_gap_temporal_stability,local_gap_temporal_abs_diff,local_gap_interval_status,point_gap_status,local_gap_confidence,local_sign,school_sign,school_local_signal_agreement,strong_dual_positive,extreme_gap_flag,dong_bias_flag,residual_gap_direction_consistent,combined_candidate_class,phase154_audit_priority
A61203017,동부,해운대구,좌동,679.0,상당초등학교,해운대구|좌동,0,해운대구|좌동,78.09409492273733,12.657868618893332,B,58.44,5971937.029431896,5903490.759753593,6,27,27,6664,6470579.118705298,378140643.6971376,271090843.3932361,527462840.96459824,67.79805393696243,F_S,0.1698021528110204,0.1313117722129474,-0.0702586403893814,0.1647976039979107,HIGH,False,False,OK,-5.132088301728562,LOW,0.774,NOT_CANDIDATE,-0.032776770745113204,-0.07025864038938145,STABLE_NEGATIVE,4638789.243552979,9025715.964486623,5971937.029431896,5903490.759753593,349000000.0,345000000.0,True,True,8.34975464101364,9.605983680329743,9.605983680329743,-21.422943943989537,52.88777998973862,STABLE_POSITIVE,1.2562290393161035,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,NEGATIVE,LOCAL_ONLY_POSITIVE,False,False,False,True,LOCAL_VALUE_CANDIDATE,LOW
A61203018,대림2,해운대구,좌동,682.0,좌동초등학교,해운대구|좌동,0,해운대구|좌동,59.09834437086093,3.935307150387124,B,59.816,6496281.364954346,6436404.975257456,14,31,27,6661,5855971.685526426,350280802.3414487,251117989.3353568,488601556.6376378,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,0.0908817883503658,0.1377037142828253,HIGH,False,False,OK,-15.317064222787366,HIGH,0.0,NOT_CANDIDATE,0.09123388938120414,0.09088178835036587,STABLE_POSITIVE,4198174.223207115,8168409.065093583,6496281.364954346,6436404.975257456,388581566.1261092,385000000.0,True,True,-9.856557058661508,-9.017973417805525,-9.017973417805525,-34.774548224582645,26.90949523055528,STABLE_NEGATIVE,0.8385836408559832,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61203019,삼성,해운대구,좌동,728.0,상당초등학교,해운대구|좌동,0,해운대구|좌동,78.09409492273733,12.657868618893351,B,59.944,7310478.35230497,6968321.2604733445,15,32,27,6611,6662464.261648322,399374757.7002471,286313681.6936371,557081995.3298635,67.79805393696242,F_S,0.1698021528110204,0.1313117722129474,0.0400096474219964,0.1598717286585109,HIGH,False,False,OK,-23.307041079292524,HIGH,0.0,NOT_CANDIDATE,0.06889095030532033,0.04000964742199642,STABLE_POSITIVE,4776352.624009693,9293373.737652868,7310478.35230497,6968321.2604733445,438219314.3505691,417709049.63781416,True,True,-8.864181787123815,-4.389249395832884,-4.389249395832884,-31.456193744930104,33.366034519217735,STABLE_NEGATIVE,4.474932391290931,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61203020,건영1,해운대구,좌동,788.0,부흥초등학교,해운대구|좌동,0,해운대구|좌동,82.6453642384106,14.854217222538658,B,59.88,6003077.583738906,5819973.279893119,12,32,27,6607,6350865.774260587,380289842.562724,272631614.38097006,530460726.958436,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,-0.0696161272418818,0.1425091407019302,HIGH,False,False,OK,5.714488470816667,LOW,0.99,NOT_CANDIDATE,-0.028818351278768972,-0.06961612724188182,STABLE_NEGATIVE,4552966.172026888,8858729.575124182,6003077.583738906,5819973.279893119,359464285.71428573,348500000.0,True,True,5.793498179396628,9.121906043823236,9.121906043823236,-21.76998152626397,52.21254719036901,STABLE_POSITIVE,3.328407864426608,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,False,False,False,True,UNCERTAIN,LOW
A61203021,해운대 센트럴파크,해운대구,좌동,799.0,양운초등학교,해운대구|좌동,0,해운대구|좌동,61.9123068432671,5.183506659607939,B,59.99,4750791.798633105,4817469.578263043,9,37,27,6612,5242299.75981981,314485562.5915904,225456210.0609127,438671301.41071963,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,-0.0564542264908656,0.1460194655834059,HIGH,False,False,OK,21.00800562864656,HIGH,1.0,NOT_CANDIDATE,-0.07285521822300467,-0.05645422649086562,STABLE_NEGATIVE,3758229.872660655,7312407.091360554,4750791.798633105,4817469.578263043,285000000.0,289000000.0,True,True,10.345811435645746,8.818533768716396,8.818533768716396,-21.98747056715824,51.78937765076803,STABLE_POSITIVE,1.5272776669293506,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A61203022,롯데3차,해운대구,좌동,824.0,부흥초등학교,해운대구|좌동,0,해운대구|좌동,82.6453642384106,14.854217222538637,B,59.6,6585570.469798658,6291946.308724832,16,42,27,6555,5975208.237801358,356122410.97296095,255305866.61616614,496749930.8892261,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,0.0687201489078672,0.1352363848542264,HIGH,False,False,OK,-4.169990445384608,LOW,0.446,NOT_CANDIDATE,0.08984251594318415,0.06872014890786726,STABLE_POSITIVE,4283655.480137016,8334730.384047417,6585570.469798658,6291946.308724832,392500000.0,375000000.0,True,True,-9.268175548290202,-5.034023740543747,-5.034023740543747,-31.918435569022364,32.46664823712695,STABLE_NEGATIVE,4.234151807746455,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61203023,롯데4,해운대구,좌동,842.0,부흥초등학교,해운대구|좌동,0,해운대구|좌동,82.6453642384106,14.854217222538658,B,59.6,5855704.697986577,5788590.604026846,12,39,27,6543,5845181.175427649,348372798.0554879,249750131.90003365,485940109.4273993,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,-0.0093376741801183,0.1412428041155841,HIGH,False,False,OK,13.781700992141444,HIGH,1.0,NOT_CANDIDATE,-0.009346127025394502,-0.009337674180118327,STABLE_NEGATIVE,4190438.454698551,8153357.540728176,5855704.697986577,5788590.604026846,349000000.0,345000000.0,True,True,-0.17971402421550486,0.9776226247790953,0.9776226247790953,-27.608657420280103,40.85220563113023,MIXED,1.1573366489946002,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,POSITIVE,SCHOOL_ONLY_POSITIVE,False,False,False,True,SCHOOL_VALUE_CANDIDATE,LOW
A61203024,대우,해운대구,좌동,852.0,해송초등학교,해운대구|좌동,0,해운대구|좌동,61.5385761589404,5.016870245024108,B,59.946,6322356.787775665,6172221.666166216,30,58,27,6580,5875017.0627465695,352183772.84340584,252482238.02675426,491255982.29635656,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,0.053783100940052,0.1310416262151167,HIGH,False,False,OK,-12.31449568220021,HIGH,0.014,NOT_CANDIDATE,0.06734056998794102,0.05378310094005201,STABLE_POSITIVE,4211827.945596942,8194975.18260362,6322356.787775665,6172221.666166216,379000000.0,370000000.0,True,True,-7.075521677201624,-4.8151965288092295,-4.8151965288092295,-31.76155729006641,32.7718871071234,STABLE_NEGATIVE,2.2603251483923943,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61203025,벽산1,해운대구,좌동,880.0,신곡초등학교,해운대구|좌동,0,해운대구|좌동,75.86605960264902,11.598028228028737,B,59.73,8454712.874602377,8434640.787650794,17,36,27,6589,6540824.295356752,390683435.1616588,280082830.8277999,544958596.92148,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,0.2358212503526244,0.1629301009583199,HIGH,False,False,OK,-46.58421806266741,HIGH,0.0,NOT_CANDIDATE,0.23079297996851444,0.23582125035262447,STABLE_POSITIVE,4689148.3480294645,9123699.931717394,8454712.874602377,8434640.787650794,505000000.0,503801094.2463819,True,True,-22.636943532344787,-22.452841086804654,-22.452841086804654,-44.40606937411166,8.169395252438694,STABLE_NEGATIVE,0.18410244554013389,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61203026,화목,해운대구,좌동,896.0,신곡초등학교,해운대구|좌동,0,해운대구|좌동,75.86605960264902,11.598028228028737,B,56.345,7809033.632088029,7720294.613541574,11,21,27,6609,6352096.608556973,357908883.4091426,256586597.28475606,499241855.10366744,67.79805393696267,F_S,0.1698021528110204,0.1313117722129474,0.1724469334629681,0.1891893412929551,HIGH,False,False,OK,-30.286049128905955,HIGH,0.0,NOT_CANDIDATE,0.17058146754778747,0.17244693346296813,STABLE_POSITIVE,4553848.563044744,8860446.447842177,7809033.632088029,7720294.613541574,440000000.0,435000000.0,True,True,-18.657071952467586,-17.72209576801319,-17.72209576801319,-41.01457533683769,14.768242552567234,STABLE_NEGATIVE,0.9349761844543956,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61203027,LH뜨란채아파트,해운대구,좌동,928.0,양운초등학교,해운대구|좌동,0,해운대구|좌동,61.9123068432671,5.183506659607939,B,59.98,4859953.317772592,4751583.861287096,20,41,27,6568,5008207.079136891,300392260.60663074,215352654.18830383,419012761.05684876,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,-0.0313101036963807,0.1419087246479828,HIGH,False,False,OK,17.02775450696209,HIGH,1.0,NOT_CANDIDATE,-0.02926445274815581,-0.031310103696380764,STABLE_NEGATIVE,3590407.705706966,6985874.642494978,4859953.317772592,4751583.861287096,291500000.00000006,285000000.0,True,True,3.0505182183981683,5.400793195309039,5.400793195309039,-24.43766519708638,47.022021423455705,STABLE_POSITIVE,2.350274976910871,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A61203028,코오롱,해운대구,좌동,928.0,신도초등학교,해운대구|좌동,0,해운대구|좌동,67.07527593818985,7.512776595022341,B,59.985,6325389.820535452,6003531.489111242,9,33,27,6612,5997181.860081776,359740953.87700534,257900017.40123135,501797383.34410745,67.79805393696267,F_S,0.1698021528110204,0.1313117722129474,0.0364580964081628,0.1422713534710781,HIGH,False,False,OK,-6.971336144983308,LOW,0.036,NOT_CANDIDATE,0.048377365124414595,0.03645809640816289,STABLE_POSITIVE,4299408.475472724,8365381.067668708,6325389.820535452,6003531.489111242,379428508.3848191,360121836.37433785,True,True,-5.18873887247463,-0.10576489922610177,-0.10576489922610177,-28.38534313893962,39.34100425459937,STABLE_NEGATIVE,5.082973973248528,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,HIGH,NEUTRAL,NEGATIVE,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A61203029,건영2,해운대구,좌동,938.0,부흥초등학교,해운대구|좌동,0,해운대구|좌동,82.6453642384106,14.85421722253857,B,84.64,6689061.763319189,6420610.256196037,22,48,27,6574,6517378.888876582,551630949.1545138,395466876.5198394,769461924.9605945,67.79805393696243,F_S,0.1698021528110204,0.1313117722129474,0.0166130829619568,0.1463609109942537,HIGH,False,False,OK,-7.510472659222135,LOW,0.396,NOT_CANDIDATE,0.030441972912280235,0.01661308296195685,STABLE_POSITIVE,4672340.223533074,9090996.277889822,6689061.763319189,6420610.256196037,566162187.6473361,543440452.0844326,True,True,-2.5666211573058706,1.5071563109933406,1.5071563109933406,-27.229032177678782,41.590844407925246,MIXED,4.073777468299211,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,NEGATIVE,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A61203031,상록,해운대구,좌동,1000.0,해송초등학교,해운대구|좌동,0,해운대구|좌동,61.5385761589404,5.016870245024108,B,59.85,4845446.9507101085,4954051.796157059,25,48,27,6542,5178080.527828325,309908119.5905252,222174619.19141307,432286293.2664241,67.79805393696267,F_S,0.1698021528110204,0.1313117722129474,-0.0322745278407081,0.1654276884986313,HIGH,False,False,OK,20.232746865958333,HIGH,1.0,NOT_CANDIDATE,-0.05941455528816597,-0.03227452784070817,STABLE_NEGATIVE,3712190.796849007,7222828.626005416,4845446.9507101085,4954051.796157059,290000000.0,296500000.0,True,True,6.864868824319048,4.522131396467177,4.522131396467177,-25.067582060231675,45.79638896000813,STABLE_POSITIVE,2.342737427851871,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A61203032,대우2,해운대구,좌동,1002.0,좌산초등학교,해운대구|좌동,0,해운대구|좌동,62.41092715231788,5.406239769200183,B,59.946,5947018.983752044,5888633.103126147,20,46,27,6543,5805894.163648417,348040131.534068,249511641.6732792,485476077.7730224,67.79805393696267,F_S,0.1698021528110204,0.1313117722129474,0.0162791197281606,0.1672737321622917,HIGH,False,False,OK,1.295256589365695,LOW,0.16,NOT_CANDIDATE,0.02118821940133575,0.01627911972816065,STABLE_POSITIVE,4162273.4072878794,8098556.6638812,5947018.983752044,5888633.103126147,356500000.0,353000000.0,True,True,-2.3730346328000085,-1.4050618883660104,-1.4050618883660104,-29.31681539000589,37.52863393003467,STABLE_NEGATIVE,0.9679727444339981,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,HIGH,NEUTRAL,NEUTRAL,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A61203033,벽산2,해운대구,좌동,1070.0,좌산초등학교,해운대구|좌동,0,해운대구|좌동,62.41092715231788,5.406239769200183,B,59.73,5231876.7788381055,5198665.824335534,23,52,27,6529,5876863.9305902,351025082.57415265,251651567.4084037,489639742.22429544,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,-0.0850821089673186,0.154026951835651,HIGH,False,False,OK,10.588935081427618,LOW,0.97,NOT_CANDIDATE,-0.08451468940372031,-0.0850821089673186,STABLE_NEGATIVE,4213151.974023166,8197551.351486614,5231876.7788381055,5198665.824335534,312500000.0,310516309.68756145,True,True,12.328026423728854,13.045618417709125,13.045618417709125,-18.957053282768587,57.685676065442834,STABLE_POSITIVE,0.7175919939802711,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,False,False,False,True,UNCERTAIN,LOW
A61203034,대동타운,해운대구,좌동,1240.0,좌동초등학교,해운대구|좌동,0,해운대구|좌동,59.09834437086093,3.935307150387146,B,59.95,6005004.1701417845,5734058.329214038,21,57,27,6503,5851627.184402178,350805049.7049106,251493824.7877907,489332821.6003147,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,0.0332626490611751,0.1572994373821478,HIGH,False,False,OK,-0.6538062162728959,LOW,0.658,NOT_CANDIDATE,0.04943003531387724,0.033262649061175154,STABLE_POSITIVE,4195059.629487751,8162348.98415871,6005004.1701417845,5734058.329214038,360000000.0,343756796.8363816,True,True,-2.554152859747061,2.0503602934966114,2.0503602934966114,-26.839606634019653,42.34855168062992,MIXED,4.604513153243673,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,NEUTRAL,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A61203035,경남선경,해운대구,좌동,1358.0,좌산초등학교,해운대구|좌동,0,해운대구|좌동,62.41092715231788,5.406239769200183,B,59.85,4477861.319966583,4477861.319966583,25,53,27,6510,5954957.957083298,356404233.73143536,255507906.70510042,497143041.3239575,67.79805393696267,F_S,0.1698021528110204,0.1313117722129474,-0.2421107317767798,0.1575057156720666,HIGH,False,False,OK,24.369635438918465,HIGH,1.0,NOT_CANDIDATE,-0.26285950784076206,-0.24211073177677989,STABLE_NEGATIVE,4269137.9566432815,8306483.564310066,4477861.319966583,4477861.319966583,267999999.99999997,267999999.99999997,True,True,32.98665437740127,32.98665437740127,32.98665437740127,-4.661228841380427,85.50113482237222,STABLE_POSITIVE,0.0,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,True,False,True,UNCERTAIN,HIGH
A61203036,두산1차아파트,해운대구,좌동,1422.0,양운초등학교,해운대구|좌동,0,해운대구|좌동,61.9123068432671,5.1835066596079615,B,59.94,6352051.095327379,5705705.705705706,20,49,27,6480,5728070.775748604,343340562.2983713,246142497.9196912,478920717.53421193,67.79805393696267,F_S,0.1698021528110204,0.1313117722129474,0.0268988290179557,0.16704316159719,HIGH,False,False,OK,-7.607391102831795,MEDIUM,0.238,NOT_CANDIDATE,0.06767257348424227,0.026898829017955705,STABLE_POSITIVE,4106481.446774962,7990001.960864397,6352051.095327379,5705705.705705706,380741942.6539231,342000000.0,True,True,-9.823288733268853,0.3919772802255306,0.3919772802255306,-28.028509380207247,40.03529752462338,MIXED,10.215266013494384,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,NEGATIVE,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A61203037,대림,해운대구,좌동,1424.0,좌동초등학교,해운대구|좌동,0,해운대구|좌동,59.09834437086093,3.9353071503871018,B,59.816,6937943.025277518,6478199.812759128,21,52,27,6489,5671802.20987927,339264520.9861384,243220364.3287729,473235107.25593305,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,0.1767414554528068,0.1511495437520196,HIGH,False,False,OK,-19.67867759392248,MEDIUM,0.0,NOT_CANDIDATE,0.20971474723462435,0.17674145545280684,STABLE_POSITIVE,4066142.2416873896,7911513.763139177,6937943.025277518,6478199.812759128,415000000.0,387500000.00000006,True,True,-18.24951301538834,-12.447865551964298,-12.447865551964298,-37.23345436676829,22.125188969273026,STABLE_NEGATIVE,5.801647463424043,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61203038,SKVIEW,해운대구,좌동,1721.0,좌산초등학교,해운대구|좌동,0,해운대구|좌동,62.41092715231788,5.406239769200183,B,59.91,4334055.675945991,4182585.964206717,30,89,27,6291,4892354.971490487,293100986.34199506,210125504.65344828,408842269.46336365,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,-0.1216267952645306,0.1642475277861455,HIGH,False,False,OK,32.09802977224911,MEDIUM,1.0,NOT_CANDIDATE,-0.10761048698814601,-0.12162679526453068,STABLE_NEGATIVE,3507352.7733842144,6824274.2357430095,4334055.675945991,4182585.964206717,259653275.54592428,250578725.1156244,True,True,12.88168259219782,16.96962150587591,16.96962150587591,-16.14391662480915,63.15921045360567,STABLE_POSITIVE,4.087938913678091,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A61203039,엘지,해운대구,좌동,1848.0,상당초등학교,해운대구|좌동,0,해운대구|좌동,78.09409492273733,12.657868618893332,B,59.94,6221151.916516155,5819787.276740919,15,65,27,6407,6178767.144025406,370355302.6128828,265509494.98276207,516603182.8066457,67.79805393696266,F_S,0.1698021528110204,0.1313117722129474,0.0233614536323383,0.1615503136738657,HIGH,False,False,OK,5.255058633154143,MEDIUM,0.678,NOT_CANDIDATE,0.03118844421459599,0.023361453632338325,STABLE_POSITIVE,4429587.837550252,8618671.718495924,6221151.916516155,5819787.276740919,372895845.8759783,348838049.36785066,True,True,-0.681301036520654,6.168264409236546,6.168264409236546,-23.88746139823136,48.092555769879986,MIXED,6.8495654457572,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,LOW,POSITIVE,POSITIVE,DOUBLE_POSITIVE,False,False,False,False,UNCERTAIN,LOW
A61204001,송정1단지주공아파트,해운대구,송정동,828.0,송정초등학교,해운대구|송정동,1,해운대구|송정동;해운대구|우동,33.210596026490066,,B,,,,0,0,19,3929,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,True,True,INSUFFICIENT_MODEL_FEATURES,,LOW,,NOT_CANDIDATE,,,,,,,,,,False,False,,,,,,INSUFFICIENT,,INSUFFICIENT,MISSING,LOW,MISSING,MISSING,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A61204002,부산송정2휴먼시아,해운대구,송정동,890.0,송정초등학교,해운대구|송정동,1,해운대구|송정동;해운대구|우동,33.210596026490066,,B,,,,0,0,19,3929,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,True,True,INSUFFICIENT_MODEL_FEATURES,,LOW,,NOT_CANDIDATE,,,,,,,,,,False,False,,,,,,INSUFFICIENT,,INSUFFICIENT,MISSING,LOW,MISSING,MISSING,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A61205002,센텀동부센트레빌,해운대구,재송동,703.0,재송초등학교,해운대구|재송동,0,해운대구|재송동,26.85298013245033,-9.353063482901526,B,84.9926,6236486.454735808,6377333.40393112,10,21,10,3015,5765665.413892211,490038894.2567752,296634149.89848334,809543061.6015878,104.6669800528824,F_S,0.256114899500908,0.1895901232928625,0.1665536876166555,0.1461565173529024,MEDIUM,False,False,OK,7.216000733884275,LOW,0.33,NOT_CANDIDATE,0.15986133411671588,0.16655368761665557,STABLE_POSITIVE,3490117.3737299875,9524865.242404489,6236486.454735808,6377333.40393112,530055198.6527786,542026147.0669562,True,True,-7.549459848278328,-9.591281360040927,-9.591281360040927,-45.27309217393892,49.35498333101363,STABLE_NEGATIVE,2.041821511762599,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,LOW,NEGATIVE,POSITIVE,SCHOOL_ONLY_POSITIVE,False,False,False,True,UNCERTAIN,LOW
A61205003,더샵센텀스타,해운대구,재송동,629.0,센텀초등학교,해운대구|재송동,0,해운대구|재송동,89.52671081677705,18.256596836535067,A,135.65,11057869.517139696,10689273.866568374,6,25,10,3021,9721163.579509553,1318675839.5604708,798231102.1515023,2178449280.106439,104.66698005288238,F_S,0.256114899500908,0.1895901232928625,0.1350133323452702,0.2011716107834139,MEDIUM,False,False,OK,-45.49114452492064,HIGH,0.002,NOT_CANDIDATE,0.16828577138943146,0.13501333234527024,STABLE_POSITIVE,5884490.248075947,16059338.592749275,11057869.517139696,10689273.866568374,1499999999.9999998,1450000000.0,True,True,-12.088277362635269,-9.056838651002009,-9.056838651002009,-44.94957916196536,50.237881386650976,STABLE_NEGATIVE,3.0314387116332604,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,LOW,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A61206110,센텀롯데캐슬3차아파트,해운대구,반여동,517.0,무정초등학교,해운대구|반여동,0,해운대구|반여동,75.30364238410596,11.332075238285563,B,59.9399,4842327.235413592,4696166.418720261,12,27,12,3171,5144966.49798354,308388777.3924836,206568144.7730382,460398374.2320173,82.3085170625167,F_S,0.2044545379514155,0.1594074158392314,-0.0650726164844428,0.1395650301857241,HIGH,False,False,OK,-3.0382692362161965,LOW,0.566,NOT_CANDIDATE,-0.014672998508428847,-0.06507261648444285,STABLE_NEGATIVE,3446254.411052374,7681000.038905925,4842327.235413592,4696166.418720261,290248610.2579672,281487745.5214506,True,True,6.249872176267712,9.556732859257998,9.556732859257998,-26.615581651565424,63.558940507032816,STABLE_POSITIVE,3.306860682990286,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,NEGATIVE,LOCAL_ONLY_POSITIVE,False,False,False,True,LOCAL_VALUE_CANDIDATE,LOW
A61206113,우방신세계타운,해운대구,반여동,998.0,반안초등학교,해운대구|반여동,0,해운대구|반여동,64.27847682119204,6.244671660872059,B,77.67,3476245.654692932,3532736.693358455,21,37,12,3086,4478075.781704413,347812145.96498173,232975111.250811,519254130.75790364,82.30851706251671,F_S,0.2044545379514155,0.1594074158392314,-0.25142807045418,0.1457426987476853,HIGH,False,False,OK,31.646294728720324,MEDIUM,1.0,NOT_CANDIDATE,-0.24741977158984163,-0.25142807045418003,STABLE_NEGATIVE,2999550.807915682,6685388.576772288,3476245.654692932,3532736.693358455,270000000.00000006,274387658.9731512,True,True,28.819313320363584,26.759398460779572,26.759398460779572,-15.092715130600098,89.24106597983423,STABLE_POSITIVE,2.059914859584012,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A61206114,센텀롯데캐슬2차,해운대구,반여동,1165.0,무정초등학교,해운대구|반여동,0,해운대구|반여동,75.30364238410596,11.332075238285633,B,84.97,4077909.850535483,4095563.1399317407,24,53,12,3022,5237966.052135882,445069975.44998586,298121351.56227666,664451848.2456672,82.30851706251671,F_S,0.2044545379514155,0.1594074158392314,-0.2288282768478264,0.1536912514404007,HIGH,False,False,OK,26.053881424513325,MEDIUM,1.0,TIER_1,-0.22768516087459378,-0.22882827684782647,STABLE_NEGATIVE,3508548.3295548623,7819840.511305958,4077909.850535483,4095563.1399317407,346500000.0,348000000.0,True,True,28.44732336218929,27.893671106317775,27.893671106317775,-14.332944953368775,90.9344391510538,STABLE_POSITIVE,0.5536522558715156,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
