apartment_id,apartment_name,legal_dong,gu,household_count,elementary_school_name,school_premium_core_score,school_premium_confidence,representative_area_m2,recent_market_price,baseline_expected_price,school_adjusted_expected_price,estimated_school_premium_pct,estimated_school_premium_amount,model_uncertainty_pct,transaction_count,price_window_used,as_of_date,data_quality_flag
A10025776,더힐시그니처,명지동,강서구,1210.0,명원초등학교,44.80794701986755,B,91.6395,622500000.0,535574092.14029586,523906205.556725,-2.1785756172302606,-11667886.583570838,0.958196094333363,20.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A61175804,현대,거제동,연제구,618.0,연제초등학교,44.049558498896246,B,72.77,397000000.0,294798652.8471385,287449922.37203985,-2.4927964914782663,-7348730.4750986695,1.1449756706704344,8.0,6M,2026-08-28,OK
A10023526,힐스테이트연산,연산동,연제구,1651.0,연미초등학교,43.889845474613686,B,74.6718,579000000.0,655772620.653955,638992441.0199847,-2.5588411448523973,-16780179.63397026,1.1449756706704344,39.0,6M,2026-08-28,OK
A10024704,문현경동리인아파트,문현동,남구,600.0,문현초등학교,43.80700883002207,B,79.6226,396000000.0,479867913.9981282,467424563.73853916,-2.5930781985222584,-12443350.259589016,1.1449756706704344,25.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A60879704,현대,문현동,남구,693.0,문현초등학교,43.80700883002207,B,84.846,260000000.0,347638075.7304205,338623548.5788926,-2.5930781985222695,-9014527.151527882,1.1449756706704344,10.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A10025434,서면2차봄여름가을겨울,당감동,부산진구,535.0,부전초등학교,43.63923841059604,B,64.4477,367500000.0,346508758.660733,337283371.0891408,-2.662382217190873,-9225387.571592212,1.1449756706704344,22.0,6M,2026-08-28,OK
A61473002,네오스포,부전동,부산진구,782.0,부전초등학교,43.63923841059604,B,84.645,205000000.0,300332737.45179915,292336732.05747986,-2.662382217190884,-7996005.394319296,1.1449756706704344,19.0,6M,2026-08-28,OK
A61483202,서면이-편한세상,범천동,부산진구,623.0,부전초등학교,43.63923841059604,B,84.915,470000000.0,388982405.8628024,378626207.4611099,-2.662382217190884,-10356198.40169251,1.1449756706704344,15.0,6M,2026-08-28,OK
A61402003,서면베르빌2,범천동,부산진구,606.0,성서초등학교,43.54536423841059,B,23.88,50000000.0,82065265.58455412,79848568.66173372,-2.701139034926392,-2216696.922820404,1.1449756706704344,5.0,6M,2026-08-28,OK
A10027282,부산명지중흥S-클래스프라디움,명지동,강서구,1033.0,신명초등학교,43.40231788079471,B,59.99395,310000000.0,348574791.439623,338953543.78209853,-2.7601673711941332,-9621247.657524467,1.330161026813949,36.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A10027581,명지대방노블랜드오션뷰2차,명지동,강서구,600.0,신명초등학교,43.40231788079471,B,84.9985,500000000.0,440452991.37847954,428295751.62500226,-2.760167371194122,-12157239.753477275,1.330161026813949,16.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A10027656,명지대방노블랜드오션뷰1차,명지동,강서구,737.0,신명초등학교,43.40231788079471,B,84.9341,480000000.0,450252217.66326636,437824502.86324686,-2.7601673711941443,-12427714.800019503,1.330161026813949,19.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A61776303,럭키주례1,주례동,사상구,2293.0,동주초등학교,43.32251655629139,B,58.68,257000000.0,170791486.45261165,166021140.241207,-2.793081968244504,-4770346.211404651,1.330161026813949,15.0,6M,2026-08-28,OK
A61783402,현대무지개타운,주례동,사상구,977.0,동주초등학교,43.32251655629139,B,84.99,165000000.0,259174282.46783996,251935332.31790364,-2.793081968244504,-7238950.149936318,1.330161026813949,7.0,6M,2026-08-28,OK
A61674824,부산율리마을,금곡동,북구,840.0,금명초등학교,42.66324503311259,B,,,,,,,,,,2026-08-28,OK
A61674912,화명뜨란채,금곡동,북구,981.0,금명초등학교,42.66324503311259,B,76.72,311000000.0,273868928.6910159,265476004.20735478,-3.064577104009547,-8392924.483661115,1.330161026813949,34.0,6M,2026-08-28,OK
A61677013,화명한일유앤아이,금곡동,북구,1026.0,금명초등학교,42.66324503311259,B,83.5,322000000.0,282212447.2143781,273563829.1723812,-3.064577104009558,-8648618.041996896,1.330161026813949,19.0,6M,2026-08-28,OK
A61684110,화명리버빌2차,금곡동,북구,722.0,금명초등학교,42.66324503311259,B,82.63,315000000.0,287085889.15439653,278287920.72652864,-3.064577104009558,-8797968.42786789,1.330161026813949,12.0,6M,2026-08-28,OK
A10024303,영도센트럴에일린의뜰,봉래동4가,영도구,1216.0,대교초등학교,42.63222958057395,B,84.8813,461000000.0,517537404.3254893,501611065.81040466,-3.0773309101863933,-15926338.515084624,1.330161026813949,24.0,6M,2026-08-28,OK
A60675801,미광마린타워,봉래동2가,영도구,676.0,대교초등학교,42.63222958057395,B,84.92,398000000.0,368050191.7981881,356724069.4809822,-3.077330910186382,-11326122.317205906,1.330161026813949,5.0,6M,2026-08-28,OK
A10025075,e편한세상오션테라스3단지,민락동,수영구,1038.0,민락초등학교,42.56953642384106,B,84.9776,800000000.0,853275528.4813733,826797486.7324977,-3.103105722016919,-26478041.748875618,1.330161026813949,27.0,6M,2026-08-28,OK
A61377105,센텀비치푸르지오,민락동,수영구,1082.0,민락초등학교,42.56953642384106,B,84.97,554500000.0,597735211.9108765,579186856.3475602,-3.103105722016919,-18548355.563316345,1.330161026813949,18.0,6M,2026-08-28,OK
A61377204,롯데캐슬자이언트,민락동,수영구,591.0,민락초등학교,42.56953642384106,B,84.9393,597000000.0,607940195.0519286,589075168.0728314,-3.103105722016919,-18865026.979097247,1.330161026813949,9.0,6M,2026-08-28,OK
A61870410,명지두산위브포세이돈,명지동,강서구,1256.0,오션초등학교,42.43294701986755,B,84.9807,325000000.0,440322795.2492145,426411952.38135624,-3.159237499840306,-13910842.867858231,1.513763019817333,29.0,6M,2026-08-28,OK
A61870411,명지오션시티한신휴플러스,명지동,강서구,841.0,오션초등학교,42.43294701986755,B,84.99,310000000.0,427172667.0494143,413677267.9629212,-3.159237499840306,-13495399.086493075,1.513763019817333,18.0,6M,2026-08-28,OK
A10023837,부산오션시티푸르지오,동삼동,영도구,846.0,태종대초등학교,42.04061810154525,B,84.87665000000001,397250000.0,409859824.7690276,396251309.09408057,-3.3202853396563037,-13608515.674947023,1.513763019817333,12.0,6M,2026-08-28,OK
A60475903,신익강변타운,신평동,사하구,937.0,신남초등학교,41.98118101545254,B,84.83500000000001,172000000.0,174452823.1563561,168617968.64693838,-3.3446604095298205,-5834854.509417713,1.513763019817333,6.0,6M,2026-08-28,OK
A60483404,한신,신평동,사하구,937.0,신남초등학교,41.98118101545254,B,84.96,151000000.0,186686884.54558355,180442842.22840276,-3.3446604095298205,-6244042.317180783,1.513763019817333,11.0,6M,2026-08-28,OK
A10025540,삼한골든뷰센트럴파크,범전동,부산진구,1272.0,성지초등학교,41.84972406181016,B,84.9764,842500000.0,835681354.5343435,807280314.9958026,-3.398548906762,-28401039.53854084,1.513763019817333,20.0,6M,2026-08-28,OK
A61409004,타워베르빌,부암동,부산진구,704.0,성지초등학교,41.84972406181016,B,84.814,310000000.0,342210045.0400472,330579869.2955095,-3.3985489067618335,-11630175.744537711,1.513763019817333,5.0,6M,2026-08-28,OK
A61409005,부산서면동문굿모닝힐,부암동,부산진구,559.0,성지초등학교,41.84972406181016,B,84.9222,415000000.0,378607271.33916366,365740118.0581457,-3.3985489067618335,-12867153.28101796,1.513763019817333,15.0,6M,2026-08-28,OK
A10023436,데시앙해링턴플레이스파크시티,용호동,남구,1725.0,운산초등학교,41.660761589403975,B,59.9725,378000000.0,468441963.4964291,452159116.8215014,-3.475958164250126,-16282846.674927711,1.513763019817333,38.0,6M,2026-08-28,OK
A61680705,삼정그린코아,구포동,북구,668.0,구남초등학교,41.49266004415011,B,84.76,315000000.0,263098096.83129415,253771875.68955162,-3.5447695190751416,-9326221.141742527,1.6957924373396855,13.0,6M,2026-08-28,OK
A61680707,구포현대,구포동,북구,1741.0,구남초등학교,41.49266004415011,B,78.18,210000000.0,239648764.960285,231153768.58713275,-3.544769519075164,-8494996.373152256,1.6957924373396855,29.0,6M,2026-08-28,OK
A10027085,센텀리버SKVIEW,연산동,연제구,529.0,과정초등학교,41.013907284768216,B,64.0118,450000000.0,465160821.5570717,447761595.47939897,-3.740475395032372,-17399226.07767272,1.6957924373396855,16.0,6M,2026-08-28,OK
A10028028,부산센텀푸르지오,연산동,연제구,560.0,과정초등학교,41.013907284768216,B,74.6236,440000000.0,503827735.108691,484982182.6436015,-3.7404753950323832,-18845552.4650895,1.6957924373396855,17.0,6M,2026-08-28,OK
A61776907,금강,학장동,사상구,730.0,학진초등학교,40.93316777041943,B,84.81,126500000.0,213355150.4932028,205304319.41722324,-3.773441164822522,-8050831.075979561,1.6957924373396855,8.0,6M,2026-08-28,OK
A61777010,학장무학,학장동,사상구,893.0,학진초등학교,40.93316777041943,B,59.99,160000000.0,181824149.10035452,174963121.81061348,-3.773441164822511,-6861027.289741039,1.6957924373396855,4.0,6M,2026-08-28,OK
A61777312,반도보라타운,학장동,사상구,998.0,학진초등학교,40.93316777041943,B,59.88,162500000.0,172710885.38076013,166193741.73567313,-3.7734411648224997,-6517143.645087004,1.6957924373396855,20.0,6M,2026-08-28,OK
A60405002,다대롯데캐슬블루,다대동,사하구,1326.0,다선초등학교,40.872958057395145,B,84.9669,417500000.0,361206215.4105293,347487540.81702,-3.7980173120546468,-13718674.593509316,1.6957924373396855,32.0,6M,2026-08-28,OK
A60475411,도개공다대4지구영구임대아파트,다대동,사하구,1920.0,다선초등학교,40.872958057395145,B,,,,,,,,,,2026-08-28,OK
A60475612,다대포현대,다대동,사하구,2181.0,다선초등학교,40.872958057395145,B,84.88,222500000.0,229738249.42398933,221012750.93845493,-3.7980173120546468,-8725498.4855344,1.6957924373396855,20.0,6M,2026-08-28,OK
A60475710,삼환,다대동,사하구,1669.0,다선초등학교,40.872958057395145,B,72.315,213000000.0,208481523.6239464,200563359.2642736,-3.7980173120546468,-7918164.359672785,1.6957924373396855,26.0,6M,2026-08-28,OK
A60476604,다대코오롱맨션,다대동,사하구,520.0,다선초등학교,40.872958057395145,B,62.0,197500000.0,126225357.83424324,121431296.89149573,-3.798017312054658,-4794060.9427475035,1.6957924373396855,8.0,12M,2026-08-28,OK
A60880104,동일스위트,감만동,남구,548.0,동천초등학교,40.825386313465785,B,59.9925,196500000.0,209463416.71462193,201467296.34310138,-3.8174305074067716,-7996120.371520549,1.6957924373396855,6.0,6M,2026-08-28,MIDDLE_SCORE_PARTIAL
A10026557,센텀리슈빌2단지,재송동,해운대구,753.0,송수초등학교,40.814403973509926,B,84.6823,730000000.0,710260161.0877475,683114645.2363017,-3.82191165134097,-27145515.851445794,1.6957924373396855,24.0,6M,2026-08-28,OK
A61281512,센텀피오레1차,재송동,해운대구,774.0,송수초등학교,40.814403973509926,B,84.9446,505000000.0,568764099.2712662,547026437.8925731,-3.821911651340981,-21737661.378693104,1.6957924373396855,26.0,6M,2026-08-28,OK
A61286403,센텀이편한세상,재송동,해운대구,1190.0,송수초등학교,40.814403973509926,B,84.842,675000000.0,580959107.0131202,558755363.2126592,-3.821911651340981,-22203743.800460935,1.6957924373396855,31.0,6M,2026-08-28,OK
A61775307,부산모라주공3,모라동,사상구,2385.0,모동초등학교,40.76456953642384,B,,,,,,,,,,2026-08-28,OK
A61775401,주공4,모라동,사상구,900.0,모동초등학교,40.76456953642384,B,49.94,101500000.0,121405626.34823528,116740927.09126288,-3.8422430634247218,-4664699.256972402,1.6957924373396855,10.0,6M,2026-08-28,OK
A61481111,엘지신개금(2-1),개금동,부산진구,2510.0,개림초등학교,40.102041942604856,B,84.99,310000000.0,377776704.35832125,362242025.78620815,-4.112132482732034,-15534678.572113097,1.8762599980799073,23.0,6M,2026-08-28,OK
A61783203,엘지신주례1,주례동,사상구,953.0,개림초등학교,40.102041942604856,B,59.97,165000000.0,205661612.6141597,197204534.63734233,-4.112132482732022,-8457077.97681737,1.8762599980799073,16.0,6M,2026-08-28,OK
A10023725,백양산베스티움에코포레,만덕동,북구,593.0,백양초등학교,40.07654525386313,A,84.9543,305000000.0,375056731.25259745,359595003.4527155,-4.122503747164741,-15461727.799881935,1.8762599980799073,12.0,6M,2026-08-28,OK
A10027832,백양디이스트(1단지),만덕동,북구,3790.0,백양초등학교,40.07654525386313,A,84.9913,320000000.0,401667390.8578911,385108637.61863565,-4.122503747164751,-16558753.239255428,1.8762599980799073,84.0,6M,2026-08-28,OK
A10024318,이편한세상금정산,만덕동,북구,1969.0,상학초등학교,40.05496688741722,B,84.9378,427500000.0,424917318.44358265,407362793.0483177,-4.131280282847715,-17554525.395264983,1.8762599980799073,40.0,6M,2026-08-28,OK
A61482207,개금주공3단지,당감동,부산진구,2716.0,당평초등학교,39.86026490066225,B,49.94,155000000.0,154059133.68420038,147572574.30447218,-4.210434801629315,-6486559.379728198,1.8762599980799073,27.0,6M,2026-08-28,OK
A10026316,동래삼정그린코아포레스트,온천동,동래구,582.0,달북초등학교,39.60292494481236,B,84.73615000000001,525000000.0,585495924.8832022,560232044.9650228,-4.314954014960759,-25263879.918179393,1.8762599980799073,16.0,6M,2026-08-28,OK
A61996108,정관1차동원로얄듀크,정관읍달산리,기장군,1028.0,달산초등학교,39.352041942604856,B,79.6089,260000000.0,312929163.7232043,299107893.25871587,-4.416740932690377,-13821270.464488447,2.055176352208134,27.0,6M,2026-08-28,OK
A61996112,정관신도시LH5단지,정관읍,기장군,1128.0,달산초등학교,39.352041942604856,B,,,,,,,,,,2026-08-28,OK
A60476206,가락타운2,하단동,사하구,2980.0,하남초등학교,39.19249448123621,B,84.945,259000000.0,312124716.07760316,298137111.1442064,-4.4814153487028,-13987604.933396757,2.055176352208134,48.0,6M,2026-08-28,OK
A60405001,다대동롯데캐슬몰운대,다대동,사하구,3462.0,몰운대초등학교,39.043377483443706,B,84.9902,239000000.0,331418398.6124819,316365964.568025,-4.5418220917956,-15052434.0444569,2.055176352208134,56.0,6M,2026-08-28,OK
A61777105,학장벽산,학장동,사상구,526.0,구학초등학교,38.87693156732892,B,119.24,240000000.0,286804120.6693849,273584734.8209909,-4.609203597751899,-13219385.848393977,2.055176352208134,5.0,6M,2026-08-28,OK
A61777409,학장대림,학장동,사상구,825.0,구학초등학교,38.87693156732892,B,67.775,121250000.0,171856462.09029502,163935247.85666,-4.609203597751899,-7921214.233635008,2.055176352208134,4.0,6M,2026-08-28,OK
A61777410,학장1지구도개공임대,학장동,사상구,720.0,구학초등학교,38.87693156732892,B,,,,,,,,,,2026-08-28,OK
A61784208,신구덕우성,학장동,사상구,763.0,구학초등학교,38.87693156732892,B,84.97,255000000.0,267757085.8070048,255415616.57475272,-4.609203597751899,-12341469.232252091,2.055176352208134,7.0,6M,2026-08-28,OK
A61784213,구학마을,학장동,사상구,1110.0,구학초등학교,38.87693156732892,B,46.32,74000000.0,113343536.5205446,108119302.15742043,-4.609203597751899,-5224234.363124177,2.055176352208134,15.0,6M,2026-08-28,OK
A10026902,연산동일동미라주더스타,연산동,연제구,624.0,연서초등학교,38.8735651214128,B,77.3526,454000000.0,536017179.19534504,511303753.75694406,-4.6105659291555074,-24713425.438400984,2.055176352208134,24.0,6M,2026-08-28,OK
A61176911,거제동롯데캐슬,거제동,연제구,540.0,연서초등학교,38.8735651214128,B,84.937,410000000.0,454315009.2234045,433368516.1971104,-4.6105659291555305,-20946493.026294112,2.055176352208134,14.0,6M,2026-08-28,OK
A61177214,거제동월드메르디앙,거제동,연제구,1156.0,연서초등학교,38.8735651214128,B,84.9953,700000000.0,567183916.5633253,541033528.1506068,-4.610565929155519,-26150388.412718534,2.055176352208134,15.0,6M,2026-08-28,OK
A60607003,신영도롯데낙천대,청학동,영도구,528.0,청동초등학교,38.849889624724064,B,84.97,181000000.0,304346549.4065139,290285293.36397034,-4.6201463660302755,-14061256.04254359,2.055176352208134,7.0,6M,2026-08-28,OK
A61273009,부산도시공사 반송영구임대아파트,반송동,해운대구,1050.0,송운초등학교,38.63543046357616,B,,,,,,,,,,2026-08-28,OK
A61273306,벽산삼협,반송동,해운대구,764.0,송운초등학교,38.63543046357616,B,59.916,117750000.0,153233543.1398219,146021016.82540762,-4.706884776418052,-7212526.314414263,2.055176352208134,10.0,6M,2026-08-28,OK
A61273507,삼한2,반송동,해운대구,848.0,송운초등학교,38.63543046357616,B,59.92,115000000.0,163481539.50994223,155786651.81449494,-4.70688477641803,-7694887.695447296,2.055176352208134,15.0,6M,2026-08-28,OK
A61280805,삼한그린타운1,반송동,해운대구,560.0,송운초등학교,38.63543046357616,B,84.87,175000000.0,196059608.50598916,186831308.64051592,-4.706884776418052,-9228299.86547324,2.055176352208134,7.0,6M,2026-08-28,OK
A61313203,이편한세상3차,망미동,수영구,530.0,망미초등학교,38.459216335540845,B,84.977,452500000.0,462169348.9223995,440086454.3294483,-4.778095874259081,-22082894.59295124,2.2325520817944913,8.0,6M,2026-08-28,OK
A61383101,수영협성르네상스타운,수영동,수영구,684.0,망미초등학교,38.459216335540845,B,84.9468,725000000.0,921604928.1557019,877569761.106526,-4.778095874259069,-44035167.04917586,2.2325520817944913,3.0,6M,2026-08-28,OK
A61682303,덕천주공1,덕천동,북구,1320.0,양덕초등학교,38.36120309050773,B,43.12,96000000.0,125367828.84876186,119328005.97083616,-4.817681643998051,-6039822.877925694,2.2325520817944913,12.0,6M,2026-08-28,OK
A60607004,영도신도브래뉴,청학동,영도구,508.0,봉학초등학교,38.334768211920526,B,84.961,292000000.0,303466985.84586614,288814521.267796,-4.828355393331751,-14652464.578070164,2.2325520817944913,13.0,6M,2026-08-28,OK
A60875509,대우그린1,대연동,남구,691.0,대남초등학교,38.21296909492274,B,97.385,221000000.0,434609443.5276196,413411283.605729,-4.877519399907715,-21198159.921890616,2.2325520817944913,4.0,6M,2026-08-28,OK
A60877710,삼익그린,대연동,남구,725.0,대남초등학교,38.21296909492274,B,59.99,172000000.0,324657618.4458721,308822380.1228963,-4.877519399907726,-15835238.322975814,2.2325520817944913,14.0,6M,2026-08-28,OK
A60877907,청구,대연동,남구,604.0,대남초등학교,38.21296909492274,B,112.52499999999999,302500000.0,527488349.7770755,501760003.18444574,-4.877519399907692,-25728346.59262979,2.2325520817944913,4.0,6M,2026-08-28,OK
A60476101,가락타운1,하단동,사하구,1746.0,하단초등학교;을숙도초등학교,38.00830573951434,B,84.93,290000000.0,295035370.24352676,280401396.876761,-4.960074229298894,-14633973.366765738,2.2325520817944913,21.0,6M,2026-08-28,OK
A10025342,e편한세상동래명장1단지,명장동,동래구,1384.0,명동초등학교,37.76501103752759,B,80.505,567000000.0,534682639.5137599,507637757.8095939,-5.058118537149547,-27044881.704165995,2.2325520817944913,42.0,6M,2026-08-28,OK
A10024249,해운대센텀트루엘1단지,반여동,해운대구,531.0,삼어초등학교,37.38101545253864,B,84.9882,433000000.0,462216297.1793705,438122544.48594683,-5.212657545926758,-24093752.69342369,2.408397701235192,15.0,6M,2026-08-28,OK
A61279802,일동미라주,반여동,해운대구,564.0,삼어초등학교,37.38101545253864,B,56.9704,200000000.0,230727164.52725682,218700147.57502392,-5.212657545926758,-12027016.952232897,2.408397701235192,11.0,6M,2026-08-28,OK
A61609206,구포유림노르웨이숲2차,구포동,북구,1176.0,신천초등학교,37.17687637969095,B,59.8889,150000000.0,237179337.70145923,224621377.5198527,-5.294710872923258,-12557960.181606531,2.408397701235192,29.0,6M,2026-08-28,OK
A10026360,동래동일스위트,명장동,동래구,702.0,명장초등학교,37.07008830022075,B,67.8923,345000000.0,429983420.8767765,407032600.6705715,-5.33760584522216,-22950820.20620501,2.408397701235192,18.0,6M,2026-08-28,OK
A60782701,화목,안락동,동래구,793.0,명장초등학교,37.07008830022075,B,84.95,230000000.0,305277134.5138792,288982644.3379397,-5.337605845222148,-16294490.1759395,2.408397701235192,8.0,6M,2026-08-28,OK
A61477009,개금우드빌,개금동,부산진구,980.0,개원초등학교,37.058388520971306,B,44.87,97500000.0,159130256.2634174,150629033.79080507,-5.342304268359732,-8501222.472612321,2.408397701235192,18.0,6M,2026-08-28,OK
A61477806,국제백양,당감동,부산진구,1153.0,개원초등학교,37.058388520971306,B,84.9825,157000000.0,284755532.3716955,269543025.41141194,-5.342304268359732,-15212506.960283577,2.408397701235192,21.0,6M,2026-08-28,OK
A61479605,동일스위트,당감동,부산진구,1090.0,개원초등학교,37.058388520971306,B,80.2373,240000000.0,341175855.5079034,322949203.2164919,-5.342304268359721,-18226652.29141152,2.408397701235192,19.0,6M,2026-08-28,OK
A61480908,동원화인패밀리,개금동,부산진구,894.0,개원초등학교,37.058388520971306,B,84.98,199000000.0,350987131.47509915,332236330.9689116,-5.342304268359721,-18750800.50618756,2.408397701235192,16.0,6M,2026-08-28,OK
A61480910,개금2지구도개공임대아파트,개금동,부산진구,990.0,개원초등학교,37.058388520971306,B,,,,,,,,,,2026-08-28,OK
A60975303,경남한신,부곡동,금정구,1408.0,금양초등학교,37.02941501103752,B,84.95,348500000.0,367036705.31908,347385785.8051436,-5.35393851055116,-19650919.5139364,2.408397701235192,34.0,6M,2026-08-28,OK
A60975502,에스케이아파트,부곡동,금정구,1084.0,금양초등학교,37.02941501103752,B,59.813,355000000.0,286208839.89322436,270885394.5935793,-5.3539385105511705,-15323445.299645066,2.408397701235192,11.0,6M,2026-08-28,OK
A60482013,몰운대,다대동,사하구,2960.0,응봉초등학교,36.75921633554084,B,49.08,102750000.0,134623054.34387964,127269448.63914281,-5.462367304453563,-7353605.704736829,2.408397701235192,48.0,6M,2026-08-28,OK
A10024185,부산사하중흥S-클래스,구평동,사하구,665.0,구평초등학교,36.72902869757174,B,,,,,,,,,,2026-08-28,OK
A10026651,e편한세상사하2차,구평동,사하구,946.0,구평초등학교,36.72902869757174,B,74.9785,300000000.0,329088725.67880523,311072850.0390652,-5.474473670460467,-18015875.63974005,2.408397701235192,27.0,6M,2026-08-28,OK
A10027306,e편한세상사하,구평동,사하구,1068.0,구평초등학교,36.72902869757174,B,72.9641,268000000.0,303222516.7357651,286622679.8941581,-5.474473670460444,-16599836.841606975,2.408397701235192,31.0,6M,2026-08-28,OK
A60481703,구평1차자유,구평동,사하구,584.0,구평초등학교,36.72902869757174,B,59.97,112000000.0,165078929.204317,156041726.6895486,-5.474473670460456,-9037202.514768392,2.408397701235192,9.0,6M,2026-08-28,OK
A61776104,반도보라,주례동,사상구,1206.0,주양초등학교;개림초등학교,36.705877483443714,B,59.88,170000000.0,211038598.14380082,199465753.99572712,-5.48375711830118,-11572844.148073703,2.408397701235192,17.0,6M,2026-08-28,OK
A61783202,엘지신주례2,주례동,사상구,874.0,주양초등학교;개림초등학교,36.705877483443714,B,59.97,165000000.0,204132792.47603515,192938645.9378436,-5.48375711830118,-11194146.538191557,2.408397701235192,13.0,6M,2026-08-28,OK
A60472901,다대푸르지오,다대동,사하구,972.0,다대초등학교,36.21616997792494,B,104.0084,386000000.0,374979564.9813734,353681054.3295767,-5.679912358118699,-21298510.65179676,2.582723657675981,10.0,6M,2026-08-28,OK
A10023963,부산항일동미라주더오션(1지구),좌천동,동구,546.0,수정초등학교,36.20816777041942,B,73.6399,460000000.0,501145947.9526943,472665250.88596517,-5.683114306935899,-28480697.06672913,2.582723657675981,9.0,6M,2026-08-28,OK
A10025380,협성휴포레부산진역오션뷰,수정동,동구,788.0,수정초등학교,36.20816777041942,B,69.36335,515000000.0,546292009.9863504,515245610.6091684,-5.68311430693591,-31046399.377182007,2.582723657675981,16.0,6M,2026-08-28,OK
A61777411,학장동삼정그린코아아파트,학장동,사상구,511.0,학장초등학교,35.99950331125828,B,59.9593,270000000.0,234935356.45413166,221387645.79377687,-5.766569521433363,-13547710.660354793,2.582723657675981,10.0,6M,2026-08-28,OK
A61777711,목화,학장동,사상구,999.0,학장초등학교,35.99950331125828,B,49.965,106000000.0,121032643.56295687,114053212.0282703,-5.766569521433373,-6979431.534686565,2.582723657675981,6.0,6M,2026-08-28,OK
A61777806,학장동2차삼성,학장동,사상구,549.0,학장초등학교,35.99950331125828,B,74.13,200000000.0,214398906.30152616,202035444.3164558,-5.766569521433396,-12363461.985070348,2.582723657675981,7.0,6M,2026-08-28,OK
A10025923,스위트팰리스,명지동,강서구,908.0,명일초등학교,35.94221854304636,A,84.88,400000000.0,476408160.5717572,448826664.4459382,-5.789467605407362,-27581496.125818968,2.582723657675981,1.0,24M,2026-08-28,OK
A10025932,명지금강펜테리움센트럴파크3차,명지동,강서구,870.0,명일초등학교,35.94221854304636,A,,,,,,,,,,2026-08-28,OK
A10027280,명지협성휴포레,명지동,강서구,1664.0,명일초등학교,35.94221854304636,A,59.9566,288500000.0,349760996.6841377,329511697.0847596,-5.789467605407372,-20249299.59937811,2.582723657675981,52.0,6M,2026-08-28,OK
A10027621,명지2차금강펜테리움센트럴파크,명지동,강서구,670.0,명일초등학교,35.94221854304636,A,84.2513,377000000.0,432071410.2234402,407056775.8963274,-5.78946760540735,-25014634.327112794,2.582723657675981,27.0,6M,2026-08-28,OK
A60475507,대우,다대동,사하구,546.0,중현초등학교,35.72958057395144,B,134.96,383000000.0,316494052.26698583,297901876.89133507,-5.874415409224465,-18592175.375650764,2.582723657675981,5.0,12M,2026-08-28,OK
A60475509,다대푸른,다대동,사하구,640.0,중현초등학교,35.72958057395144,B,48.51,103000000.0,114133516.37679318,107428839.50366507,-5.874415409224499,-6704676.873128101,2.582723657675981,15.0,6M,2026-08-28,OK
A60476511,자유,다대동,사하구,987.0,중현초등학교,35.72958057395144,B,84.97,245000000.0,214209141.72834373,201625606.8986864,-5.874415409224476,-12583534.829657316,2.582723657675981,7.0,6M,2026-08-28,OK
A60482708,성원,다대동,사하구,546.0,중현초등학교,35.72958057395144,B,134.96,446000000.0,326576850.95939946,307392370.1036804,-5.874415409224499,-19184480.85571909,2.582723657675981,8.0,6M,2026-08-28,OK
A60482712,5지구몰운대영구임대아파트,다대동,사하구,2107.0,중현초등학교,35.72958057395144,B,,,,,,,,,,2026-08-28,OK
A60480608,부영벽산파라빌,감천동,사하구,634.0,옥천초등학교,35.70402869757175,B,84.9939,210000000.0,243801815.22852066,229455009.48293835,-5.884618099391403,-14346805.745582312,2.582723657675981,7.0,6M,2026-08-28,OK
A60474516,신세대지큐빌,장림동,사하구,990.0,장림초등학교,35.53813465783665,B,49.14,96000000.0,108775016.7777369,102301998.74290659,-5.950831566458703,-6473018.034830317,2.582723657675981,19.0,6M,2026-08-28,OK
A10023969,괴정한신더휴,괴정동,사하구,835.0,괴정초등학교,35.42522075055188,B,74.9959,380000000.0,478772381.5885555,450065800.64333564,-5.995872370493071,-28706580.945219874,2.755540331432955,23.0,6M,2026-08-28,OK
A61610003,롯데,덕천동,북구,705.0,덕양초등학교,35.35176600441501,B,84.7504,192000000.0,320561537.878085,301247187.4258521,-6.025161527512535,-19314350.452232897,2.755540331432955,19.0,6M,2026-08-28,OK
A61678706,럭키,만덕동,북구,900.0,덕양초등학교,35.35176600441501,B,84.28,138000000.0,209385931.97730386,196770091.3597838,-6.025161527512523,-12615840.617520064,2.755540331432955,11.0,6M,2026-08-28,OK
A61682908,벽산라인타운,만덕동,북구,1166.0,덕양초등학교,35.35176600441501,B,74.6,200000000.0,236458687.37151158,222211669.51154214,-6.025161527512523,-14247017.859969437,2.755540331432955,9.0,6M,2026-08-28,OK
A10025235,더 래디언트 금정산,만덕동,북구,1677.0,만덕초등학교,34.79254966887417,A,59.98,327500000.0,301671793.41127205,282823813.3100129,-6.247843024410149,-18847980.101259172,2.755540331432955,38.0,6M,2026-08-28,OK
A61677608,기비골마을,덕천동,북구,825.0,만덕초등학교,34.79254966887417,A,50.32,109000000.0,159067956.99950743,149129640.74404198,-6.2478430244101375,-9938316.255465448,2.755540331432955,8.0,6M,2026-08-28,OK
