apartment_id,apartment_name,gu,legal_dong,household_count,school_premium_core_score,latitude,longitude,apartment_age,parking_per_household,buildings,households_per_building,full_period_median_price_per_m2,full_period_transaction_count,representative_area_m2,median_floor,recent_6m_price_per_m2,transaction_count_6m,recent_12m_price_per_m2,transaction_count_12m,recent_24m_price_per_m2,transaction_count_24m,price_change_6m,price_change_12m,price_trend_24m,price_trend_36m,log_recent_6m_price_per_m2,log_recent_12m_price_per_m2,log_recent_24m_price_per_m2,log_full_period_median_price_per_m2,log_household_count,log_representative_area_m2,log_transaction_count_12m,turnover_12m,transaction_frequency,clustering_eligible,clustering_missing_reason,feature_as_of_date
A10025932,명지금강펜테리움센트럴파크3차,강서구,명지동,870.0,35.94221854304636,35.1040778310702,128.921442769417,7,1.0080459770114942,12.0,72.5,,,,,,,,,,,,,,,,,,,6.76849321164863,,,,,False,log_recent_12m_price_per_m2;log_full_period_median_price_per_m2;price_change_6m;price_change_12m;price_trend_24m;log_representative_area_m2;log_transaction_count_12m;turnover_12m,2026-08-28
A10025950,거제센트럴자이,연제구,거제동,878.0,53.12224061810154,35.193410924204,129.075544485213,7,1.0945330296127562,10.0,87.8,8837232.32023302,363.0,74.9761,11.0,9838785.316526096,27.0,9355737.430001229,94.0,8941702.453085475,169.0,0.06909239387013377,0.13138178246050836,0.185299744655161,0.08545250250707122,16.101842817966197,16.051500341948792,16.006236560013917,15.994484299645698,6.777646593635117,4.3171693960846325,4.553876891600541,0.1070615034168565,54.539592760180994,True,,2026-08-28
A10025994,연제롯데캐슬데시앙,연제구,연산동,1168.0,32.301821192052984,35.1804004746119,129.083357974777,7,1.134417808219178,8.0,146.0,8429615.656684745,427.0,84.82,18.0,8892815.07656066,31.0,8605446.186490629,89.0,8488564.017920302,153.0,0.05494905565576924,0.028127907782620643,0.0330784537825394,0.02949278371233282,16.000754213896,15.967905838287068,15.95423040592793,15.947261736611837,7.0630481633881725,4.4405313640464446,4.499809670330265,0.0761986301369863,64.15538872891814,True,,2026-08-28
A10026034,대신푸르지오1차,서구,서대신동1가,959.0,62.26407284768212,35.1073974230548,129.01613473633,8,1.2033368091762253,8.0,119.875,7004911.679248038,397.0,84.6565,14.0,7246958.401986658,29.0,7146725.830526017,68.0,7085099.0493611125,116.0,0.03455385789597898,0.037696043028996984,0.034433685913307734,0.03493625344878913,15.796092408042746,15.782164883989594,15.773504411158966,15.762122129429368,6.8658910748834385,4.43860189240024,4.23410650459726,0.07090719499478623,59.6479843685726,True,,2026-08-28
A10026094,대연SKVIEWHills(2단지),남구,대연동,994.0,69.53151214128036,35.13824171926,129.093430256325,8,1.1941649899396378,11.0,90.36363636363636,9470766.508546043,364.0,84.9639,11.0,10984721.700992092,26.0,10488432.7234395,72.0,9945031.2415805,146.0,0.08928277872201118,0.10039387383969078,0.0922592579828863,0.05682983800770468,16.212015929023128,16.16578356248373,16.112583611701222,16.0637204025991,6.901737206656574,4.442226460394877,4.290459441148391,0.07243460764587525,54.68983957219251,True,,2026-08-28
A10026157,명지더웨스턴,강서구,명지동,1201.0,55.55849889624725,35.0967275507,128.912899235566,8,1.1065778517901748,11.0,109.18181818181819,5436709.608793287,437.0,74.62,11.0,5065666.041275797,23.0,5144147.542009357,52.0,5324327.586482327,100.0,-0.05025125628140703,-0.04035927603815437,-0.033672538459756166,-0.047998350713436576,15.43799618579085,15.453370226838448,15.487796986747425,15.508684584511006,7.0909098220799835,4.312408567793012,3.970291913552122,0.04329725228975854,65.65785684903331,True,,2026-08-28
A10026184,대연파크푸르지오,남구,대연동,1422.0,45.4014348785872,35.1253456097927,129.090820034146,8,1.0632911392405062,14.0,101.57142857142857,6804350.248073547,610.0,84.9624,14.0,7311306.909451866,43.0,6940003.691299263,134.0,6824605.290716419,217.0,0.07316600309295662,0.05322735305531068,0.07362812574733422,0.04077763746868693,15.80493259952879,15.752812864370348,15.73604506450085,15.73307270796218,7.259819610363186,4.442208805682215,4.90527477843843,0.09423347398030943,91.65055532702591,True,,2026-08-28
A10026316,동래삼정그린코아포레스트,동래구,온천동,582.0,39.60292494481236,35.2040935729637,129.060840578575,8,1.1391752577319587,6.0,97.0,5510238.236609984,270.0,84.7932,15.0,6184329.223011792,16.0,5963691.158739287,50.0,5652711.535064476,95.0,0.04882371942015684,0.09782608695652173,0.08532686770727273,0.05970170472456465,15.637529105706143,15.60120016927697,15.547645905709478,15.522118417328697,6.366470447731438,4.440215350903328,3.9318256327243257,0.0859106529209622,40.566639243109826,True,,2026-08-28
A10026360,동래동일스위트,동래구,명장동,702.0,37.07008830022075,35.2134812754542,129.094163965264,8,1.1096866096866096,9.0,78.0,4934285.625910449,255.0,67.8923,12.0,5081577.734146582,18.0,5007931.680028515,46.0,4978473.2583812885,88.0,0.014705882352941346,0.03343465045592686,0.021558153713089633,0.020354149820303775,15.44113234892334,15.426533549502187,15.420633827374997,15.411718463717046,6.553933404025811,4.217922626072295,3.8501476017100584,0.06552706552706553,38.31293706293706,True,,2026-08-28
A10026363,개금역금강펜테리움더스퀘어아파트,부산진구,개금동,620.0,73.65309050772626,35.1528383260911,129.021227204738,8,1.2483870967741935,4.0,155.0,6812918.428011329,252.0,84.4932,21.0,6950707.791949989,16.0,7106509.397888049,35.0,7076323.90375858,72.0,-0.03723353507083793,0.006415793439104922,0.013519903723804585,0.021546765311018755,15.75435405292392,15.776521738595854,15.772265108194185,15.734331136692983,6.429719478039138,4.436671057752192,3.58351893845611,0.056451612903225805,37.86219662690251,True,,2026-08-28
A10026391,더블유,남구,용호동,1488.0,82.85033112582782,35.1342294576999,129.111216765972,8,2.0766129032258065,4.0,372.0,14387902.671129886,344.0,121.9186,36.5,16869126.415056694,33.0,16869126.415056694,73.0,15767875.377162203,139.0,-0.0005035996700862855,0.15460083970872573,0.10421122570135813,0.04548129962267153,16.640995669841494,16.640995669841494,16.573485224254934,16.481898319188304,7.305188215393037,4.803353608932774,4.30406509320417,0.049059139784946235,51.684903331962154,True,,2026-08-28
A10026445,부산명지중흥S-클래스에듀오션,강서구,명지동,750.0,53.05883002207506,35.1012700104038,128.920855108103,8,1.144,12.0,62.5,5634900.572969329,364.0,75.4517,9.5,5610340.03385102,19.0,5632742.535953464,47.0,5669396.244733662,84.0,-0.004358646403829325,-0.020716577999934205,-0.024682043024641494,-0.0238834477897684,15.540121887756696,15.544107010450864,15.550593187623992,15.544490060751869,6.620073206530356,4.323492716437828,3.871201010907891,0.06266666666666666,54.68983957219251,True,,2026-08-28
A10026452,대연롯데캐슬레전드1단지,남구,대연동,3149.0,63.7098233995585,35.1351592669846,129.080302708807,8,1.176881549698317,30.0,104.96666666666667,8343139.562249941,1373.0,84.95,13.0,9202165.215344787,101.0,8697374.938088162,289.0,8475573.866980577,497.0,0.07085470553909534,0.04277222323612495,0.05345919391991144,0.038330436575180954,16.03494936382292,15.978531806840545,15.952698921856435,15.936950149809736,8.054840221101024,4.442062848117941,5.66988092298052,0.09177516671959352,206.28887289181407,True,,2026-08-28
A10026484,해운대자이2차1단지,해운대구,우동,813.0,72.85044150110376,35.1683485565665,129.142766503431,8,1.0602706027060271,8.0,101.625,12004929.082646875,229.0,84.9188,14.0,13627486.577623423,18.0,12670281.336365834,56.0,12311354.64352327,92.0,0.09222039415559014,0.07791427803658557,0.07843978729482998,0.0753007164974556,16.427599382972257,16.35476975697312,16.32603253625921,16.300827880302,6.70073110954781,4.441695505788439,4.04305126783455,0.06888068880688807,34.406519950637595,True,,2026-08-28
A10026557,센텀리슈빌2단지,해운대구,재송동,753.0,40.814403973509926,35.1914835593563,129.115888825499,8,1.1354581673306774,8.0,94.125,7930756.978231325,309.0,84.6823,14.0,8836167.33888996,24.0,8589084.097722597,67.0,8589084.097722597,93.0,0.03642965729685166,-0.003011401290944349,0.020341320011340296,0.05458226769282798,15.99436378165087,15.966002664029173,15.966002664029173,15.886259046587574,6.6240652277998935,4.438906606974805,4.219507705176107,0.08897742363877822,46.426264911559024,True,,2026-08-28
A10026651,e편한세상사하2차,사하구,구평동,946.0,36.72902869757174,35.0827778603371,128.984491722497,8,1.0613107822410148,8.0,118.25,4085747.7285176152,352.0,84.6031,16.0,4189426.1019925126,27.0,4119818.445486562,48.0,4102702.313256999,93.0,0.03163342718838935,0.008654309229200408,-0.03175043064415849,-0.046221412638323904,15.248074314019073,15.231319653725272,15.227156415357392,15.223015312002783,6.852242569051878,4.437970908966843,3.8918202981106265,0.0507399577167019,52.886877828054295,True,,2026-08-28
A10026746,오션브릿지,동구,범일동,652.0,63.84878587196467,35.1334492882699,129.059079172546,9,1.2377300613496933,2.0,326.0,5766062.602965403,247.0,59.95,27.0,6060249.470463638,19.0,5942574.723464345,47.0,5838198.498748957,80.0,0.033386032705012614,0.032113267912995846,0.015931364656558984,0.0025246010574724136,15.617261523941345,15.59765305255297,15.57993283097421,15.567500014382281,6.480044561926653,4.093510881473524,3.871201010907891,0.07208588957055215,37.11096256684492,True,,2026-08-28
A10026760,센텀비스타동원,수영구,민락동,840.0,58.72201986754967,35.1672489290806,129.120800367051,9,1.2488095238095238,5.0,168.0,9431026.18995973,283.0,84.9316,14.0,10188401.44097346,14.0,10020465.326832213,53.0,9454667.04972001,99.0,0.01975860294111076,0.08830454341736926,0.0829894073948418,0.04964517018642123,16.136760517620218,16.12014009234631,16.06201904525265,16.059515470529877,6.733401891837359,4.441846226658384,3.9889840465642745,0.0630952380952381,42.51984779925956,True,,2026-08-28
A10026780,래미안장전,금정구,장전동,1938.0,83.79271523178808,35.2275922774064,129.086740141721,8,1.2332301341589267,12.0,161.5,10247446.383475935,780.0,84.8952,17.0,11043027.167613717,44.0,10530630.70703644,156.0,10424617.646227349,251.0,0.06776765375854232,0.020547945205479534,0.023363247219135984,0.020049737840542238,16.217309761192293,16.16979877852124,16.159680648355657,16.142539099190408,7.569411792450712,4.441417554616546,5.056245805348308,0.0804953560371517,117.19251336898395,True,,2026-08-28
A10026813,정관 엘에이치 7단지,기장군,정관읍,1934.0,62.76445916114791,35.3369209641856,129.168752600504,9,0.8634953464322648,16.0,120.875,,,,,,,,,,,,,,,,,,,7.56734567601324,,,,,False,log_recent_12m_price_per_m2;log_full_period_median_price_per_m2;price_change_6m;price_change_12m;price_trend_24m;log_representative_area_m2;log_transaction_count_12m;turnover_12m,2026-08-28
A10026861,서면동일파크스위트3차,부산진구,부암동,727.0,57.03956953642385,35.165417735262,129.045944837845,9,1.111416781292985,9.0,80.77777777777777,5521345.864883179,265.0,67.882,13.0,5613158.089831712,19.0,5524292.154031997,53.0,5450634.92531157,83.0,0.03142037863619951,0.026963341996337098,0.03305457516167728,0.0051583196740740455,15.540624058471897,15.524665680243132,15.511242659910991,15.524132204636988,6.588926477533519,4.217770903691553,3.9889840465642745,0.07290233837689133,39.81540518305224,True,,2026-08-28
A10026865,동부산관광단지삼정그린코아더베스트,기장군,기장읍내리,549.0,28.77825607064017,35.2040536747351,129.207169705909,9,1.1038251366120218,12.0,45.75,5294821.546864466,158.0,84.9887,6.0,5312470.9520206805,6.0,5165392.575718891,16.0,5126108.52096766,30.0,0.029646522234891615,0.03294117647058825,0.034169911085209365,-0.021559427272930483,15.48556762434493,15.457491664563062,15.44985735637415,15.482239834252255,6.3080984415095305,4.4425183064763845,2.833213344056216,0.029143897996357013,23.738996297819824,True,,2026-08-28
A10026902,연산동일동미라주더스타,연제구,연산동,624.0,38.8735651214128,35.1906164745463,129.087915053233,9,1.0544871794871795,6.0,104.0,5882155.221673221,309.0,77.3526,15.0,6153639.30882737,24.0,6082536.333620331,56.0,6011433.358413292,93.0,0.015546192887904375,0.03403117671545641,0.029475549328138197,0.025867120185073596,15.63255422229616,15.620932327090175,15.609173773652097,15.58743378701569,6.436150368369428,4.348374189899534,4.04305126783455,0.08974358974358974,46.426264911559024,True,,2026-08-28
A10026975,주례경동리인,사상구,주례동,839.0,58.16153421633554,35.1557931167053,128.995991051558,9,1.159713945172825,11.0,76.27272727272727,4486707.39140766,279.0,74.5274,14.0,4241167.7681228835,12.0,4406481.383304669,27.0,4427901.684481144,60.0,-0.04217210084242007,-0.01600938589740386,-0.028511626602358803,-0.001936585845880607,15.260349206297953,15.298587056687026,15.303436369420798,15.316629670308327,6.732210706467206,4.311166843004002,3.332204510175204,0.03218116805721097,41.91886055121349,True,,2026-08-28
A10027026,지사과학삼정그린코아,강서구,지사동,1013.0,24.00115894039736,35.1518194278834,128.839600768448,9,1.0424481737413622,10.0,101.3,2666795.561785486,377.0,59.9971,13.0,2333446.1165623004,21.0,2316778.644301141,36.0,2333446.1165623004,73.0,0.014492753623188248,-0.0071428571428571175,-0.02588948001651451,-0.03277473794556389,14.662856752852905,14.65568826337429,14.662856752852905,14.796388145477426,6.920671504248683,4.094296227720674,3.6109179126442243,0.035538005923000986,56.643048128342244,True,,2026-08-28
A10027052,서면DS·협성엘리시안아파트,부산진구,범천동,630.0,31.81804635761589,35.1447760706214,129.053401969117,9,1.0063492063492063,7.0,90.0,5066177.995064239,301.0,59.8084,12.0,5309160.545974088,22.0,5285356.309387809,42.0,5266818.70774005,70.0,0.004503809240636869,0.026326961994772136,0.03854264674404409,0.031392332135630745,15.48494429145028,15.480450594008772,15.476937077470634,15.43809724415437,6.4457198193855785,4.091146119319273,3.7612001156935624,0.06666666666666667,45.22429041546688,True,,2026-08-28
A10027054,사직롯데캐슬더클래식,동래구,사직동,1064.0,89.16280353200884,35.1979263670697,129.066736914666,9,1.3045112781954886,8.0,133.0,11532204.771434998,303.0,84.8577,16.0,14632033.360129973,16.0,13958797.39954083,41.0,12829202.168861348,84.0,0.08440235568899657,0.16128572754021175,0.11104157244845334,0.07900804505794425,16.498723748993513,16.45162050542301,16.36723454984621,16.26065409438429,6.96979066990159,4.440975735942343,3.7376696182833684,0.03853383458646616,45.524784039489916,True,,2026-08-28
A10027085,센텀리버SKVIEW,연제구,연산동,529.0,41.013907284768216,35.1837740022009,129.113720499138,9,1.1795841209829867,6.0,88.16666666666667,6473985.173396865,259.0,64.0118,13.0,6788183.459328637,16.0,6588452.325488369,49.0,6561290.262107925,71.0,0.04202360182698528,0.028630957484625297,0.035649768557241654,0.02700441368792554,15.730693931978786,15.700829026922195,15.696697827876998,15.683302423289131,6.270988431858299,4.15906744136469,3.912023005428146,0.09262759924385633,38.913924310983134,True,,2026-08-28
A10027139,명지국제신도시호반베르디움2차,강서구,명지동,694.0,53.05883002207506,35.1023779782121,128.920192998502,9,1.1095100864553313,6.0,115.66666666666667,5565939.281734403,275.0,84.8015,16.0,5466032.211454939,15.0,5530562.549011515,34.0,5653758.1944157835,61.0,-0.01377078600064674,-0.05395853533604378,-0.03164353246984842,-0.038466015002402563,15.51406353851077,15.525800095089894,15.54783104915024,15.53217631222917,6.542471960506805,4.44031323132066,3.5553480614894135,0.04899135446685879,41.31787330316742,True,,2026-08-28
A10027159,브라운스톤연제2단지,연제구,연산동,521.0,32.301821192052984,35.1781292696525,129.077732458495,9,1.1036468330134357,7.0,74.42857142857143,6356246.424611387,199.0,84.9558,9.0,6597724.564797072,16.0,6534945.042608696,44.0,6456298.451665455,60.0,0.017549249649069898,0.04259433624573861,0.028666685378396242,0.019640374818423553,15.702235384642725,15.692674495304821,15.68056671643613,15.664948576279166,6.255750041753367,4.4421311212434285,3.8066624897703196,0.08445297504798464,29.89911559029206,True,,2026-08-28
A10027236,사하뷰웰,사하구,신평동,900.0,45.64525386313466,35.0913816382854,128.969170494542,9,1.0733333333333333,13.0,69.23076923076923,3127212.6504602316,285.0,84.74,9.0,2944640.753828033,13.0,2991503.4222327117,28.0,2950200.6136417277,66.0,-0.02761995195176503,0.014000000000000012,0.003610642552317179,-0.01993872778436663,14.89549738250922,14.911286635797099,14.897383730628107,14.955652638752083,6.802394763324311,4.439587745198413,3.367295829986474,0.03111111111111111,42.8203414232826,True,,2026-08-28
A10027280,명지협성휴포레,강서구,명지동,1664.0,35.94221854304636,35.1075308265119,128.921120157931,9,1.0246394230769231,28.0,59.42857142857143,5006291.2393240845,807.0,59.9566,11.0,4917830.553230932,52.0,4917830.553230932,113.0,4971341.138952667,200.0,-0.0010202414571448548,-0.017145335507181114,-0.03772448180814717,-0.03109177695729866,15.408378046758635,15.408378046758635,15.419200208542456,15.426205927332735,7.416979621381154,4.093620967156991,4.736198448394496,0.06790865384615384,121.24917729329493,True,,2026-08-28
A10027282,부산명지중흥S-클래스프라디움,강서구,명지동,1033.0,43.40231788079471,35.0964045540988,128.916710287675,9,1.1558567279767666,9.0,114.77777777777777,5467012.910817685,565.0,59.9911,13.0,5167213.539433857,36.0,5167433.169253439,71.0,5384131.97957697,125.0,-0.015914843918950816,-0.09102372070809261,-0.07561337872230947,-0.04672950812468166,15.457844133962073,15.457886637557175,15.49896666330064,15.51424293946529,6.940222469119639,4.0941962178862905,4.276666119016055,0.06873184898354308,84.8894487865076,True,,2026-08-28
A10027306,e편한세상사하,사하구,구평동,1068.0,36.72902869757174,35.0809670275315,128.986262867272,9,1.0093632958801497,10.0,106.8,3800236.955951371,391.0,72.9641,12.0,3706113.440014495,31.0,3719295.8313808255,54.0,3702453.822366046,88.0,-0.004039349728696684,0.013132803290108352,-0.020316635669157833,-0.0441517833671003,15.125494295184792,15.129044915691653,15.124506353031743,15.150573979581816,6.97354301952014,4.289967539362625,4.007333185232471,0.05056179775280899,58.74650349650349,True,,2026-08-28
A10027325,구서SKVIEW1단지,금정구,구서동,532.0,68.62759381898455,35.2438418119491,129.085571678272,10,1.2669172932330828,6.0,88.66666666666667,7474193.4344801605,189.0,84.959,10.0,7607208.416359091,14.0,7642881.717403309,36.0,7545846.9619053565,67.0,-0.005433358503258212,0.03396749654278297,0.05382517234868937,0.015834522189806265,15.844606831574291,15.849285278166933,15.836507898609689,15.826966769677428,6.2766434893416445,4.442168787179538,3.6109179126442243,0.06766917293233082,28.39664747017688,True,,2026-08-28
A10027340,전포LH아파트,부산진구,전포동,794.0,13.76583885209713,35.1681043713671,129.066646480679,9,0.8513853904282116,2.0,397.0,,,,,,,,,,,,,,,,,,,6.677083461247136,,,,,False,log_recent_12m_price_per_m2;log_full_period_median_price_per_m2;price_change_6m;price_change_12m;price_trend_24m;log_representative_area_m2;log_transaction_count_12m;turnover_12m,2026-08-28
A10027341,사직KCC스위첸1단지,동래구,사직동,999.0,80.76136865342164,35.2008818394607,129.057074696685,9,1.1041041041041042,12.0,83.25,7417000.431686092,401.0,84.9859,13.0,8703476.444082225,15.0,8412546.577858413,71.0,8037365.795964228,122.0,0.04703621857013118,0.09891931132422904,0.12309330090044557,0.07463473132505756,15.9792330950833,15.945234789663735,15.899611950152435,15.819285278920944,6.906754778648554,4.442485360377376,4.276666119016055,0.07107107107107107,60.24897161661867,True,,2026-08-28
A10027503,정관양우내안愛,기장군,정관읍용수리,830.0,63.0385761589404,35.329047160766,129.179471975619,10,1.0,13.0,63.84615384615385,3439145.489210098,206.0,59.8986,8.0,3152485.2091732314,17.0,3212310.813925687,32.0,3318022.0049701286,68.0,-0.06435643564356441,-0.03508775899337768,-0.03864427586105071,-0.03843309682301946,14.963701655033276,14.982501115844702,15.014879381708766,15.050733594192733,6.721425700790643,4.092653132561122,3.4965075614664802,0.03855421686746988,30.950843274372684,True,,2026-08-28
A10027581,명지대방노블랜드오션뷰2차,강서구,명지동,600.0,43.40231788079471,35.0953281798622,128.91917534047,10,1.1466666666666667,8.0,75.0,5882456.74923675,263.0,84.9985,11.0,5882456.749236751,16.0,5941281.316729118,37.0,5882525.956645784,64.0,-0.009912638528216222,0.009988117437366384,-0.005559016113126697,-0.018006351143437235,15.587485047110684,15.597435377963851,15.58749681209339,15.587485047110684,6.396929655216146,4.442633609275782,3.6375861597263857,0.06166666666666667,39.5149115590292,True,,2026-08-28
A10027621,명지2차금강펜테리움센트럴파크,강서구,명지동,670.0,35.94221854304636,35.1042150316068,128.919193763803,10,1.1044776119402986,6.0,111.66666666666667,5063951.093827719,282.0,66.6612,15.0,4629008.691854013,27.0,4700224.210190228,41.0,4913456.520033535,72.0,-0.04878048780487809,-0.06749230321329525,-0.06353740176426606,-0.06335909518202015,15.347853297707479,15.363120769838266,15.407488227663046,15.437657585142555,6.507277712385012,4.199623074517743,3.7376696182833684,0.06119402985074627,42.36960098724804,True,,2026-08-28
A10027656,명지대방노블랜드오션뷰1차,강서구,명지동,737.0,43.40231788079471,35.0970088824499,128.920360599523,10,1.1424694708276797,11.0,67.0,5710968.550326284,342.0,84.9341,10.0,5652744.819789317,19.0,5674988.0201238375,41.0,5711627.578328789,69.0,-0.007009733612269198,-0.032128514056224855,-0.026089221275550002,-0.03665743203994702,15.547651793967995,15.551579010338118,15.558014581003542,15.557899190772492,6.602587892189336,4.4418756616767565,3.7376696182833684,0.05563093622795115,51.38440970793911,True,,2026-08-28
A10027690,명륜2차아이파크1단지,동래구,명륜동,2058.0,75.1171633554084,35.2152300700385,129.088107697602,10,1.2351797862001943,23.0,89.47826086956522,7261642.83401053,694.0,84.9138,12.0,8015596.305926632,52.0,7795024.114701379,139.0,7494997.204320061,243.0,0.05197851823898336,0.0668436630622613,0.08491009853711672,0.05447498175298633,15.896899740001526,15.868996154080694,15.82974631651277,15.798116646878618,7.629489916393995,4.441636624278041,4.941642422609304,0.06754130223517979,104.27128753599341,True,,2026-08-28
A10027698,명지국제신도시호반베르디움1차,강서구,명지동,642.0,53.05883002207506,35.1004557357605,128.920892035046,10,1.118380062305296,8.0,80.25,5747418.339878262,219.0,74.9342,12.0,5538192.173933931,19.0,5538192.173933931,34.0,5871818.208508264,63.0,-0.03488372093023262,-0.07777777777777795,-0.06378545716763201,-0.03976609609449269,15.527178683074132,15.527178683074132,15.58567488975574,15.564261327580873,6.464588303689961,4.316610395120842,3.5553480614894135,0.0529595015576324,32.90405183052242,True,,2026-08-28
A10027790,e편한세상화명힐스,북구,화명동,800.0,61.624392935982335,35.2341460173073,129.014088301293,10,1.4,10.0,80.0,5991285.403050109,311.0,84.98,11.0,6644755.644469848,21.0,6535947.7124183,41.0,6295598.964462226,94.0,0.021636778857190286,0.06812468577174458,0.06674380264297425,0.049217386761888776,15.70933847661209,15.692827915553975,15.655361370173615,15.605816538564346,6.684611727667927,4.442415934686665,3.7376696182833684,0.05125,46.726758535582064,True,,2026-08-28
A10027832,백양디이스트(1단지),북구,만덕동,3790.0,40.07654525386313,35.2058687951711,129.033190025409,10,0.9176781002638522,30.0,126.33333333333333,4260573.949035436,986.0,84.9913,13.0,4231358.0797924,84.0,4268401.128077441,163.0,4274435.881324562,288.0,-0.014716098720384152,-0.0014118244874108399,-0.007856746645241981,-0.002635690845959428,15.25803355854661,15.266749872010296,15.268162694060932,15.26491443899083,8.240121298076472,4.44254889831072,5.099866427824199,0.04300791556728232,148.14335664335664,True,,2026-08-28
A10027918,명지1차 금강펜테리움 센트럴파크,강서구,명지동,850.0,53.05883002207506,35.1004557357605,128.920892035046,11,1.1070588235294119,8.0,106.25,5186383.42920824,341.0,84.2591,14.0,4935949.8829101715,30.0,5011762.132300725,57.0,5103306.3491065055,93.0,-0.02465789537884777,-0.06158540737391094,-0.06478440061045754,-0.045856432689315524,15.412055691134569,15.427298134235125,15.445399191382837,15.461547177790818,6.745236349484363,4.433896575269046,4.060443010546419,0.06705882352941177,51.2341628959276,True,,2026-08-28
A10027937,더샵파크시티,연제구,연산동,1758.0,30.970750551876385,35.1920267807262,129.095534227204,11,1.2946530147895337,14.0,125.57142857142857,7326115.099446864,663.0,84.96,18.0,8000941.2872102605,23.0,7990813.802850077,73.0,7706789.034004001,157.0,0.0013700619248564472,0.06907018182325975,0.05130753278662703,0.04212758430189531,15.895069753623892,15.893803165227926,15.857612191088991,15.806955933287687,7.471932078245122,4.442180557493629,4.30406509320417,0.04152445961319681,99.61363636363636,True,,2026-08-28
A10027953,에일린의 뜰,강서구,명지동,980.0,53.05883002207506,35.1004557357605,128.920892035046,11,1.1051020408163266,13.0,75.38461538461539,5412083.06370963,435.0,84.9898,11.0,5317959.87999294,29.0,5415872.999099116,65.0,5476582.507731862,106.0,-0.02277637558771639,-0.03698300092378792,-0.05843609807082642,-0.027805083368263275,15.486600306565773,15.504844644093092,15.515991834410203,15.504144616216681,6.887552571664617,4.442531249289741,4.189654742026425,0.0663265306122449,65.35736322501027,True,,2026-08-28
A10027972,안락경동리인,동래구,안락동,693.0,62.64050772626931,35.1929769026661,129.10529055535,11,1.2294372294372293,6.0,115.5,6564415.963673031,252.0,78.942,18.0,6815130.095513162,21.0,6789555.058749948,34.0,6770012.0275812885,60.0,0.01078489020790352,0.007483186932026875,0.020425393072152957,0.015333836880621,15.734655712514302,15.73089596848496,15.728013421486775,15.697174099640273,6.541029999189903,4.368713405611756,3.5553480614894135,0.049062049062049064,37.86219662690251,True,,2026-08-28
A10027989,신화명리버뷰자이,북구,금곡동,792.0,21.752097130242827,35.2512280459782,129.012371521078,11,1.0997474747474747,8.0,99.0,4707820.867415994,256.0,84.965,15.0,4872617.537186075,23.0,4684303.815942168,43.0,4672534.208364424,62.0,0.045454545454545414,0.033766233766233666,0.024563687286847345,-0.017274671459857255,15.399141832635468,15.359727864094593,15.357212139497344,15.364735698086188,6.674561391814426,4.442239406986069,3.784189633918261,0.054292929292929296,38.46318387494858,True,,2026-08-28
A10028028,부산센텀푸르지오,연제구,연산동,560.0,41.013907284768216,35.1835723714607,129.112504582731,11,1.0803571428571428,6.0,93.33333333333333,5845177.152584185,198.0,74.6236,14.0,5882996.610217353,17.0,5882996.610217353,33.0,5842655.674612321,55.0,-7.060094346400536e-05,0.019768608228143192,0.004989302957883321,0.006711201674362612,15.58757681764676,15.58757681764676,15.580695990245534,15.581127460826652,6.327936783729195,4.312456811067775,3.5263605246161616,0.05892857142857143,29.748868778280542,True,,2026-08-28
A10028037,해운대힐스테이트위브,해운대구,중동,2369.0,64.0762693156733,35.1608372044455,129.177769874947,11,1.6509075559307724,21.0,112.80952380952381,7637878.991555561,669.0,105.8829,19.0,7844445.268008253,35.0,7921293.636731787,80.0,7952406.648529085,134.0,-0.034726722017996536,-0.012501018871972414,-0.034170409398839724,-0.01329531496477484,15.875316230114134,15.8850650884236,15.888985163904547,15.848630503693101,7.7702232041587855,4.6623337664813596,4.394449154672439,0.03376952300548755,100.51511723570546,True,,2026-08-28
A10028069,협성·DS엘리시안,강서구,지사동,1277.0,24.00115894039736,35.1495640564902,128.836603021997,11,1.0211433046202036,14.0,91.21428571428571,2566961.8672814043,637.0,59.9588,12.0,2250258.7797596725,46.0,2269208.1798280743,82.0,2301580.418554074,158.0,-0.022722395684199315,-0.02836076207888738,-0.04181437004038899,-0.05701807586307079,14.626555780793609,14.634941509146929,14.64910658342958,14.75823360476881,7.152268856032539,4.093657659691899,4.418840607796598,0.06421299921691465,95.7072192513369,True,,2026-08-28
A10028081,정관이지더원3차아파트,기장군,정관읍,1035.0,62.76445916114791,35.3349807510359,129.1655478736,11,1.285024154589372,16.0,64.6875,,,,,,,,,,,,,,,,,,,6.942156705699469,,,,,False,log_recent_12m_price_per_m2;log_full_period_median_price_per_m2;price_change_6m;price_change_12m;price_trend_24m;log_representative_area_m2;log_transaction_count_12m;turnover_12m,2026-08-28
A10028117,명지오션시티삼정그린코아,강서구,명지동,610.0,58.46859823399559,35.0863305505833,128.908179867156,12,1.0639344262295083,13.0,46.92307692307692,4385319.647363716,179.0,79.1779,6.0,4423548.086348057,8.0,4417172.56688204,24.0,4456050.609417969,49.0,0.001443348515250964,-0.024213451181505752,-0.015204003695001517,-0.030594215115588026,15.302452666502774,15.301010358613786,15.309773418114071,15.29377307676763,6.413458957167357,4.371697219477323,3.2188758248682006,0.03934426229508197,26.8941793500617,True,,2026-08-28
