apartment_id,elementary_name,school_premium_core_score,school_premium_confidence,data_quality_flag,transaction_count,price_window_used,recent_market_price,baseline_expected_price,gap_confidence,comparable_count,school_value_gap_pct,gap_method_agreement,large_method_disagreement,model_residual,flag_low_transaction,flag_price_outlier,flag_confidence_c,flag_school_mapping,original_sanity_flag,flag_comparable_shortage,flag_method_disagreement,flag_old_price_window,flag_missing_control,sanity_flag_reason,sanity_severity
A61203021,양운초등학교,61.9123068432671,B,OK,9.0,6M,278000000.0,299931210.5067997,HIGH,15.0,21.00800562864656,STRONG_POSITIVE,False,-0.10104868323818117,False,False,False,False,False,False,False,False,False,NONE,NONE
A61203027,양운초등학교,61.9123068432671,B,OK,20.0,6M,291500000.0,305620326.2605933,HIGH,17.0,17.02775450696209,STRONG_POSITIVE,False,-0.1278173893550747,False,False,False,False,False,False,False,False,False,NONE,NONE
A61203036,양운초등학교,61.9123068432671,B,OK,20.0,6M,397000000.0,334256338.50999254,MEDIUM,9.0,-7.607391102831795,STRONG_NEGATIVE,False,-0.12947308467776963,False,False,False,False,False,False,False,False,False,NONE,NONE
A61775202,모산초등학교,61.79635761589404,B,OK,11.0,6M,82000000.0,104449349.244257,MEDIUM,5.0,29.34682699021083,STRONG_POSITIVE,False,-0.014618578390614978,False,False,False,False,False,False,False,False,False,NONE,NONE
A61775706,모산초등학교,61.79635761589404,B,OK,3.0,6M,215000000.0,175714790.36308002,MEDIUM,5.0,-14.367417627294769,STRONG_NEGATIVE,False,0.20484187076607352,False,False,False,False,False,False,False,False,False,NONE,NONE
A61781706,모산초등학교,61.79635761589404,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61781805,모산초등학교,61.79635761589404,B,OK,7.0,6M,188000000.0,203748033.10226852,LOW,5.0,-2.6353865731428403,MIXED_POSITIVE_RESIDUAL,False,-0.10927224865065277,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60775407,안민초등학교,61.6733995584989,B,OK,7.0,6M,325000000.0,287127097.1323452,LOW,5.0,-1.4324523180768276,MIXED_POSITIVE_COMPARABLE,False,-0.018650989821583863,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60775605,안민초등학교,61.6733995584989,B,OK,9.0,6M,247500000.0,254541674.9265949,MEDIUM,5.0,15.742035259546544,STRONG_POSITIVE,False,-0.08880850239761173,False,False,False,False,False,False,False,False,False,NONE,NONE
A60780104,안민초등학교,61.6733995584989,B,OK,11.0,6M,238000000.0,251240676.49969104,MEDIUM,5.0,18.72676062169515,STRONG_POSITIVE,False,-0.099464500485408,False,False,False,False,False,False,False,False,False,NONE,NONE
A60780108,안민초등학교,61.6733995584989,B,OK,14.0,6M,486500000.0,515025775.0072198,LOW,5.0,2.729132944599,MIXED_POSITIVE_RESIDUAL,False,-0.13438335564840642,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10027790,화잠초등학교,61.624392935982335,B,OK,21.0,6M,617000000.0,496043868.5398222,MEDIUM,6.0,-20.350809823724305,STRONG_NEGATIVE,False,0.14255890416496975,False,False,False,False,False,False,False,False,False,NONE,NONE
A61673302,화잠초등학교,61.624392935982335,B,OK,21.0,6M,235000000.0,350135748.91826665,MEDIUM,5.0,43.18334450923915,STRONG_POSITIVE,False,-0.35675884518257384,False,False,False,False,False,False,False,False,False,NONE,NONE
A61673305,화잠초등학교,61.624392935982335,B,OK,18.0,6M,167000000.0,221761218.5964406,HIGH,17.0,38.862316401059694,STRONG_POSITIVE,False,-0.20859197325557588,False,False,False,False,False,False,False,False,False,NONE,NONE
A61673304,명덕초등학교,61.55711920529801,B,OK,43.0,6M,355000000.0,381154222.8190696,MEDIUM,5.0,23.224530126264813,STRONG_POSITIVE,False,-0.08656129193753159,False,False,False,False,False,False,False,False,False,NONE,NONE
A61673308,명덕초등학교,61.55711920529801,B,OK,84.0,6M,729500000.0,648339279.2069689,HIGH,17.0,-27.44364231373372,STRONG_NEGATIVE,False,0.04321574115834004,False,False,False,False,False,False,False,False,False,NONE,NONE
A61203024,해송초등학교,61.5385761589404,B,OK,30.0,6M,410000000.0,318157133.33722115,HIGH,16.0,-12.31449568220021,STRONG_NEGATIVE,False,0.0829990127829312,False,False,False,False,False,False,False,False,False,NONE,NONE
A61203031,해송초등학교,61.5385761589404,B,OK,25.0,6M,290000000.0,313860805.40272754,HIGH,17.0,20.232746865958333,STRONG_POSITIVE,False,-0.10981880736769511,False,False,False,False,False,False,False,False,False,NONE,NONE
A61275302,해송초등학교,61.5385761589404,B,OK,15.0,6M,415000000.0,315624963.7240232,HIGH,18.0,-13.259720492893642,NEUTRAL_OR_ZERO,False,0.07039807206754922,False,False,False,False,False,False,False,False,False,NONE,NONE
A61288603,해송초등학교,61.5385761589404,B,OK,10.0,6M,827500000.0,675643542.7977371,HIGH,26.0,-12.52422855482952,STRONG_NEGATIVE,False,0.08852286628969974,False,False,False,False,False,False,False,False,False,NONE,NONE
A10022574,초읍초등학교,61.15353200883003,B,OK,11.0,6M,550000000.0,441346892.7303238,HIGH,10.0,-16.994100679980853,STRONG_NEGATIVE,False,0.14479707030074795,False,False,False,False,False,False,False,False,False,NONE,NONE
A60939002,금빛초등학교,60.48051876379692,B,OK,26.0,6M,571500000.0,594495308.3730725,LOW,13.0,-3.5595118699917387,MIXED_POSITIVE_RESIDUAL,False,-0.09461694950136756,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60939003,금빛초등학교,60.48051876379692,B,OK,41.0,6M,495000000.0,597072092.2786385,HIGH,10.0,12.265866769794291,STRONG_POSITIVE,False,-0.21635993376778018,False,False,False,False,False,False,False,False,False,NONE,NONE
A60809003,오륙도초등학교,60.247626931567325,B,OK,48.0,6M,505000000.0,643316430.0785726,MEDIUM,8.0,19.507946747690845,STRONG_POSITIVE,False,-0.25052328906852317,False,False,False,False,False,False,False,False,False,NONE,NONE
A60976105,남산초등학교,60.11037527593818,B,OK,3.0,6M,280000000.0,313599391.6355544,MEDIUM,6.0,32.23974858970552,STRONG_POSITIVE,False,-0.03514587877211195,False,False,False,False,False,False,False,False,False,NONE,NONE
A10025593,대천초등학교,59.75827814569536,B,OK,24.0,6M,645000000.0,454932501.6644519,HIGH,11.0,-28.68142335242596,STRONG_NEGATIVE,False,0.17276107769182225,False,False,False,False,False,False,False,False,False,NONE,NONE
A60608303,상리초등학교,59.38355408388521,B,OK,24.0,6M,79000000.0,133441197.35157032,MEDIUM,6.0,39.128643595864354,STRONG_POSITIVE,False,-0.15601699750601306,False,False,False,False,False,False,False,False,False,NONE,NONE
A60676104,상리초등학교,59.38355408388521,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A60676205,상리초등학교,59.38355408388521,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61870404,명호초등학교,59.18261589403974,B,OK,13.0,6M,340000000.0,410596976.73854655,HIGH,14.0,23.423793609409373,STRONG_POSITIVE,False,-0.14065665968630903,False,False,False,False,False,False,False,False,False,NONE,NONE
A61870405,명호초등학교,59.18261589403974,B,OK,10.0,6M,377500000.0,474516491.87084377,HIGH,15.0,21.56515763456786,STRONG_POSITIVE,False,-0.13456045693137142,False,False,False,False,False,False,False,False,False,NONE,NONE
A61870406,명호초등학교,59.18261589403974,B,OK,5.0,6M,375000000.0,438350718.2256528,HIGH,15.0,22.530594681305946,STRONG_POSITIVE,False,-0.09895074603702625,False,False,False,False,False,False,False,False,False,NONE,NONE
A61881402,명호초등학교,59.18261589403974,B,OK,21.0,6M,343500000.0,469236905.7712529,HIGH,15.0,29.762465753046747,STRONG_POSITIVE,False,-0.21330988015298935,False,False,False,False,False,False,False,False,False,NONE,NONE
A61203018,좌동초등학교,59.09834437086093,B,OK,14.0,6M,391000000.0,302470476.1501825,HIGH,15.0,-15.317064222787366,STRONG_NEGATIVE,False,0.11838232350780675,False,False,False,False,False,False,False,False,False,NONE,NONE
A61203034,좌동초등학교,59.09834437086093,B,OK,21.0,6M,350000000.0,316805063.21919906,LOW,14.0,-0.6538062162728959,MIXED_POSITIVE_COMPARABLE,False,0.03426925780628576,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61203037,좌동초등학교,59.09834437086093,B,OK,21.0,6M,430000000.0,329336778.4200853,MEDIUM,9.0,-19.67867759392248,STRONG_NEGATIVE,False,0.039994082163828715,False,False,False,False,False,False,False,False,False,NONE,NONE
A10026760,민안초등학교,58.72201986754967,B,OK,14.0,6M,917500000.0,794615430.5496222,HIGH,11.0,-11.45253488889896,STRONG_NEGATIVE,False,0.0566989604881023,False,False,False,False,False,False,False,False,False,NONE,NONE
A61375702,민안초등학교,58.72201986754967,B,OK,8.0,6M,755000000.0,624663590.2133193,LOW,0.0,-17.095549988821812,INSUFFICIENT,False,0.2581190479632953,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A61377106,민안초등학교,58.72201986754967,B,OK,23.0,6M,920000000.0,754957000.5341705,HIGH,11.0,-18.612180249610866,STRONG_NEGATIVE,False,0.13779361980324012,False,False,False,False,False,False,False,False,False,NONE,NONE
A61777903,덕상초등학교,58.5157284768212,A,OK,12.0,6M,252000000.0,329455651.56708294,MEDIUM,7.0,25.715462634553745,STRONG_POSITIVE,False,-0.1348020388355451,False,False,False,False,False,False,False,False,False,NONE,NONE
A10028117,남명초등학교,58.46859823399559,B,OK,8.0,6M,358500000.0,408415150.5185286,MEDIUM,6.0,13.921764613522036,STRONG_POSITIVE,False,-0.06097438587188542,False,False,False,False,False,False,False,False,False,NONE,NONE
A61820001,남명초등학교,58.46859823399559,B,OK,11.0,6M,390000000.0,421392632.96093297,HIGH,14.0,19.10872533658633,STRONG_POSITIVE,False,-0.20814490585323142,False,False,False,False,False,False,False,False,False,NONE,NONE
A10028142,방곡초등학교,58.230187637969095,B,OK,11.0,6M,173000000.0,179396166.6856814,MEDIUM,9.0,11.54457215491686,STRONG_POSITIVE,False,-0.027085296233110512,False,False,False,False,False,False,False,False,False,NONE,NONE
A61996105,방곡초등학교,58.230187637969095,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A10023571,주감초등학교,58.16153421633554,A,OK,27.0,6M,580000000.0,474386132.4448348,MEDIUM,8.0,-81.79217035670663,STRONG_NEGATIVE,True,0.23466834067263953,False,False,False,False,False,False,False,False,False,NONE,NONE
A10026975,주감초등학교,58.16153421633554,A,OK,12.0,6M,327000000.0,378382194.1578641,LOW,8.0,-16.76080565623576,MIXED_POSITIVE_RESIDUAL,True,-0.026697076042429657,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61778608,주감초등학교,58.16153421633554,A,OK,6.0,6M,190000000.0,288546096.2424009,MEDIUM,8.0,30.19295754862676,STRONG_POSITIVE,False,-0.18443555881964624,False,False,False,False,False,False,False,False,False,NONE,NONE
A10020004,성동초등학교,57.40093818984548,B,MIDDLE_SCORE_PARTIAL,5.0,6M,540000000.0,,LOW,7.0,,INSUFFICIENT,False,,False,False,False,True,True,False,False,False,True,SCHOOL_MAPPING_QUALITY;MISSING_CONTROL,MAJOR
A10025508,성동초등학교,57.40093818984548,B,MIDDLE_SCORE_PARTIAL,34.0,6M,503500000.0,399599727.8050721,MEDIUM,7.0,-33.69321821932482,STRONG_NEGATIVE,False,0.17647270003760607,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A60804003,성동초등학교,57.40093818984548,B,MIDDLE_SCORE_PARTIAL,14.0,6M,390000000.0,387236514.3098969,MEDIUM,7.0,9.789483761137529,STRONG_POSITIVE,False,0.0355688585997207,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A60872101,성동초등학교,57.40093818984548,B,MIDDLE_SCORE_PARTIAL,16.0,6M,194000000.0,246540566.0345488,MEDIUM,7.0,34.83456862652005,STRONG_POSITIVE,False,-0.11184942539389464,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A61996103,정원초등학교,57.36440397350993,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A61996109,정원초등학교,57.36440397350993,B,OK,17.0,6M,368000000.0,327304960.0234355,MEDIUM,5.0,-6.709346457914643,STRONG_NEGATIVE,False,0.0578418471678539,False,False,False,False,False,False,False,False,False,NONE,NONE
A61996204,정원초등학교,57.36440397350993,B,OK,10.0,6M,310000000.0,255547611.05231175,LOW,5.0,-8.378958962403825,MIXED_POSITIVE_COMPARABLE,False,0.12379152222495193,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10024875,구덕초등학교,57.267218543046354,B,OK,9.0,6M,510000000.0,505368659.8503585,LOW,0.0,2.214606503668604,INSUFFICIENT,False,-0.011291984857338733,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A60275104,구덕초등학교,57.267218543046354,B,OK,6.0,6M,183500000.0,210419093.36921293,LOW,0.0,15.924119504301212,INSUFFICIENT,False,-0.1642033635818212,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A10025662,낙민초등학교,57.23300220750552,B,OK,17.0,6M,617000000.0,613168888.8551133,LOW,5.0,-18.685123724842114,MIXED_POSITIVE_RESIDUAL,False,-0.03225891631515854,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60776006,낙민초등학교,57.23300220750552,B,OK,8.0,6M,447500000.0,249076765.47204328,LOW,5.0,-36.80156485889557,MIXED_POSITIVE_COMPARABLE,True,0.6355473683962405,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10026861,부암초등학교,57.03956953642385,B,OK,19.0,6M,417000000.0,379117559.7461695,MEDIUM,5.0,-10.855567733423063,STRONG_NEGATIVE,False,0.10950332057690737,False,False,False,False,False,False,False,False,False,NONE,NONE
A10028147,부암초등학교,57.03956953642385,B,OK,21.0,6M,385000000.0,387080927.609398,MEDIUM,5.0,2.5024630593590835,STRONG_POSITIVE,False,0.00238618792592149,False,False,False,False,False,False,False,False,False,NONE,NONE
A61409002,부암초등학교,57.03956953642385,B,OK,12.0,6M,488500000.0,386683801.3924122,LOW,5.0,-9.705929667636692,MIXED_POSITIVE_COMPARABLE,False,0.130889491168535,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61409003,부암초등학교,57.03956953642385,B,OK,4.0,6M,211000000.0,249142624.1934923,HIGH,11.0,29.509207755897904,STRONG_POSITIVE,False,-0.1181428206140378,False,False,False,False,False,False,False,False,False,NONE,NONE
A61310007,광안초등학교,56.86467991169978,B,OK,14.0,6M,1202500000.0,707202131.369205,HIGH,12.0,-47.99112137721965,STRONG_NEGATIVE,False,0.2854808111615874,False,False,False,False,False,False,False,False,False,NONE,NONE
A10024697,명문초등학교,55.55849889624725,B,MIDDLE_SCORE_PARTIAL,39.0,6M,590000000.0,529566774.200554,HIGH,10.0,-20.16945908441412,STRONG_NEGATIVE,False,0.1603473926738559,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A10026157,명문초등학교,55.55849889624725,B,MIDDLE_SCORE_PARTIAL,23.0,6M,380000000.0,449298401.22404754,LOW,15.0,8.783992102169929,NEUTRAL_OR_ZERO,False,-0.03638503941421689,False,False,False,True,True,False,False,False,False,SCHOOL_MAPPING_QUALITY,MAJOR
A10023420,광남초등학교,53.67406181015453,B,OK,14.0,6M,1475000000.0,1959726076.4710083,LOW,8.0,-18.39643735004117,MIXED_POSITIVE_RESIDUAL,True,-0.43848348726581854,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61301003,광남초등학교,53.67406181015453,B,OK,90.0,6M,965000000.0,799568307.5578103,LOW,0.0,-19.1192455239596,INSUFFICIENT,False,0.24715513679776002,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A61381805,광남초등학교,53.67406181015453,B,OK,15.0,6M,1040000000.0,1724195492.285168,LOW,13.0,14.44233050249532,MIXED_POSITIVE_RESIDUAL,False,-0.6493273266230393,False,True,False,False,True,False,True,False,False,PRICE_OUTLIER;METHOD_DISAGREEMENT,MAJOR
A10023625,성전초등학교,53.49387417218543,B,OK,56.0,6M,678000000.0,582063267.1252066,MEDIUM,6.0,-52.36422562147128,STRONG_NEGATIVE,True,0.11023132396164392,False,False,False,False,False,False,False,False,False,NONE,NONE
A61404006,성전초등학교,53.49387417218543,B,OK,15.0,6M,393000000.0,360388832.8210002,LOW,6.0,-0.3626855294503346,MIXED_POSITIVE_COMPARABLE,False,0.12460570386484271,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61404007,성전초등학교,53.49387417218543,B,OK,34.0,6M,490000000.0,344784228.77439725,MEDIUM,6.0,-34.06729560927978,STRONG_NEGATIVE,False,0.09936039775727856,False,False,False,False,False,False,False,False,False,NONE,NONE
A61404203,성전초등학교,53.49387417218543,B,OK,9.0,6M,68000000.0,132963411.23811775,MEDIUM,6.0,54.80354907673871,STRONG_POSITIVE,False,-0.43140794841214625,False,False,False,False,False,False,False,False,False,NONE,NONE
A10025950,거학초등학교,53.12224061810154,B,OK,27.0,6M,675000000.0,517058928.941368,MEDIUM,9.0,-23.03498039795486,STRONG_NEGATIVE,False,0.049647332233403674,False,False,False,False,False,False,False,False,False,NONE,NONE
A10026445,명지초등학교,53.05883002207506,A,OK,19.0,6M,420000000.0,420663212.3569339,LOW,15.0,-5.446459942605214,MIXED_POSITIVE_RESIDUAL,False,0.04679868570878476,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10027139,명지초등학교,53.05883002207506,A,OK,15.0,6M,396000000.0,396871419.84938216,LOW,12.0,-3.235581938842369,MIXED_POSITIVE_RESIDUAL,False,0.044374976954296486,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10027698,명지초등학교,53.05883002207506,A,OK,19.0,6M,410000000.0,403491470.52659273,HIGH,14.0,-6.900006102889367,NEUTRAL_OR_ZERO,False,0.12486087527057599,False,False,False,False,False,False,False,False,False,NONE,NONE
A10027918,명지초등학교,53.05883002207506,A,OK,30.0,6M,392500000.0,435562961.8926612,LOW,8.0,3.410796780488512,MIXED_POSITIVE_RESIDUAL,False,0.005194606993059736,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10027953,명지초등학교,53.05883002207506,A,OK,29.0,6M,405000000.0,421127832.6599203,LOW,16.0,0.0499541058937458,MIXED_POSITIVE_RESIDUAL,False,0.03734385529656947,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60975404,서동초등학교,52.94050772626932,B,OK,9.0,6M,127000000.0,222386215.46713695,MEDIUM,7.0,49.31748030239528,STRONG_POSITIVE,False,-0.252626830132626,False,False,False,False,False,False,False,False,False,NONE,NONE
A60681702,남항초등학교,52.83443708609272,B,OK,6.0,6M,227500000.0,237483069.6692806,LOW,0.0,5.413427063450149,INSUFFICIENT,False,-0.01439592886766139,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A10024201,구포초등학교,52.61782560706401,B,OK,17.0,6M,455000000.0,319789624.48333204,LOW,0.0,-41.164272642654566,INSUFFICIENT,False,0.2836247677305739,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A61609002,구포초등학교,52.61782560706401,B,OK,25.0,6M,440000000.0,387601315.3331438,HIGH,25.0,-13.946369517494272,STRONG_NEGATIVE,False,0.11857475040808652,False,False,False,False,False,False,False,False,False,NONE,NONE
A61477105,주례초등학교,52.17086092715231,B,OK,22.0,6M,269000000.0,359131457.663479,LOW,7.0,8.80554827843632,MIXED_POSITIVE_RESIDUAL,False,-0.23042867015357515,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61477403,주례초등학교,52.17086092715231,B,OK,14.0,6M,59500000.0,81308814.87158367,MEDIUM,7.0,42.54583634330404,STRONG_POSITIVE,False,0.3578578365930323,False,False,False,False,False,False,False,False,False,NONE,NONE
A61776710,동궁초등학교,52.09056291390729,B,OK,19.0,6M,147000000.0,190700730.72564343,HIGH,16.0,16.146707475299127,STRONG_POSITIVE,False,-0.06716096426303153,False,False,False,False,False,False,False,False,False,NONE,NONE
A61776811,동궁초등학교,52.09056291390729,B,OK,13.0,6M,150000000.0,195858200.93044084,HIGH,16.0,13.778685264769386,STRONG_POSITIVE,False,-0.05291200393957318,False,False,False,False,False,False,False,False,False,NONE,NONE
A61778507,동궁초등학교,52.09056291390729,B,OK,5.0,6M,205000000.0,207686881.91724676,LOW,15.0,-16.2930911282887,MIXED_POSITIVE_RESIDUAL,False,0.0958532486760113,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A10023533,성천초등학교,51.52516556291391,B,MIDDLE_SCORE_PARTIAL,24.0,6M,365000000.0,460731449.0498492,LOW,7.0,8.146211345665002,MIXED_POSITIVE_RESIDUAL,False,-0.21815773806713512,False,False,False,True,True,False,True,False,False,SCHOOL_MAPPING_QUALITY;METHOD_DISAGREEMENT,MAJOR
A61409302,동양초등학교,51.35524282560706,B,OK,30.0,6M,164000000.0,224148387.557751,HIGH,11.0,34.00095199226136,STRONG_POSITIVE,False,-0.12785221989619444,False,False,False,False,False,False,False,False,False,NONE,NONE
A61479403,동양초등학교,51.35524282560706,B,OK,10.0,6M,302000000.0,350246894.09512734,MEDIUM,7.0,23.614564600191656,STRONG_POSITIVE,False,-0.10923181787897285,False,False,False,False,False,False,False,False,False,NONE,NONE
A61313001,수미초등학교,51.00756070640177,B,OK,4.0,6M,374500000.0,472325906.58561176,LOW,0.0,21.13988536772774,INSUFFICIENT,False,-0.2124133172830387,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A61313002,수미초등학교,51.00756070640177,B,OK,7.0,6M,640000000.0,532554919.3019829,LOW,13.0,5.95744054363485,MIXED_POSITIVE_COMPARABLE,False,-0.04361539246628343,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61612019,와석초등학교,50.83890728476821,B,OK,76.0,6M,247250000.0,306355889.1889101,HIGH,17.0,25.709382050249445,STRONG_POSITIVE,False,-0.25454435544848675,False,False,False,False,False,False,False,False,False,NONE,NONE
A60976902,청룡초등학교,50.54679911699779,B,OK,7.0,6M,205000000.0,287123780.4582747,HIGH,10.0,40.58012368662183,STRONG_POSITIVE,False,0.034976748880923836,False,False,False,False,False,False,False,False,False,NONE,NONE
A60876301,용호초등학교,50.4907284768212,B,OK,11.0,6M,300000000.0,318784837.6506267,MEDIUM,8.0,17.41994564855499,STRONG_POSITIVE,False,-0.011136250230884492,False,False,False,False,False,False,False,False,False,NONE,NONE
A60876402,용호초등학교,50.4907284768212,B,OK,19.0,6M,269000000.0,249197255.71695077,LOW,8.0,3.268546061267746,MIXED_POSITIVE_COMPARABLE,False,0.0906230956258387,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A60883203,용호초등학교,50.4907284768212,B,OK,9.0,6M,361000000.0,424210004.8581621,MEDIUM,8.0,14.814645120605231,STRONG_POSITIVE,False,-0.10119402959775403,False,False,False,False,False,False,False,False,False,NONE,NONE
A61970415,,50.171467991169976,C,MIDDLE_OPTION_MISSING,,,,,LOW,,,INSUFFICIENT,False,,True,False,True,True,True,True,False,False,False,LOW_TRANSACTION;CONFIDENCE_C;SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE,MAJOR
A61990108,,50.171467991169976,C,MIDDLE_OPTION_MISSING,17.0,6M,345000000.0,374198857.4999859,LOW,12.0,10.665178796698417,STRONG_POSITIVE,False,-0.018966917112047454,False,False,True,True,True,False,False,False,False,CONFIDENCE_C;SCHOOL_MAPPING_QUALITY,MAJOR
A10025433,배산초등학교,49.82687637969095,B,OK,36.0,6M,559000000.0,498028837.6810368,LOW,0.0,-12.315914706011355,INSUFFICIENT,False,0.033579114116497166,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A10023544,창진초등학교,49.17135761589404,B,OK,18.0,6M,427500000.0,422095578.0416601,LOW,0.0,-1.6313016603251684,INSUFFICIENT,False,-0.02626214870760979,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A61776003,창진초등학교,49.17135761589404,B,OK,22.0,6M,277500000.0,290261127.5807394,LOW,22.0,-30.45727012812068,MIXED_POSITIVE_RESIDUAL,True,0.018899263545888445,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
A61780802,창진초등학교,49.17135761589404,B,OK,13.0,6M,306000000.0,296434581.36627454,HIGH,23.0,-36.81153713118486,STRONG_NEGATIVE,True,0.04026742674096706,False,False,False,False,False,False,False,False,False,NONE,NONE
A61673103,백산초등학교,49.15954746136866,B,OK,8.0,6M,263500000.0,242641383.7297844,MEDIUM,8.0,-28.314585953919792,STRONG_NEGATIVE,False,0.19460327530370147,False,False,False,False,False,False,False,False,False,NONE,NONE
A61675806,백산초등학교,49.15954746136866,B,OK,5.0,6M,237000000.0,190874885.71532735,MEDIUM,5.0,-28.62765662394101,STRONG_NEGATIVE,False,0.3174671827413871,False,False,False,False,False,False,False,False,False,NONE,NONE
A61678804,백산초등학교,49.15954746136866,B,OK,11.0,6M,185000000.0,212673795.1830561,MEDIUM,6.0,13.618277258814809,STRONG_POSITIVE,False,0.011708108211063717,False,False,False,False,False,False,False,False,False,NONE,NONE
A61682607,백산초등학교,49.15954746136866,B,OK,13.0,6M,230000000.0,222723370.14453903,MEDIUM,5.0,-11.474184977619096,STRONG_NEGATIVE,False,0.19408434519095508,False,False,False,False,False,False,False,False,False,NONE,NONE
A61682907,백산초등학교,49.15954746136866,B,OK,14.0,6M,151500000.0,161722473.45787728,HIGH,12.0,8.336897706080247,STRONG_POSITIVE,False,0.028646728915608932,False,False,False,False,False,False,False,False,False,NONE,NONE
A10023104,사상초등학교;덕포초등학교,49.122130242825605,B,OK,51.0,6M,597000000.0,468767605.74358207,LOW,0.0,-27.72694819149032,INSUFFICIENT,False,0.28609593977280046,False,False,False,False,False,True,False,False,False,COMPARABLE_SHORTAGE,MAJOR
A60976501,동현초등학교,49.04194260485652,B,OK,,,,,LOW,,,INSUFFICIENT,False,,True,False,False,False,True,True,False,False,False,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR
A60976502,동현초등학교,49.04194260485652,B,OK,11.0,6M,97000000.0,158793072.56661335,MEDIUM,7.0,47.418928488184,STRONG_POSITIVE,False,-0.3019916976087291,False,False,False,False,False,False,False,False,False,NONE,NONE
A61410304,당감초등학교,48.909823399558505,B,OK,7.0,6M,270000000.0,159802109.01565108,MEDIUM,9.0,-55.86702944969298,STRONG_NEGATIVE,False,0.7832532481094558,False,True,False,False,True,False,False,False,False,PRICE_OUTLIER,MAJOR
A61996102,달산초등학교;방곡초등학교,48.791114790286976,B,OK,5.0,6M,210000000.0,214650199.0133837,LOW,11.0,-1.3893593508637891,MIXED_POSITIVE_RESIDUAL,False,0.04977910655393991,False,False,False,False,False,False,True,False,False,METHOD_DISAGREEMENT,MINOR
