apartment_id,apartment_name,household_count,gu,legal_dong,elementary_school_name,elementary_demand_score,elementary_percentile,phase7_score,eligible_middle_count,eligible_middle_schools,eligible_middle_score_mean,eligible_middle_score_max,eligible_middle_score_min,eligible_middle_score_range,has_guaranteed_assignment,guaranteed_middle_name,guaranteed_middle_score,guaranteed_middle_is_top_tier,school_premium_core_score,school_premium_addon_score,final_school_premium_score,school_premium_confidence,data_quality_flag,recent_price_per_m2,unusual_flag,unusual_reason,price_window_used,transaction_count,representative_area_m2,recent_market_price,recent_market_price_per_m2,recent_transaction_date,baseline_expected_price,school_adjusted_expected_price,estimated_school_premium_pct,estimated_school_premium_amount,model_uncertainty_pct,as_of_date,linear_school_premium_pct,internal_complex_id,apartment_age,comparable_count,comparable_rule,comparable_median_price_per_m2,observed_comparable_premium_pct,baseline_non_school_price,expected_school_premium_pct,expected_school_premium_amount,expected_fair_price,observed_residual_premium_pct,residual_method_gap_pct,comparable_method_gap_pct,observed_market_premium_pct,school_value_gap_pct,total_value_gap_pct,linear_gap_pct,gap_confidence,school_data_quality_flag,score_percentile,ranking_type,rank
A10023781,힐스테이트명륜트라디움,874.0,동래구,명륜동,교동초등학교,75.1171633554084,85.72710951526032,67.05921568627451,3.0,동래중;동해중;부곡여중,68.95098039215686,78.3529411764706,51.70588235294118,26.647058823529413,0.0,,,0.0,75.1171633554084,0.0,75.1171633554084,B,OK,11267983.737367673,False,,6M,7.0,84.9665,1030000000.0,12098886.031553613,2026-08-05,749374811.4886844,833634769.871791,11.244033972227907,84259958.38310659,5.443319503683487,2026-08-28,11.244033972227783,A10023781,4,17.0,DISTRICT_RELAXED,7590735.771783647,59.3901618408021,749374811.4886844,11.244033972227907,84259958.38310659,833634769.871791,37.44790780381775,-26.203873831589842,-48.1461278685742,48.419034822309925,-37.175000850082014,-19.064585449340676,-37.17500085008214,HIGH,OK,85.5,HIGH_SCORE_FULLY_PRICED,23
A61670501,덕천삼정그린코아,560.0,북구,덕천동,덕성초등학교,67.33973509933774,76.48114901256733,40.55176470588235,1.0,덕천중,15.705882352941176,15.705882352941176,15.705882352941176,0.0,1.0,덕천중,15.705882352941176,0.0,67.33973509933774,-22.04532939033029,67.33973509933774,A,METHOD_DIRECTION_DISAGREEMENT,4399900.700565208,False,,6M,9.0,78.1919,337000000.0,4591268.405039396,2026-08-08,334824224.88312,360382919.13115424,7.633466263367361,25558694.24803424,3.5771741834361666,2026-08-28,7.633466263367267,A61670501,18,5.0,ALL_SAME_DONG,2459788.708319089,86.65295882982025,334824224.88312,7.633466263367361,25558694.24803424,360382919.13115424,0.6498260744542961,6.983640188913065,-79.01949256645288,43.65139245213727,-36.01792618876991,6.9385516709656425,-36.017926188770005,LOW,OK,75.6,HIGH_SCORE_FULLY_PRICED,24
A61274011,경남마리나,624.0,해운대구,우동,해강초등학교,82.99199779249447,95.42190305206462,89.46470588235294,2.0,해강중;해운대중,95.11764705882354,97.70588235294116,92.52941176470588,5.17647058823529,0.0,,,0.0,82.99199779249447,0.0,82.99199779249447,B,OK,13069586.718474036,False,,6M,12.0,59.83,800000000.0,13229149.256225973,2026-08-25,440440540.79686666,506608979.319363,15.0232397777873,66168438.52249634,7.435426614099689,2026-08-28,15.02323977778722,A61274011,29,18.0,ALL_SAME_DONG,11233785.593268685,17.762166158422275,440440540.79686666,15.0232397777873,66168438.52249634,506608979.319363,81.63632224967319,-66.61308247188589,-2.7389263806349753,49.69924420404773,-34.676004426260434,-36.67387758507963,-34.67600442626051,HIGH,OK,95.89999999999999,HIGH_SCORE_FULLY_PRICED,25
A61278912,대우마리나3,750.0,해운대구,우동,해강초등학교,82.99199779249447,95.42190305206462,88.46470588235294,2.0,해강중;해운대중,95.11764705882354,97.70588235294116,92.52941176470588,5.17647058823529,0.0,,,0.0,82.99199779249447,0.0,82.99199779249447,B,OK,11815004.616141358,False,,6M,16.0,84.51,946000000.0,11909207.071036868,2026-08-15,596081686.703327,685632467.7682464,15.023239777787257,89550781.06491947,7.435426614099689,2026-08-28,15.02323977778722,A61278912,31,7.0,RELAXED_SAME_DONG_2,8534432.018834608,39.543053887528544,596081686.703327,15.023239777787257,89550781.06491947,685632467.7682464,58.70308065190222,-43.67984087411496,-24.519814109741287,49.12306726971538,-34.099827491928124,-27.52299495050249,-34.09982749192816,MEDIUM,OK,95.89999999999999,HIGH_SCORE_FULLY_PRICED,26
A10026094,대연SKVIEWHills(2단지),994.0,남구,대연동,대연초등학교,69.53151214128036,78.99461400359067,49.07882352941176,3.0,대연중;석포여중;해연중,34.29411764705882,40.23529411764706,22.882352941176467,17.35294117647059,0.0,,,0.0,69.53151214128036,0.0,69.53151214128036,B,OK,10488432.7234395,False,,6M,26.0,59.9975,765000000.0,10984721.700992092,2026-08-22,488353227.42062825,530541785.4317794,8.638943216159657,42188558.011151135,4.2626458074147635,2026-08-28,8.63894321615963,A10026094,8,11.0,ALL_SAME_DONG,8662178.45242301,26.812461337822178,488353227.42062825,8.638943216159657,42188558.011151135,530541785.4317794,56.64890842240518,-48.009965206245525,-18.17351812166252,41.73068488011368,-33.091741663954025,-30.64813262329681,-33.091741663954046,HIGH,OK,78.4,HIGH_SCORE_FULLY_PRICED,27
A60802001,대연힐스테이트푸르지오,2304.0,남구,대연동,용소초등학교,76.50546357615895,88.1508078994614,76.75470588235294,2.0,남천중;대천중,79.36764705882352,87.20588235294116,71.52941176470588,15.676470588235276,0.0,,,0.0,76.50546357615895,0.0,76.50546357615895,B,OK,11400808.154469725,False,,6M,45.0,84.92,1045000000.0,11772346.203802101,2026-08-24,679527886.448944,760399574.7001951,11.901158122276323,80871688.2512511,5.929270851229026,2026-08-28,11.901158122276247,A60802001,13,11.0,ALL_SAME_DONG,8662178.45242301,35.90514520638981,679527886.448944,11.901158122276323,80871688.2512511,760399574.7001951,53.78323992867004,-41.88208180639372,-24.00398708411349,44.84419256752993,-32.94303444525361,-27.234490459311477,-32.94303444525369,HIGH,OK,87.8,HIGH_SCORE_FULLY_PRICED,28
A10027325,구서SKVIEW1단지,532.0,금정구,구서동,장서초등학교,68.62759381898455,78.1867145421903,76.7443137254902,3.0,구서여중;남산중;장전중,79.57843137254902,88.5,65.52941176470588,22.97058823529412,0.0,,,0.0,68.62759381898455,0.0,68.62759381898455,B,OK,7642881.717403309,False,,6M,14.0,84.90440000000001,642500000.0,7607208.416359091,2026-08-24,500668819.69591117,541839507.1713564,8.223137901907073,41170687.47544527,4.032269986428494,2026-08-28,8.223137901907139,A10027325,10,6.0,ALL_SAME_DONG,4951181.022255792,53.64432005544395,500668819.69591117,8.223137901907073,41170687.47544527,541839507.1713564,28.32834295337827,-20.1052050514712,-45.421182153536876,40.98633150441111,-32.76319360250404,-15.667002774886152,-32.763193602503975,MEDIUM,OK,77.5,HIGH_SCORE_FULLY_PRICED,29
A61203026,화목,896.0,해운대구,좌동,신곡초등학교,75.86605960264902,87.61220825852783,74.34980392156862,3.0,동백중;부흥중;신곡중,75.65686274509805,89.32352941176471,54.23529411764706,35.08823529411765,0.0,,,0.0,75.86605960264902,0.0,75.86605960264902,B,OK,7720294.613541574,False,,6M,11.0,56.345,455000000.0,7809033.632088029,2026-08-24,297200784.734911,331670215.64238894,11.598028228028735,34469430.907477915,5.68530466166037,2026-08-28,11.598028228028717,A61203026,29,16.0,STRICT_SAME_DONG,5976011.576946914,30.673000404018413,297200784.734911,11.598028228028735,34469430.907477915,331670215.64238894,53.09515430985097,-41.49712608182223,-19.07497217598968,41.88407735693469,-30.286049128905955,-27.105447111562874,-30.286049128905972,HIGH,OK,87.2,HIGH_SCORE_FULLY_PRICED,30
A10022267,오션라이프에일린의뜰1단지,1228.0,영도구,동삼동,동삼초등학교,64.43979028697572,68.76122082585279,57.81254901960784,3.0,영도제일중;태종대중;해동중,48.96078431372549,56.97058823529412,40.44117647058824,16.529411764705877,0.0,,,0.0,64.43979028697572,0.0,64.43979028697572,B,OK,5791612.302306747,False,,6M,30.0,74.9696,420000000.0,5669007.658752818,2026-08-23,390125978.80771154,414771817.3046428,6.3174051039238455,24645838.496931255,2.9084801723585905,2026-08-28,6.317405103923964,A10022267,3,6.0,ALL_SAME_DONG,2019429.7786515874,180.7231882327755,390125978.80771154,6.3174051039238455,24645838.496931255,414771817.3046428,7.6575318781867185,-1.340126774262873,-174.40578312885165,94.19036005548111,-87.87295495155726,-1.2448054036564793,-87.87295495155715,MEDIUM,OK,67.4,LOW_MEDIUM_SCORE_OVERPRICED,1
A10023571,주례롯데캐슬골드스마트,998.0,사상구,주례동,주감초등학교,58.16153421633554,52.6032315978456,48.55294117647058,1.0,주감중,21.176470588235293,21.176470588235293,21.176470588235293,0.0,1.0,주감중,21.176470588235293,0.0,58.16153421633554,-19.82169679148732,58.16153421633554,A,OK,6880642.067585814,False,,6M,27.0,84.8758,580000000.0,6833514.382191391,2026-08-28,474386132.44483477,491099031.22840905,3.5230580408076806,16712898.783574283,1.6200814299246271,2026-08-28,3.523058040807599,A10023571,3,8.0,ALL_SAME_DONG,2751375.687843922,148.3671863636471,474386132.44483477,3.5230580408076806,16712898.783574283,491099031.22840905,22.26327043138152,-18.74021239057384,-144.84412832283942,85.31522839751432,-81.79217035670663,-15.3277532364812,-81.79217035670672,MEDIUM,OK,51.0,LOW_MEDIUM_SCORE_OVERPRICED,2
A10023021,서면비스타동원,806.0,부산진구,당감동,가야초등학교,62.1960816777042,61.31059245960503,45.75382352941177,4.0,가야여중;개림중;부산개성중;서면중,33.786764705882355,54.82352941176472,15.705882352941178,39.117647058823536,0.0,,,0.0,62.1960816777042,0.0,62.1960816777042,B,OK,6823601.661664653,False,,6M,24.0,59.9998,445000000.0,7108357.02785676,2026-08-20,392819180.48979735,413678706.9389894,5.310210775141577,20859526.449192047,2.471838132650782,2026-08-28,5.310210775141503,A10023021,2,9.0,ALL_SAME_DONG,2953738.473253711,140.65627651951527,392819180.48979735,5.310210775141577,20859526.449192047,413678706.9389894,13.28367404186821,-7.9734632667266325,-135.3460657443737,76.96997528069174,-71.65976450555016,-7.038492822699016,-71.65976450555024,MEDIUM,OK,59.9,LOW_MEDIUM_SCORE_OVERPRICED,3
A10027989,신화명리버뷰자이,792.0,북구,금곡동,신금초등학교,21.752097130242827,1.8850987432675044,67.82882352941176,2.0,금명중;명진중,62.01470588235294,68.35294117647058,55.6764705882353,12.676470588235285,0.0,,,0.0,21.752097130242827,0.0,21.752097130242827,B,OK,4684303.815942168,False,,6M,23.0,84.9646,395000000.0,4872617.537186075,2026-08-22,382668846.3539509,339451862.18209213,-11.293572649989148,-43216984.17185879,4.869416335950075,2026-08-28,-11.293572649989116,A10027989,11,12.0,ALL_SAME_DONG,2314423.309623975,110.5326850505032,382668846.3539509,-11.293572649989148,-43216984.17185879,339451862.18209213,3.2224085559981352,-14.515981205987284,-121.82625770049235,56.87754680325067,-68.17111945323981,-14.062819700736174,-68.17111945323978,HIGH,OK,1.5,LOW_MEDIUM_SCORE_OVERPRICED,4
A10023837,부산오션시티푸르지오,846.0,영도구,동삼동,태종대초등학교,42.04061810154525,31.05924596050269,56.81254901960784,3.0,영도제일중;태종대중;해동중,48.96078431372549,56.97058823529412,40.44117647058824,16.529411764705877,0.0,,,0.0,42.04061810154525,0.0,42.04061810154525,B,OK,4714757.190004715,False,,6M,12.0,84.87665000000001,397250000.0,4678301.279069357,2026-07-31,409859824.7690276,396251309.09408057,-3.3202853396563037,-13608515.674947023,1.513763019817333,2026-08-28,-3.3202853396563823,A10023837,4,6.0,ALL_SAME_DONG,2019429.7786515874,131.66446927375458,409859824.7690276,-3.3202853396563037,-13608515.674947023,396251309.09408057,-3.076618884550042,-0.24366645510626173,-134.98475461341087,64.29392519460227,-67.61421053425858,-0.25140110910495395,-67.61421053425865,MEDIUM,OK,28.4,LOW_MEDIUM_SCORE_OVERPRICED,5
A61673902,율리역벽산블루밍1단지,589.0,북구,금곡동,신금초등학교,21.752097130242827,1.8850987432675044,67.82882352941176,2.0,금명중;명진중,62.01470588235294,68.35294117647058,55.6764705882353,12.676470588235285,0.0,,,0.0,21.752097130242827,0.0,21.752097130242827,B,OK,4471272.07690588,False,,6M,4.0,84.987,383500000.0,4512454.846035277,2026-05-20,349063852.6923411,309642072.89368033,-11.29357264998918,-39421779.798660755,4.869416335950075,2026-08-28,-11.293572649989116,A61673902,12,12.0,ALL_SAME_DONG,2314423.309623975,94.97102484542539,349063852.6923411,-11.29357264998918,-39421779.798660755,309642072.89368033,9.86528597620515,-21.15885862619433,-106.26459749541456,52.418155410815274,-63.711728060804454,-19.258911892130293,-63.71172806080439,HIGH,OK,1.5,LOW_MEDIUM_SCORE_OVERPRICED,6
A61777411,학장동삼정그린코아아파트,511.0,사상구,학장동,학장초등학교,35.99950331125828,16.517055655296232,49.95254901960784,3.0,동주중;주례여중;학장중,39.72549019607843,54.11764705882353,23.294117647058822,30.823529411764707,0.0,,,0.0,35.99950331125828,0.0,35.99950331125828,B,OK,4416718.195045609,False,,6M,10.0,59.9593,270000000.0,4507194.814747068,2026-07-11,234935356.45413166,221387645.79377687,-5.766569521433363,-13547710.660354793,2.582723657675981,2026-08-28,-5.766569521433375,A61777411,12,9.0,ALL_SAME_DONG,2251576.103272291,100.1795457056331,234935356.45413166,-5.766569521433363,-13547710.660354793,221387645.79377687,14.925230529409173,-20.691800050842538,-105.94611522706647,57.55238811752114,-63.3189576389545,-18.004575631934493,-63.318957638954515,MEDIUM,OK,13.600000000000001,LOW_MEDIUM_SCORE_OVERPRICED,7
A10025235,더 래디언트 금정산,1677.0,북구,만덕동,만덕초등학교,34.79254966887417,13.285457809694792,57.42235294117647,1.0,만덕중,38.94117647058823,38.94117647058823,38.94117647058823,0.0,1.0,만덕중,38.94117647058823,0.0,34.79254966887417,-12.154025083114597,34.79254966887417,A,OK,5168389.463154385,False,,6M,38.0,59.98,327500000.0,5217971.195710566,2026-08-18,301671793.41127205,282823813.3100129,-6.247843024410149,-18847980.101259172,2.755540331432955,2026-08-28,-6.247843024410196,A10025235,6,12.0,ALL_SAME_DONG,2597360.8805186525,100.8951176114048,301671793.41127205,-6.247843024410149,-18847980.101259172,282823813.3100129,8.561690934596623,-14.809533959006771,-107.14296063581494,54.72840427300071,-60.976247297410865,-13.641583722133477,-60.97624729741091,HIGH,OK,10.5,LOW_MEDIUM_SCORE_OVERPRICED,8
A61410304,"삼익(10,11동)",1074.0,부산진구,당감동,당감초등학교,48.909823399558505,40.754039497307005,54.03882352941177,4.0,개림중;동평여중;동평중;서면중,44.61764705882353,57.294117647058826,21.14705882352941,36.14705882352942,0.0,,,0.0,48.909823399558505,0.0,48.909823399558505,B,OK,3975396.647479722,False,,6M,7.0,64.44,270000000.0,4189944.1340782125,2026-06-25,159802109.01565108,159064742.83792675,-0.46142455957957074,-737366.1777243316,0.1949159926398778,2026-08-28,-0.4614245595794815,A61410304,47,9.0,ALL_SAME_DONG,2953738.473253711,41.85223817268935,159802109.01565108,-0.46142455957957074,-737366.1777243316,159064742.83792675,68.95897160753748,-69.42039616711705,-42.31366273226892,55.40560489011341,-55.86702944969298,-41.08713228224935,-55.86702944969289,MEDIUM,OK,38.6,LOW_MEDIUM_SCORE_OVERPRICED,9
A10023928,사하코오롱하늘채,969.0,사하구,신평동,신평초등학교,45.64525386313466,37.52244165170557,53.22823529411765,4.0,당리중;대동중;영남중;장림여중,44.41176470588236,69.70588235294117,23.61764705882353,46.088235294117645,0.0,,,0.0,45.64525386313466,0.0,45.64525386313466,B,OK,4095692.786759921,False,,6M,36.0,59.9513,265000000.0,4087352.6840432165,2026-08-26,250554843.63710302,245968486.11091626,-1.830480488666797,-4586357.526186764,0.76981137091814,2026-08-28,-1.8304804886668247,A10023928,4,5.0,ALL_SAME_DONG,2029019.7003656956,101.44470175950198,250554843.63710302,-1.830480488666797,-4586357.526186764,245968486.11091626,5.765267257742157,-7.595747746408954,-103.27518224816878,53.60498450862207,-55.43546499728886,-7.181703354371227,-55.43546499728889,MEDIUM,OK,35.199999999999996,LOW_MEDIUM_SCORE_OVERPRICED,10
A61612013,코오롱하늘채1차,1280.0,북구,화명동,학사초등학교,63.8310706401766,67.0556552962298,71.90980392156862,3.0,명진중;용수중;화명중,70.27450980392157,76.91176470588236,65.55882352941177,11.352941176470594,0.0,,,0.0,63.8310706401766,0.0,63.8310706401766,B,OK,5674091.377844548,False,,6M,20.0,69.337,400000000.0,6158050.614954587,2026-08-14,288790360.77498126,306242552.1405774,6.04320425334226,17452191.365596116,2.9084801723585905,2026-08-28,6.04320425334223,A61612013,24,5.0,RELAXED_SAME_DONG_2,3348908.6459512645,83.88231110452939,288790360.77498126,6.04320425334226,17452191.365596116,306242552.1405774,38.50877810692259,-32.46557385358033,-77.83910685118713,61.19554460572599,-55.15234035238373,-23.439361964855653,-55.15234035238376,MEDIUM,OK,65.5,LOW_MEDIUM_SCORE_OVERPRICED,11
A10024602,서면아이파크1단지,2144.0,부산진구,전포동,성북초등학교,47.90739514348786,39.94614003590664,54.77372549019608,3.0,덕명여중;부산동중;부산진여중,47.372549019607845,62.52941176470588,22.0,40.52941176470589,0.0,,,0.0,47.90739514348786,0.0,47.90739514348786,B,OK,8775990.227356223,False,,6M,71.0,59.7846,595000000.0,8998972.979663659,2026-08-27,496297365.12251234,491910940.87564313,-0.8838298478144102,-4386424.246869206,0.3881824235188512,2026-08-28,-0.8838298478144867,A10024602,5,6.0,ALL_SAME_DONG,4800294.762804756,87.46709159180183,496297365.12251234,-0.8838298478144102,-4386424.246869206,491910940.87564313,19.8878015105163,-20.771631358330712,-88.35092143961624,53.677446551159065,-54.561276398973476,-17.325892289807875,-54.561276398973554,MEDIUM,OK,37.7,LOW_MEDIUM_SCORE_OVERPRICED,12
A61776303,럭키주례1,2293.0,사상구,주례동,동주초등학교,43.32251655629139,33.30341113105925,51.82235294117648,2.0,동주중;주례여중,38.70588235294117,54.11764705882353,23.294117647058822,30.823529411764707,0.0,,,0.0,43.32251655629139,0.0,43.32251655629139,B,OK,4296010.165910227,False,,6M,15.0,58.68,257000000.0,4172335.600907029,2026-08-10,170791486.45261165,166021140.241207,-2.793081968244504,-4770346.211404651,1.330161026813949,2026-08-28,-2.7930819682444272,A61776303,39,8.0,ALL_SAME_DONG,2751375.687843922,51.6454339311482,170791486.45261165,-2.793081968244504,-4770346.211404651,166021140.241207,50.475884564250826,-53.26896653249533,-54.4385158993927,51.06065924769951,-53.85374121594401,-35.40033453649533,-53.85374121594394,MEDIUM,OK,30.7,LOW_MEDIUM_SCORE_OVERPRICED,13
A10024341,화명푸르지오헤리센트,886.0,북구,화명동,화명초등학교,45.28443708609271,36.2657091561939,55.18058823529412,2.0,대천리중;화신중,42.838235294117645,43.97058823529412,41.70588235294117,2.264705882352942,0.0,,,0.0,45.28443708609271,0.0,45.28443708609271,B,OK,7571787.730877703,False,,6M,31.0,74.9588,593000000.0,7689544.92731437,2026-08-17,445912561.7545295,437080660.8583239,-1.9806351409914935,-8831900.896205604,0.958196094333363,2026-08-28,-1.9806351409915435,A10024341,5,17.0,ALL_SAME_DONG,4516258.530710558,70.26361256835638,445912561.7545295,-1.9806351409914935,-8831900.896205604,437080660.8583239,32.985713088397084,-34.96634822938858,-72.24424770934787,51.62466282837673,-53.60529796936822,-26.29331182827591,-53.60529796936827,HIGH,OK,33.800000000000004,LOW_MEDIUM_SCORE_OVERPRICED,14
A10024318,이편한세상금정산,1969.0,북구,만덕동,상학초등학교,40.05496688741722,25.852782764811487,59.92235294117647,1.0,만덕중,38.94117647058823,38.94117647058823,38.94117647058823,0.0,1.0,만덕중,38.94117647058823,0.0,40.05496688741722,-12.154025083114597,40.05496688741722,B,OK,5162601.338862085,False,,6M,40.0,84.9378,427500000.0,5110323.804700237,2026-08-21,424917318.44358265,407362793.0483177,-4.131280282847715,-17554525.395264983,1.8762599980799073,2026-08-28,-4.131280282847762,A10024318,5,12.0,ALL_SAME_DONG,2597360.8805186525,96.75062649283394,424917318.44358265,-4.131280282847715,-17554525.395264983,407362793.0483177,0.607808023894485,-4.7390883067422,-100.88190677568166,48.67921725836422,-52.81049754121193,-4.710457766475395,-52.81049754121198,HIGH,OK,23.0,LOW_MEDIUM_SCORE_OVERPRICED,15
A10023625,e편한세상시민공원2단지,1401.0,부산진구,전포동,성전초등학교,53.49387417218543,48.204667863554754,53.45470588235294,4.0,동의중;부산진여중;양동여중;항도중,45.22058823529412,73.88235294117646,22.0,51.882352941176464,0.0,,,0.0,53.49387417218543,0.0,53.49387417218543,B,OK,8991490.292545518,False,,6M,56.0,74.5918,678000000.0,9179738.236356556,2026-08-28,582063267.1252066,590755028.5780396,1.4932674751597652,8691761.452833056,0.5947585383835456,2026-08-28,1.4932674751597792,A10023625,3,6.0,ALL_SAME_DONG,4800294.762804756,91.23280319129701,582063267.1252066,1.4932674751597652,8691761.452833056,590755028.5780396,16.48218300196509,-14.988915526805325,-89.73953571613724,53.857493096631046,-52.36422562147128,-12.86798988524489,-52.36422562147127,MEDIUM,OK,46.5,LOW_MEDIUM_SCORE_OVERPRICED,16
A10025540,삼한골든뷰센트럴파크,1272.0,부산진구,범전동,성지초등학교,41.84972406181016,30.341113105924595,51.63725490196079,3.0,부산진중;초연중;초읍중,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,0.0,,,0.0,41.84972406181016,0.0,41.84972406181016,B,OK,9471340.371307733,False,,6M,20.0,84.9764,842500000.0,9914862.294971855,2026-08-26,835681354.5343435,807280314.9958026,-3.398548906762,-28401039.53854084,1.513763019817333,2026-08-28,-3.3985489067618384,A10025540,7,19.0,DISTRICT_RELAXED,5185609.462323012,91.19955652291382,835681354.5343435,-3.398548906762,-28401039.53854084,807280314.9958026,0.8159384469521802,-4.21448735371418,-94.59810542967583,46.007747484933,-49.406296391695,-4.180378042041233,-49.40629639169484,HIGH,OK,27.6,LOW_MEDIUM_SCORE_OVERPRICED,17
A61310007,쌍용예가디오션,928.0,수영구,광안동,광안초등학교,56.86467991169978,49.55116696588869,63.98235294117647,3.0,동아중;부산수영중학교;한바다중,58.08823529411765,73.52941176470588,43.97058823529412,29.558823529411768,0.0,,,0.0,56.86467991169978,0.0,56.86467991169978,B,OK,12295607.58538976,False,,6M,14.0,84.98485,1202500000.0,12498169.910834484,2026-08-01,707202131.369205,728100424.3769337,2.95506646271948,20898293.007728696,1.4115566176830163,2026-08-28,2.9550664627194934,A61310007,11,12.0,DISTRICT_RELAXED,9478642.011886522,31.85612343162001,707202131.369205,2.95506646271948,20898293.007728696,728100424.3769337,70.03625224825825,-67.08118578553876,-28.90105696890053,50.94618783993913,-47.99112137721965,-39.451108159922356,-47.991121377219635,HIGH,OK,48.0,LOW_MEDIUM_SCORE_OVERPRICED,18
A10025434,서면2차봄여름가을겨울,535.0,부산진구,당감동,부전초등학교,43.63923841059604,34.47037701974865,62.55568627450981,3.0,광무여중;부산진중;서면중,56.68627450980392,58.67647058823528,54.82352941176472,3.8529411764705657,0.0,,,0.0,43.63923841059604,0.0,43.63923841059604,B,OK,5361517.258653699,False,,6M,22.0,64.4477,367500000.0,5452042.927312227,2026-08-11,346508758.660733,337283371.0891408,-2.662382217190873,-9225387.571592212,1.1449756706704344,2026-08-28,-2.6623822171908214,A10025434,7,9.0,ALL_SAME_DONG,2953738.473253711,84.58109872220648,346508758.660733,-2.662382217190873,-9225387.571592212,337283371.0891408,6.057925179264956,-8.720307396455828,-87.24348093939734,45.319511950735716,-47.98189416792659,-8.22221194853312,-47.98189416792654,MEDIUM,OK,32.0,LOW_MEDIUM_SCORE_OVERPRICED,19
A60405002,다대롯데캐슬블루,1326.0,사하구,다대동,다선초등학교,40.872958057395145,28.186714542190305,52.81882352941177,2.0,다송중;두송중,39.38235294117647,41.76470588235294,37.0,4.764705882352942,0.0,,,0.0,40.872958057395145,0.0,40.872958057395145,B,OK,4634157.536640739,False,,6M,32.0,84.9669,417500000.0,4631631.848754311,2026-08-19,361206215.4105293,347487540.81702,-3.7980173120546468,-13718674.593509316,1.6957924373396855,2026-08-28,-3.7980173120546086,A60405002,11,14.0,ALL_SAME_DONG,2686800.546879379,72.38465483170245,361206215.4105293,-3.7980173120546468,-13718674.593509316,347487540.81702,15.584943499792757,-19.382960811847404,-76.18267214375709,43.9847991657476,-47.78281647780225,-16.76945130131258,-47.782816477802214,HIGH,OK,25.3,LOW_MEDIUM_SCORE_OVERPRICED,20
A61685214,코오롱하늘채2차,1344.0,북구,화명동,학사초등학교,63.8310706401766,67.0556552962298,71.90980392156862,3.0,명진중;용수중;화명중,70.27450980392157,76.91176470588236,65.55882352941177,11.352941176470594,0.0,,,0.0,63.8310706401766,0.0,63.8310706401766,B,OK,6240065.93277212,False,,6M,20.0,72.3715,490000000.0,6605050.921292754,2026-08-15,314537150.4143187,333545272.86649823,6.043204253342238,19008122.45217955,2.9084801723585905,2026-08-28,6.04320425334223,A61685214,23,13.0,RELAXED_SAME_DONG_2,4447325.663069196,48.51736575401733,314537150.4143187,6.043204253342238,19008122.45217955,333545272.86649823,55.784459595490034,-49.741255342147795,-42.47416150067509,52.150912674753684,-46.107708421411445,-31.929536149694236,-46.10770842141145,HIGH,OK,65.5,LOW_MEDIUM_SCORE_OVERPRICED,21
A10023627,가야롯데캐슬골드아너,935.0,부산진구,가야동,가야초등학교,62.1960816777042,61.31059245960503,46.75382352941177,4.0,가야여중;개림중;부산개성중;서면중,33.786764705882355,54.82352941176472,15.705882352941178,39.117647058823536,0.0,,,0.0,62.1960816777042,0.0,62.1960816777042,B,OK,9998630.948223056,False,,6M,32.0,59.9227,635000000.0,10388383.701001458,2026-08-21,413670501.93399966,435637277.50128114,5.310210775141577,21966775.567281485,2.471838132650782,2026-08-28,5.310210775141503,A10023627,3,11.0,DISTRICT_RELAXED,7108357.02785676,46.14324604533346,413670501.93399966,5.310210775141577,21966775.567281485,435637277.50128114,53.50381451692512,-48.19360374178354,-40.833035270191886,49.823530281129294,-44.51331950598772,-31.395704330506902,-44.513319505987795,HIGH,OK,59.9,LOW_MEDIUM_SCORE_OVERPRICED,22
A60482708,성원,546.0,사하구,다대동,중현초등학교,35.72958057395144,15.080789946140037,50.29235294117648,2.0,다대중;다선중,38.86764705882353,59.55882352941176,18.176470588235293,41.382352941176464,0.0,,,0.0,35.72958057395144,0.0,35.72958057395144,B,OK,3678861.880257021,False,,6M,8.0,134.96,446000000.0,3778022.4179343474,2026-08-19,326576850.95939946,307392370.1036804,-5.874415409224499,-19184480.85571909,2.582723657675981,2026-08-28,-5.874415409224511,A60482708,27,14.0,ALL_SAME_DONG,2686800.546879379,40.614174815558336,326576850.95939946,-5.874415409224499,-19184480.85571909,307392370.1036804,36.56816112035064,-42.442576529575135,-46.48859022478283,38.59116796795449,-44.46558337717899,-31.07794392294162,-44.465583377179,HIGH,OK,12.3,LOW_MEDIUM_SCORE_OVERPRICED,23
A60476604,다대코오롱맨션,520.0,사하구,다대동,다선초등학교,40.872958057395145,28.186714542190305,52.81882352941177,2.0,다송중;두송중,39.38235294117647,41.76470588235294,37.0,4.764705882352942,0.0,,,0.0,40.872958057395145,0.0,40.872958057395145,B,OK,3187959.247485539,False,,12M,8.0,62.0,197500000.0,3187959.247485539,2026-06-17,126225357.83424324,121431296.89149573,-3.798017312054658,-4794060.9427475035,1.6957924373396855,2026-08-28,-3.7980173120546086,A60476604,38,14.0,ALL_SAME_DONG,2686800.546879379,18.652620165208678,126225357.83424324,-3.798017312054658,-4794060.9427475035,121431296.89149573,56.466183490129836,-60.2642008021845,-22.450637477263335,37.559401827669255,-41.357419139723916,-38.51579904228064,-41.357419139723866,HIGH,OK,25.3,LOW_MEDIUM_SCORE_OVERPRICED,24
