target_apartment_id,target_apartment_name,comparable_rank,comparable_apartment_id,comparable_apartment_name,same_legal_dong,fallback_level,age_difference,household_difference,area_difference,school_score_difference,similarity_distance,comparable_transaction_count
A61203014,경남,4,A61203013,두산2,True,0,0,23.0,1.1359999999999957,13.953752759381914,0.058695853750509605,159.0
A61203014,경남,5,A61203016,동신,True,0,1,21.0,3.1240000000000023,20.73305739514349,0.0911066171107389,164.0
A61203015,한일,1,A61203014,경남,True,0,1,7.0,0.6039999999999992,5.162969094922744,0.04527988053425636,138.0
A61203015,한일,2,A61203017,동부,True,0,1,17.0,0.23999999999999488,11.01881898454748,0.056585675191227446,149.0
A61203015,한일,3,A61203013,두산2,True,0,1,30.0,1.7399999999999949,8.79078366445917,0.06383784457277791,159.0
A61203015,한일,4,A61203016,동신,True,0,0,14.0,2.520000000000003,15.570088300220746,0.06623911415459068,164.0
A61203015,한일,5,A61203018,대림2,True,0,1,20.0,1.6159999999999997,7.9769315673289185,0.08110896662494121,152.0
A61203016,동신,1,A61203015,한일,True,0,0,14.0,2.520000000000003,15.570088300220746,0.06623911415459068,154.0
A61203016,동신,2,A61203017,동부,True,0,1,3.0,2.759999999999998,4.551269315673267,0.08413279988920336,149.0
A61203016,동신,3,A61203014,경남,True,0,1,21.0,3.1240000000000023,20.73305739514349,0.0911066171107389,138.0
A61203016,동신,4,A61203018,대림2,True,0,1,6.0,4.136000000000003,23.547019867549665,0.11998625467063394,152.0
A61203016,동신,5,A61203013,두산2,True,0,1,44.0,4.259999999999998,6.7793046357615765,0.12393502895042129,159.0
A61203017,동부,1,A61203014,경남,True,0,0,24.0,0.3640000000000043,16.181788079470223,0.03438522090463512,138.0
A61203017,동부,2,A61203018,대림2,True,0,0,3.0,1.3760000000000048,18.995750551876398,0.03714562399639915,152.0
A61203017,동부,3,A61203015,한일,True,0,1,17.0,0.23999999999999488,11.01881898454748,0.056585675191227446,154.0
A61203017,동부,4,A61203016,동신,True,0,1,3.0,2.759999999999998,4.551269315673267,0.08413279988920336,164.0
A61203017,동부,5,A61203013,두산2,True,0,0,47.0,1.5,2.22803532008831,0.08956845040690152,159.0
A61203018,대림2,1,A61203017,동부,True,0,0,3.0,1.3760000000000048,18.995750551876398,0.03714562399639915,149.0
A61203018,대림2,2,A61203014,경남,True,0,0,27.0,1.0120000000000005,2.8139624724061747,0.05079280242093216,138.0
A61203018,대림2,3,A61203015,한일,True,0,1,20.0,1.6159999999999997,7.9769315673289185,0.08110896662494121,154.0
A61203018,대림2,4,A61203013,두산2,True,0,0,50.0,0.12399999999999523,16.767715231788088,0.09560038397518673,159.0
A61203018,대림2,5,A61203016,동신,True,0,1,6.0,4.136000000000003,23.547019867549665,0.11998625467063394,164.0
A61203019,삼성,1,A61203020,건영1,True,0,2,60.0,0.06400000000000006,4.551269315673267,0.16667347777213615,206.0
A61203019,삼성,2,A61203025,벽산1,True,0,1,152.0,0.21400000000000574,2.22803532008831,0.1928417033567958,224.0
A61203019,삼성,3,A61203018,대림2,True,0,0,46.0,0.1280000000000001,18.995750551876398,0.21355770783412,152.0
A61203019,삼성,4,A61203024,대우,True,0,0,124.0,0.001999999999995339,16.555518763796925,0.22805950216729287,233.0
A61203019,삼성,5,A61203017,동부,True,0,0,49.0,1.5040000000000049,0.0,0.23265975142268808,149.0
A61203020,건영1,1,A61203024,대우,True,0,2,64.0,0.0659999999999954,21.106788079470192,0.09280657701370565,233.0
A61203020,건영1,2,A61203025,벽산1,True,0,3,92.0,0.15000000000000568,6.7793046357615765,0.12897414672640856,224.0
A61203020,건영1,3,A61203018,대림2,True,0,2,106.0,0.06400000000000006,23.547019867549665,0.1478777116094079,152.0
A61203020,건영1,4,A61203017,동부,True,0,2,109.0,1.4400000000000048,4.551269315673267,0.16206969602960006,149.0
A61203020,건영1,5,A61203026,화목,True,0,2,108.0,3.5350000000000037,6.7793046357615765,0.1629379474326856,204.0
A61203021,해운대 센트럴파크,1,A61203031,상록,True,0,0,201.0,0.14000000000000057,0.3737306843267021,0.20052843071700677,271.0
A61203021,해운대 센트럴파크,2,A61203022,롯데3차,True,0,0,25.0,0.39000000000000057,20.73305739514349,0.2351745166527344,258.0
A61203021,해운대 센트럴파크,3,A61203027,LH뜨란채아파트,True,0,0,129.0,0.010000000000005116,0.0,0.2386970446626778,245.0
A61203021,해운대 센트럴파크,4,A61203023,롯데4,True,0,2,43.0,0.39000000000000057,20.73305739514349,0.3678204235889008,270.0
A61203021,해운대 센트럴파크,5,A61203015,한일,True,0,2,137.0,1.7899999999999991,5.162969094922744,0.5828737184727006,154.0
A61203022,롯데3차,1,A61203023,롯데4,True,0,2,18.0,0.0,0.0,0.13866663747993943,270.0
A61203022,롯데3차,2,A61203021,해운대 센트럴파크,True,0,0,25.0,0.39000000000000057,20.73305739514349,0.2351745166527344,201.0
A61203022,롯데3차,3,A61203031,상록,True,0,0,176.0,0.25,21.106788079470192,0.2453392031457802,271.0
A61203022,롯데3차,4,A61203015,한일,True,0,2,162.0,1.3999999999999986,15.570088300220746,0.3784146776153123,154.0
A61203022,롯데3차,5,A61203016,동신,True,0,2,148.0,3.9200000000000017,0.0,0.3853518857862998,164.0
A61203023,롯데4,1,A61203022,롯데3차,True,0,2,18.0,0.0,0.0,0.13866663747993943,258.0
A61203023,롯데4,2,A61203028,코오롱,True,0,3,86.0,0.384999999999998,15.570088300220746,0.26810831285028036,201.0
A61203023,롯데4,3,A61203026,화목,True,0,3,54.0,3.2550000000000026,6.7793046357615765,0.2814240459472267,204.0
A61203023,롯데4,4,A61203024,대우,True,0,3,10.0,0.34599999999999653,21.106788079470192,0.28850226254662525,233.0
A61203023,롯데4,5,A61275302,현대,True,0,4,115.0,0.15500000000000114,21.106788079470192,0.29678754642482663,274.0
A61203024,대우,1,A61203028,코오롱,True,0,0,76.0,0.03900000000000148,5.536699779249446,0.08149792970348452,201.0
A61203024,대우,2,A61203025,벽산1,True,0,1,28.0,0.21600000000000108,14.327483443708616,0.09219515716563932,224.0
A61203024,대우,3,A61203020,건영1,True,0,2,64.0,0.0659999999999954,21.106788079470192,0.09280657701370565,206.0
A61203024,대우,4,A61203026,화목,True,0,0,44.0,3.600999999999999,14.327483443708616,0.10199622674253704,204.0
A61203024,대우,5,A61275302,현대,True,0,1,105.0,0.5009999999999977,0.0,0.10605240847447342,274.0
A61203025,벽산1,1,A61203024,대우,True,0,1,28.0,0.21600000000000108,14.327483443708616,0.09219515716563932,233.0
A61203025,벽산1,2,A61275302,현대,True,0,0,77.0,0.2849999999999966,14.327483443708616,0.12814597889971416,274.0
A61203025,벽산1,3,A61203020,건영1,True,0,3,92.0,0.15000000000000568,6.7793046357615765,0.12897414672640856,206.0
A61203025,벽산1,4,A61203028,코오롱,True,0,1,48.0,0.25500000000000256,8.79078366445917,0.1301903484632716,201.0
A61203025,벽산1,5,A61203032,대우2,True,0,2,122.0,0.21600000000000108,13.455132450331135,0.13476759154856757,270.0
A61203026,화목,1,A61203028,코오롱,True,0,0,32.0,3.6400000000000006,8.79078366445917,0.09533216005286156,201.0
A61203026,화목,2,A61275302,현대,True,0,1,61.0,3.1000000000000014,14.327483443708616,0.09879490516556912,274.0
A61203026,화목,3,A61203024,대우,True,0,0,44.0,3.600999999999999,14.327483443708616,0.10199622674253704,233.0
A61203026,화목,4,A61203025,벽산1,True,0,1,16.0,3.384999999999998,0.0,0.14053798498504524,224.0
A61203026,화목,5,A61203032,대우2,True,0,1,106.0,3.600999999999999,13.455132450331135,0.14353573821366206,270.0
A61203027,LH뜨란채아파트,1,A61203021,해운대 센트럴파크,True,0,0,129.0,0.010000000000005116,0.0,0.2386970446626778,201.0
A61203027,LH뜨란채아파트,2,A61203031,상록,True,0,0,72.0,0.12999999999999545,0.3737306843267021,0.262508980790939,271.0
A61203027,LH뜨란채아파트,3,A61203022,롯데3차,True,0,0,104.0,0.37999999999999545,20.73305739514349,0.4463903483528024,258.0
A61203027,LH뜨란채아파트,4,A61203038,SKVIEW,True,0,0,793.0,0.07000000000000028,0.4986203090507786,0.533140908663175,522.0
A61203027,LH뜨란채아파트,5,A61203023,롯데4,True,0,2,86.0,0.37999999999999545,20.73305739514349,0.5708639020608279,270.0
A61203028,코오롱,1,A61275302,현대,True,0,1,29.0,0.5399999999999991,5.536699779249446,0.040965200585872656,274.0
A61203028,코오롱,2,A61203024,대우,True,0,0,76.0,0.03900000000000148,5.536699779249446,0.08149792970348452,233.0
A61203028,코오롱,3,A61203032,대우2,True,0,1,74.0,0.03900000000000148,4.664348785871965,0.09473452680628276,270.0
A61203028,코오롱,4,A61203026,화목,True,0,0,32.0,3.6400000000000006,8.79078366445917,0.09533216005286156,204.0
A61203028,코오롱,5,A61203025,벽산1,True,0,1,48.0,0.25500000000000256,8.79078366445917,0.1301903484632716,224.0
A61203029,건영2,1,A61203028,코오롱,True,0,1,10.0,24.655,15.570088300220746,0.4981331666086983,201.0
A61203029,건영2,2,A61203024,대우,True,0,1,86.0,24.694000000000003,21.106788079470192,0.5109335180338946,233.0
A61203029,건영2,3,A61203032,대우2,True,0,0,64.0,24.694000000000003,20.23443708609271,0.5125998115980303,270.0
A61203029,건영2,4,A61275302,현대,True,0,2,19.0,25.195,21.106788079470192,0.5147255699791548,274.0
A61203029,건영2,5,A61203012,영남,True,0,2,426.0,0.2600000000000051,20.23443708609271,0.5237192638447447,117.0
A61203031,상록,1,A61203021,해운대 센트럴파크,True,0,0,201.0,0.14000000000000057,0.3737306843267021,0.20052843071700677,201.0
A61203031,상록,2,A61203022,롯데3차,True,0,0,176.0,0.25,21.106788079470192,0.2453392031457802,258.0
A61203031,상록,3,A61203027,LH뜨란채아파트,True,0,0,72.0,0.12999999999999545,0.3737306843267021,0.262508980790939,245.0
A61203031,상록,4,A61203023,롯데4,True,0,2,158.0,0.25,21.106788079470192,0.34536086795445053,270.0
A61203031,상록,5,A61203038,SKVIEW,True,0,0,721.0,0.05999999999999517,0.8723509933774807,0.5152892406482291,522.0
A61203032,대우2,1,A61203033,벽산2,True,0,1,68.0,0.21600000000000108,0.0,0.06506688542331183,284.0
A61203032,대우2,2,A61275302,현대,True,0,2,45.0,0.5009999999999977,0.8723509933774807,0.0816790810661231,274.0
A61203032,대우2,3,A61203028,코오롱,True,0,1,74.0,0.03900000000000148,4.664348785871965,0.09473452680628276,201.0
A61203032,대우2,4,A61203025,벽산1,True,0,2,122.0,0.21600000000000108,13.455132450331135,0.13476759154856757,224.0
A61203032,대우2,5,A61203026,화목,True,0,1,106.0,3.600999999999999,13.455132450331135,0.14353573821366206,204.0
A61203033,벽산2,1,A61203032,대우2,True,0,1,68.0,0.21600000000000108,0.0,0.06506688542331183,270.0
A61203033,벽산2,2,A61275302,현대,True,0,1,113.0,0.2849999999999966,0.8723509933774807,0.12125215452123797,274.0
A61203033,벽산2,3,A61203034,대동타운,True,0,1,170.0,0.22000000000000597,3.3125827814569533,0.1338624579782133,310.0
A61203033,벽산2,4,A61203028,코오롱,True,0,0,142.0,0.25500000000000256,4.664348785871965,0.14804192926730578,201.0
A61203033,벽산2,5,A61203025,벽산1,True,0,1,190.0,0.0,13.455132450331135,0.17402001791445448,224.0
A61203034,대동타운,1,A61203037,대림,True,0,1,184.0,0.13400000000000034,0.0,0.12189493312875774,324.0
A61203034,대동타운,2,A61203036,두산1차아파트,True,0,1,182.0,0.010000000000005116,2.8139624724061747,0.1307864657958103,333.0
A61203034,대동타운,3,A61203033,벽산2,True,0,1,170.0,0.22000000000000597,3.3125827814569533,0.1338624579782133,284.0
A61203034,대동타운,4,A61203035,경남선경,True,0,1,118.0,0.10000000000000142,3.3125827814569533,0.17038503883458575,303.0
A61203034,대동타운,5,A61203032,대우2,True,0,2,238.0,0.0040000000000048885,3.3125827814569533,0.19072111348511744,270.0
A61203035,경남선경,1,A61203037,대림,True,0,0,66.0,0.03399999999999892,3.3125827814569533,0.1494166179302493,324.0
A61203035,경남선경,2,A61203034,대동타운,True,0,1,118.0,0.10000000000000142,3.3125827814569533,0.17038503883458575,310.0
A61203035,경남선경,3,A61203036,두산1차아파트,True,0,0,64.0,0.0899999999999963,0.4986203090507786,0.20388830079060763,333.0
A61203035,경남선경,4,A61203033,벽산2,True,0,0,288.0,0.12000000000000455,0.0,0.23546082269392551,284.0
A61203035,경남선경,5,A61203039,엘지,True,0,0,490.0,0.0899999999999963,15.683167770419445,0.29155025781620936,406.0
A61203036,두산1차아파트,1,A61203037,대림,True,0,0,2.0,0.12399999999999523,2.8139624724061747,0.056356933106738685,324.0
A61203036,두산1차아파트,2,A61203034,대동타운,True,0,1,182.0,0.010000000000005116,2.8139624724061747,0.1307864657958103,310.0
A61203036,두산1차아파트,3,A61203035,경남선경,True,0,0,64.0,0.0899999999999963,0.4986203090507786,0.20388830079060763,303.0
A61203036,두산1차아파트,4,A61203039,엘지,True,0,0,426.0,0.0,16.181788079470223,0.23907556328146382,406.0
A61203036,두산1차아파트,5,A61203033,벽산2,True,0,0,352.0,0.21000000000000085,0.4986203090507786,0.2591362333058225,284.0
A61203037,대림,1,A61203036,두산1차아파트,True,0,0,2.0,0.12399999999999523,2.8139624724061747,0.056356933106738685,333.0
A61203037,대림,2,A61203034,대동타운,True,0,1,184.0,0.13400000000000034,0.0,0.12189493312875774,310.0
A61203037,대림,3,A61203035,경남선경,True,0,0,66.0,0.03399999999999892,3.3125827814569533,0.1494166179302493,303.0
A61203037,대림,4,A61203039,엘지,True,0,0,424.0,0.12399999999999523,18.995750551876398,0.22559048549652994,406.0
A61203037,대림,5,A61203033,벽산2,True,0,0,354.0,0.08600000000000563,3.3125827814569533,0.24772989189493802,284.0
A61203038,SKVIEW,1,A61203031,상록,True,0,0,721.0,0.05999999999999517,0.8723509933774807,0.5152892406482291,271.0
A61203038,SKVIEW,2,A61203027,LH뜨란채아파트,True,0,0,793.0,0.07000000000000028,0.4986203090507786,0.533140908663175,245.0
A61203038,SKVIEW,3,A61203021,해운대 센트럴파크,True,0,0,922.0,0.0800000000000054,0.4986203090507786,0.6805441285852574,201.0
A61203038,SKVIEW,4,A61203022,롯데3차,True,0,0,897.0,0.30999999999999517,20.23443708609271,0.7480507940708288,258.0
A61203038,SKVIEW,5,A61203036,두산1차아파트,True,0,1,299.0,0.030000000000001137,0.4986203090507786,0.7839129561065811,333.0
A61203039,엘지,1,A61203037,대림,True,0,0,424.0,0.12399999999999523,18.995750551876398,0.22559048549652994,324.0
A61203039,엘지,2,A61203036,두산1차아파트,True,0,0,426.0,0.0,16.181788079470223,0.23907556328146382,333.0
A61203039,엘지,3,A61203035,경남선경,True,0,0,490.0,0.0899999999999963,15.683167770419445,0.29155025781620936,303.0
A61203039,엘지,4,A61203034,대동타운,True,0,1,608.0,0.010000000000005116,18.995750551876398,0.34561952266088586,310.0
A61203039,엘지,5,A61203033,벽산2,True,0,0,778.0,0.21000000000000085,15.683167770419445,0.47057171777592427,284.0
A61205002,센텀동부센트레빌,1,A61281512,센텀피오레1차,True,0,1,71.0,0.04800000000000182,13.961423841059595,0.1678114291504534,242.0
A61205002,센텀동부센트레빌,2,A10026557,센텀리슈빌2단지,True,0,12,50.0,0.310299999999998,13.961423841059595,0.3181218521243619,309.0
A61205002,센텀동부센트레빌,3,A61286403,센텀이편한세상,True,0,0,487.0,0.15059999999999718,13.961423841059595,0.4748026087216514,368.0
A61205002,센텀동부센트레빌,4,A61278214,센텀우신골든빌,True,0,1,143.0,9.200499999999991,6.3901766004414995,0.52765941208961,265.0
A61205002,센텀동부센트레빌,5,A61271302,더샵센텀파크2차,True,0,0,295.0,15.952399999999997,62.67373068432673,0.573031104878521,301.0
A61205003,더샵센텀스타,1,A61271204,더샵센텀파크1차,True,0,3,2123.0,34.70500000000001,0.0,2.6765109859129397,595.0
A61205003,더샵센텀스타,2,A61271302,더샵센텀파크2차,True,0,3,369.0,34.70500000000001,0.0,2.8460578608343283,301.0
A61205003,더샵센텀스타,3,A61205002,센텀동부센트레빌,True,0,3,74.0,50.65740000000001,62.67373068432673,3.276794587039082,174.0
A61205003,더샵센텀스타,4,A10026557,센텀리슈빌2단지,True,0,9,124.0,50.96770000000001,48.71230684326713,3.372461085631998,309.0
A61205003,더샵센텀스타,5,A61281512,센텀피오레1차,True,0,4,145.0,50.70540000000001,48.71230684326713,3.4216771205313714,242.0
A61206110,센텀롯데캐슬3차아파트,1,A61279802,일동미라주,True,0,5,47.0,2.9695000000000036,37.922626931567315,0.46589605101102394,146.0
A61206110,센텀롯데캐슬3차아파트,2,A10024249,해운대센텀트루엘1단지,True,0,13,14.0,15.048499999999997,37.922626931567315,0.5303195282036973,192.0
A61206110,센텀롯데캐슬3차아파트,3,A10023647,센텀KCC스위첸,True,0,16,121.0,24.970099999999995,0.0,0.7174687720894113,84.0
A61206110,센텀롯데캐슬3차아파트,4,A61270515,센텀롯데캐슬아파트,True,0,1,681.0,0.027599999999999625,12.861975717439279,0.7292015055446058,349.0
A61206110,센텀롯데캐슬3차아파트,5,A61206113,우방신세계타운,True,0,3,481.0,17.7301,11.025165562913912,0.7374367403263417,259.0
A61206113,우방신세계타운,1,A61206114,센텀롯데캐슬2차,True,0,2,167.0,7.299999999999997,11.025165562913912,0.19329965812726796,323.0
A61206113,우방신세계타운,2,A61279804,센텀SKVIEW아파트,True,0,2,376.0,1.1099999999999994,0.0,0.32525159403830745,360.0
A61206113,우방신세계타운,3,A61270515,센텀롯데캐슬아파트,True,0,2,200.0,17.7025,1.8368101545253666,0.45046829562374535,349.0
A61206113,우방신세계타운,4,A10022405,드파인센텀,True,0,21,248.0,2.9283000000000072,11.025165562913912,0.5971458015597425,13.0
A61206113,우방신세계타운,5,A10023647,센텀KCC스위첸,True,0,19,360.0,7.239999999999995,11.025165562913912,0.6249469118007358,84.0
A61206114,센텀롯데캐슬2차,1,A61206113,우방신세계타운,True,0,2,167.0,7.299999999999997,11.025165562913912,0.19329965812726796,259.0
A61206114,센텀롯데캐슬2차,2,A61279804,센텀SKVIEW아파트,True,0,4,209.0,8.409999999999997,11.025165562913912,0.26981081663854234,360.0
A61206114,센텀롯데캐슬2차,3,A61270515,센텀롯데캐슬아파트,True,0,0,33.0,25.002499999999998,12.861975717439279,0.5456816448160023,349.0
A61206114,센텀롯데캐슬2차,4,A61271919,아시아선수촌아파트,True,0,3,1125.0,0.1700000000000017,12.861975717439279,0.618992802371702,495.0
A61206114,센텀롯데캐슬2차,5,A10022405,드파인센텀,True,0,19,415.0,10.228300000000004,0.0,0.6444627853494402,13.0
A61206118,메가센텀한화꿈에그린,1,A61271919,아시아선수촌아파트,True,0,6,726.0,0.19140000000000157,10.124889624724048,0.7886469192066592,495.0
A61206118,메가센텀한화꿈에그린,2,A61279804,센텀SKVIEW아파트,True,0,7,190.0,8.431399999999996,8.288079470198682,0.7982935297336328,360.0
A61206118,메가센텀한화꿈에그린,3,A61206114,센텀롯데캐슬2차,True,0,3,399.0,0.021399999999999864,2.7370860927152307,0.9365051981683121,323.0
A61206118,메가센텀한화꿈에그린,4,A61206113,우방신세계타운,True,0,5,566.0,7.321399999999997,8.288079470198682,1.014687631590003,259.0
A61206118,메가센텀한화꿈에그린,5,A10022405,드파인센텀,True,0,16,814.0,10.249700000000004,2.7370860927152307,1.1029682312461124,13.0
A61270515,센텀롯데캐슬아파트,1,A61281117,센텀대림,True,0,9,302.0,0.022500000000000853,10.124889624724048,0.3353315553657629,423.0
A61270515,센텀롯데캐슬아파트,2,A61206113,우방신세계타운,True,0,2,200.0,17.7025,1.8368101545253666,0.45046829562374535,259.0
A61270515,센텀롯데캐슬아파트,3,A61279804,센텀SKVIEW아파트,True,0,4,176.0,16.5925,1.8368101545253666,0.5251863409671736,360.0
A61270515,센텀롯데캐슬아파트,4,A61206114,센텀롯데캐슬2차,True,0,0,33.0,25.002499999999998,12.861975717439279,0.5456816448160023,323.0
A61270515,센텀롯데캐슬아파트,5,A61206110,센텀롯데캐슬3차아파트,True,0,1,681.0,0.027599999999999625,12.861975717439279,0.7292015055446058,174.0
A61271101,센텀삼환Nauville,1,A61274114,경동,True,0,1,34.0,0.3100000000000023,17.378918322295803,0.09545879873183716,222.0
A61271101,센텀삼환Nauville,2,A61274011,경남마리나,True,0,1,302.0,0.030000000000001137,17.378918322295803,0.3424575792351819,105.0
A61271101,센텀삼환Nauville,3,A61282705,센텀센시빌,True,0,8,126.0,25.080200000000005,0.0,0.5624727258232036,219.0
A61271101,센텀삼환Nauville,4,A61282215,대우마리나1,True,0,5,238.0,24.364900000000006,17.378918322295803,0.5822052019036243,162.0
A61271101,센텀삼환Nauville,5,A61274707,삼호가든맨션,True,0,11,150.0,25.129999999999995,0.0,0.5879424770919781,240.0
A61271204,더샵센텀파크1차,1,A61271302,더샵센텀파크2차,True,0,0,1754.0,0.0,0.0,0.9914408480287444,301.0
A61271204,더샵센텀파크1차,2,A61286403,센텀이편한세상,True,0,0,1562.0,16.102999999999994,48.71230684326713,1.2828627104010892,368.0
A61271204,더샵센텀파크1차,3,A61205002,센텀동부센트레빌,True,0,0,2049.0,15.952399999999997,62.67373068432673,1.4941428460618091,174.0
A61271204,더샵센텀파크1차,4,A61281512,센텀피오레1차,True,0,1,1978.0,16.0004,48.71230684326713,1.5238171475078348,242.0
A61271204,더샵센텀파크1차,5,A10026557,센텀리슈빌2단지,True,0,12,1999.0,16.262699999999995,48.71230684326713,1.5339523561462147,309.0
A61271302,더샵센텀파크2차,1,A61205002,센텀동부센트레빌,True,0,0,295.0,15.952399999999997,62.67373068432673,0.573031104878521,174.0
A61271302,더샵센텀파크2차,2,A61286403,센텀이편한세상,True,0,0,192.0,16.102999999999994,48.71230684326713,0.6328281272185462,368.0
A61271302,더샵센텀파크2차,3,A61281512,센텀피오레1차,True,0,1,224.0,16.0004,48.71230684326713,0.6539930218844318,242.0
A61271302,더샵센텀파크2차,4,A10026557,센텀리슈빌2단지,True,0,12,245.0,16.262699999999995,48.71230684326713,0.6855973618265754,309.0
A61271302,더샵센텀파크2차,5,A61271204,더샵센텀파크1차,True,0,0,1754.0,0.0,0.0,0.9914408480287444,595.0
A61271919,아시아선수촌아파트,1,A61279804,센텀SKVIEW아파트,True,0,1,916.0,8.239999999999995,1.8368101545253666,0.46757532023326526,360.0
A61271919,아시아선수촌아파트,2,A61206114,센텀롯데캐슬2차,True,0,3,1125.0,0.1700000000000017,12.861975717439279,0.618992802371702,323.0
A61271919,아시아선수촌아파트,3,A61206113,우방신세계타운,True,0,1,1292.0,7.1299999999999955,1.8368101545253666,0.759019416094112,259.0
A61271919,아시아선수촌아파트,4,A61206118,메가센텀한화꿈에그린,True,0,6,726.0,0.19140000000000157,10.124889624724048,0.7886469192066592,422.0
A61271919,아시아선수촌아파트,5,A61281117,센텀대림,True,0,6,790.0,24.809999999999995,10.124889624724048,0.8526573941636836,423.0
A61272011,현대그린맨션,1,A61279802,일동미라주,True,0,15,36.0,16.83460000000001,35.185540838852084,0.5474591575827176,146.0
A61272011,현대그린맨션,2,A61206110,센텀롯데캐슬3차아파트,True,0,20,83.0,13.865100000000005,2.7370860927152307,0.8258693101409137,174.0
A61272011,현대그린맨션,3,A61281117,센텀대림,True,0,10,900.0,13.815000000000005,0.0,1.0126682472396649,423.0
A61272011,현대그린맨션,4,A61270515,센텀롯데캐슬아파트,True,0,19,598.0,13.837500000000006,10.124889624724048,1.0497690792491179,349.0
A61272011,현대그린맨션,5,A61206113,우방신세계타운,True,0,17,398.0,3.864999999999995,8.288079470198682,1.051229314350274,259.0
A61273306,벽산삼협,1,A61203021,해운대 센트럴파크,False,1,1,35.0,0.07400000000000517,23.276876379690947,0.14476981838416358,201.0
A61273306,벽산삼협,2,A61203027,LH뜨란채아파트,False,1,1,164.0,0.06400000000000006,23.276876379690947,0.18087364803417783,245.0
A61273306,벽산삼협,3,A61203031,상록,False,1,1,236.0,0.0659999999999954,22.903145695364245,0.30127663688127376,271.0
A61273306,벽산삼협,4,A61203022,롯데3차,False,1,1,60.0,0.3159999999999954,44.00993377483444,0.3773314185641527,258.0
A61273306,벽산삼협,5,A61203023,롯데4,False,1,3,78.0,0.3159999999999954,44.00993377483444,0.5113099762935859,270.0
A61273507,삼한2,1,A61203023,롯데4,False,1,2,6.0,0.37999999999999545,44.00993377483444,0.09033354486010996,270.0
A61273507,삼한2,2,A61203028,코오롱,False,1,1,80.0,0.005000000000002558,28.43984547461369,0.18746646631531041,201.0
A61273507,삼한2,3,A61203022,롯데3차,False,1,0,24.0,0.37999999999999545,44.00993377483444,0.20412916907578832,258.0
A61273507,삼한2,4,A61203024,대우,False,1,1,4.0,0.03399999999999892,22.903145695364245,0.20541418919390525,233.0
A61273507,삼한2,5,A61203026,화목,False,1,1,48.0,3.634999999999998,37.23062913907286,0.20725549233949947,204.0
A61274011,경남마리나,1,A61274114,경동,True,0,2,268.0,0.28000000000000114,0.0,0.33396844398013814,222.0
A61274011,경남마리나,2,A61271101,센텀삼환Nauville,True,0,1,302.0,0.030000000000001137,17.378918322295803,0.3424575792351819,202.0
A61274011,경남마리나,3,A61282705,센텀센시빌,True,0,7,176.0,25.110200000000006,17.378918322295803,0.5872915086248913,219.0
A61274011,경남마리나,4,A61286810,반도보라빌,True,0,9,76.0,25.077300000000008,10.141556291390714,0.5887200908723652,145.0
A61274011,경남마리나,5,A61278912,대우마리나3,True,0,2,126.0,24.680000000000007,0.0,0.6232763435887451,126.0
A61274013,해운대 I PARK,1,A61202007,해운대두산위브더제니스,True,0,0,157.0,15.523399999999995,0.0,0.3403366152129751,512.0
A61274013,해운대 I PARK,2,A61202004,대우트럼프월드센텀,True,0,6,1067.0,14.555000000000007,11.197792494481234,1.1884623265801606,103.0
A61274013,해운대 I PARK,3,A61274213,롯데,True,0,19,779.0,27.295,3.960430463576145,1.527655838943899,181.0
A61274013,해운대 I PARK,4,A61202009,해운대자이1단지,True,0,1,572.0,27.598200000000006,3.960430463576145,1.613500145868161,290.0
A61274013,해운대 I PARK,5,A10022568,해운대경동리인뷰2차,True,0,12,999.0,27.157700000000006,4.771302428256078,1.6985109347780065,7.0
A61274114,경동,1,A61271101,센텀삼환Nauville,True,0,1,34.0,0.3100000000000023,17.378918322295803,0.09545879873183716,202.0
A61274114,경동,2,A61274011,경남마리나,True,0,2,268.0,0.28000000000000114,0.0,0.33396844398013814,105.0
A61274114,경동,3,A61282705,센텀센시빌,True,0,9,92.0,25.390200000000007,17.378918322295803,0.5649786799444069,219.0
A61274114,경동,4,A61274707,삼호가든맨션,True,0,10,184.0,25.439999999999998,17.378918322295803,0.599741555887993,240.0
A61274114,경동,5,A61282215,대우마리나1,True,0,4,272.0,24.674900000000008,0.0,0.6309050441538312,162.0
A61274213,롯데,1,A61282705,센텀센시빌,True,0,11,52.0,0.10020000000000095,7.237362030905089,0.5697647415472518,219.0
A61274213,롯데,2,A61202009,해운대자이1단지,True,0,20,207.0,0.3032000000000039,0.0,0.5845220546827188,290.0
A61274213,롯데,3,A61202011,센텀두산위브,True,0,22,271.0,0.15879999999999939,7.237362030905089,0.6610971804085121,152.0
A61274213,롯데,4,A61274707,삼호가든맨션,True,0,8,224.0,0.14999999999999147,7.237362030905089,0.6668225007913402,240.0
A61274213,롯데,5,A61286810,반도보라빌,True,0,13,304.0,0.06730000000000302,0.0,0.6690635356083926,145.0
A61274508,동부올림픽타운,1,A61202009,해운대자이1단지,True,0,13,621.0,0.42319999999999425,0.0,0.5331106932955961,290.0
A61274508,동부올림픽타운,2,A61282215,대우마리나1,True,0,9,516.0,0.7350999999999885,10.141556291390714,0.5690451624456252,162.0
A61274508,동부올림픽타운,3,A61274707,삼호가든맨션,True,0,15,604.0,0.030000000000001137,7.237362030905089,0.5805852831878651,240.0
