final_review_class,class_rank,apartment_id,apartment_name,gu,legal_dong,household_count,school_core_score,school_premium_pct,school_value_gap_pct,local_fair_total_price,observed_market_price_12m,local_value_gap_pct,local_gap_interval_status,local_gap_temporal_stability,school_local_signal_agreement,model_confidence,local_gap_confidence,gap_confidence,gap_positive_probability,dong_bias_flag,phase154_audit_priority,model_limitation_flag,unmodeled_premium_candidate,unmodeled_discount_candidate
LOCAL_VALUE,54,A61383101,수영협성르네상스타운,수영구,수영동,684.0,38.459216335540845,-4.778095874259069,-7.27493437819694,905740035.182808,729999999.9999999,24.073977422302484,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,MEDIUM,LOW,0.18,False,LOW,MULTIPLE_LIMITATIONS,False,True
LOCAL_VALUE,55,A10026865,동부산관광단지삼정그린코아더베스트,기장군,기장읍내리,549.0,28.77825607064017,-8.609653015434604,-14.036339612716269,491486442.8243196,439000000.00000006,11.95590952717984,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,MEDIUM,LOW,0.086,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
LOCAL_VALUE,56,A10027236,사하뷰웰,사하구,신평동,900.0,45.64525386313466,-1.8304804886667856,-17.51778032721186,270207469.578308,253500000.0,6.590717782370015,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,MEDIUM,LOW,0.064,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
LOCAL_VALUE,57,A10024476,일광신도시비스타동원2차,기장군,일광읍이천리,917.0,70.97770419426048,9.307521388987071,-16.63002453180467,664246294.3536344,618373750.0719728,7.418255428262022,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,MEDIUM,LOW,0.002,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
LOCAL_VALUE,58,A61778507,쌍용스윗닷홈,사상구,엄궁동,607.0,52.09056291390729,0.8908370694532097,-16.2930911282887,213176995.06629807,206548869.57872695,3.208986571114947,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOCAL_ONLY_POSITIVE,MEDIUM,MEDIUM,LOW,0.002,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
SCHOOL_VALUE,1,A61484005,화승,부산진구,부암동,1811.0,70.84387417218544,9.245479063447458,24.63392320005933,299546921.7977127,304739130.4347827,-1.7038207826025054,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,HIGH,0.812,False,LOW,NONE,False,False
SCHOOL_VALUE,2,A10024606,일광대성베르힐,기장군,일광읍삼성리,518.0,75.63647902869756,11.489388683813262,23.0159009363874,422973125.5855389,424918264.4565421,-0.4577677717598094,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,3,A10023912,일광한신더휴센트럴포레2단지,기장군,일광읍삼성리,1298.0,75.63647902869756,11.489388683813283,17.666905514815163,422134281.8942221,426625581.1504146,-1.0527496368317957,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,4,A10024933,이지더원1차오션포레,기장군,일광읍삼성리,653.0,70.97770419426048,9.30752138898705,13.994423855989574,316777469.2550776,324000000.0,-2.229176155840251,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,5,A61783203,엘지신주례1,사상구,주례동,953.0,40.102041942604856,-4.112132482732022,8.99827606755656,163193419.36035842,165000000.0,-1.0948973573585374,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.956,False,LOW,NONE,False,False
SCHOOL_VALUE,6,A61377105,센텀비치푸르지오,수영구,민락동,1082.0,42.56953642384106,-3.103105722016919,12.174285790971046,553302118.6391864,558018880.8318511,-0.8452692829377662,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,MEDIUM,MEDIUM,MEDIUM,0.742,False,LOW,NONE,False,False
SCHOOL_VALUE,7,A61409003,일성인포,부산진구,부암동,546.0,57.03956953642385,3.03148181914954,29.509207755897904,211546540.4334327,207000000.0,2.196396344653473,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,HIGH,LOW,HIGH,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,8,A61203023,롯데4,해운대구,좌동,842.0,82.6453642384106,14.854217222538658,13.781700992141444,348372798.0554879,345000000.0,0.9776226247790952,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,HIGH,LOW,HIGH,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,9,A60680909,국제마마뉴비치타운,영도구,동삼동,522.0,64.44094922737307,6.317927830149972,23.102295179934178,173900355.08728158,169598952.30968094,2.536220135220213,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,HIGH,LOW,MEDIUM,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,10,A61777105,학장벽산,사상구,학장동,526.0,38.87693156732892,-4.609203597751899,11.806243598978016,255379523.58363688,259500000.0,-1.587852183569605,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,HIGH,LOW,MEDIUM,0.756,False,LOW,NONE,False,False
SCHOOL_VALUE,11,A60804003,삼성,남구,문현동,916.0,57.40093818984548,3.1895560646846066,9.789483761137529,413635012.3306807,423908210.9479305,-2.423448839143072,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,HIGH,LOW,MEDIUM,0.678,False,LOW,NONE,False,False
SCHOOL_VALUE,12,A60939003,벽산블루밍장전디자인시티2단지,금정구,장전동,1539.0,60.48051876379692,4.54654129164298,12.265866769794291,505912739.2739779,504616298.0555142,0.2569162398161406,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,MEDIUM,LOW,HIGH,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,13,A10023542,해운대센트럴푸르지오,해운대구,우동,548.0,81.58217439293598,14.337341114040411,19.152644035670672,998297788.675726,972420831.9411176,2.6610862174716754,WITHIN_MODEL_RANGE,STABLE_POSITIVE,SCHOOL_ONLY_POSITIVE,MEDIUM,LOW,MEDIUM,0.98,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
SCHOOL_VALUE,14,A10028182,대신롯데캐슬,서구,서대신동3가,753.0,66.23658940397351,7.130924553026441,20.06700248657759,453445344.189596,460072586.2878002,-1.4404775019693283,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,MEDIUM,LOW,MEDIUM,0.998,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
SCHOOL_VALUE,15,A10025214,해운대비스타동원,해운대구,우동,504.0,69.79343267108167,8.75972574928998,14.63772548244838,959761069.257556,942507787.2176616,1.8305718291014903,WITHIN_MODEL_RANGE,MIXED,SCHOOL_ONLY_POSITIVE,MEDIUM,LOW,MEDIUM,0.89,False,LOW,WIDE_PREDICTION_INTERVAL,False,False
SCHOOL_VALUE,16,A61175901,연산자이,연제구,연산동,1598.0,73.0110927152318,10.254527335247989,7.063048429757501,461817700.0589191,576414088.0806248,-19.880913806825063,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,HIGH,0.998,False,LOW,EXTREME_RESIDUAL,True,False
SCHOOL_VALUE,17,A61676509,금곡5단지주공,북구,금곡동,713.0,21.752097130242827,-11.293572649989148,17.916854738022792,81921057.60684808,88000000.0,-6.907889083127183,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,HIGH,0.886,False,LOW,NONE,False,False
SCHOOL_VALUE,18,A10026184,대연파크푸르지오,남구,대연동,1422.0,45.4014348785872,-1.9319714451294208,14.945569806950122,553415851.394174,589639369.6216445,-6.143334399586342,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,19,A61480908,동원화인패밀리,부산진구,개금동,894.0,37.058388520971306,-5.342304268359721,34.59594494865854,164673465.11941722,186000000.00000003,-11.465878968055277,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.992,False,LOW,NONE,False,False
SCHOOL_VALUE,20,A61478807,화인,부산진구,연지동,654.0,67.58669977924946,7.74629440984449,25.562401904063925,183882846.35135216,200001413.7606032,-8.059226735539271,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.974,False,LOW,NONE,False,False
SCHOOL_VALUE,21,A61202008,쌍용예가,남구,용호동,773.0,24.534823399558498,-10.240158018244928,7.435312134560327,244658335.46606463,270126526.1265528,-9.428244987890022,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.92,False,LOW,NONE,False,False
SCHOOL_VALUE,22,A61783202,엘지신주례2,사상구,주례동,874.0,36.705877483443714,-5.48375711830118,7.326220718042891,152914879.79840836,162000000.0,-5.608098889871382,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.91,False,LOW,NONE,False,False
SCHOOL_VALUE,23,A60982103,우신뉴타운,금정구,부곡동,552.0,65.36490066225166,6.735483935817554,12.642168759364203,206330603.9634865,242597472.60516083,-14.949400854105532,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.9,False,LOW,EXTREME_RESIDUAL,True,False
SCHOOL_VALUE,24,A10024704,문현경동리인아파트,남구,문현동,600.0,43.80700883002207,-2.5930781985222584,8.879430913759313,409269756.9173843,422747630.5653543,-3.188160659811523,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.896,False,LOW,NONE,False,False
SCHOOL_VALUE,25,A61996005,정관신도시롯데캐슬,기장군,정관읍용수리,761.0,67.0814017660044,7.515570671308236,4.835667802301691,327359766.05889446,353721862.1096052,-7.452775435899439,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.698,False,LOW,NONE,False,False
SCHOOL_VALUE,26,A61409004,타워베르빌,부산진구,부암동,704.0,41.84972406181016,-3.398548906761833,12.6292933725625,282629801.9280799,297000000.0,-4.838450529266025,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.68,False,LOW,NONE,False,False
SCHOOL_VALUE,27,A10024249,해운대센텀트루엘1단지,해운대구,반여동,531.0,37.38101545253864,-5.212657545926758,4.015099544061572,380634101.59528416,396414574.21502864,-3.9808003151732274,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.668,False,LOW,NONE,False,False
SCHOOL_VALUE,28,A10027690,명륜2차아이파크1단지,동래구,명륜동,2058.0,75.1171633554084,11.24403397222775,5.243000961627397,639046433.7369015,661905118.6709299,-3.453468524299585,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,MEDIUM,MEDIUM,HIGH,1.0,False,LOW,NONE,False,False
SCHOOL_VALUE,29,A60403002,신평럭키무지개타운,사하구,신평동,505.0,45.64525386313466,-1.8304804886667856,16.2515770063439,143911899.6566974,157841734.90276352,-8.825191420157308,POTENTIAL_OVERVALUED_SIGNAL,MIXED,SCHOOL_ONLY_POSITIVE,MEDIUM,LOW,MEDIUM,0.958,False,LOW,NONE,False,False
SCHOOL_VALUE,30,A10023417,더샵동래,동래구,온천동,603.0,83.8975165562914,15.465955809686394,7.766837260498594,524717268.5872496,730000000.0,-28.12092211133568,STRONG_OVERVALUED_SIGNAL,STABLE_NEGATIVE,SCHOOL_ONLY_POSITIVE,HIGH,HIGH,MEDIUM,0.57,False,LOW,EXTREME_RESIDUAL,True,False
WATCHLIST,1,A61673305,화명유림,북구,화명동,506.0,61.624392935982335,5.055110262507001,38.862316401059694,242900213.1932673,163500000.0,48.56282152493412,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,HIGH,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,2,A60475412,다송,사하구,다대동,500.0,24.5848233995585,-10.22111631037582,35.34219583986583,82659486.0980694,56000000.00000001,47.60622517512392,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,HIGH,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,3,A61673302,삼한힐파크,북구,화명동,807.0,61.624392935982335,5.055110262507001,43.18334450923915,403261521.5025667,243000000.0,65.95124341669411,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,4,A61180503,유림아시아드,연제구,거제동,1330.0,79.81103752759383,13.481452234165236,60.45873394525846,512710112.1608158,325000000.0,57.756957587943326,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,5,A61477403,시영(1~5동),부산진구,개금동,633.0,52.17086092715231,0.925211716849339,42.54583634330404,92208672.45184387,59000000.0,56.28588551159979,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,6,A61402003,서면베르빌2,부산진구,범천동,606.0,43.54536423841059,-2.701139034926392,36.371744426976726,59839366.00283018,42000000.0,42.47468095911946,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,LOW,1.0,False,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,7,A61278214,센텀우신골든빌,해운대구,재송동,846.0,20.46280353200883,-11.777441304741744,42.86102090628866,462745821.5270467,256087719.11372417,80.69816980233604,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,HIGH,0.956,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,8,A61283410,장산동국,해운대구,재송동,536.0,47.1682119205298,-1.1941597297085993,69.5316519622852,362716302.0008358,132436116.70020124,173.88020053617646,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,LOW,MEDIUM,1.0,False,MEDIUM,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,9,A60475305,신다대,사하구,다대동,570.0,24.5848233995585,-10.221116310375834,27.81073885361189,85612479.11499713,60000000.0,42.687465191661886,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,HIGH,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,10,A61176411,연산엘지,연제구,연산동,2302.0,69.14166666666668,8.459417486960685,46.648956889678985,467418889.1372646,328000000.0,42.50575888331238,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,HIGH,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,11,A61203035,경남선경,해운대구,좌동,1358.0,62.41092715231788,5.406239769200183,24.369635438918465,356404233.73143536,268000000.0,32.98665437740127,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,HIGH,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,12,A61783402,현대무지개타운,사상구,주례동,977.0,43.32251655629139,-2.793081968244504,35.379804222390135,220346361.5056166,165268047.98255178,33.32665581484917,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,13,A60980506,구서우성,금정구,구서동,1118.0,66.87472406181016,7.421342152450339,51.71688562541383,306493394.06859404,230000000.0,33.25799742112785,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,14,A60975404,뉴그린1,금정구,부곡동,990.0,52.94050772626932,1.2552832680640114,49.31748030239528,188538506.6175525,142746234.93975905,32.079495264529,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,15,A61485906,연지2청구,부산진구,연지동,554.0,67.58669977924946,7.746294409844512,47.84342965649007,215938963.6439632,166139341.35977334,29.974611598073665,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,1.0,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,16,A61176911,거제동롯데캐슬,연제구,거제동,540.0,38.8735651214128,-4.6105659291555305,21.84797896796309,565828206.270662,410000000.0,38.00687957821025,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,0.998,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,17,A61776104,반도보라,사상구,주례동,1206.0,36.705877483443714,-5.48375711830118,13.432908639516882,188584939.9049975,144701105.00460118,30.327228599257005,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,0.992,False,HIGH,EXTREME_RESIDUAL,False,True
WATCHLIST,18,A61486301,한라비발디,부산진구,전포동,511.0,47.90739514348786,-0.8838298478144213,15.441033973722195,404206780.8723463,379966688.435086,6.379530936539313,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,0.73,False,LOW,NONE,False,False
WATCHLIST,19,A61678804,럭키2,북구,만덕동,714.0,49.15954746136866,-0.3559155286136484,13.618277258814809,217973433.8061119,185000000.0,17.823477733033457,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,0.704,False,LOW,EXTREME_RESIDUAL,False,True
WATCHLIST,20,A61781808,우신모라,사상구,모라동,1620.0,30.155077262693155,-8.074282327073512,8.710446933414808,145974380.33030993,133158929.47742262,9.624176841298638,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,MEDIUM,0.64,False,LOW,NONE,False,False
WATCHLIST,21,A61203012,영남,해운대구,좌동,512.0,62.41092715231788,5.406239769200183,12.121017830422543,545584591.3962182,420332298.3972476,29.798398428235263,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,1.0,False,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,22,A61203016,동신,해운대구,좌동,676.0,82.6453642384106,14.854217222538546,8.861271060769088,376137966.18260366,308131402.3313317,22.0706371816479,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.992,False,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,23,A61203020,건영1,해운대구,좌동,788.0,82.6453642384106,14.854217222538658,5.714488470816667,380289842.562724,348500000.0,9.121906043823236,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.99,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,24,A61996107,정관동일스위트1차,기장군,정관읍용수리,1758.0,67.0814017660044,7.515570671308236,3.8349733727091326,289904909.6702352,268188615.4184984,8.097396012820823,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.984,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,25,A61203033,벽산2,해운대구,좌동,1070.0,62.41092715231788,5.406239769200183,10.588935081427618,351025082.57415265,310516309.68756145,13.045618417709123,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.97,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,26,A10026157,명지더웨스턴,강서구,명지동,1201.0,55.55849889624725,2.386140016171568,8.783992102169929,442475482.7637112,383856289.5847383,15.271130047755133,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.932,False,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,27,A61996306,정관신도시한진해모로,기장군,정관읍용수리,763.0,72.22753863134659,9.88863649337599,5.166582454149365,452112657.0173655,407837603.4785456,10.856049849544846,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.878,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,28,A10023533,오션파라곤아파트,남구,문현동,662.0,51.52516556291391,0.6491282497115725,8.146211345665002,490494854.96231353,411831803.95270014,19.100771299015086,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.87,False,LOW,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,29,A60405001,다대동롯데캐슬몰운대,사하구,다대동,3462.0,39.043377483443706,-4.5418220917956,8.562434941252805,273624037.5269864,235000000.0,16.43576064978145,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.862,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,30,A10027280,명지협성휴포레,강서구,명지동,1664.0,35.94221854304636,-5.789467605407372,3.7977236139067614,315067162.6294833,294856399.34784573,6.854442815668604,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.86,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,31,A61612016,수정강변타운,북구,화명동,1780.0,66.68863134657838,7.336569401025472,5.899675427705114,282022431.95515007,267650313.9545189,5.369737023014798,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.836,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,32,A10027918,명지1차 금강펜테리움 센트럴파크,강서구,명지동,850.0,53.05883002207506,1.306122740881288,3.410796780488512,459380558.3596232,422286566.6817401,8.784080433664233,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.83,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,33,A61203015,한일,해운대구,좌동,662.0,67.07527593818985,7.5127765950223635,3.7842149175865103,361379859.1910934,312500000.0,15.641554941149892,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.816,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,34,A61477105,개금아이파크,부산진구,개금동,1424.0,52.17086092715231,0.925211716849339,8.80554827843632,316580262.41578096,295625754.12253654,7.088187683593628,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.632,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,35,A60975303,경남한신,금정구,부곡동,1408.0,37.02941501103752,-5.35393851055116,5.214133584891135,320559768.8128042,306840806.8011335,4.471035699160475,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.628,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,36,A60475612,다대포현대,사하구,다대동,2181.0,40.872958057395145,-3.798017312054647,6.593346043943825,243458260.1822205,216605654.13020453,12.397001435555577,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.62,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,37,A60931207,구서동롯데캐슬골드2단지(1049),금정구,구서동,1926.0,72.37748344370861,9.958561114440824,6.760723069443386,499180337.3480027,480000000.00000006,3.9959036141672177,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.6,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,38,A60975204,선경1,금정구,구서동,616.0,66.87472406181016,7.421342152450361,8.960534332905457,444016252.66971415,398942461.40071386,11.298318837945498,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,HIGH,HIGH,LOW,0.084,False,LOW,LOW_SCHOOL_CONFIDENCE,False,False
WATCHLIST,39,A60680912,절영아파트(215동-217동),영도구,동삼동,1340.0,,,,116696528.96387628,95000000.00000004,22.838451540922367,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MIXED_OR_NEUTRAL,HIGH,HIGH,LOW,,False,LOW,MULTIPLE_LIMITATIONS,False,False
WATCHLIST,40,A61476403,벽산1,부산진구,가야동,1772.0,71.48399558498896,9.542552216435162,33.897658503068484,324908218.7631755,222871079.4562717,45.783032754110174,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,HIGH,1.0,True,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,41,A61473002,네오스포,부산진구,부전동,782.0,43.63923841059604,-2.662382217190884,29.609793722421426,294729790.322476,204600090.14874545,44.05164245441231,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,HIGH,1.0,True,HIGH,MULTIPLE_LIMITATIONS,False,True
WATCHLIST,42,A60976902,경동,금정구,청룡동,612.0,50.54679911699779,0.232241258076038,40.58012368662183,284779984.59555244,217500000.0000001,30.933326250828653,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,DOUBLE_POSITIVE,MEDIUM,MEDIUM,HIGH,1.0,True,HIGH,MULTIPLE_LIMITATIONS,False,True
