apartment_id,apartment_name,household_count,sigungu,legal_dong,elementary_name,elementary_demand_score,elementary_percentile,phase7_score,eligible_middle_count,eligible_middle_schools,eligible_middle_score_mean,eligible_middle_score_max,eligible_middle_score_min,eligible_middle_score_range,has_guaranteed_assignment,guaranteed_middle_name,guaranteed_middle_score,guaranteed_middle_is_top_tier,school_premium_core_score,school_premium_addon_score,final_school_premium_score,school_premium_confidence,data_quality_flag,recent_price_per_m2,unusual_flag,unusual_reason,audit_segment
A61310007,쌍용예가디오션,928.0,수영구,광안동,광안초등학교,56.86467991169978,49.55116696588869,63.98235294117647,3.0,동아중;부산수영중학교;한바다중,58.08823529411765,73.52941176470588,43.970588235294116,29.558823529411768,0.0,,,0.0,56.86467991169978,0.0,56.86467991169978,B,OK,12295607.58538976,False,,ALL
A10024697,더샵명지퍼스트월드2단지,1406.0,강서구,명지동,명문초등학교,55.558498896247244,49.281867145421906,57.75294117647059,2.0,경일중;명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,0.0,,,0.0,55.558498896247244,0.0,55.558498896247244,B,MIDDLE_SCORE_PARTIAL,7041424.991470287,True,MIDDLE_SCORE_PARTIAL,ALL
A10026157,명지더웨스턴,1201.0,강서구,명지동,명문초등학교,55.558498896247244,49.281867145421906,60.25294117647059,2.0,경일중;명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,0.0,,,0.0,55.558498896247244,0.0,55.558498896247244,B,MIDDLE_SCORE_PARTIAL,5144147.542009357,True,MIDDLE_SCORE_PARTIAL,ALL
A10023420,남천자이,913.0,수영구,남천동,광남초등학교,53.67406181015453,48.83303411131059,62.339529411764715,5.0,광안중;남천중;동아중;부산수영중;한바다중,60.3,87.20588235294116,40.02941176470588,47.17647058823528,0.0,,,0.0,53.67406181015453,0.0,53.67406181015453,B,OK,16734292.766118592,False,,ALL
A61301003,삼익비치,3060.0,수영구,남천동,광남초등학교,53.67406181015453,48.83303411131059,64.33952941176472,5.0,광안중;남천중;동아중;부산수영중;한바다중,60.3,87.20588235294116,40.02941176470588,47.17647058823528,0.0,,,0.0,53.67406181015453,0.0,53.67406181015453,B,OK,14251550.4781393,False,,ALL
A61381805,코오롱하늘채골든비치,987.0,수영구,남천동,광남초등학교,53.67406181015453,48.83303411131059,63.339529411764715,5.0,광안중;남천중;동아중;부산수영중;한바다중,60.3,87.20588235294116,40.02941176470588,47.17647058823528,0.0,,,0.0,53.67406181015453,0.0,53.67406181015453,B,OK,10121219.2538543,False,,ALL
A10023625,e편한세상시민공원2단지,1401.0,부산진구,전포동,성전초등학교,53.49387417218543,48.204667863554754,53.45470588235294,4.0,동의중;부산진여중;양동여중;항도중,45.220588235294116,73.88235294117646,21.999999999999996,51.882352941176464,0.0,,,0.0,53.49387417218543,0.0,53.49387417218543,B,OK,8991490.292545518,False,,ALL
A61404006,서면한신,705.0,부산진구,전포동,성전초등학교,53.49387417218543,48.204667863554754,54.45470588235294,4.0,동의중;부산진여중;양동여중;항도중,45.220588235294116,73.88235294117646,21.999999999999996,51.882352941176464,0.0,,,0.0,53.49387417218543,0.0,53.49387417218543,B,OK,4971758.060720169,False,,ALL
A61404007,서면롯데캐슬스카이,1395.0,부산진구,전포동,성전초등학교,53.49387417218543,48.204667863554754,54.45470588235294,4.0,동의중;부산진여중;양동여중;항도중,45.220588235294116,73.88235294117646,21.999999999999996,51.882352941176464,0.0,,,0.0,53.49387417218543,0.0,53.49387417218543,B,OK,6495470.37042113,False,,ALL
A61404203,서면대우디오빌2,751.0,부산진구,전포동,성전초등학교,53.49387417218543,48.204667863554754,53.45470588235294,4.0,동의중;부산진여중;양동여중;항도중,45.220588235294116,73.88235294117646,21.999999999999996,51.882352941176464,0.0,,,0.0,53.49387417218543,0.0,53.49387417218543,B,OK,2453987.7300613495,False,,ALL
A10025950,거제센트럴자이,878.0,연제구,거제동,거학초등학교,53.12224061810154,47.755834829443444,72.86156862745096,3.0,거제여중;여명중;이사벨중,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,0.0,,,0.0,53.12224061810154,0.0,53.12224061810154,B,OK,9355737.430001229,False,,ALL
A10026445,부산명지중흥S-클래스에듀오션,750.0,강서구,명지동,명지초등학교,53.05883002207506,47.217235188509875,66.15294117647059,1.0,명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,1.0,명지중,48.6764705882353,0.0,53.05883002207506,-7.645339623581582,53.05883002207506,A,OK,5632742.535953464,False,,ALL
A10027139,명지국제신도시호반베르디움2차,694.0,강서구,명지동,명지초등학교,53.05883002207506,47.217235188509875,66.15294117647059,1.0,명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,1.0,명지중,48.6764705882353,0.0,53.05883002207506,-7.645339623581582,53.05883002207506,A,OK,5530562.549011515,False,,ALL
A10027698,명지국제신도시호반베르디움1차,642.0,강서구,명지동,명지초등학교,53.05883002207506,47.217235188509875,66.15294117647059,1.0,명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,1.0,명지중,48.6764705882353,0.0,53.05883002207506,-7.645339623581582,53.05883002207506,A,OK,5538192.173933931,False,,ALL
A10027918,명지1차 금강펜테리움 센트럴파크,850.0,강서구,명지동,명지초등학교,53.05883002207506,47.217235188509875,66.15294117647059,1.0,명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,1.0,명지중,48.6764705882353,0.0,53.05883002207506,-7.645339623581582,53.05883002207506,A,OK,5011762.132300725,False,,ALL
A10027953,에일린의 뜰,980.0,강서구,명지동,명지초등학교,53.05883002207506,47.217235188509875,66.15294117647059,1.0,명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,1.0,명지중,48.6764705882353,0.0,53.05883002207506,-7.645339623581582,53.05883002207506,A,OK,5415872.999099116,False,,ALL
A60975404,뉴그린1,990.0,금정구,부곡동,서동초등학교,52.94050772626932,46.678635547576306,52.7756862745098,3.0,금사중;동현중;부곡여중,40.833333333333336,51.70588235294118,25.35294117647059,26.35294117647059,0.0,,,0.0,52.94050772626932,0.0,52.94050772626932,B,OK,2497746.893084148,False,,ALL
A60681702,반도보라,868.0,영도구,영선동4가,남항초등학교,52.83443708609272,46.49910233393178,58.28980392156862,3.0,남도여중;부산남중;부산영선중학교,51.127450980392155,83.17647058823529,35.02941176470588,48.14705882352941,0.0,,,0.0,52.83443708609272,0.0,52.83443708609272,B,OK,3768844.2211055276,False,,ALL
A10024201,리버파크반도유보라,790.0,북구,구포동,구포초등학교,52.61782560706401,46.22980251346499,43.21372549019608,3.0,가람중;구남중;구포중,24.1078431372549,35.588235294117645,18.147058823529413,17.441176470588232,0.0,,,0.0,52.61782560706401,0.0,52.61782560706401,B,OK,6450048.610767814,False,,ALL
A61609002,구포동원로얄듀크비스타,1079.0,북구,구포동,구포초등학교,52.61782560706401,46.22980251346499,41.21372549019608,3.0,가람중;구남중;구포중,24.1078431372549,35.588235294117645,18.147058823529413,17.441176470588232,0.0,,,0.0,52.61782560706401,0.0,52.61782560706401,B,OK,5441641.427575145,False,,ALL
A61477105,개금아이파크,1424.0,부산진구,개금동,주례초등학교,52.17086092715231,45.870736086175945,50.3721568627451,3.0,동주중;주례여중;주례중,36.686274509803916,54.11764705882353,23.294117647058822,30.823529411764707,0.0,,,0.0,52.17086092715231,0.0,52.17086092715231,B,OK,3478359.2672377517,False,,ALL
A61477403,시영(1~5동),633.0,부산진구,개금동,주례초등학교,52.17086092715231,45.870736086175945,50.3721568627451,3.0,동주중;주례여중;주례중,36.686274509803916,54.11764705882353,23.294117647058822,30.823529411764707,0.0,,,0.0,52.17086092715231,0.0,52.17086092715231,B,OK,1487269.9773128307,False,,ALL
A61776710,엄궁2차한신,1016.0,사상구,엄궁동,동궁초등학교,52.09056291390729,45.421903052064636,45.31411764705883,2.0,엄궁중;학장중,30.82352941176471,41.76470588235294,19.882352941176475,21.882352941176467,0.0,,,0.0,52.09056291390729,0.0,52.09056291390729,B,OK,2354231.710404185,False,,ALL
A61776811,코오롱,1158.0,사상구,엄궁동,동궁초등학교,52.09056291390729,45.421903052064636,46.31411764705883,2.0,엄궁중;학장중,30.82352941176471,41.76470588235294,19.882352941176475,21.882352941176467,0.0,,,0.0,52.09056291390729,0.0,52.09056291390729,B,OK,2502502.5025025024,False,,ALL
A61778507,쌍용스윗닷홈,607.0,사상구,엄궁동,동궁초등학교,52.09056291390729,45.421903052064636,47.31411764705883,2.0,엄궁중;학장중,30.82352941176471,41.76470588235294,19.882352941176475,21.882352941176467,0.0,,,0.0,52.09056291390729,0.0,52.09056291390729,B,OK,3446220.3086803677,False,,ALL
A10023533,오션파라곤아파트,662.0,남구,문현동,성천초등학교,51.525165562913905,45.062836624775585,57.99411764705883,2.0,문현여중;배정중,45.14705882352941,45.14705882352941,45.14705882352941,0.0,0.0,,,0.0,51.525165562913905,0.0,51.525165562913905,B,MIDDLE_SCORE_PARTIAL,5644384.681471869,True,MIDDLE_SCORE_PARTIAL,ALL
A61409302,당감뜨란채,630.0,부산진구,부암동,동양초등학교,51.355242825607064,44.7935368043088,56.42529411764706,2.0,개금여중;동양중,45.33823529411765,57.76470588235294,32.911764705882355,24.852941176470587,0.0,,,0.0,51.355242825607064,0.0,51.355242825607064,B,OK,2834278.092697566,False,,ALL
A61479403,쌍용스윗닷홈,718.0,부산진구,부암동,동양초등학교,51.355242825607064,44.7935368043088,56.42529411764706,2.0,개금여중;동양중,45.33823529411765,57.76470588235294,32.911764705882355,24.852941176470587,0.0,,,0.0,51.355242825607064,0.0,51.355242825607064,B,OK,2955132.8220988857,False,,ALL
A61313001,삼성,672.0,수영구,망미동,수미초등학교,51.00756070640177,44.43447037701975,54.74078431372549,3.0,동수영중;망미중;부산수영중학교,41.931372549019606,44.85294117647059,36.970588235294116,7.882352941176471,0.0,,,0.0,51.00756070640177,0.0,51.00756070640177,B,OK,3004949.328305444,False,,ALL
A61313002,더샵파크리치,862.0,수영구,망미동,수미초등학교,51.00756070640177,44.43447037701975,52.74078431372549,3.0,동수영중;망미중;부산수영중학교,41.931372549019606,44.85294117647059,36.970588235294116,7.882352941176471,0.0,,,0.0,51.00756070640177,0.0,51.00756070640177,B,OK,6334463.050099226,False,,ALL
A61612019,대림타운,3382.0,북구,화명동,와석초등학교,50.83890728476821,44.165170556552965,66.09294117647059,3.0,용수중;화명중;화신중,62.14705882352941,76.91176470588236,43.970588235294116,32.941176470588246,0.0,,,0.0,50.83890728476821,0.0,50.83890728476821,B,OK,3244147.157190636,False,,ALL
A60976902,경동,612.0,금정구,청룡동,청룡초등학교,50.54679911699779,43.98563734290844,69.69000000000001,2.0,금정중;남산중,73.89705882352942,82.26470588235294,65.52941176470588,16.735294117647058,0.0,,,0.0,50.54679911699779,0.0,50.54679911699779,B,OK,2570314.3464901913,False,,ALL
A60876301,일신프리빌리지,518.0,남구,용호동,용호초등학교,50.4907284768212,43.62657091561939,78.69882352941177,3.0,분포중;오륙도중;용호중,82.88235294117648,93.44117647058823,67.5,25.941176470588232,0.0,,,0.0,50.4907284768212,0.0,50.4907284768212,B,OK,3659588.7505206773,False,,ALL
A60876402,현대비치,648.0,남구,용호동,용호초등학교,50.4907284768212,43.62657091561939,78.69882352941177,3.0,분포중;오륙도중;용호중,82.88235294117648,93.44117647058823,67.5,25.941176470588232,0.0,,,0.0,50.4907284768212,0.0,50.4907284768212,B,OK,4465480.971505068,False,,ALL
A60883203,용호동일신님(林)Ⅱ,710.0,남구,용호동,용호초등학교,50.4907284768212,43.62657091561939,78.69882352941177,3.0,분포중;오륙도중;용호중,82.88235294117648,93.44117647058823,67.5,25.941176470588232,0.0,,,0.0,50.4907284768212,0.0,50.4907284768212,B,OK,4375234.373424238,False,,ALL
A61970415,부산기장교리,875.0,기장군,기장읍,,50.171467991169976,43.17773788150808,,0.0,,,,,,0.0,,,0.0,50.171467991169976,0.0,50.171467991169976,C,MIDDLE_OPTION_MISSING,,True,MIDDLE_OPTION_MISSING,ALL
A61990108,이진캐스빌블루1차,620.0,기장군,기장읍교리,,50.171467991169976,43.17773788150808,,0.0,,,,,,0.0,,,0.0,50.171467991169976,0.0,50.171467991169976,C,MIDDLE_OPTION_MISSING,,True,MIDDLE_OPTION_MISSING,ALL
A10025433,수영SKVIEW1단지,1147.0,수영구,망미동,배산초등학교,49.82687637969095,42.908438061041295,54.74078431372549,3.0,동수영중;망미중;부산수영중,41.931372549019606,44.85294117647059,36.970588235294116,7.882352941176471,0.0,,,0.0,49.82687637969095,0.0,49.82687637969095,B,OK,8084074.373484236,False,,ALL
A10023544,센트럴스타힐스,874.0,사상구,괘법동,창진초등학교,49.17135761589404,42.549371633752244,47.670196078431374,3.0,덕포여중;신라중;주례중,33.37254901960784,44.0,23.47058823529412,20.52941176470588,0.0,,,0.0,49.17135761589404,0.0,49.17135761589404,B,OK,6610386.810008301,False,,ALL
A61776003,괘법한신2,1094.0,사상구,괘법동,창진초등학교,49.17135761589404,42.549371633752244,48.670196078431374,3.0,덕포여중;신라중;주례중,33.37254901960784,44.0,23.47058823529412,20.52941176470588,0.0,,,0.0,49.17135761589404,0.0,49.17135761589404,B,OK,4161096.256684492,False,,ALL
A61780802,사상강변동원,600.0,사상구,괘법동,창진초등학교,49.17135761589404,42.549371633752244,48.670196078431374,3.0,덕포여중;신라중;주례중,33.37254901960784,44.0,23.47058823529412,20.52941176470588,0.0,,,0.0,49.17135761589404,0.0,49.17135761589404,B,OK,4155423.6373448456,False,,ALL
A61673103,쌍용스윗닷홈,600.0,북구,만덕동,백산초등학교,49.15954746136866,41.83123877917414,56.20058823529412,2.0,만덕중;백양중,43.51470588235294,48.088235294117645,38.94117647058823,9.147058823529413,0.0,,,0.0,49.15954746136866,0.0,49.15954746136866,B,OK,3673591.3864300875,False,,ALL
A61675806,삼성,600.0,북구,만덕동,백산초등학교,49.15954746136866,41.83123877917414,55.20058823529412,2.0,만덕중;백양중,43.51470588235294,48.088235294117645,38.94117647058823,9.147058823529413,0.0,,,0.0,49.15954746136866,0.0,49.15954746136866,B,OK,2911208.151382824,False,,ALL
A61678804,럭키2,714.0,북구,만덕동,백산초등학교,49.15954746136866,41.83123877917414,55.20058823529412,2.0,만덕중;백양중,43.51470588235294,48.088235294117645,38.94117647058823,9.147058823529413,0.0,,,0.0,49.15954746136866,0.0,49.15954746136866,B,OK,2178008.005651048,False,,ALL
A61682607,대성타워,816.0,북구,만덕동,백산초등학교,49.15954746136866,41.83123877917414,56.20058823529412,2.0,만덕중;백양중,43.51470588235294,48.088235294117645,38.94117647058823,9.147058823529413,0.0,,,0.0,49.15954746136866,0.0,49.15954746136866,B,OK,2624439.7263505543,False,,ALL
A61682907,동원,988.0,북구,만덕동,백산초등학교,49.15954746136866,41.83123877917414,55.20058823529412,2.0,만덕중;백양중,43.51470588235294,48.088235294117645,38.94117647058823,9.147058823529413,0.0,,,0.0,49.15954746136866,0.0,49.15954746136866,B,OK,2291803.6988153164,False,,ALL
A10023104,사상중흥에스-클래스그랜드센트럴,1572.0,사상구,덕포동,사상초등학교;덕포초등학교,49.122130242825605,41.292639138240574,44.681960784313716,3.0,덕포여중;모라중;신라중,28.725490196078436,44.0,18.705882352941178,25.294117647058822,0.0,,,0.0,49.122130242825605,0.0,49.122130242825605,B,OK,,False,,ALL
A60976501,부곡시영,553.0,금정구,부곡동,동현초등학교,49.041942604856516,41.02333931777379,61.84862745098039,3.0,동현중;부곡여자중;부곡중,55.568627450980394,69.55882352941177,45.44117647058823,24.117647058823536,0.0,,,0.0,49.041942604856516,0.0,49.041942604856516,B,OK,,False,,ALL
A60976502,부곡늘푸른아파트,885.0,금정구,부곡동,동현초등학교,49.041942604856516,41.02333931777379,61.84862745098039,3.0,동현중;부곡여자중;부곡중,55.568627450980394,69.55882352941177,45.44117647058823,24.117647058823536,0.0,,,0.0,49.041942604856516,0.0,49.041942604856516,B,OK,2361813.274459261,False,,ALL
A61410304,"삼익(10,11동)",1074.0,부산진구,당감동,당감초등학교,48.909823399558505,40.754039497307005,54.03882352941177,4.0,개림중;동평여중;동평중;서면중,44.61764705882353,57.294117647058826,21.14705882352941,36.14705882352942,0.0,,,0.0,48.909823399558505,0.0,48.909823399558505,B,OK,3975396.647479722,False,,ALL
A61996102,정관센트럴파크,588.0,기장군,정관읍달산리,달산초등학교;방곡초등학교,48.791114790286976,40.57450628366247,37.626029411764705,5.0,모전중;부산중앙중;신정중;장안중;정관중,21.05294117647059,40.294117647058826,5.176470588235294,35.11764705882353,0.0,,,0.0,48.791114790286976,0.0,48.791114790286976,B,OK,,False,,ALL
A10024328,동대신역비스타동원아파트,503.0,서구,동대신동1가,화랑초등학교,48.52251655629139,40.394973070017954,55.81,4.0,경남중;대신여중;덕원중;부산여중,44.867647058823536,58.00000000000001,34.82352941176471,23.176470588235297,0.0,,,0.0,48.52251655629139,0.0,48.52251655629139,B,OK,6833675.017084188,False,,ALL
A10024602,서면아이파크1단지,2144.0,부산진구,전포동,성북초등학교,47.90739514348786,39.94614003590664,54.77372549019608,3.0,덕명여중;부산동중;부산진여중,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,0.0,,,0.0,47.90739514348786,0.0,47.90739514348786,B,OK,8775990.227356223,False,,ALL
A61403001,더샵센트럴스타,1360.0,부산진구,부전동,성북초등학교,47.90739514348786,39.94614003590664,53.77372549019608,3.0,덕명여중;부산동중;부산진여중,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,0.0,,,0.0,47.90739514348786,0.0,47.90739514348786,B,OK,5263420.239507541,False,,ALL
A61477302,서면노르웨이아침,512.0,부산진구,전포동,성북초등학교,47.90739514348786,39.94614003590664,54.77372549019608,3.0,덕명여중;부산동중;부산진여중,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,0.0,,,0.0,47.90739514348786,0.0,47.90739514348786,B,OK,1769990.6162311868,False,,ALL
A61486301,한라비발디,511.0,부산진구,전포동,성북초등학교,47.90739514348786,39.94614003590664,55.77372549019608,3.0,덕명여중;부산동중;부산진여중,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,0.0,,,0.0,47.90739514348786,0.0,47.90739514348786,B,OK,4471743.031531918,False,,ALL
A60871104,현대아이파크,748.0,남구,용당동,용당초등학교,47.220916114790285,39.497307001795335,54.31058823529411,3.0,감만중;대연중;석포여중,42.38235294117647,47.147058823529406,39.76470588235294,7.382352941176464,0.0,,,0.0,47.220916114790285,0.0,47.220916114790285,B,OK,3308068.378775834,False,,ALL
A61283410,장산동국,536.0,해운대구,재송동,반산초등학교,47.1682119205298,39.31777378815081,43.16117647058824,2.0,반송중;운송중,21.970588235294116,21.970588235294116,21.970588235294116,0.0,0.0,,,0.0,47.1682119205298,0.0,47.1682119205298,B,MIDDLE_SCORE_PARTIAL,1559356.1368209256,True,MIDDLE_SCORE_PARTIAL,ALL
A61175110,주공,2038.0,연제구,연산동,토현초등학교,46.31578366445916,39.048473967684025,57.462745098039214,3.0,망미중;연천중;토현중,48.18627450980392,58.82352941176471,40.88235294117647,17.94117647058824,0.0,,,0.0,46.31578366445916,0.0,46.31578366445916,B,OK,5880532.342927885,False,,ALL
A61176308,선경,576.0,연제구,연산동,토현초등학교,46.31578366445916,39.048473967684025,56.462745098039214,3.0,망미중;연천중;토현중,48.18627450980392,58.82352941176471,40.88235294117647,17.94117647058824,0.0,,,0.0,46.31578366445916,0.0,46.31578366445916,B,OK,3900120.4745883634,False,,ALL
A10020213,가야역롯데캐슬스카이엘,725.0,부산진구,가야동,가남초등학교,46.08741721854304,38.77917414721723,50.14470588235294,3.0,가야여중;부산개성중;서면중,38.00000000000001,54.82352941176472,15.705882352941178,39.117647058823536,0.0,,,0.0,46.08741721854304,0.0,46.08741721854304,B,OK,9236957.182611136,False,,ALL
A10028138,동원역삼정그린코아,529.0,북구,금곡동,금곡초등학교,45.725717439293604,38.240574506283664,46.783529411764704,1.0,금곡중,18.411764705882348,18.411764705882348,18.411764705882348,0.0,1.0,금곡중,18.411764705882348,0.0,45.725717439293604,-20.953284256931028,45.725717439293604,B,OK,4067021.6923518805,False,,ALL
A61676215,금곡주공2단지,1460.0,북구,금곡동,금곡초등학교,45.725717439293604,38.240574506283664,47.783529411764704,1.0,금곡중,18.411764705882348,18.411764705882348,18.411764705882348,0.0,1.0,금곡중,18.411764705882348,0.0,45.725717439293604,-20.953284256931028,45.725717439293604,B,OK,,False,,ALL
A61676814,금곡9단지주공,1366.0,북구,금곡동,금곡초등학교,45.725717439293604,38.240574506283664,46.783529411764704,1.0,금곡중,18.411764705882348,18.411764705882348,18.411764705882348,0.0,1.0,금곡중,18.411764705882348,0.0,45.725717439293604,-20.953284256931028,45.725717439293604,B,OK,1623129.596753741,False,,ALL
A61681107,금곡화목타운,576.0,북구,금곡동,금곡초등학교,45.725717439293604,38.240574506283664,47.783529411764704,1.0,금곡중,18.411764705882348,18.411764705882348,18.411764705882348,0.0,1.0,금곡중,18.411764705882348,0.0,45.725717439293604,-20.953284256931028,45.725717439293604,B,OK,1959776.864357017,False,,ALL
A61681108,협진태양·조성아파트,576.0,북구,금곡동,금곡초등학교,45.725717439293604,38.240574506283664,47.783529411764704,1.0,금곡중,18.411764705882348,18.411764705882348,18.411764705882348,0.0,1.0,금곡중,18.411764705882348,0.0,45.725717439293604,-20.953284256931028,45.725717439293604,B,OK,2008238.928939238,False,,ALL
A10023928,사하코오롱하늘채,969.0,사하구,신평동,신평초등학교,45.64525386313466,37.52244165170557,53.22823529411765,4.0,당리중;대동중;영남중;장림여중,44.411764705882355,69.70588235294117,23.61764705882353,46.088235294117645,0.0,,,0.0,45.64525386313466,0.0,45.64525386313466,B,OK,4095692.7867599213,False,,ALL
A10027236,사하뷰웰,900.0,사하구,신평동,신평초등학교,45.64525386313466,37.52244165170557,53.22823529411765,4.0,당리중;대동중;영남중;장림여중,44.411764705882355,69.70588235294117,23.61764705882353,46.088235294117645,0.0,,,0.0,45.64525386313466,0.0,45.64525386313466,B,OK,2991503.4222327117,False,,ALL
A60403002,신평럭키무지개타운,505.0,사하구,신평동,신평초등학교,45.64525386313466,37.52244165170557,54.22823529411765,4.0,당리중;대동중;영남중;장림여중,44.411764705882355,69.70588235294117,23.61764705882353,46.088235294117645,0.0,,,0.0,45.64525386313466,0.0,45.64525386313466,B,OK,1858054.5603621374,False,,ALL
A10024953,포레나부산초읍,1113.0,부산진구,초읍동,연학초등학교,45.55816777041942,37.16337522441652,58.408235294117645,3.0,부산진중;양동여중;초연중,48.17647058823528,58.67647058823528,40.470588235294116,18.205882352941167,0.0,,,0.0,45.55816777041942,0.0,45.55816777041942,B,OK,6465616.229756674,False,,ALL
A10022999,대연푸르지오클라센트1단지,1057.0,남구,대연동,석포초등학교,45.401434878587196,36.80430879712747,53.31058823529411,3.0,감만중;대연중;석포여중,42.38235294117647,47.147058823529406,39.76470588235294,7.382352941176464,0.0,,,0.0,45.401434878587196,0.0,45.401434878587196,B,OK,8676117.851045739,False,,ALL
A10026184,대연파크푸르지오,1422.0,남구,대연동,석포초등학교,45.401434878587196,36.80430879712747,55.31058823529411,3.0,감만중;대연중;석포여중,42.38235294117647,47.147058823529406,39.76470588235294,7.382352941176464,0.0,,,0.0,45.401434878587196,0.0,45.401434878587196,B,OK,6940003.691299263,False,,ALL
A60883003,신대연코오롱하늘채,712.0,남구,용당동,석포초등학교,45.401434878587196,36.80430879712747,54.31058823529411,3.0,감만중;대연중;석포여중,42.38235294117647,47.147058823529406,39.76470588235294,7.382352941176464,0.0,,,0.0,45.401434878587196,0.0,45.401434878587196,B,OK,3838939.3660198348,False,,ALL
A10024341,화명푸르지오헤리센트,886.0,북구,화명동,화명초등학교,45.28443708609271,36.2657091561939,55.18058823529412,2.0,대천리중;화신중,42.838235294117645,43.970588235294116,41.705882352941174,2.264705882352942,0.0,,,0.0,45.28443708609271,0.0,45.28443708609271,B,OK,7571787.730877703,False,,ALL
A61679206,벽산강변타운,1044.0,북구,화명동,화명초등학교,45.28443708609271,36.2657091561939,54.18058823529412,2.0,대천리중;화신중,42.838235294117645,43.970588235294116,41.705882352941174,2.264705882352942,0.0,,,0.0,45.28443708609271,0.0,45.28443708609271,B,OK,2738990.3329752954,False,,ALL
A61679208,경남아너스빌,570.0,북구,화명동,화명초등학교,45.28443708609271,36.2657091561939,56.18058823529412,2.0,대천리중;화신중,42.838235294117645,43.970588235294116,41.705882352941174,2.264705882352942,0.0,,,0.0,45.28443708609271,0.0,45.28443708609271,B,OK,4164158.137668072,False,,ALL
A10022985,경동포레스트힐 행복주택 아미,767.0,서구,아미동2가,아미초등학교,44.87897350993377,35.90664272890485,58.073235294117666,4.0,경남중;부산여중;부산중앙여자중학교;초장중,53.06617647058823,77.23529411764707,34.82352941176471,42.41176470588236,0.0,,,0.0,44.87897350993377,0.0,44.87897350993377,B,OK,,False,,ALL
A10024664,더샵명지퍼스트월드3단지,1530.0,강서구,명지동,명원초등학교,44.80794701986755,35.637342908438065,57.75294117647059,2.0,경일중;명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,0.0,,,0.0,44.80794701986755,0.0,44.80794701986755,B,MIDDLE_SCORE_PARTIAL,7047307.552031248,True,MIDDLE_SCORE_PARTIAL,ALL
A10025776,더힐시그니처,1210.0,강서구,명지동,명원초등학교,44.80794701986755,35.637342908438065,61.25294117647059,2.0,경일중;명지중,48.6764705882353,48.6764705882353,48.6764705882353,0.0,0.0,,,0.0,44.80794701986755,0.0,44.80794701986755,B,MIDDLE_SCORE_PARTIAL,6570572.466371604,True,MIDDLE_SCORE_PARTIAL,ALL
A61175804,현대,618.0,연제구,거제동,연제초등학교,44.049558498896246,35.36804308797127,55.42980392156863,3.0,연산중;연일중;연제중,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,0.0,,,0.0,44.049558498896246,0.0,44.049558498896246,B,OK,5284839.924670434,False,,ALL
A10023526,힐스테이트연산,1651.0,연제구,연산동,연미초등학교,43.889845474613686,35.18850987432675,56.42980392156863,3.0,연산중;연일중;연제중,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,0.0,,,0.0,43.889845474613686,0.0,43.889845474613686,B,OK,7461492.110119384,False,,ALL
A10024704,문현경동리인아파트,600.0,남구,문현동,문현초등학교,43.80700883002207,34.91921005385996,57.665882352941175,3.0,문현여중;배정중;부산동여중,46.82352941176471,48.5,45.14705882352941,3.352941176470587,0.0,,,0.0,43.80700883002207,0.0,43.80700883002207,B,MIDDLE_SCORE_PARTIAL,5309392.4409069065,True,MIDDLE_SCORE_PARTIAL,ALL
A60879704,현대,693.0,남구,문현동,문현초등학교,43.80700883002207,34.91921005385996,56.665882352941175,3.0,문현여중;배정중;부산동여중,46.82352941176471,48.5,45.14705882352941,3.352941176470587,0.0,,,0.0,43.80700883002207,0.0,43.80700883002207,B,MIDDLE_SCORE_PARTIAL,3287163.750025772,True,MIDDLE_SCORE_PARTIAL,ALL
A10025434,서면2차봄여름가을겨울,535.0,부산진구,당감동,부전초등학교,43.639238410596036,34.47037701974865,62.55568627450981,3.0,광무여중;부산진중;서면중,56.68627450980392,58.67647058823528,54.82352941176472,3.8529411764705657,0.0,,,0.0,43.639238410596036,0.0,43.639238410596036,B,OK,5361517.258653699,False,,ALL
A61473002,네오스포,782.0,부산진구,부전동,부전초등학교,43.639238410596036,34.47037701974865,64.55568627450981,3.0,광무여중;부산진중;서면중,56.68627450980392,58.67647058823528,54.82352941176472,3.8529411764705657,0.0,,,0.0,43.639238410596036,0.0,43.639238410596036,B,OK,2504131.817498873,False,,ALL
