middle_school_id,year,data_year,source_name,source_document,collected_at,parser_version,manual_review,confidence,requested_year,middle_school_name,sigungu,source_url,school_public_id,availability,observed_year,eligible_for_scoring,review_reason,graduates,general_hs_count,specialized_hs_count,science_hs_count,foreign_international_hs_count,arts_sports_hs_count,meister_hs_count,special_purpose_total,autonomous_private_hs_count,autonomous_public_hs_count,autonomous_total,other_advancement_count,advancement_total,employment_count,unaccredited_alternative_count,unknown_destination_count,foreign_language_hs_count,international_hs_count,arts_hs_count,sports_hs_count,other_special_hs_count,source_values,category_resolution,academic_selective_count,science_rate,foreign_international_rate,autonomous_private_rate,academic_selective_rate,arts_sports_rate,meister_rate
S020000986,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000986.html,2026-09-05T00:59:37.901419+00:00,advancement-html-1.0,True,0.0,2026,초읍중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,1b8a189d-6ad4-4c15-bdb2-2ba754d226a1,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000987,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000987.html,2026-09-05T01:00:56.960419+00:00,advancement-html-1.0,True,0.0,2026,토현중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,ceb2042b-69dd-4799-9614-865146868f9c,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000988,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000988.html,2026-09-05T00:59:38.730030+00:00,advancement-html-1.0,True,0.0,2026,항도중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,897c3e08-0b4e-4773-a235-ecddd33d7f27,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001202,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001202.html,2026-09-05T01:00:42.934254+00:00,advancement-html-1.0,True,0.0,2026,가락중학교,강서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,ce420abd-16ef-44ef-89a5-505b0e1e221a,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001203,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001203.html,2026-09-05T01:00:01.269760+00:00,advancement-html-1.0,True,0.0,2026,가람중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,91f06c44-c0e2-43ff-82ff-c02603b2423a,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001204,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001204.html,2026-09-05T01:00:44.481752+00:00,advancement-html-1.0,True,0.0,2026,경일중학교,강서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,0bd3395a-e38a-4b9e-b743-6e8888e21d93,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001205,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001205.html,2026-09-05T01:00:01.480287+00:00,advancement-html-1.0,True,0.0,2026,구남중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,f1928a9c-216b-4751-88a1-8a6f327ab86d,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001207,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001207.html,2026-09-05T01:00:02.566314+00:00,advancement-html-1.0,True,0.0,2026,구포중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,b186ce72-0be7-4d08-b31c-8811b81cb958,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001208,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001208.html,2026-09-05T01:00:02.828066+00:00,advancement-html-1.0,True,0.0,2026,금곡중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,aece41b1-8171-414b-81c5-646f0fb9a927,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001210,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001210.html,2026-09-05T01:00:44.706379+00:00,advancement-html-1.0,True,0.0,2026,낙동중학교,강서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,d110bb95-ff11-4fbc-a578-b93d526d141c,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001211,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001211.html,2026-09-05T01:00:46.060599+00:00,advancement-html-1.0,True,0.0,2026,녹산중학교,강서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,148e544b-8b3f-4b4c-ac7f-2c81ff6995b0,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001212,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001212.html,2026-09-05T01:00:46.323908+00:00,advancement-html-1.0,True,0.0,2026,대저중학교,강서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,6a30a33e-d628-4234-87bf-2a3cbf161ace,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001213,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001213.html,2026-09-05T01:00:03.940227+00:00,advancement-html-1.0,True,0.0,2026,대천리중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,96c339ba-c9dd-4711-b4ab-5938f1e3d7c1,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001214,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001214.html,2026-09-05T01:00:47.283287+00:00,advancement-html-1.0,True,0.0,2026,덕문중학교,강서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,324c7f9f-9e07-4e81-b83a-aa35c5d92b14,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001215,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001215.html,2026-09-05T01:00:04.255889+00:00,advancement-html-1.0,True,0.0,2026,덕천여자중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,ff5a12cb-777e-4f05-8731-93b2eb45c3d1,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001216,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001216.html,2026-09-05T01:00:05.405813+00:00,advancement-html-1.0,True,0.0,2026,덕천중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,c23ef8af-f9cc-4b9c-949c-ea1018519c19,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001217,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001217.html,2026-09-05T01:01:02.583602+00:00,advancement-html-1.0,True,0.0,2026,덕포여자중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,eb39f91c-e223-4aab-bb44-952e2592e758,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001218,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001218.html,2026-09-05T01:01:02.693277+00:00,advancement-html-1.0,True,0.0,2026,동주중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,5fecb893-26eb-48f4-83b1-49a7132909a8,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001219,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001219.html,2026-09-05T01:00:05.591987+00:00,advancement-html-1.0,True,0.0,2026,만덕중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,5b50580b-d422-455f-bd39-c634bbe25d5c,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001221,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001221.html,2026-09-05T01:01:03.911818+00:00,advancement-html-1.0,True,0.0,2026,모라중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,e096ec7d-74ca-4414-9b61-aea1c98e7670,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001222,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001222.html,2026-09-05T01:00:06.853054+00:00,advancement-html-1.0,True,0.0,2026,백양중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,db468fd7-0d49-48f3-89fd-c8066252505c,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001223,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001223.html,2026-09-05T01:01:04.130594+00:00,advancement-html-1.0,True,0.0,2026,사상중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,5b33fe30-d722-4948-ac52-91d820d23a8b,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001224,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001224.html,2026-09-05T01:01:05.870075+00:00,advancement-html-1.0,True,0.0,2026,삼락중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,016f5dbd-6828-4a7e-abd3-40f30700527d,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001225,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001225.html,2026-09-05T01:00:07.139696+00:00,advancement-html-1.0,True,0.0,2026,양덕여자중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,6195a896-c390-4045-af58-c61cdf05cd55,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001226,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001226.html,2026-09-05T01:01:06.299645+00:00,advancement-html-1.0,True,0.0,2026,엄궁중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,152e55a4-5149-403e-95fb-f5f47ceec121,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001227,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001227.html,2026-09-05T01:00:08.342859+00:00,advancement-html-1.0,True,0.0,2026,용수중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,3cba0ab3-6dc0-4045-a373-63fed5fd13c8,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001229,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001229.html,2026-09-05T01:01:07.842760+00:00,advancement-html-1.0,True,0.0,2026,주감중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,fd37cbc2-83a0-498c-8af4-cdb06534e3fe,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001230,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001230.html,2026-09-05T01:01:09.100198+00:00,advancement-html-1.0,True,0.0,2026,주례여자중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,3332bf88-887a-4888-91bc-c1e64e3501d2,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001231,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001231.html,2026-09-05T01:01:09.944830+00:00,advancement-html-1.0,True,0.0,2026,주례중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,f50fe49b-209e-4641-b474-a366edcfc00b,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001232,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001232.html,2026-09-05T01:01:11.205507+00:00,advancement-html-1.0,True,0.0,2026,학장중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,8a1d9e53-12b2-409c-9ca3-a0e7b14e9b8a,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001233,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001233.html,2026-09-05T01:00:08.586478+00:00,advancement-html-1.0,True,0.0,2026,화명중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,a4102b53-aa9d-4e42-a776-f11ed54f2654,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001234,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001234.html,2026-09-05T01:00:09.530610+00:00,advancement-html-1.0,True,0.0,2026,화신중학교,북구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,0973ee01-fc79-4905-abff-484f7d2dbb49,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001399,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001399.html,2026-09-05T01:00:23.067614+00:00,advancement-html-1.0,True,0.0,2026,감천중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,9f97259e-df54-4728-8d3c-d77d528d5500,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001400,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001400.html,2026-09-05T01:00:23.291750+00:00,advancement-html-1.0,True,0.0,2026,건국중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,3a15b3f1-ced0-4630-8118-5dba2a3ccbaf,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001401,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001401.html,2026-09-05T00:59:16.901018+00:00,advancement-html-1.0,True,0.0,2026,경남중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,44628661-bcbd-4a01-8943-73ec1d03c8c7,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001403,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001403.html,2026-09-05T00:59:24.545434+00:00,advancement-html-1.0,True,0.0,2026,남도여자중학교,영도구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,bc833499-3b5a-40bc-a56f-3607d8af8266,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001405,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001405.html,2026-09-05T01:00:24.221605+00:00,advancement-html-1.0,True,0.0,2026,다대중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,d6f9e9b4-7a26-478a-bfb1-65062d92723b,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001406,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001406.html,2026-09-05T01:00:24.488629+00:00,advancement-html-1.0,True,0.0,2026,다선중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,1f110831-1cde-49ca-8d36-f811cc5676df,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001407,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001407.html,2026-09-05T01:00:25.404357+00:00,advancement-html-1.0,True,0.0,2026,다송중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,066c24d6-fe87-4aa6-9e8e-061e6cce966a,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001408,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001408.html,2026-09-05T01:00:25.612130+00:00,advancement-html-1.0,True,0.0,2026,대동중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,d9ac0474-6e17-426e-ae67-f2fcc1ab4ba9,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001409,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001409.html,2026-09-05T00:59:17.167848+00:00,advancement-html-1.0,True,0.0,2026,대신여자중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,7a67029f-7706-47b9-b12f-db5105868d45,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001412,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001412.html,2026-09-05T00:59:24.943945+00:00,advancement-html-1.0,True,0.0,2026,동삼중학교,영도구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,6e5d8ffa-6641-4b8d-8e33-81609261b502,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001413,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001413.html,2026-09-05T01:00:27.274825+00:00,advancement-html-1.0,True,0.0,2026,동주여자중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,dc4cb8f3-5036-45e8-a8db-6604ecf20523,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001416,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001416.html,2026-09-05T00:59:25.545488+00:00,advancement-html-1.0,True,0.0,2026,부산남중학교,영도구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,70c0b4cb-1d74-4383-9cef-80433ede0875,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001417,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001417.html,2026-09-05T00:59:18.075519+00:00,advancement-html-1.0,True,0.0,2026,부산대신중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,9c8b164a-2da7-4570-9199-487b2b82e1d7,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001418,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001418.html,2026-09-05T01:00:27.415158+00:00,advancement-html-1.0,True,0.0,2026,당리중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,9c99c6b5-d905-4286-80c2-7e3871443474,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001420,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001420.html,2026-09-05T00:59:18.335681+00:00,advancement-html-1.0,True,0.0,2026,부산여자중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,dab97564-b620-4d94-ad6e-f4d6a78985e1,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001421,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001421.html,2026-09-05T00:59:25.955316+00:00,advancement-html-1.0,True,0.0,2026,부산영선중학교,영도구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,e372d59f-d101-4e58-8b09-5ff7d5ae5976,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001423,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001423.html,2026-09-05T00:59:19.224777+00:00,advancement-html-1.0,True,0.0,2026,부산중앙여자중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,edcee8e8-20f8-4dbc-ac45-f50385528e3f,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001425,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001425.html,2026-09-05T01:00:28.850490+00:00,advancement-html-1.0,True,0.0,2026,사하중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,e060db87-9187-4b79-ab4b-393c313825eb,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001426,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001426.html,2026-09-05T01:00:28.958837+00:00,advancement-html-1.0,True,0.0,2026,삼성중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,0e134da4-3dfe-43e2-9ce9-a03f120451a3,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001429,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001429.html,2026-09-05T00:59:19.486046+00:00,advancement-html-1.0,True,0.0,2026,송도중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,a0e262bc-f608-44b4-93de-5aa9b5fbc5a7,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001430,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001430.html,2026-09-05T00:59:26.552905+00:00,advancement-html-1.0,True,0.0,2026,신선중학교,영도구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,fe888843-adc3-4d61-8ecb-d85a896406b7,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001431,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001431.html,2026-09-05T00:59:20.392690+00:00,advancement-html-1.0,True,0.0,2026,알로이시오중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,c0403935-47c9-4cc3-9400-f0a46e1bcaab,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001432,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001432.html,2026-09-05T01:00:30.895845+00:00,advancement-html-1.0,True,0.0,2026,영남중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,d1d620cf-58ad-4677-a3a4-f9966811737a,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001434,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001434.html,2026-09-05T00:59:27.021743+00:00,advancement-html-1.0,True,0.0,2026,영도제일중학교,영도구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,1df5d717-18c4-4e55-9e15-9204fc00b52f,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001436,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001436.html,2026-09-05T01:00:30.942519+00:00,advancement-html-1.0,True,0.0,2026,장림여자중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,59c545a2-46d7-4fa3-9fa9-4d3a48803fad,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001437,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001437.html,2026-09-05T01:00:32.678275+00:00,advancement-html-1.0,True,0.0,2026,장평중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,b51c9c19-c940-4f5c-8101-0d76bde755d9,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001439,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001439.html,2026-09-05T00:59:20.665426+00:00,advancement-html-1.0,True,0.0,2026,초장중학교,서구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,64425ec3-0e89-4695-ab20-6bb7419a5c87,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001441,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001441.html,2026-09-05T00:59:27.606195+00:00,advancement-html-1.0,True,0.0,2026,태종대중학교,영도구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,115f5b51-4dba-4136-92ed-690a1ba41d07,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001443,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001443.html,2026-09-05T01:00:32.836521+00:00,advancement-html-1.0,True,0.0,2026,하남중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,5bea08e8-567d-455d-a07f-6ac8a0d40ff4,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020001444,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020001444.html,2026-09-05T01:00:34.085093+00:00,advancement-html-1.0,True,0.0,2026,하단중학교,사하구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,26e32c59-427e-4318-a237-bd5d6bb0f87a,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
