class_a_rank,combined_candidate_class,apartment_id,apartment_name,gu,legal_dong,elementary_school_name,local_value_gap_pct,local_gap_interval_status,local_gap_temporal_stability,local_gap_confidence,school_value_gap_pct,gap_confidence,gap_positive_probability,school_local_signal_agreement,strong_dual_positive,model_confidence,fallback_level,extreme_gap_flag,dong_bias_flag
,SCHOOL_VALUE_CANDIDATE,A61676509,금곡5단지주공,북구,금곡동,신금초등학교,-6.907889083127183,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,17.916854738022792,HIGH,0.886,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61996005,정관신도시롯데캐슬,기장군,정관읍용수리,신정초등학교,-7.452775435899439,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,4.835667802301691,MEDIUM,0.698,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61409004,타워베르빌,부산진구,부암동,성지초등학교,-4.838450529266025,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,12.6292933725625,MEDIUM,0.68,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10024249,해운대센텀트루엘1단지,해운대구,반여동,삼어초등학교,-3.9808003151732274,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,4.015099544061572,MEDIUM,0.668,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10027690,명륜2차아이파크1단지,동래구,명륜동,교동초등학교,-3.4534685242995855,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,MEDIUM,5.243000961627397,HIGH,1.0,SCHOOL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,SCHOOL_VALUE_CANDIDATE,A60403002,신평럭키무지개타운,사하구,신평동,신평초등학교,-8.825191420157308,POTENTIAL_OVERVALUED_SIGNAL,MIXED,LOW,16.2515770063439,MEDIUM,0.958,SCHOOL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10023417,더샵동래,동래구,온천동,온천초등학교,-28.120922111335677,STRONG_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,7.766837260498594,MEDIUM,0.57,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61673305,화명유림,북구,화명동,화잠초등학교,48.56282152493412,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,38.862316401059694,HIGH,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A60475412,다송,사하구,다대동,다송초등학교,47.60622517512392,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,35.34219583986583,HIGH,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61673302,삼한힐파크,북구,화명동,화잠초등학교,65.95124341669411,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,43.18334450923915,MEDIUM,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61180503,유림아시아드,연제구,거제동,거제초등학교,57.756957587943326,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,60.45873394525846,MEDIUM,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61477403,시영(1~5동),부산진구,개금동,주례초등학교,56.28588551159979,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,42.54583634330404,MEDIUM,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61402003,서면베르빌2,부산진구,범천동,성서초등학교,42.47468095911946,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,36.371744426976726,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61283410,장산동국,해운대구,재송동,반산초등학교,173.88020053617646,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,69.5316519622852,MEDIUM,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61278214,센텀우신골든빌,해운대구,재송동,신재초등학교,80.69816980233604,STRONG_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,42.86102090628866,HIGH,0.956,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A60475305,신다대,사하구,다대동,다송초등학교,42.687465191661886,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,27.81073885361189,HIGH,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61176411,연산엘지,연제구,연산동,연천초등학교,42.50575888331238,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,46.648956889678985,HIGH,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61203035,경남선경,해운대구,좌동,좌산초등학교,32.98665437740127,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,24.369635438918465,HIGH,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61783402,현대무지개타운,사상구,주례동,동주초등학교,33.32665581484917,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,35.379804222390135,MEDIUM,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A60980506,구서우성,금정구,구서동,구서초등학교,33.25799742112785,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,51.71688562541383,MEDIUM,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A60975404,뉴그린1,금정구,부곡동,서동초등학교,32.079495264529,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,49.31748030239528,MEDIUM,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61485906,연지2청구,부산진구,연지동,연지초등학교,29.974611598073665,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,47.84342965649007,MEDIUM,1.0,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61203012,영남,해운대구,좌동,좌산초등학교,29.798398428235263,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,12.121017830422543,LOW,1.0,DOUBLE_POSITIVE,False,HIGH,0,True,False
,UNCERTAIN,A61176911,거제동롯데캐슬,연제구,거제동,연서초등학교,38.00687957821025,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,21.84797896796309,MEDIUM,0.998,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61776104,반도보라,사상구,주례동,주양초등학교;개림초등학교,30.327228599257005,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,13.432908639516882,MEDIUM,0.992,DOUBLE_POSITIVE,True,HIGH,0,True,False
,UNCERTAIN,A61203016,동신,해운대구,좌동,부흥초등학교,22.0706371816479,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,8.861271060769088,LOW,0.992,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61203020,건영1,해운대구,좌동,부흥초등학교,9.121906043823236,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,5.714488470816667,LOW,0.99,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61996107,정관동일스위트1차,기장군,정관읍용수리,신정초등학교,8.097396012820823,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,3.8349733727091326,LOW,0.984,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61203033,벽산2,해운대구,좌동,좌산초등학교,13.045618417709125,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,10.588935081427618,LOW,0.97,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A10026157,명지더웨스턴,강서구,명지동,명문초등학교,15.271130047755133,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,8.783992102169929,LOW,0.932,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61996306,정관신도시한진해모로,기장군,정관읍용수리,정관초등학교,10.856049849544846,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,5.166582454149365,LOW,0.878,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A10023533,오션파라곤아파트,남구,문현동,성천초등학교,19.100771299015086,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,8.146211345665002,LOW,0.87,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A60405001,다대동롯데캐슬몰운대,사하구,다대동,몰운대초등학교,16.43576064978145,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,8.562434941252805,LOW,0.862,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A10027280,명지협성휴포레,강서구,명지동,명일초등학교,6.854442815668604,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,3.7977236139067614,LOW,0.86,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61612016,수정강변타운,북구,화명동,용수초등학교,5.369737023014798,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,5.899675427705114,LOW,0.836,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A10027918,명지1차 금강펜테리움 센트럴파크,강서구,명지동,명지초등학교,8.784080433664233,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,3.410796780488512,LOW,0.83,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61203015,한일,해운대구,좌동,신도초등학교,15.641554941149893,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,3.7842149175865103,LOW,0.816,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61486301,한라비발디,부산진구,전포동,성북초등학교,6.379530936539313,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,15.441033973722195,MEDIUM,0.73,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61678804,럭키2,북구,만덕동,백산초등학교,17.823477733033457,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,13.618277258814809,MEDIUM,0.704,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61781808,우신모라,사상구,모라동,모덕초등학교,9.624176841298638,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,8.710446933414808,MEDIUM,0.64,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61477105,개금아이파크,부산진구,개금동,주례초등학교,7.0881876835936275,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,8.80554827843632,LOW,0.632,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A60975303,경남한신,금정구,부곡동,금양초등학교,4.471035699160475,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,5.214133584891135,LOW,0.628,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A60475612,다대포현대,사하구,다대동,다선초등학교,12.397001435555577,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,6.593346043943825,LOW,0.62,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A60931207,구서동롯데캐슬골드2단지(1049),금정구,구서동,두실초등학교,3.9959036141672177,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,6.760723069443386,LOW,0.6,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A60975204,선경1,금정구,구서동,구서초등학교,11.298318837945498,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,8.960534332905457,LOW,0.084,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61476403,벽산1,부산진구,가야동,가평초등학교,45.783032754110174,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,33.897658503068484,HIGH,1.0,DOUBLE_POSITIVE,True,MEDIUM,1,True,True
,UNCERTAIN,A61473002,네오스포,부산진구,부전동,부전초등학교,44.05164245441231,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,29.609793722421426,HIGH,1.0,DOUBLE_POSITIVE,True,MEDIUM,2,True,True
,UNCERTAIN,A60976902,경동,금정구,청룡동,청룡초등학교,30.933326250828653,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,40.58012368662183,HIGH,1.0,DOUBLE_POSITIVE,True,MEDIUM,1,True,True
,UNCERTAIN,A61273507,삼한2,해운대구,반송동,송운초등학교,29.673550592294596,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,43.9849174421912,HIGH,1.0,DOUBLE_POSITIVE,True,MEDIUM,1,True,True
,UNCERTAIN,A61273306,벽산삼협,해운대구,반송동,송운초등학교,21.400829868762482,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,40.34837555898675,HIGH,1.0,DOUBLE_POSITIVE,True,MEDIUM,1,False,True
,UNCERTAIN,A60481703,구평1차자유,사하구,구평동,구평초등학교,42.92722073409669,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,18.78795965716197,MEDIUM,1.0,DOUBLE_POSITIVE,True,MEDIUM,1,True,False
,UNCERTAIN,A61970210,우신네오빌,기장군,기장읍청강리,대청초등학교,42.56154779903216,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,17.827359987561625,MEDIUM,1.0,DOUBLE_POSITIVE,True,MEDIUM,1,True,True
,UNCERTAIN,A61823002,지사금강펜테리움,강서구,지사동,녹산초등학교,28.517164108273185,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,31.41224752707164,MEDIUM,1.0,DOUBLE_POSITIVE,True,MEDIUM,1,False,True
,UNCERTAIN,A60106001,한성기린,동구,범일동,성남초등학교,45.740522926768534,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,26.44650620330039,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,True,False
,UNCERTAIN,A61375603,비치-그린아파트,수영구,광안동,수영초등학교,38.29047410238247,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,30.494482823493573,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,True,False
,UNCERTAIN,A61313001,삼성,수영구,망미동,수미초등학교,38.17670597976684,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,21.13988536772774,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,True,False
,UNCERTAIN,A60607003,신영도롯데낙천대,영도구,청학동,청동초등학교,36.42746937162749,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,35.908175590319765,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,2,True,True
,UNCERTAIN,A60275104,남성한빛가든,서구,서대신동3가,구덕초등학교,28.11055513659573,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,15.924119504301212,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A60875305,감만현대1차,남구,감만동,동항초등학교,24.438700630706546,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,26.266361856440312,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,False,True
,UNCERTAIN,A60476206,가락타운2,사하구,하단동,하남초등학교,15.630306640517144,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,3.2538930139456523,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A61970112,현대,기장군,기장읍청강리,기장초등학교,12.08093062734459,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,9.50184032319995,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,False,True
,UNCERTAIN,A60474002,동원로얄듀크,사하구,장림동,보림초등학교,7.393843321655158,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,26.92892007375822,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A61829001,부산신호윌더하임,강서구,신호동,신호초등학교,6.0611676706606055,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,16.89582163038239,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A61375202,광원,수영구,광안동,수영초등학교,41.18318262627234,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,43.495351170341536,MEDIUM,0.998,DOUBLE_POSITIVE,True,MEDIUM,1,True,False
,UNCERTAIN,A60877107,일신보라,남구,우암동,우암초등학교,20.466410503610355,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,30.795460647287925,MEDIUM,0.996,DOUBLE_POSITIVE,True,MEDIUM,2,False,True
,UNCERTAIN,A61781005,자유,사상구,덕포동,모덕초등학교,14.570521595674602,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,5.707454505621124,LOW,0.996,DOUBLE_POSITIVE,False,MEDIUM,1,False,True
,UNCERTAIN,A61609206,구포유림노르웨이숲2차,북구,구포동,신천초등학교,8.86127045603371,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,14.4151682719485,LOW,0.98,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A10028069,협성·DS엘리시안,강서구,지사동,녹산초등학교,15.772902790318245,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,23.196460863966912,MEDIUM,0.96,DOUBLE_POSITIVE,True,MEDIUM,1,False,True
,UNCERTAIN,A61872202,부산신호사랑으로부영2차,강서구,신호동,,9.320587503713963,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,7.680175013375123,LOW,0.944,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A10024998,범양레우스센트럴베이,동구,초량동,동일중앙초등학교,11.8316184082911,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,9.905295497850542,LOW,0.942,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A60474905,한신혜성,사하구,하단동,당리초등학교,40.2361930175899,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,11.73361349351077,LOW,0.94,DOUBLE_POSITIVE,False,MEDIUM,1,True,False
,UNCERTAIN,A60270501,부민e편한세상,서구,부민동3가,부민초등학교,10.897037101546147,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,14.81444702367074,LOW,0.926,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A10027026,지사과학삼정그린코아,강서구,지사동,녹산초등학교,15.887110372922585,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,22.11664219378489,MEDIUM,0.91,DOUBLE_POSITIVE,True,MEDIUM,1,False,True
,UNCERTAIN,A10022434,e편한세상송도더퍼스트비치,서구,암남동,송도초등학교,5.132631000108878,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,4.985651295670235,LOW,0.9,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A61777903,덕포경동메르빌,사상구,덕포동,덕상초등학교,32.94606674002305,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,25.715462634553745,MEDIUM,0.88,DOUBLE_POSITIVE,True,MEDIUM,1,True,True
,UNCERTAIN,A61990514,한신,기장군,기장읍동부리,기장초등학교,10.434693457907795,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,7.054653185460147,LOW,0.83,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A61990108,이진캐스빌블루1차,기장군,기장읍교리,,6.2324095262174195,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,10.665178796698417,LOW,0.768,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A10022541,에코델타스마트시티수자인,강서구,강동동,,3.1935151985766685,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,4.852893870474006,LOW,0.716,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A60880104,동일스위트,남구,감만동,동천초등학교,4.535801685839358,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,13.682212726826377,MEDIUM,0.676,DOUBLE_POSITIVE,False,MEDIUM,1,False,True
,UNCERTAIN,A60702002,우성베스토피아,동래구,복천동,내성초등학교,4.207499727170738,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,8.503178685770807,MEDIUM,0.506,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A60475903,신익강변타운,사하구,신평동,신남초등학교,8.618367096000345,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,8.636794156088778,LOW,0.488,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A60871104,현대아이파크,남구,용당동,용당초등학교,9.605493879603477,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,15.209003417277533,HIGH,0.468,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A61283211,재송그린,해운대구,재송동,재송초등학교,53.547707377798126,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,41.37626144559998,HIGH,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61286810,반도보라빌,해운대구,우동,해림초등학교,33.7843945583093,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,34.177990646184504,HIGH,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61282705,센텀센시빌,해운대구,우동,강동초등학교,48.07897720757206,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,38.89249758252501,MEDIUM,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61477806,국제백양,부산진구,당감동,개원초등학교,43.45860430028521,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,41.70825093948672,MEDIUM,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61482303,백양푸른채,부산진구,당감동,동양초등학교;동원초등학교,31.66485957864966,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,51.3186949207654,MEDIUM,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61482302,"백양뜨란채,주공아파트(1단지)",부산진구,당감동,동양초등학교;동원초등학교,27.195124285446326,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,44.22911075239124,MEDIUM,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A61202011,센텀두산위브,해운대구,우동,강동초등학교,15.998753507648832,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,26.042009088189005,MEDIUM,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A61679206,벽산강변타운,북구,화명동,화명초등학교,3.7254727411544897,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,LOW,31.7893919582674,MEDIUM,1.0,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A60783306,벽산아스타,동래구,온천동,온천초등학교,3.547806506509432,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,LOW,35.64267554086719,MEDIUM,1.0,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61274213,롯데,해운대구,우동,해림초등학교,31.062764075307435,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,17.948951430305893,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61872201,부산신호사랑으로부영1차,강서구,신호동,,13.693914701415899,POTENTIAL_UNDERVALUED_SIGNAL,INSUFFICIENT,LOW,15.444741788978511,LOW,1.0,DOUBLE_POSITIVE,False,MEDIUM,1,False,False
,UNCERTAIN,A10022568,해운대경동리인뷰2차,해운대구,우동,해운대초등학교,4.010174757881835,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,22.117697091821555,MEDIUM,0.998,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A61271101,센텀삼환Nauville,해운대구,우동,강동초등학교,32.5534474574851,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,12.29723553694091,LOW,0.998,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61274114,경동,해운대구,우동,해강초등학교,42.28501699064415,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,16.689503228048792,LOW,0.982,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A61274815,센텀삼익아파트,해운대구,재송동,신재초등학교,45.32565436361833,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,29.72631700519869,HIGH,0.974,DOUBLE_POSITIVE,False,MEDIUM,0,True,False
,UNCERTAIN,A10025923,스위트팰리스,강서구,명지동,명일초등학교,28.712555778914517,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,2.9609753055893524,LOW,0.886,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61479605,동일스위트,부산진구,당감동,개원초등학교,20.960266977487585,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,20.413602271836226,MEDIUM,0.878,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A61781805,모라벽산,사상구,모라동,모산초등학교,5.487418338763006,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,LOW,-2.6353865731428403,LOW,0.8,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61281512,센텀피오레1차,해운대구,재송동,송수초등학교,9.16176559991917,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,16.353341850149363,MEDIUM,0.756,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
,UNCERTAIN,A61203039,엘지,해운대구,좌동,상당초등학교,6.168264409236546,POTENTIAL_UNDERVALUED_SIGNAL,MIXED,LOW,5.255058633154143,MEDIUM,0.678,DOUBLE_POSITIVE,False,HIGH,0,False,False
,UNCERTAIN,A61482207,개금주공3단지,부산진구,당감동,당평초등학교,7.289768284339404,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,LOW,6.547596681406997,LOW,0.652,DOUBLE_POSITIVE,False,MEDIUM,0,False,False
