internal_complex_id,kapt_code,complex_name,households,address,road_address,sigungu,legal_dong,admin_dong,latitude,longitude,raw_road_address,raw_lot_address,normalized_road_address,normalized_lot_address,address_evidence_source,address_source_document,upstream_match_method,lawd_cd,jibun_evidence,road_name_evidence,road_number_evidence,missing_reason
TRADE_64E66495DD1A,,태백하우징빌라(871-20),,,,남구,대연동,,,,부산광역시 남구 유엔평화로41번길 67,부산광역시 남구 대연동 871-20,부산광역시 남구 유엔평화로41번길 67,부산광역시 남구 대연동 871-20,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,871-20,유엔평화로41번길,67,KAPT_UNMATCHED
TRADE_6507F6E99530,,고은타워,,,,동래구,사직동,,,,부산광역시 동래구 중앙대로1277번길 97,부산광역시 동래구 사직동 149-55,부산광역시 동래구 중앙대로1277번길 97,부산광역시 동래구 사직동 149-55,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,149-55,중앙대로1277번길,97,KAPT_UNMATCHED
TRADE_65127CF674CE,,한사랑빌라트,,,,동구,초량동,,,,부산광역시 동구 초량상로 28,부산광역시 동구 초량동 1056-56,부산광역시 동구 초량상로 28,부산광역시 동구 초량동 1056-56,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26170,1056-56,초량상로,28,KAPT_UNMATCHED
TRADE_6525E90666C9,,디아이하우스,,,,부산진구,전포동,,,,부산광역시 부산진구 황령대로64번길 30,부산광역시 부산진구 전포동 375-6,부산광역시 부산진구 황령대로64번길 30,부산광역시 부산진구 전포동 375-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,375-6,황령대로64번길,30,KAPT_UNMATCHED
TRADE_652CA636247C,,파크블루11차,,,,사상구,괘법동,,,,부산광역시 사상구 광장로87번길 77,부산광역시 사상구 괘법동 270-9,부산광역시 사상구 광장로87번길 77,부산광역시 사상구 괘법동 270-9,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26530,270-9,광장로87번길,77,KAPT_UNMATCHED
TRADE_65394FE92539,,괴정동천아하늘정원2차,,,,사하구,괴정동,,,,부산광역시 사하구 장평로449번길 26,부산광역시 사하구 괴정동 550-7,부산광역시 사하구 장평로449번길 26,부산광역시 사하구 괴정동 550-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,550-7,장평로449번길,26,KAPT_UNMATCHED
TRADE_653E9EFA1AE5,,정원맨션,,,,금정구,부곡동,,,,부산광역시 금정구 중앙대로1778번길 8,부산광역시 금정구 부곡동 23-4,부산광역시 금정구 중앙대로1778번길 8,부산광역시 금정구 부곡동 23-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,23-4,중앙대로1778번길,8,KAPT_UNMATCHED
TRADE_654C77B39766,,문현신보빌라,,,,남구,문현동,,,,부산광역시 남구 전포대로20번길 39,부산광역시 남구 문현동 402-55,부산광역시 남구 전포대로20번길 39,부산광역시 남구 문현동 402-55,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,402-55,전포대로20번길,39,KAPT_UNMATCHED
TRADE_6550EE4B84D9,,우일화랑,,,,영도구,동삼동,,,,부산광역시 영도구 중리북로 16,부산광역시 영도구 동삼동 556-1,부산광역시 영도구 중리북로 16,부산광역시 영도구 동삼동 556-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,556-1,중리북로,16,KAPT_UNMATCHED
TRADE_6567C1AFC76F,,동양맨션,,,,수영구,수영동,,,,부산광역시 수영구 연수로379번길 5,부산광역시 수영구 수영동 457-2,부산광역시 수영구 연수로379번길 5,부산광역시 수영구 수영동 457-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,457-2,연수로379번길,5,KAPT_UNMATCHED
TRADE_656EB7404FC9,,호운빌라,,,,서구,동대신동3가,,,,부산광역시 서구 구덕로334번길 15,부산광역시 서구 동대신동3가 340-18,부산광역시 서구 구덕로334번길 15,부산광역시 서구 동대신동3가 340-18,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,340-18,구덕로334번길,15,KAPT_UNMATCHED
TRADE_65BC38D4CC2B,,락우하이빌,,,,부산진구,개금동,,,,부산광역시 부산진구 냉정로 195,부산광역시 부산진구 개금동 177-164,부산광역시 부산진구 냉정로 195,부산광역시 부산진구 개금동 177-164,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,177-164,냉정로,195,KAPT_UNMATCHED
TRADE_65C7B5C4330F,,노블시티,,,,동구,좌천동,,,,부산광역시 동구 좌천로 57,부산광역시 동구 좌천동 822-55,부산광역시 동구 좌천로 57,부산광역시 동구 좌천동 822-55,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26170,822-55,좌천로,57,KAPT_UNMATCHED
TRADE_65D4789D1A7B,,듀오빌,,,,동래구,온천동,,,,부산광역시 동래구 충렬대로 114,부산광역시 동래구 온천동 1443-4,부산광역시 동래구 충렬대로 114,부산광역시 동래구 온천동 1443-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,1443-4,충렬대로,114,KAPT_UNMATCHED
TRADE_65DCE1C49323,,무궁화(108-116동),,,,부산진구,당감동,,,,부산광역시 부산진구 당감로17번길 90,부산광역시 부산진구 당감동 479-2,부산광역시 부산진구 당감로17번길 90,부산광역시 부산진구 당감동 479-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,479-2,당감로17번길,90,KAPT_UNMATCHED
TRADE_65FA7A7B3A91,,하나로2차,,,,동래구,수안동,,,,부산광역시 동래구 명륜로98번길 21,부산광역시 동래구 수안동 533,부산광역시 동래구 명륜로98번길 21,부산광역시 동래구 수안동 533,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,533,명륜로98번길,21,KAPT_UNMATCHED
TRADE_661AC3E4E3BA,,에이스빌리지,,,,연제구,연산동,,,,부산광역시 연제구 중앙대로1066번길 24,부산광역시 연제구 연산동 704-6,부산광역시 연제구 중앙대로1066번길 24,부산광역시 연제구 연산동 704-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,704-6,중앙대로1066번길,24,KAPT_UNMATCHED
TRADE_663A2878C42B,,대운파크빌,,,,연제구,연산동,,,,부산광역시 연제구 중앙대로1075번길 46,부산광역시 연제구 연산동 1289-3,부산광역시 연제구 중앙대로1075번길 46,부산광역시 연제구 연산동 1289-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,1289-3,중앙대로1075번길,46,KAPT_UNMATCHED
TRADE_6664E8F35DFF,,괴정동그린시티,,,,사하구,괴정동,,,,부산광역시 사하구 사하로 169,부산광역시 사하구 괴정동 484-4,부산광역시 사하구 사하로 169,부산광역시 사하구 괴정동 484-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,484-4,사하로,169,KAPT_UNMATCHED
TRADE_6692C7409E60,,SG이너스Ⅱ,,,,금정구,부곡동,,,,부산광역시 금정구 시실로 9-1,부산광역시 금정구 부곡동 895-17,부산광역시 금정구 시실로 9-1,부산광역시 금정구 부곡동 895-17,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,895-17,시실로,9-1,KAPT_UNMATCHED
TRADE_6698FD4092CE,,스카이파크1차,,,,해운대구,중동,,,,부산광역시 해운대구 달맞이길117번라길 22,부산광역시 해운대구 중동 1494-5,부산광역시 해운대구 달맞이길117번라길 22,부산광역시 해운대구 중동 1494-5,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26350,1494-5,달맞이길117번라길,22,KAPT_UNMATCHED
TRADE_66A58DF589CA,,태종파크맨션(227-233),,,,영도구,동삼동,,,,부산광역시 영도구 웃서발로 15,부산광역시 영도구 동삼동 227-233,부산광역시 영도구 웃서발로 15,부산광역시 영도구 동삼동 227-233,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,227-233,웃서발로,15,KAPT_UNMATCHED
TRADE_66B34C57FB76,,동우빌라,,,,북구,구포동,,,,부산광역시 북구 가람로52번길 85,부산광역시 북구 구포동 422-8,부산광역시 북구 가람로52번길 85,부산광역시 북구 구포동 422-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,422-8,가람로52번길,85,KAPT_UNMATCHED
TRADE_66B4B21B3035,,동경리치타운102동,,,,남구,대연동,,,,부산광역시 남구 진남로 112,부산광역시 남구 대연동 1797-12,부산광역시 남구 진남로 112,부산광역시 남구 대연동 1797-12,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1797-12,진남로,112,KAPT_UNMATCHED
TRADE_66D372FCE1ED,,정원스카이,,,,수영구,광안동,,,,부산광역시 수영구 장대골로45번길 5,부산광역시 수영구 광안동 569-1,부산광역시 수영구 장대골로45번길 5,부산광역시 수영구 광안동 569-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,569-1,장대골로45번길,5,KAPT_UNMATCHED
TRADE_6723552957B5,,광안리슈빌DS,,,,수영구,민락동,,,,부산광역시 수영구 광남로 166,부산광역시 수영구 민락동 184-2,부산광역시 수영구 광남로 166,부산광역시 수영구 민락동 184-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,184-2,광남로,166,KAPT_UNMATCHED
TRADE_675099EBD204,,수근에이스타운,,,,서구,토성동1가,,,,부산광역시 서구 보수대로 41-12,부산광역시 서구 토성동1가 5-1,부산광역시 서구 보수대로 41-12,부산광역시 서구 토성동1가 5-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,5-1,보수대로,41-12,KAPT_UNMATCHED
TRADE_677CBF2A0509,,광림,,,,동래구,낙민동,,,,부산광역시 동래구 낙민로 13,부산광역시 동래구 낙민동 187-1,부산광역시 동래구 낙민로 13,부산광역시 동래구 낙민동 187-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,187-1,낙민로,13,KAPT_UNMATCHED
TRADE_677D69F2ED2C,,솔내음파비르,,,,수영구,광안동,,,,부산광역시 수영구 수영로 632-1,부산광역시 수영구 광안동 116-26,부산광역시 수영구 수영로 632-1,부산광역시 수영구 광안동 116-26,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,116-26,수영로,632-1,KAPT_UNMATCHED
TRADE_677F081CB9B1,,신익빌라,,,,서구,동대신동2가,,,,부산광역시 서구 대영로112번길 40,부산광역시 서구 동대신동2가 139,부산광역시 서구 대영로112번길 40,부산광역시 서구 동대신동2가 139,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,139,대영로112번길,40,KAPT_UNMATCHED
TRADE_677F2EF7F458,,더클래스동진,,,,수영구,광안동,,,,부산광역시 수영구 연수로 340,부산광역시 수영구 광안동 1027-8,부산광역시 수영구 연수로 340,부산광역시 수영구 광안동 1027-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,1027-8,연수로,340,KAPT_UNMATCHED
TRADE_6783775E679E,,세진오션리조트빌,,,,기장군,일광읍삼성리,,,,부산광역시 기장군 일역길 66,부산광역시 기장군 일광읍삼성리 715-12,부산광역시 기장군 일역길 66,부산광역시 기장군 일광읍삼성리 715-12,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26710,715-12,일역길,66,KAPT_UNMATCHED
TRADE_679672994F1E,,청목마리안,,,,해운대구,중동,,,,부산광역시 해운대구 해운대로767번길 15,부산광역시 해운대구 중동 277,부산광역시 해운대구 해운대로767번길 15,부산광역시 해운대구 중동 277,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26350,277,해운대로767번길,15,KAPT_UNMATCHED
TRADE_67AD7F132E7B,,광이하이빌B동,,,,남구,대연동,,,,부산광역시 남구 유엔로157번나길 35,부산광역시 남구 대연동 1725-4,부산광역시 남구 유엔로157번나길 35,부산광역시 남구 대연동 1725-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1725-4,유엔로157번나길,35,KAPT_UNMATCHED
TRADE_67AF35F819D8,,망미스위트빌,,,,수영구,망미동,,,,부산광역시 수영구 망미번영로55번길 93,부산광역시 수영구 망미동 413-1,부산광역시 수영구 망미번영로55번길 93,부산광역시 수영구 망미동 413-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,413-1,망미번영로55번길,93,KAPT_UNMATCHED
TRADE_67C3E757D866,,동환라온제나기장,,,,기장군,기장읍대라리,,,,부산광역시 기장군 대청로36번길 37-7,부산광역시 기장군 기장읍대라리 172-6,부산광역시 기장군 대청로36번길 37-7,부산광역시 기장군 기장읍대라리 172-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26710,172-6,대청로36번길,37-7,KAPT_UNMATCHED
TRADE_67D014A427A6,,영아빌라,,,,남구,문현동,,,,부산광역시 남구 고동골로72번길 39,부산광역시 남구 문현동 119-33,부산광역시 남구 고동골로72번길 39,부산광역시 남구 문현동 119-33,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,119-33,고동골로72번길,39,KAPT_UNMATCHED
TRADE_682271BA3FF0,,수양파크,,,,사하구,당리동,,,,부산광역시 사하구 마하로 63,부산광역시 사하구 당리동 355,부산광역시 사하구 마하로 63,부산광역시 사하구 당리동 355,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,355,마하로,63,KAPT_UNMATCHED
TRADE_683854F83B27,,협성베스트빌,,,,사상구,괘법동,,,,부산광역시 사상구 광장로104번길 7,부산광역시 사상구 괘법동 480-9,부산광역시 사상구 광장로104번길 7,부산광역시 사상구 괘법동 480-9,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26530,480-9,광장로104번길,7,KAPT_UNMATCHED
TRADE_684AE176D9DD,,한신,,,,서구,서대신동3가,,,,부산광역시 서구 꽃마을로 65,부산광역시 서구 서대신동3가 33-7,부산광역시 서구 꽃마을로 65,부산광역시 서구 서대신동3가 33-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,33-7,꽃마을로,65,KAPT_UNMATCHED
TRADE_6861278F3A2B,,새진흥맨션,,,,북구,화명동,,,,부산광역시 북구 산성로 17-7,부산광역시 북구 화명동 1567-1,부산광역시 북구 산성로 17-7,부산광역시 북구 화명동 1567-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,1567-1,산성로,17-7,KAPT_UNMATCHED
TRADE_6869B2655C4C,,미진파크맨션,,,,북구,덕천동,,,,부산광역시 북구 만덕대로142번가길 61,부산광역시 북구 덕천동 394-2,부산광역시 북구 만덕대로142번가길 61,부산광역시 북구 덕천동 394-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,394-2,만덕대로142번가길,61,KAPT_UNMATCHED
TRADE_6878022C6CF7,,국제,,,,연제구,연산동,,,,부산광역시 연제구 연수로 184,부산광역시 연제구 연산동 1873-70,부산광역시 연제구 연수로 184,부산광역시 연제구 연산동 1873-70,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,1873-70,연수로,184,KAPT_UNMATCHED
TRADE_68780D421703,,은하,,,,사하구,괴정동,,,,부산광역시 사하구 승학로161번길 30,부산광역시 사하구 괴정동 1076-8,부산광역시 사하구 승학로161번길 30,부산광역시 사하구 괴정동 1076-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,1076-8,승학로161번길,30,KAPT_UNMATCHED
TRADE_6878DBF6975C,,세종빌비동,,,,동래구,온천동,,,,부산광역시 동래구 우장춘로 71,부산광역시 동래구 온천동 1074-10,부산광역시 동래구 우장춘로 71,부산광역시 동래구 온천동 1074-10,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,1074-10,우장춘로,71,KAPT_UNMATCHED
TRADE_687FA00F8288,,대청맨션-1,,,,중구,대청동4가,,,,부산광역시 중구 중구로75번길 12,부산광역시 중구 대청동4가 81-49,부산광역시 중구 중구로75번길 12,부산광역시 중구 대청동4가 81-49,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26110,81-49,중구로75번길,12,KAPT_UNMATCHED
TRADE_68915C5B3CA4,,금양위스빌(101동),,,,금정구,부곡동,,,,부산광역시 금정구 동부곡로27번길 38-7,부산광역시 금정구 부곡동 383-4,부산광역시 금정구 동부곡로27번길 38-7,부산광역시 금정구 부곡동 383-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,383-4,동부곡로27번길,38-7,KAPT_UNMATCHED
TRADE_6891CE77A612,,대신리치플러스,,,,동래구,낙민동,,,,부산광역시 동래구 충렬대로256번가길 22,부산광역시 동래구 낙민동 297-3,부산광역시 동래구 충렬대로256번가길 22,부산광역시 동래구 낙민동 297-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,297-3,충렬대로256번가길,22,KAPT_UNMATCHED
TRADE_68920BC4412B,,삼광(585-77),,,,사상구,학장동,,,,부산광역시 사상구 대동로159번길 121,부산광역시 사상구 학장동 585-77,부산광역시 사상구 대동로159번길 121,부산광역시 사상구 학장동 585-77,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26530,585-77,대동로159번길,121,KAPT_UNMATCHED
TRADE_68B016EBEF37,,금강궁전-1,,,,기장군,기장읍대라리,,,,부산광역시 기장군 대청로21번길 15,부산광역시 기장군 기장읍대라리 145-4,부산광역시 기장군 대청로21번길 15,부산광역시 기장군 기장읍대라리 145-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26710,145-4,대청로21번길,15,KAPT_UNMATCHED
TRADE_68D6E7026711,,문현동월가아파트,,,,남구,문현동,,,,부산광역시 남구 수영로13번길 6-20,부산광역시 남구 문현동 408-18,부산광역시 남구 수영로13번길 6-20,부산광역시 남구 문현동 408-18,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,408-18,수영로13번길,6-20,KAPT_UNMATCHED
TRADE_68DD27027AFF,,대왕골든빌리지,,,,남구,대연동,,,,부산광역시 남구 천제등로46번길 19,부산광역시 남구 대연동 901-6,부산광역시 남구 천제등로46번길 19,부산광역시 남구 대연동 901-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,901-6,천제등로46번길,19,KAPT_UNMATCHED
TRADE_68EFDC4EDE93,,비룡벨로스텔라,,,,동래구,온천동,,,,부산광역시 동래구 미남로132번길 20,부산광역시 동래구 온천동 1446-82,부산광역시 동래구 미남로132번길 20,부산광역시 동래구 온천동 1446-82,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,1446-82,미남로132번길,20,KAPT_UNMATCHED
TRADE_690A2749FBFF,,미래프라임,,,,북구,덕천동,,,,부산광역시 북구 의성로83번길 5,부산광역시 북구 덕천동 337-7,부산광역시 북구 의성로83번길 5,부산광역시 북구 덕천동 337-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,337-7,의성로83번길,5,KAPT_UNMATCHED
TRADE_69104D3A6E45,,더샵골드,,,,남구,대연동,,,,부산광역시 남구 유엔평화로4번길 60,부산광역시 남구 대연동 1752-8,부산광역시 남구 유엔평화로4번길 60,부산광역시 남구 대연동 1752-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1752-8,유엔평화로4번길,60,KAPT_UNMATCHED
TRADE_6922E60A5460,,창신,,,,연제구,연산동,,,,부산광역시 연제구 과정로348번길 28,부산광역시 연제구 연산동 305-40,부산광역시 연제구 과정로348번길 28,부산광역시 연제구 연산동 305-40,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,305-40,과정로348번길,28,KAPT_UNMATCHED
TRADE_6947D2E4034D,,모던아트빌,,,,연제구,연산동,,,,부산광역시 연제구 고분로235번길 47,부산광역시 연제구 연산동 469-8,부산광역시 연제구 고분로235번길 47,부산광역시 연제구 연산동 469-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,469-8,고분로235번길,47,KAPT_UNMATCHED
TRADE_696A49BD4A6E,,성신목화,,,,기장군,기장읍교리,,,,부산광역시 기장군 차성로 442,부산광역시 기장군 기장읍교리 251-3,부산광역시 기장군 차성로 442,부산광역시 기장군 기장읍교리 251-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26710,251-3,차성로,442,KAPT_UNMATCHED
TRADE_69C4A6542F98,,신양맨션,,,,부산진구,개금동,,,,부산광역시 부산진구 진사로 27,부산광역시 부산진구 개금동 613-1,부산광역시 부산진구 진사로 27,부산광역시 부산진구 개금동 613-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,613-1,진사로,27,KAPT_UNMATCHED
TRADE_69F86435CA09,,새온천협성,,,,금정구,부곡동,,,,부산광역시 금정구 오시게로12번길 21,부산광역시 금정구 부곡동 873-74,부산광역시 금정구 오시게로12번길 21,부산광역시 금정구 부곡동 873-74,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,873-74,오시게로12번길,21,KAPT_UNMATCHED
TRADE_69FB7C520903,,보해이브아파트,,,,남구,대연동,,,,부산광역시 남구 수영로266번길 10,부산광역시 남구 대연동 375-3,부산광역시 남구 수영로266번길 10,부산광역시 남구 대연동 375-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,375-3,수영로266번길,10,KAPT_UNMATCHED
TRADE_6A072595137C,,한우맨션1동,,,,남구,대연동,,,,부산광역시 남구 진남로46번길 28,부산광역시 남구 대연동 1472-14,부산광역시 남구 진남로46번길 28,부산광역시 남구 대연동 1472-14,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,1472-14,진남로46번길,28,KAPT_UNMATCHED
TRADE_6A0C4A8C5795,,정림파크,,,,서구,동대신동3가,,,,부산광역시 서구 망양로111번길 18-8,부산광역시 서구 동대신동3가 63-245,부산광역시 서구 망양로111번길 18-8,부산광역시 서구 동대신동3가 63-245,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,63-245,망양로111번길,18-8,KAPT_UNMATCHED
