apartment_id,apartment_name,gu,legal_dong,household_count,school_premium_core_score,school_premium_confidence,expected_school_premium_pct,gap_confidence,residual_method_gap_pct,comparable_method_gap_pct,school_value_gap_pct,comparable_count,data_quality_flag,internal_complex_id,apartment_age,transaction_count_6m,market_price_6m,market_price_per_m2_6m,representative_area_6m,baseline_price_6m,fair_price_6m,has_6m_price,residual_gap_6m,comparable_rule_6m,comparable_count_6m,comparable_gap_6m,gap_6m,transaction_count_12m,market_price_12m,market_price_per_m2_12m,representative_area_12m,baseline_price_12m,fair_price_12m,has_12m_price,residual_gap_12m,comparable_rule_12m,comparable_count_12m,comparable_gap_12m,gap_12m,transaction_count_24m,market_price_24m,market_price_per_m2_24m,representative_area_24m,baseline_price_24m,fair_price_24m,has_24m_price,residual_gap_24m,comparable_rule_24m,comparable_count_24m,comparable_gap_24m,gap_24m,phase145_gap_reproduced,phase145_reproduction_error,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_median,temporal_min,temporal_max,temporal_cv,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_median,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag
A61778507,쌍용스윗닷홈,사상구,엄궁동,607.0,52.09056291390729,B,0.8908370694532097,LOW,2.1845547527478693,-34.770737009325266,-16.2930911282887,15.0,METHOD_DIRECTION_DISAGREEMENT,A61778507,20,5.0,205000000.0,3387008.237270772,59.9349,207686881.91724673,209537033.64975706,True,2.1845547527478693,DISTRICT_RELAXED,15.0,-34.770737009325266,-16.293091128288697,14.0,212500000.0,3446220.3086803677,59.9349,209474118.64335495,211340191.74314034,True,-0.5536761602679352,DISTRICT_RELAXED,11.0,-36.820126465414276,-18.686901312841105,33.0,210000000.0,3453747.315837684,59.9349,210704664.14244324,212581699.39769098,True,1.2252692213522653,DISTRICT_RELAXED,13.0,-36.98275577878715,-17.878743278717444,-16.2930911282887,0.0,---,STABLE_NEGATIVE,1.2177670377884788,2.3938101845524073,-17.878743278717444,-18.686901312841105,-16.293091128288697,0.06911442477035458,MIXED_POSITIVE_RESIDUAL,36.95529176207314,False,500,-22.444949105819852,-20.00956089794903,-17.895661257648655,-15.425663162348952,-10.139352658308887,0.002,0.998,4.583897735600077,VERY_STABLE_NEGATIVE,False
A61778608,주례청구,사상구,주례동,831.0,58.16153421633554,A,3.5230580408076806,MEDIUM,37.67569345182866,22.710221645424863,30.19295754862676,8.0,OK,A61778608,24,6.0,190000000.0,2376758.35070961,79.985,288546096.2424009,298711742.6875055,True,37.675693451828664,ALL_SAME_DONG,8.0,22.710221645424866,30.192957548626765,15.0,180000000.0,2550425.0708451406,75.06,282916010.9654243,292883306.238474,True,39.899935621625076,ALL_SAME_DONG,8.0,17.47419069530316,28.68706315846412,29.0,188000000.0,2560240.9638554216,75.06,285473151.7347105,295530536.56124735,True,37.667477977465005,ALL_SAME_DONG,8.0,19.86546350081283,28.766470739138917,30.19295754862676,0.0,+++,STABLE_POSITIVE,0.8474361427107422,1.505894390162645,28.766470739138917,28.68706315846412,30.192957548626765,0.029006391313358002,STRONG_POSITIVE,14.965471806403794,False,500,19.10379525388042,23.537713773518618,27.66630476038917,34.377203784957885,42.131871432153176,1.0,0.0,10.839490011439267,VERY_STABLE_POSITIVE,False
A61780802,사상강변동원,사상구,괘법동,600.0,49.17135761589404,B,-0.3509229405541436,HIGH,-3.577745732159032,-70.0453285302107,-36.81153713118486,23.0,OK,A61780802,26,13.0,306000000.0,4319906.596614127,74.12,296434581.36627454,295394324.41652465,True,-3.5777457321590322,DISTRICT_RELAXED,23.0,-70.0453285302107,-36.81153713118486,28.0,300500000.0,4155423.6373448456,74.12,301059356.2644969,300002869.9186802,True,-0.16512693293713182,DISTRICT_RELAXED,22.0,-59.58394524404344,-29.874536088490288,47.0,287000000.0,4047490.555855369,74.12,295046007.34340376,294010623.2184467,True,2.3761118754225485,DISTRICT_RELAXED,23.0,-56.871299661825624,-27.24759389320154,-36.81153713118486,0.0,---,STABLE_NEGATIVE,4.941184389447214,9.563943237983324,-29.874536088490288,-36.81153713118486,-27.24759389320154,0.15780873486530356,STRONG_NEGATIVE,66.46758279805167,True,500,-35.241330441311476,-31.66138600705023,-28.445568880041606,-25.216071346317108,-20.707463691584195,0.0,1.0,6.445314660733121,VERY_STABLE_NEGATIVE,False
A61781005,자유,사상구,덕포동,780.0,30.155077262693155,B,-8.074282327073512,LOW,5.707454505621124,,5.707454505621124,0.0,INSUFFICIENT_COMPARABLES,A61781005,37,11.0,100000000.0,1991341.9913419911,46.2,115984707.09848487,106619774.39112394,True,5.707454505621124,INSUFFICIENT_COMPARABLES,0.0,,5.707454505621124,22.0,106500000.0,1970848.3006355346,54.0,135093216.54793668,124185408.8391315,True,13.091263418734243,DISTRICT_RELAXED,13.0,12.986322193290501,13.038792806012372,43.0,105000000.0,2014098.690835851,54.0,131887687.33287808,121238703.10297354,True,12.312523959865828,DISTRICT_RELAXED,14.0,11.522897934759314,11.917710947312571,5.707454505621124,0.0,+++,STABLE_POSITIVE,3.9491060355532692,7.3313383003912485,11.917710947312571,5.707454505621124,13.038792806012372,0.3863597128137692,INSUFFICIENT,,False,500,5.529990336471624,9.405397676090427,12.749309338329667,16.020741538102996,19.089984242619305,0.996,0.0040000000000000036,6.615343862012569,VERY_STABLE_POSITIVE,False
A61781706,모라주공1단지,사상구,모라동,2529.0,61.79635761589404,B,,LOW,,,,,RECENT_PRICE_MISSING,A61781706,34,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A61781805,모라벽산,사상구,모라동,780.0,61.79635761589404,B,5.131779760166655,LOW,12.860950374718817,-18.131723521004496,-2.6353865731428403,5.0,METHOD_DIRECTION_DISAGREEMENT,A61781805,24,7.0,188000000.0,2626619.5524146054,59.88,203748033.10226855,214203933.42674842,True,12.860950374718815,ALL_SAME_DONG,5.0,-18.131723521004496,-2.6353865731428403,21.0,190000000.0,2462447.672986949,84.9,258515936.57577145,271782405.08577216,True,31.635343711895924,ALL_SAME_DONG,5.0,-5.80500569028537,12.915169010805277,47.0,188000000.0,2567726.7373380447,84.9,251325589.85115692,264223065.60325807,True,30.328414089627643,ALL_SAME_DONG,5.0,-8.544122620864346,10.892145734381648,-2.6353865731428403,0.0,-++,MIXED,8.454846070721123,15.550555583948118,10.892145734381648,-2.6353865731428403,12.915169010805277,1.198026840354357,MIXED_POSITIVE_RESIDUAL,30.992673895723314,False,500,-7.642172259117387,1.1250341888544275,6.696191935357115,13.99284997429479,20.70350438383742,0.8,0.19999999999999996,12.867815785440364,STABLE_POSITIVE,False
A61781807,모라동원타운,사상구,모라동,1110.0,30.155077262693155,B,-8.074282327073501,MEDIUM,-17.413454735789124,-40.04190877052065,-28.727681753154886,5.0,OK,A61781807,37,15.0,215000000.0,2812095.5406518416,76.87,196635839.8948902,180758907.02556452,True,-17.413454735789124,ALL_SAME_DONG,5.0,-40.04190877052065,-28.727681753154886,33.0,190000000.0,2763819.095477387,67.45,171507291.2878108,157659308.37771657,True,-18.85674444476628,ALL_SAME_DONG,5.0,-32.58828089132333,-25.722512668044807,67.0,182000000.0,2753913.1458161706,67.45,169698092.58647373,155996189.48738328,True,-15.323572655577067,ALL_SAME_DONG,5.0,-29.992848418019282,-22.658210536798173,-28.727681753154886,0.0,---,STABLE_NEGATIVE,3.034783617433228,6.069471216356714,-25.722512668044807,-28.727681753154886,-22.658210536798173,0.11807209418038105,STRONG_NEGATIVE,22.628454034731526,False,500,-39.34324554818197,-31.897657031607313,-25.36508347954703,-20.035986408815845,-14.055201607865786,0.0,1.0,11.861670622791468,VERY_STABLE_NEGATIVE,False
A61781808,우신모라,사상구,모라동,1620.0,30.155077262693155,B,-8.074282327073512,MEDIUM,11.22830658456775,6.192587282261863,8.710446933414808,5.0,OK,A61781808,34,23.0,133000000.0,2130898.02130898,59.67,164813217.92885414,151505733.40094352,True,11.22830658456775,ALL_SAME_DONG,5.0,6.192587282261863,8.710446933414808,53.0,136000000.0,2219685.438863521,59.99,163500275.53246063,150298801.6804267,True,8.745429714941267,ALL_SAME_DONG,5.0,1.7842920006788994,5.264860857810083,95.0,139000000.0,2258813.5951023856,59.99,163500275.53246063,150298801.6804267,True,6.910570421750418,ALL_SAME_DONG,5.0,3.9563258269666015,5.4334481243585095,8.710446933414808,0.0,+++,STABLE_POSITIVE,1.942472919819812,3.4455860756047247,5.4334481243585095,5.264860857810083,8.710446933414808,0.30024689809100896,STRONG_POSITIVE,5.035719302305887,False,500,-10.857429208395436,-6.682651691733761,4.212154067610358,6.609363638879989,10.081177001779977,0.64,0.36,13.29201533061375,UNCERTAIN,False
A61783202,엘지신주례2,사상구,주례동,874.0,36.705877483443714,B,-5.48375711830118,MEDIUM,13.686505533462269,0.9659359026235164,7.326220718042891,8.0,OK,A61783202,29,13.0,165000000.0,2751375.687843922,59.97,204132792.47603515,192938645.9378436,True,13.686505533462267,ALL_SAME_DONG,8.0,0.9659359026235164,7.326220718042892,27.0,165000000.0,2701350.675337669,59.97,205959515.22143656,194665195.64466244,True,14.403411084342476,ALL_SAME_DONG,8.0,3.3752920758814975,8.889351580111986,54.0,166850000.0,2764067.8088513473,59.97,205128774.82194546,193880011.03096306,True,13.177093781418737,ALL_SAME_DONG,8.0,3.763039580701,8.470066681059869,7.326220718042891,0.0,+++,STABLE_POSITIVE,0.8090695793766495,1.5631308620690945,8.470066681059869,7.326220718042892,8.889351580111986,0.09832472799969459,STRONG_POSITIVE,12.720569630838753,False,500,-1.912571200192177,3.432084562354131,8.36223414630222,16.6343866057028,24.042480446220818,0.91,0.08999999999999997,13.20230204334867,VERY_STABLE_POSITIVE,False
A61783203,엘지신주례1,사상구,주례동,953.0,40.102041942604856,B,-4.112132482732022,MEDIUM,15.658991596920448,2.3375605381926743,8.99827606755656,8.0,OK,A61783203,29,16.0,165000000.0,2751375.687843922,59.97,205661612.6141597,197204534.63734233,True,15.658991596920448,ALL_SAME_DONG,8.0,2.3375605381926743,8.99827606755656,24.0,165000000.0,2751375.687843922,59.97,206032153.5638125,197559838.4522426,True,15.803280162364644,ALL_SAME_DONG,8.0,2.269074491933477,9.03617732714906,44.0,165000000.0,2734700.683675171,59.97,205147501.06786424,196711564.03893954,True,15.457933376653301,ALL_SAME_DONG,8.0,6.529684356792842,10.993808866723072,8.99827606755656,0.0,+++,STABLE_POSITIVE,1.141337585376835,1.9955327991665115,9.03617732714906,8.99827606755656,10.993808866723072,0.11795445160629414,STRONG_POSITIVE,13.321431058727773,False,500,0.09981517660577902,3.703880577777352,8.860451318315588,16.644493957810873,24.230096329248518,0.956,0.04400000000000004,12.940613380033522,VERY_STABLE_POSITIVE,False
A61783402,현대무지개타운,사상구,주례동,977.0,43.32251655629139,B,-2.793081968244504,MEDIUM,33.54319398132843,37.21641446345183,35.379804222390135,8.0,OK,A61783402,33,7.0,165000000.0,1764359.9294256028,84.99,259174282.46783996,251935332.31790364,True,33.54319398132843,ALL_SAME_DONG,8.0,37.21641446345183,35.37980422239013,22.0,186000000.0,1944558.7478827133,95.115,279802858.678157,271987735.48578477,True,30.731542877012576,ALL_SAME_DONG,8.0,31.599392582418385,31.16546772971548,41.0,192000000.0,2006543.0752453653,84.99,257960245.0422052,250755203.95269203,True,22.776844526209462,ALL_SAME_DONG,8.0,31.641774209070196,27.20930936763983,35.379804222390135,0.0,+++,STABLE_POSITIVE,4.0859272148602015,8.170494854750299,31.16546772971548,27.20930936763983,35.37980422239013,0.13074328178988967,STRONG_POSITIVE,3.673220482123398,False,500,24.118878192789353,29.05997825774907,32.425935389395924,36.692174266423066,43.34297176857486,1.0,0.0,7.632196008673997,VERY_STABLE_POSITIVE,False
A61784208,신구덕우성,사상구,학장동,763.0,38.87693156732892,B,-4.609203597751899,LOW,0.1552215036625721,-23.0842508357201,-11.464514666028764,9.0,METHOD_DIRECTION_DISAGREEMENT,A61784208,25,7.0,255000000.0,2667555.8519506506,84.97,267757085.8070048,255415616.57475272,True,0.15522150366257215,ALL_SAME_DONG,9.0,-23.0842508357201,-11.464514666028762,18.0,227500000.0,2668873.762062569,80.31,249282772.66858923,237792822.14217293,True,4.12897451034725,ALL_SAME_DONG,9.0,-25.836728617257585,-10.853877053455168,31.0,215000000.0,2696629.213483146,75.65,239811291.0683856,228757900.4126463,True,5.736969410970326,ALL_SAME_DONG,9.0,-27.097456917465877,-10.680243753247776,-11.464514666028764,0.0,---,STABLE_NEGATIVE,0.4119279227941077,0.7842709127809862,-10.853877053455168,-11.464514666028762,-10.680243753247776,0.03744954149402657,NEUTRAL_OR_ZERO,23.23947233938267,False,500,-28.746769013871827,-14.191581198787933,-8.542430976708191,-3.2095800261214222,5.505079453407362,0.148,0.852,10.98200117266651,STABLE_NEGATIVE,False
A61784213,구학마을,사상구,학장동,1110.0,38.87693156732892,B,-4.609203597751899,MEDIUM,30.10255653284294,31.402025542560374,30.752291037701653,9.0,OK,A61784213,34,15.0,74000000.0,1597582.0379965457,46.32,113343536.5205446,108119302.15742043,True,30.10255653284294,ALL_SAME_DONG,9.0,31.402025542560374,30.752291037701657,24.0,77000000.0,1662348.877374784,46.32,113043460.76322672,107833057.50270481,True,27.275401243496674,ALL_SAME_DONG,9.0,28.807886183383843,28.04164371344026,53.0,84000000.0,1813471.5025906735,46.32,111879944.02896772,106723169.62362173,True,20.31031550904092,ALL_SAME_DONG,9.0,22.99701401882841,21.653664763934664,30.752291037701653,0.0,+++,STABLE_POSITIVE,4.671525162184457,9.098626273766993,28.04164371344026,21.653664763934664,30.752291037701657,0.174207503654934,STRONG_POSITIVE,1.2994690097174342,False,500,14.42002593971425,23.087926779232212,26.714987142907898,29.91299276895044,32.384652120645455,0.998,0.0020000000000000018,6.825065989718226,VERY_STABLE_POSITIVE,False
A61820001,롯데캐슬,강서구,명지동,1122.0,58.46859823399559,B,3.658003003169563,HIGH,11.107737646215243,27.10971302695741,19.10872533658633,14.0,OK,A61820001,17,11.0,390000000.0,3828032.979976443,84.94,421392632.96093297,436807188.12977916,True,11.107737646215243,RELAXED_SAME_DONG_1,14.0,27.109713026957415,19.10872533658633,30.0,343000000.0,3726159.642100306,84.94,420253387.9171895,435626269.4681221,True,22.040576502472838,RELAXED_SAME_DONG_1,16.0,27.021934409512816,24.531255455992827,63.0,353000000.0,3767808.783704227,84.94,421264724.42116934,436674600.6917896,True,19.862712408868596,RELAXED_SAME_DONG_1,15.0,29.82726414572472,24.844988277296657,19.10872533658633,0.0,+++,STABLE_POSITIVE,3.2250832987692126,5.736262940710329,24.531255455992827,19.10872533658633,24.844988277296657,0.1412755240706307,STRONG_POSITIVE,16.001975380742167,False,500,16.386525100756355,22.413612307551023,25.155547218146985,27.263688088944647,29.883383184734523,1.0,0.0,4.850075781393624,VERY_STABLE_POSITIVE,False
A61823001,지사휴먼시아,강서구,지사동,961.0,24.00115894039736,A,,LOW,,,,,RECENT_PRICE_MISSING,A61823001,14,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True
A61823002,지사금강펜테리움,강서구,지사동,1111.0,24.00115894039736,A,-10.443144251528924,MEDIUM,21.182792385429615,41.64170266871365,31.41224752707164,6.0,OK,A61823002,12,37.0,115000000.0,1918444.4251673217,59.9713,168192431.9597502,150627853.67003885,True,21.182792385429618,DISTRICT_RELAXED,6.0,41.64170266871365,31.412247527071635,61.0,117500000.0,1960198.7891810373,59.9713,168192431.9597502,150627853.67003885,True,19.69639970362437,DISTRICT_RELAXED,6.0,39.768075818277765,29.732237760951065,91.0,120000000.0,2000416.7534903106,59.9713,166302383.67374602,148935185.85296562,True,17.39914077824105,DISTRICT_RELAXED,7.0,48.8438313157921,33.121486047016575,31.41224752707164,0.0,+++,STABLE_POSITIVE,1.6946451485449716,3.3892482860655093,31.412247527071635,29.732237760951065,33.121486047016575,0.05393182050355835,STRONG_POSITIVE,20.458910283284034,False,500,12.070747798642333,20.629455953664866,29.113090837118296,34.53715892113969,36.247952652948435,1.0,0.0,13.907702967474826,VERY_STABLE_POSITIVE,False
A61829001,부산신호윌더하임,강서구,신호동,671.0,23.84431567328918,A,-10.50271430525428,LOW,-5.170587155836526,38.96223041660131,16.89582163038239,20.0,METHOD_DIRECTION_DISAGREEMENT,A61829001,20,10.0,243500000.0,2437933.671465137,91.18700000000001,257215032.58483997,230200472.56228754,True,-5.170587155836526,DISTRICT_RELAXED,20.0,38.96223041660131,16.89582163038239,30.0,237000000.0,2437920.582773247,91.18700000000001,257215032.58483997,230200472.56228754,True,-2.643518681385671,DISTRICT_RELAXED,20.0,39.35647935452485,18.35648033656959,49.0,240000000.0,2470646.368149839,97.376,259273285.52572364,232042553.07711068,True,-3.0691349117415445,DISTRICT_RELAXED,16.0,35.60355811890859,16.267211603583522,16.89582163038239,0.0,+++,STABLE_POSITIVE,1.0718922722912148,2.089268732986067,16.89582163038239,16.267211603583522,18.35648033656959,0.06241667659519055,MIXED_POSITIVE_COMPARABLE,44.13281757243784,False,500,12.955415186057454,16.634760095635833,18.8506335672991,20.874823421563445,23.838532090917912,1.0,0.0,4.240063325927611,VERY_STABLE_POSITIVE,False
A61870404,퀸덤1차아인슈타인타운,강서구,명지동,1112.0,59.18261589403974,B,3.9724717394391096,HIGH,21.166211766292783,25.681375452525955,23.423793609409373,14.0,OK,A61870404,17,13.0,340000000.0,3915187.376725838,84.97,410596976.73854655,426907825.60247666,True,21.166211766292783,RELAXED_SAME_DONG_1,14.0,25.681375452525955,23.42379360940937,37.0,347000000.0,3848417.0883841356,84.97,418514858.0234749,435140242.483811,True,21.0602421381339,RELAXED_SAME_DONG_1,16.0,24.821929548453703,22.941085843293802,77.0,355000000.0,4001412.2631517006,84.97,418514858.0234749,435140242.483811,True,19.148720994587965,RELAXED_SAME_DONG_1,15.0,25.56424010638667,22.35648055048732,23.423793609409373,0.0,+++,STABLE_POSITIVE,0.5344666035078303,1.0673130589220499,22.941085843293802,22.35648055048732,23.42379360940937,0.023331898705861626,STRONG_POSITIVE,4.515163686233173,False,500,16.549411183188838,21.807956618049737,24.07340509730834,26.481512894870264,29.188704048801398,1.0,0.0,4.673556276820527,VERY_STABLE_POSITIVE,False
A61870405,퀸덤1차링컨타운,강서구,명지동,1102.0,59.18261589403974,B,3.972471739439088,HIGH,24.417807893793487,18.712507375342238,21.56515763456786,15.0,OK,A61870405,17,10.0,377500000.0,3946691.1610856773,101.4,474516491.87084377,493366525.4093908,True,24.417807893793487,RELAXED_SAME_DONG_2,15.0,18.712507375342234,21.56515763456786,22.0,362500000.0,3890018.505403121,101.4,465474905.8924855,483965764.98324513,True,26.09501896785411,RELAXED_SAME_DONG_2,15.0,21.21006868280525,23.65254382532968,56.0,389000000.0,3956721.3979998734,101.4,462713798.2769829,481094973.1480212,True,19.903226031070876,RELAXED_SAME_DONG_2,14.0,23.353376165138393,21.628301098104636,21.56515763456786,0.0,+++,STABLE_POSITIVE,1.1873448547841272,2.087386190761819,21.628301098104636,21.56515763456786,23.65254382532968,0.053287173922802786,STRONG_POSITIVE,5.705300518451249,False,500,9.747246829519288,16.54170162669852,20.713358063237393,23.570656810885332,29.16145562441883,1.0,0.0,7.028955184186813,VERY_STABLE_POSITIVE,False
A61870406,퀸덤1차에디슨타운,강서구,명지동,652.0,59.18261589403974,B,3.972471739439088,HIGH,18.42453388777604,26.636655474835845,22.530594681305946,15.0,OK,A61870406,17,5.0,375000000.0,3579881.6568047334,101.4,438350718.22565275,455764076.6267951,True,18.42453388777604,RELAXED_SAME_DONG_2,15.0,26.636655474835845,22.530594681305942,9.0,363000000.0,3742497.3520065905,84.84,399623046.6335499,415497959.2253532,True,13.13686977455363,RELAXED_SAME_DONG_1,16.0,27.00038483811383,20.06862730633373,24.0,369000000.0,3772472.8559570797,84.91,400152374.86848533,416048314.87483025,True,11.75759981189497,RELAXED_SAME_DONG_1,15.0,30.05033973539881,20.903969773646892,22.530594681305946,0.0,+++,STABLE_POSITIVE,1.251997669283055,2.461967374972211,20.903969773646892,20.06862730633373,22.530594681305942,0.05914652324828387,STRONG_POSITIVE,8.212121587059805,False,500,12.313770833472333,17.939040807945045,21.296528728549276,24.53966959376345,28.4715796369971,0.998,0.0020000000000000018,6.6006287858184045,VERY_STABLE_POSITIVE,False
A61870410,명지두산위브포세이돈,강서구,명지동,1256.0,42.43294701986755,B,-3.159237499840306,HIGH,23.031274663842684,23.179715751675403,23.105495207759045,14.0,OK,A61870410,13,29.0,325000000.0,3824343.7720267493,84.9807,440322795.2492145,426411952.38135624,True,23.031274663842684,RELAXED_SAME_DONG_1,14.0,23.179715751675403,23.10549520775904,51.0,314000000.0,3824343.7720267493,84.9807,438573686.19761217,424718101.8388253,True,25.245039846950135,STRICT_SAME_DONG,5.0,-3.912920726387026,10.666059560281555,97.0,325000000.0,3866272.1375828465,84.9807,435506897.6802329,421748200.4543278,True,22.215078789719733,STRICT_SAME_DONG,6.0,-2.3306789920753856,9.942199898822174,23.105495207759045,0.0,+++,STABLE_POSITIVE,7.399728321899179,13.163295308936867,10.666059560281555,9.942199898822174,23.10549520775904,0.5078306618791919,STRONG_POSITIVE,0.14844108783271892,False,500,7.369445898146587,9.078104629082091,10.777653074532621,12.8474352548165,15.60917808016484,1.0,0.0,3.7693306257344084,VERY_STABLE_POSITIVE,False
A61870411,명지오션시티한신휴플러스,강서구,명지동,841.0,42.43294701986755,B,-3.159237499840306,HIGH,24.270576270491595,17.48946091302218,20.88001859175689,10.0,OK,A61870411,12,18.0,310000000.0,3706318.3903988707,84.99,427172667.0494143,413677267.9629212,True,24.270576270491595,STRICT_SAME_DONG,10.0,17.48946091302218,20.880018591756887,40.0,319500000.0,3795735.9468711773,84.99,425402637.9183626,411963158.25593585,True,21.735445437853652,STRICT_SAME_DONG,12.0,13.577172252197624,17.656308845025638,78.0,320000000.0,3795735.9468711773,84.99,421253281.95332015,407944890.30054283,True,20.876962641750573,STRICT_SAME_DONG,12.0,14.042041603620216,17.459502122685393,20.88001859175689,0.0,+++,STABLE_POSITIVE,1.9205455098451274,3.4205164690714938,17.656308845025638,17.459502122685393,20.880018591756887,0.10289402933867581,STRONG_POSITIVE,6.781115357469414,False,500,9.485956150931742,13.535949682320998,17.34863379171088,19.294584836248156,23.14814775506026,1.0,0.0,5.758635153927157,VERY_STABLE_POSITIVE,False
A61872201,부산신호사랑으로부영1차,강서구,신호동,1064.0,26.9021523178808,C,-9.334151995235176,LOW,15.444741788978511,,15.444741788978511,0.0,INSUFFICIENT_COMPARABLES,A61872201,12,,,,,,,False,,,,,,1.0,350000000.0,2379324.0816148953,147.1006,474175761.449433,429915475.15117913,True,16.853555505852555,INSUFFICIENT_COMPARABLES,0.0,,16.853555505852555,3.0,350000000.0,2379324.0816148953,147.1006,465294938.6252805,421863601.8278606,True,15.44474178897851,INSUFFICIENT_COMPARABLES,0.0,,15.44474178897851,15.444741788978511,0.0,NA++,STABLE_POSITIVE,0.9961817326302619,1.4088137168740449,16.149148647415533,15.44474178897851,16.853555505852555,0.06168633123515698,INSUFFICIENT,,False,500,16.853555505852555,16.853555505852555,16.853555505852555,16.853555505852555,16.853555505852555,1.0,0.0,0.0,VERY_STABLE_POSITIVE,False
A61872202,부산신호사랑으로부영2차,강서구,신호동,1388.0,26.9021523178808,C,-9.334151995235196,LOW,7.680175013375123,,7.680175013375123,0.0,INSUFFICIENT_COMPARABLES,A61872202,12,1.0,385000000.0,2617256.4897763846,147.1006,463364923.6413137,420113737.376028,True,7.577987798491449,INSUFFICIENT_COMPARABLES,0.0,,7.577987798491449,4.0,386500000.0,2627453.5929833055,147.1006,465743044.63386345,422269880.9405025,True,7.680175013375123,INSUFFICIENT_COMPARABLES,0.0,,7.680175013375123,9.0,383000000.0,2603660.3521671565,147.1006,463364923.6413137,420113737.376028,True,8.009613046316243,INSUFFICIENT_COMPARABLES,0.0,,8.009613046316243,7.680175013375123,0.0,+++,STABLE_POSITIVE,0.22556299895801885,0.43162524782479395,7.680175013375123,7.577987798491449,8.009613046316243,0.0290826678492383,INSUFFICIENT,,False,500,-1.446390864561975,7.577987798491449,7.680175013375123,8.263515985013502,8.391682179241737,0.944,0.05600000000000005,0.6855281865220526,VERY_STABLE_POSITIVE,False
A61872203,부산신호사랑으로부영5차,강서구,신호동,1109.0,23.84431567328918,A,,LOW,,,,,RECENT_PRICE_MISSING,A61872203,11,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True
A61872204,부산신호3사랑으로부영3차,강서구,신호동,1278.0,26.9021523178808,C,,LOW,,,,,RECENT_PRICE_MISSING,A61872204,11,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A61881402,극동스타클래스,강서구,명지동,1124.0,59.18261589403974,B,3.972471739439088,HIGH,30.768511058764936,28.756420447328555,29.762465753046747,15.0,OK,A61881402,17,21.0,343500000.0,3481757.5519811693,101.96,469236905.77125293,487877209.2440344,True,30.768511058764936,RELAXED_SAME_DONG_2,15.0,28.756420447328555,29.762465753046747,40.0,337500000.0,3571222.04232709,93.445,437700668.1484855,455088203.4940201,True,26.864981493272367,STRICT_SAME_DONG,5.0,10.591168822873998,18.72807515807318,92.0,342750000.0,3589502.1772390255,93.455,434442590.68302476,451700699.8219949,True,25.078273207676105,STRICT_SAME_DONG,5.0,11.131045954984476,18.10465958133029,29.762465753046747,0.0,+++,STABLE_POSITIVE,6.558084927795577,11.657806171716459,18.72807515807318,18.10465958133029,29.762465753046747,0.295430521087134,STRONG_POSITIVE,2.0120906114363812,False,500,16.360545095514727,17.565656674194216,18.65368320788833,20.042825603194885,21.237815692321256,1.0,0.0,2.477168929000669,VERY_STABLE_POSITIVE,False
A61970112,현대,기장군,기장읍청강리,930.0,64.57853200883002,B,6.380001166851623,LOW,9.50184032319995,,9.50184032319995,0.0,INSUFFICIENT_COMPARABLES,A61970112,33,10.0,189500000.0,3002502.0850708922,59.95,195606520.9638192,208086219.28374875,True,9.50184032319995,INSUFFICIENT_COMPARABLES,0.0,,9.50184032319995,22.0,215000000.0,3026073.737570907,84.6,258570829.1362406,275067651.05227065,True,23.230637134485544,INSUFFICIENT_COMPARABLES,0.0,,23.230637134485544,43.0,235000000.0,3336113.427856547,84.6,258143814.28373244,274613392.64718986,True,15.345474288084148,INSUFFICIENT_COMPARABLES,0.0,,15.345474288084148,9.50184032319995,0.0,+++,STABLE_POSITIVE,6.889650606953674,13.728796811285594,15.345474288084148,9.50184032319995,23.230637134485544,0.42990499949240607,INSUFFICIENT,,False,500,1.2487993457999114,6.704941867562594,13.32903352618301,18.396371783766586,25.171038367605178,1.0,0.0,11.691429916203992,VERY_STABLE_POSITIVE,False
