apartment_id,apartment_name,school_premium_core_score,school_premium_confidence,recent_market_price,baseline_non_school_price,expected_fair_price,expected_school_premium_pct,observed_market_premium_pct,school_value_gap_pct,comparable_count,residual_method_gap_pct,comparable_method_gap_pct,unusual_flag,unusual_reason
A60475710,삼환,40.872958057395145,B,213000000.0,208481523.6239464,200563359.2642736,-3.7980173120546468,6.958729162751043,-10.75674647480569,14.0,-5.965344323825672,-15.548148625785707,False,OK
A60476604,다대코오롱맨션,40.872958057395145,B,197500000.0,126225357.83424324,121431296.89149573,-3.798017312054658,37.559401827669255,-41.357419139723916,14.0,-60.2642008021845,-22.450637477263335,False,OK
A60880104,동일스위트,40.825386313465785,B,196500000.0,209463416.71462193,201467296.34310138,-3.8174305074067716,-17.499643234233147,13.682212726826375,8.0,2.3714386125329723,24.99298684111978,False,OK
A10026557,센텀리슈빌2단지,40.814403973509926,B,730000000.0,710260161.0877475,683114645.2363017,-3.82191165134097,23.404985833622593,-27.226897484963562,10.0,-6.601152272414435,-47.85264269751269,False,OK
A61281512,센텀피오레1차,40.814403973509926,B,505000000.0,568764099.2712662,547026437.8925731,-3.821911651340981,-20.175253501490342,16.353341850149363,5.0,7.389080630514455,25.31760306978427,False,OK
A61286403,센텀이편한세상,40.814403973509926,B,675000000.0,580959107.0131202,558755363.2126592,-3.821911651340981,14.582689054275566,-18.404600705616545,6.0,-20.00909106752595,-16.80011034370714,False,OK
A61775307,부산모라주공3,40.76456953642384,B,,,,,,,,,,True,RECENT_PRICE_MISSING
A61775401,주공4,40.76456953642384,B,101500000.0,121405626.34823528,116740927.09126288,-3.8422430634247218,-17.312087056395608,13.469843992970887,5.0,12.553723867414824,14.38596411852695,False,OK
A61481111,엘지신개금(2-1),40.102041942604856,B,310000000.0,377776704.35832125,362242025.78620815,-4.112132482732034,4.201666244766351,-8.313798727498384,7.0,13.82881082488786,-30.456408279884627,True,METHOD_DIRECTION_DISAGREEMENT
A61783203,엘지신주례1,40.102041942604856,B,165000000.0,205661612.6141597,197204534.63734233,-4.112132482732022,-13.110408550288582,8.99827606755656,8.0,15.658991596920448,2.3375605381926743,False,OK
A10023725,백양산베스티움에코포레,40.07654525386313,A,305000000.0,375056731.25259745,359595003.4527155,-4.122503747164741,13.05795476972861,-17.180458516893353,12.0,14.556465436677167,-48.91738247046387,True,METHOD_DIRECTION_DISAGREEMENT
A10027832,백양디이스트(1단지),40.07654525386313,A,320000000.0,401667390.8578911,385108637.61863565,-4.122503747164751,21.288904361016552,-25.411408108181305,12.0,16.20959009880663,-67.03240631516924,True,METHOD_DIRECTION_DISAGREEMENT
A10024318,이편한세상금정산,40.05496688741722,B,427500000.0,424917318.44358265,407362793.0483177,-4.131280282847715,48.67921725836422,-52.81049754121193,12.0,-4.7390883067422,-100.88190677568166,True,EXTREME_GAP
A61482207,개금주공3단지,39.86026490066225,B,155000000.0,154059133.68420038,147572574.30447218,-4.210434801629315,-10.758031483036312,6.547596681406997,9.0,-4.821152448353383,17.91634581116738,True,METHOD_DIRECTION_DISAGREEMENT
A10026316,동래삼정그린코아포레스트,39.60292494481236,B,525000000.0,585495924.8832022,560232044.9650228,-4.314954014960759,-10.491144311046458,6.176190296085699,5.0,6.017470569423877,6.334910022747519,False,OK
A61996108,정관1차동원로얄듀크,39.352041942604856,B,260000000.0,312929163.7232043,299107893.25871587,-4.416740932690377,-23.653570665953627,19.23682973326325,10.0,12.497362915432209,25.97629655109429,False,OK
A61996112,정관신도시LH5단지,39.352041942604856,B,,,,,,,,,,True,RECENT_PRICE_MISSING
A60476206,가락타운2,39.19249448123621,B,259000000.0,312124716.07760316,298137111.1442064,-4.4814153487028,-7.7353083626484525,3.2538930139456523,5.0,12.538933678829778,-6.031147650938474,True,METHOD_DIRECTION_DISAGREEMENT
