kapt_code,area_group_id,verified_at,valid_from,valid_to,valid_date_format,copied_suspicion
A60975404,exclusive_57_33_24평C,2026-09-18,nan,nan,True,False
A60975404,exclusive_59_76,2026-09-18,nan,nan,True,False
A60975502,exclusive_30_78,2026-09-18,nan,nan,True,False
A60975502,exclusive_47_19,2026-09-18,nan,nan,True,False
A60975502,exclusive_59_91,2026-09-18,nan,nan,True,False
A60975502,exclusive_59_81,2026-09-18,nan,nan,True,False
A60975502,exclusive_84_93,2026-09-18,nan,nan,True,False
A60975502,exclusive_134_82,2026-09-18,nan,nan,True,False
A60975502,exclusive_163_85,2026-09-18,nan,nan,True,False
A60982103,exclusive_59_82,2026-09-18,nan,nan,True,False
A60982103,exclusive_84_87,2026-09-18,nan,nan,True,False
A60982103,exclusive_134_4,2026-09-18,nan,nan,True,False
A60982103,exclusive_180_16,2026-09-18,nan,nan,True,False
A10020020,exclusive_84_99,2026-09-18,nan,nan,True,False
A10020020,exclusive_84_99_34평B,2026-09-18,nan,nan,True,False
A10020020,exclusive_84_99_34평A,2026-09-18,nan,nan,True,False
A10020020,exclusive_110_98,2026-09-18,nan,nan,True,False
A10020020,exclusive_110_96,2026-09-18,nan,nan,True,False
A10020020,exclusive_110_98_43평A,2026-09-18,nan,nan,True,False
A10020569,exclusive_74_42,2026-09-18,nan,nan,True,False
A10020569,exclusive_74_96,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_88,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_65,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_59,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_72,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_76,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_97,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_56,2026-09-18,nan,nan,True,False
A10020569,exclusive_84_97_34평G,2026-09-18,nan,nan,True,False
A10020645,exclusive_70_23,2026-09-18,nan,nan,True,False
A10020645,exclusive_70_44,2026-09-18,nan,nan,True,False
A10020645,exclusive_84_4,2026-09-18,nan,nan,True,False
A10020645,exclusive_84_21,2026-09-18,nan,nan,True,False
A10020645,exclusive_84_32,2026-09-18,nan,nan,True,False
A10020645,exclusive_84_26,2026-09-18,nan,nan,True,False
A10020645,exclusive_84_2,2026-09-18,nan,nan,True,False
A10020645,exclusive_84_45,2026-09-18,nan,nan,True,False
A10020649,exclusive_68_97,2026-09-18,nan,nan,True,False
A10020649,exclusive_68_99,2026-09-18,nan,nan,True,False
A10020649,exclusive_71_81,2026-09-18,nan,nan,True,False
A10020649,exclusive_79_99,2026-09-18,nan,nan,True,False
A10020649,exclusive_79_98,2026-09-18,nan,nan,True,False
A10020649,exclusive_84_98,2026-09-18,nan,nan,True,False
A10020649,exclusive_84_98_33평A,2026-09-18,nan,nan,True,False
A10020649,exclusive_84_99,2026-09-18,nan,nan,True,False
A10020649,exclusive_84_99_35평P,2026-09-18,nan,nan,True,False
A10022541,exclusive_102_02,2026-09-18,nan,nan,True,False
A10022541,exclusive_107_84,2026-09-18,nan,nan,True,False
A10022541,exclusive_132_46,2026-09-18,nan,nan,True,False
A10022541,exclusive_132_24,2026-09-18,nan,nan,True,False
A10022541,exclusive_132_96,2026-09-18,nan,nan,True,False
A10024664,exclusive_80_78,2026-09-18,nan,nan,True,False
A10024664,exclusive_80_78_32평B,2026-09-18,nan,nan,True,False
A10024664,exclusive_84_99,2026-09-18,nan,nan,True,False
A10024664,exclusive_84_95,2026-09-18,nan,nan,True,False
A10024664,exclusive_99_92,2026-09-18,nan,nan,True,False
A10024664,exclusive_113_93,2026-09-18,nan,nan,True,False
A10024697,exclusive_80_78,2026-09-18,nan,nan,True,False
A10024697,exclusive_84_99,2026-09-18,nan,nan,True,False
A10024697,exclusive_84_95,2026-09-18,nan,nan,True,False
A10024697,exclusive_99_92,2026-09-18,nan,nan,True,False
A10024697,exclusive_113_93,2026-09-18,nan,nan,True,False
A10026157,exclusive_74_62,2026-09-18,nan,nan,True,False
A10026157,exclusive_74_62_30평A2,2026-09-18,nan,nan,True,False
A10026157,exclusive_74_8,2026-09-18,nan,nan,True,False
A10026157,exclusive_84_56,2026-09-18,nan,nan,True,False
A10026157,exclusive_84_61,2026-09-18,nan,nan,True,False
A10026157,exclusive_84_61_35평A2,2026-09-18,nan,nan,True,False
A10026445,exclusive_67_62,2026-09-18,nan,nan,True,False
A10026445,exclusive_75_45,2026-09-18,nan,nan,True,False
A10026445,exclusive_75_95,2026-09-18,nan,nan,True,False
A10026445,exclusive_84_66,2026-09-18,nan,nan,True,False
A10027139,exclusive_70_74,2026-09-18,nan,nan,True,False
A10027139,exclusive_70_8,2026-09-18,nan,nan,True,False
A10027139,exclusive_70_81,2026-09-18,nan,nan,True,False
A10027139,exclusive_84_8,2026-09-18,nan,nan,True,False
A10027280,exclusive_54_22,2026-09-18,nan,nan,True,False
A10027280,exclusive_54_31,2026-09-18,nan,nan,True,False
A10027280,exclusive_59_93,2026-09-18,nan,nan,True,False
A10027280,exclusive_59_98,2026-09-18,nan,nan,True,False
A10027280,exclusive_59_92,2026-09-18,nan,nan,True,False
A10027280,exclusive_59_95,2026-09-18,nan,nan,True,False
A10027282,exclusive_59_99,2026-09-18,nan,nan,True,False
A10027282,exclusive_59_99_25평E,2026-09-18,nan,nan,True,False
A10027282,exclusive_59_98,2026-09-18,nan,nan,True,False
A10027282,exclusive_59_99_25평D,2026-09-18,nan,nan,True,False
A10027282,exclusive_59_99_25평B,2026-09-18,nan,nan,True,False
A10027282,exclusive_59_99_25평B1,2026-09-18,nan,nan,True,False
A10027282,exclusive_59_97,2026-09-18,nan,nan,True,False
A10027581,exclusive_84_99,2026-09-18,nan,nan,True,False
A10027581,exclusive_84_99_34평B,2026-09-18,nan,nan,True,False
A10027621,exclusive_66_52,2026-09-18,nan,nan,True,False
A10027621,exclusive_66_06,2026-09-18,nan,nan,True,False
A10027621,exclusive_66_66,2026-09-18,nan,nan,True,False
A10027621,exclusive_84_25,2026-09-18,nan,nan,True,False
A10027621,exclusive_84_32,2026-09-18,nan,nan,True,False
A10027656,exclusive_84_91,2026-09-18,nan,nan,True,False
A10027656,exclusive_84_93,2026-09-18,nan,nan,True,False
A10027698,exclusive_66_91,2026-09-18,nan,nan,True,False
A10027698,exclusive_74_81,2026-09-18,nan,nan,True,False
A10027698,exclusive_74_93,2026-09-18,nan,nan,True,False
A10027698,exclusive_84_96,2026-09-18,nan,nan,True,False
A10027918,exclusive_61_25,2026-09-18,nan,nan,True,False
A10027918,exclusive_61_25_27평B,2026-09-18,nan,nan,True,False
A10027918,exclusive_84_39,2026-09-18,nan,nan,True,False
A10027918,exclusive_84_25,2026-09-18,nan,nan,True,False
A10027918,exclusive_84_24,2026-09-18,nan,nan,True,False
A61820001,exclusive_84_94,2026-09-18,nan,nan,True,False
A61820001,exclusive_84_93,2026-09-18,nan,nan,True,False
A61820001,exclusive_101_88,2026-09-18,nan,nan,True,False
A61820001,exclusive_125_79,2026-09-18,nan,nan,True,False
A61820001,exclusive_126_77,2026-09-18,nan,nan,True,False
A61820001,exclusive_147_94,2026-09-18,nan,nan,True,False
A61870404,exclusive_84_97,2026-09-18,nan,nan,True,False
A61870404,exclusive_84_85,2026-09-18,nan,nan,True,False
A61870404,exclusive_101_4,2026-09-18,nan,nan,True,False
A61870404,exclusive_101_86,2026-09-18,nan,nan,True,False
A61870404,exclusive_101_86_39평D,2026-09-18,nan,nan,True,False
A61870404,exclusive_117_27,2026-09-18,nan,nan,True,False
A61870404,exclusive_116_02,2026-09-18,nan,nan,True,False
A61870404,exclusive_144_5,2026-09-18,nan,nan,True,False
A61870405,exclusive_84_97,2026-09-18,nan,nan,True,False
A61870405,exclusive_84_85,2026-09-18,nan,nan,True,False
A61870405,exclusive_84_81,2026-09-18,nan,nan,True,False
A61870405,exclusive_84_84,2026-09-18,nan,nan,True,False
A61870405,exclusive_101_4,2026-09-18,nan,nan,True,False
A61870405,exclusive_101_86,2026-09-18,nan,nan,True,False
A61870405,exclusive_101_88,2026-09-18,nan,nan,True,False
A61870405,exclusive_101_86_39평D,2026-09-18,nan,nan,True,False
A61870405,exclusive_117_27,2026-09-18,nan,nan,True,False
A61870405,exclusive_116_55,2026-09-18,nan,nan,True,False
A61870405,exclusive_116_02,2026-09-18,nan,nan,True,False
A61870405,exclusive_144_5,2026-09-18,nan,nan,True,False
A61870405,exclusive_232_09,2026-09-18,nan,nan,True,False
A61870406,exclusive_84_97,2026-09-18,nan,nan,True,False
A61870406,exclusive_84_85,2026-09-18,nan,nan,True,False
A61870406,exclusive_84_81,2026-09-18,nan,nan,True,False
A61870406,exclusive_84_84,2026-09-18,nan,nan,True,False
A61870406,exclusive_101_86,2026-09-18,nan,nan,True,False
A61870406,exclusive_101_4,2026-09-18,nan,nan,True,False
A61870406,exclusive_117_27,2026-09-18,nan,nan,True,False
A61870406,exclusive_144_5,2026-09-18,nan,nan,True,False
A61870406,exclusive_232_09,2026-09-18,nan,nan,True,False
A61870410,exclusive_70_86,2026-09-18,nan,nan,True,False
A61870410,exclusive_84_98,2026-09-18,nan,nan,True,False
A61870410,exclusive_84_98_33평A,2026-09-18,nan,nan,True,False
A61870410,exclusive_84_97,2026-09-18,nan,nan,True,False
A61870410,exclusive_84_98_34평D,2026-09-18,nan,nan,True,False
A61870410,exclusive_127_79,2026-09-18,nan,nan,True,False
A61870411,exclusive_74_65,2026-09-18,nan,nan,True,False
A61870411,exclusive_74_74,2026-09-18,nan,nan,True,False
A61870411,exclusive_84_99,2026-09-18,nan,nan,True,False
A61870411,exclusive_84_99_33평E,2026-09-18,nan,nan,True,False
A61870411,exclusive_84_99_33평A,2026-09-18,nan,nan,True,False
A61870411,exclusive_84_99_33평B,2026-09-18,nan,nan,True,False
A61870411,exclusive_84_99_34평C,2026-09-18,nan,nan,True,False
A10027026,exclusive_59_95,2026-09-18,nan,nan,True,False
A10027026,exclusive_59_98,2026-09-18,nan,nan,True,False
A10027026,exclusive_59_99,2026-09-18,nan,nan,True,False
A10027026,exclusive_66_3,2026-09-18,nan,nan,True,False
A10027026,exclusive_75_23,2026-09-18,nan,nan,True,False
A10027026,exclusive_81_33,2026-09-18,nan,nan,True,False
A10028069,exclusive_59_95,2026-09-18,nan,nan,True,False
A10028069,exclusive_59_93,2026-09-18,nan,nan,True,False
A10028069,exclusive_59_99,2026-09-18,nan,nan,True,False
A10028069,exclusive_68_13,2026-09-18,nan,nan,True,False
A10028069,exclusive_84_98,2026-09-18,nan,nan,True,False
A10028069,exclusive_84_88,2026-09-18,nan,nan,True,False
A61823002,exclusive_59_98,2026-09-18,nan,nan,True,False
A61823002,exclusive_59_95,2026-09-18,nan,nan,True,False
A61823002,exclusive_59_93,2026-09-18,nan,nan,True,False
A61823002,exclusive_59_94,2026-09-18,nan,nan,True,False
A61823002,exclusive_59_94_26평B,2026-09-18,nan,nan,True,False
A61823002,exclusive_59_97,2026-09-18,nan,nan,True,False
A61823002,exclusive_59_98_26평C,2026-09-18,nan,nan,True,False
A61829001,exclusive_84_99,2026-09-18,nan,nan,True,False
A61829001,exclusive_97_37,2026-09-18,nan,nan,True,False
A61829001,exclusive_127_63,2026-09-18,nan,nan,True,False
A10025950,exclusive_39_49,2026-09-18,nan,nan,True,False
A10025950,exclusive_59_96,2026-09-18,nan,nan,True,False
A10025950,exclusive_74_97,2026-09-18,nan,nan,True,False
A10025950,exclusive_84_99,2026-09-18,nan,nan,True,False
A10025950,exclusive_84_95,2026-09-18,nan,nan,True,False
A10025950,exclusive_84_86,2026-09-18,nan,nan,True,False
A10025950,exclusive_99_85,2026-09-18,nan,nan,True,False
A10025950,exclusive_99_93,2026-09-18,nan,nan,True,False
A10025950,exclusive_103_98,2026-09-18,nan,nan,True,False
A61175804,exclusive_72_77,2026-09-18,nan,nan,True,False
A61175804,exclusive_84_96,2026-09-18,nan,nan,True,False
A61176513,exclusive_59_84,2026-09-18,nan,nan,True,False
A61176513,exclusive_59_93,2026-09-18,nan,nan,True,False
A61176513,exclusive_70_71,2026-09-18,nan,nan,True,False
A61176513,exclusive_84_93,2026-09-18,nan,nan,True,False
A61176513,exclusive_84_96,2026-09-18,nan,nan,True,False
A61176513,exclusive_84_93_32평D,2026-09-18,nan,nan,True,False
A61176513,exclusive_84_96_32평C,2026-09-18,nan,nan,True,False
A61176513,exclusive_128_09,2026-09-18,nan,nan,True,False
A61176513,exclusive_156_42,2026-09-18,nan,nan,True,False
A61176513,exclusive_179_77,2026-09-18,nan,nan,True,False
A61176612,exclusive_59_67,2026-09-18,nan,nan,True,False
A61176612,exclusive_59_67_27평A,2026-09-18,nan,nan,True,False
A61176612,exclusive_84_71,2026-09-18,nan,nan,True,False
A61176612,exclusive_121_06,2026-09-18,nan,nan,True,False
A61176612,exclusive_140_72,2026-09-18,nan,nan,True,False
A61176911,exclusive_59_66,2026-09-18,nan,nan,True,False
A61176911,exclusive_84_93,2026-09-18,nan,nan,True,False
A61176911,exclusive_103_16,2026-09-18,nan,nan,True,False
A61177214,exclusive_84_91,2026-09-18,nan,nan,True,False
A61177214,exclusive_84_99,2026-09-18,nan,nan,True,False
A61177214,exclusive_101_99,2026-09-18,nan,nan,True,False
A61177214,exclusive_127_16,2026-09-18,nan,nan,True,False
A61177214,exclusive_141_26,2026-09-18,nan,nan,True,False
A61177214,exclusive_157_85,2026-09-18,nan,nan,True,False
A61177214,exclusive_181_74,2026-09-18,nan,nan,True,False
A61180503,exclusive_45_06,2026-09-18,nan,nan,True,False
A61180503,exclusive_59_93,2026-09-18,nan,nan,True,False
A61180503,exclusive_84_38,2026-09-18,nan,nan,True,False
A61180503,exclusive_84_97,2026-09-18,nan,nan,True,False
A61180503,exclusive_84_78,2026-09-18,nan,nan,True,False
A61180503,exclusive_130_89,2026-09-18,nan,nan,True,False
A61180503,exclusive_146_1,2026-09-18,nan,nan,True,False
A61180503,exclusive_168_53,2026-09-18,nan,nan,True,False
A10022365,exclusive_75_85,2026-09-18,nan,nan,True,False
A10022365,exclusive_84_85,2026-09-18,nan,nan,True,False
A10022365,exclusive_84_94,2026-09-18,nan,nan,True,False
A10024627,exclusive_39_87,2026-09-18,nan,nan,True,False
A10024627,exclusive_59_94,2026-09-18,nan,nan,True,False
A10024627,exclusive_59_84,2026-09-18,nan,nan,True,False
A10024627,exclusive_72_83,2026-09-18,nan,nan,True,False
A10024627,exclusive_84_98,2026-09-18,nan,nan,True,False
A10024627,exclusive_84_99,2026-09-18,nan,nan,True,False
A10024627,exclusive_105_79,2026-09-18,nan,nan,True,False
A10025135,exclusive_84_99,2026-09-18,nan,nan,True,False
A10025135,exclusive_84_99_34평D,2026-09-18,nan,nan,True,False
A10025135,exclusive_84_98,2026-09-18,nan,nan,True,False
A10025135,exclusive_84_97,2026-09-18,nan,nan,True,False
A10025559,exclusive_39_96,2026-09-18,nan,nan,True,False
A10025559,exclusive_59_88,2026-09-18,nan,nan,True,False
A10025559,exclusive_74_9,2026-09-18,nan,nan,True,False
A10025559,exclusive_84_98,2026-09-18,nan,nan,True,False
A10025559,exclusive_84_78,2026-09-18,nan,nan,True,False
A10025559,exclusive_84_77,2026-09-18,nan,nan,True,False
A10025994,exclusive_59_91,2026-09-18,nan,nan,True,False
A10025994,exclusive_59_94,2026-09-18,nan,nan,True,False
A10025994,exclusive_72_04,2026-09-18,nan,nan,True,False
A10025994,exclusive_84_82,2026-09-18,nan,nan,True,False
A10025994,exclusive_84_83,2026-09-18,nan,nan,True,False
A10025994,exclusive_84_98,2026-09-18,nan,nan,True,False
A10025994,exclusive_84_9,2026-09-18,nan,nan,True,False
A10025994,exclusive_84_96,2026-09-18,nan,nan,True,False
A10025994,exclusive_101_89,2026-09-18,nan,nan,True,False
A10027937,exclusive_69_9,2026-09-18,nan,nan,True,False
A10027937,exclusive_69_93,2026-09-18,nan,nan,True,False
A10027937,exclusive_74_97,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_98,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_91,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_98_34평I,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_98_34평H,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_97,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_99,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_96,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_94,2026-09-18,nan,nan,True,False
A10027937,exclusive_84_91_34평B,2026-09-18,nan,nan,True,False
A10027937,exclusive_101_97,2026-09-18,nan,nan,True,False
A10027937,exclusive_101_94,2026-09-18,nan,nan,True,False
A10027937,exclusive_101_95,2026-09-18,nan,nan,True,False
A10028028,exclusive_59_97,2026-09-18,nan,nan,True,False
A10028028,exclusive_74_62,2026-09-18,nan,nan,True,False
A10028028,exclusive_84_99,2026-09-18,nan,nan,True,False
A10028028,exclusive_84_97,2026-09-18,nan,nan,True,False
A61175110,exclusive_54_9,2026-09-18,nan,nan,True,False
A61175110,exclusive_61_56,2026-09-18,nan,nan,True,False
A61175110,exclusive_64_62,2026-09-18,nan,nan,True,False
A61175110,exclusive_75_24,2026-09-18,nan,nan,True,False
A61175110,exclusive_69_08,2026-09-18,nan,nan,True,False
A61175110,exclusive_75_75,2026-09-18,nan,nan,True,False
A61175110,exclusive_84_15,2026-09-18,nan,nan,True,False
A61175110,exclusive_116_04,2026-09-18,nan,nan,True,False
A61175901,exclusive_84_51,2026-09-18,nan,nan,True,False
A61175901,exclusive_84_65,2026-09-18,nan,nan,True,False
A61175901,exclusive_84_86,2026-09-18,nan,nan,True,False
A61175901,exclusive_120_63,2026-09-18,nan,nan,True,False
A61175901,exclusive_121_67,2026-09-18,nan,nan,True,False
A61175901,exclusive_131_9,2026-09-18,nan,nan,True,False
A61175901,exclusive_159_83,2026-09-18,nan,nan,True,False
A61175901,exclusive_161_69,2026-09-18,nan,nan,True,False
A61175901,exclusive_182_76,2026-09-18,nan,nan,True,False
A61175901,exclusive_240_03,2026-09-18,nan,nan,True,False
A61176308,exclusive_59_55,2026-09-18,nan,nan,True,False
A61176308,exclusive_84_75,2026-09-18,nan,nan,True,False
A61176308,exclusive_134_62,2026-09-18,nan,nan,True,False
A61176308,exclusive_164_95,2026-09-18,nan,nan,True,False
A61176411,exclusive_60,2026-09-18,nan,nan,True,False
A61176411,exclusive_59_99,2026-09-18,nan,nan,True,False
A61176411,exclusive_84_99,2026-09-18,nan,nan,True,False
A61176411,exclusive_119_25,2026-09-18,nan,nan,True,False
A61176411,exclusive_141_51,2026-09-18,nan,nan,True,False
A61176411,exclusive_175_98,2026-09-18,nan,nan,True,False
A10025433,exclusive_59_96,2026-09-18,nan,nan,True,False
A10025433,exclusive_59_98,2026-09-18,nan,nan,True,False
A10025433,exclusive_59_91,2026-09-18,nan,nan,True,False
A10025433,exclusive_59_96_25평B-3,2026-09-18,nan,nan,True,False
A10025433,exclusive_59_96_25평A-3,2026-09-18,nan,nan,True,False
A10025433,exclusive_59_91_25평C-3,2026-09-18,nan,nan,True,False
A10025433,exclusive_73_48,2026-09-18,nan,nan,True,False
A10025433,exclusive_84_98,2026-09-18,nan,nan,True,False
A61313001,exclusive_84_59,2026-09-18,nan,nan,True,False
A61313001,exclusive_84_86,2026-09-18,nan,nan,True,False
A61313001,exclusive_84_92,2026-09-18,nan,nan,True,False
A61313001,exclusive_84_95,2026-09-18,nan,nan,True,False
A61313001,exclusive_115_71,2026-09-18,nan,nan,True,False
A61313001,exclusive_133_94,2026-09-18,nan,nan,True,False
A61313001,exclusive_147_89,2026-09-18,nan,nan,True,False
A61313001,exclusive_163_44,2026-09-18,nan,nan,True,False
A61313203,exclusive_84_97,2026-09-18,nan,nan,True,False
A61313203,exclusive_84_73,2026-09-18,nan,nan,True,False
A61375702,exclusive_52_38,2026-09-18,nan,nan,True,False
A61375702,exclusive_53_46,2026-09-18,nan,nan,True,False
A61375702,exclusive_52_29,2026-09-18,nan,nan,True,False
A61375702,exclusive_53_37,2026-09-18,nan,nan,True,False
A61375702,exclusive_62_1,2026-09-18,nan,nan,True,False
A61375702,exclusive_68_85,2026-09-18,nan,nan,True,False
A61375702,exclusive_68_76,2026-09-18,nan,nan,True,False
A61375702,exclusive_62_01,2026-09-18,nan,nan,True,False
A61375702,exclusive_84_21,2026-09-18,nan,nan,True,False
A61375702,exclusive_84_37,2026-09-18,nan,nan,True,False
A61375702,exclusive_84_13,2026-09-18,nan,nan,True,False
A61375702,exclusive_125_25,2026-09-18,nan,nan,True,False
A61383101,exclusive_59_99,2026-09-18,nan,nan,True,False
A61383101,exclusive_84_94,2026-09-18,nan,nan,True,False
A61383101,exclusive_126_55,2026-09-18,nan,nan,True,False
A61383101,exclusive_154_56,2026-09-18,nan,nan,True,False
A10026760,exclusive_84_93,2026-09-18,nan,nan,True,False
A10026760,exclusive_84_82,2026-09-18,nan,nan,True,False
A10026760,exclusive_88_67,2026-09-18,nan,nan,True,False
A10026760,exclusive_109_18,2026-09-18,nan,nan,True,False
A10026760,exclusive_109_18_42평E,2026-09-18,nan,nan,True,False
A61377105,exclusive_73_09,2026-09-18,nan,nan,True,False
A61377105,exclusive_84_88,2026-09-18,nan,nan,True,False
A61377105,exclusive_84_98,2026-09-18,nan,nan,True,False
A61377105,exclusive_84_97,2026-09-18,nan,nan,True,False
A61377105,exclusive_98_94,2026-09-18,nan,nan,True,False
A61377105,exclusive_131_18,2026-09-18,nan,nan,True,False
A61377105,exclusive_132_19,2026-09-18,nan,nan,True,False
A61377105,exclusive_150_8,2026-09-18,nan,nan,True,False
A10024695,exclusive_59_85,2026-09-18,nan,nan,True,False
A10024695,exclusive_73_67,2026-09-18,nan,nan,True,False
A10024695,exclusive_84_48,2026-09-18,nan,nan,True,False
A10024695,exclusive_84_93,2026-09-18,nan,nan,True,False
A10024695,exclusive_84_57,2026-09-18,nan,nan,True,False
A10024695,exclusive_100_43,2026-09-18,nan,nan,True,False
A61310007,exclusive_59_99,2026-09-18,nan,nan,True,False
A61310007,exclusive_84_97,2026-09-18,nan,nan,True,False
A61310007,exclusive_84_98,2026-09-18,nan,nan,True,False
A61310007,exclusive_84_95,2026-09-18,nan,nan,True,False
A61310007,exclusive_84_98_35평B,2026-09-18,nan,nan,True,False
A61310007,exclusive_84_96,2026-09-18,nan,nan,True,False
A61310007,exclusive_84_98_35평C,2026-09-18,nan,nan,True,False
A61310007,exclusive_84_98_35평A,2026-09-18,nan,nan,True,False
A61310007,exclusive_112_01,2026-09-18,nan,nan,True,False
A61310007,exclusive_113_5,2026-09-18,nan,nan,True,False
A61310007,exclusive_153_56,2026-09-18,nan,nan,True,False
A61310007,exclusive_161_28,2026-09-18,nan,nan,True,False
A61375202,exclusive_59_94,2026-09-18,nan,nan,True,False
A61375202,exclusive_84_99,2026-09-18,nan,nan,True,False
A61375202,exclusive_130_9,2026-09-18,nan,nan,True,False
A61375603,exclusive_59_76,2026-09-18,nan,nan,True,False
A61375603,exclusive_59_76_22평B,2026-09-18,nan,nan,True,False
A61375603,exclusive_84_9,2026-09-18,nan,nan,True,False
A10023420,exclusive_59_96,2026-09-18,nan,nan,True,False
A10023420,exclusive_59_99,2026-09-18,nan,nan,True,False
A10023420,exclusive_59_98,2026-09-18,nan,nan,True,False
A10023420,exclusive_59_99_24평B,2026-09-18,nan,nan,True,False
A10023420,exclusive_74_99,2026-09-18,nan,nan,True,False
A10023420,exclusive_74_98,2026-09-18,nan,nan,True,False
A10023420,exclusive_74_99_30평B,2026-09-18,nan,nan,True,False
A10023420,exclusive_77_98,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_98,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_99,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_99_33평D,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_98_33평C2,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_98_33평B1,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_98_33평B2-2,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_99_33평A1,2026-09-18,nan,nan,True,False
A10023420,exclusive_84_99_34평B2-1,2026-09-18,nan,nan,True,False
A10023420,exclusive_101_68,2026-09-18,nan,nan,True,False
A10023420,exclusive_115_41,2026-09-18,nan,nan,True,False
A10023420,exclusive_125_97,2026-09-18,nan,nan,True,False
A10023420,exclusive_142_59,2026-09-18,nan,nan,True,False
A10023420,exclusive_145_39,2026-09-18,nan,nan,True,False
A10023420,exclusive_145_9,2026-09-18,nan,nan,True,False
A10023420,exclusive_145_39_58평B,2026-09-18,nan,nan,True,False
A10023420,exclusive_157_04,2026-09-18,nan,nan,True,False
A10023420,exclusive_157_24,2026-09-18,nan,nan,True,False
A61301003,exclusive_41_52,2026-09-18,nan,nan,True,False
A61301003,exclusive_41_54,2026-09-18,nan,nan,True,False
A61301003,exclusive_61_09,2026-09-18,nan,nan,True,False
A61301003,exclusive_60_83,2026-09-18,nan,nan,True,False
A61301003,exclusive_73_92,2026-09-18,nan,nan,True,False
A61301003,exclusive_84_82,2026-09-18,nan,nan,True,False
A61301003,exclusive_84_83,2026-09-18,nan,nan,True,False
A61301003,exclusive_95_17,2026-09-18,nan,nan,True,False
A61301003,exclusive_115_6,2026-09-18,nan,nan,True,False
A61301003,exclusive_131_27,2026-09-18,nan,nan,True,False
A61301003,exclusive_148_2,2026-09-18,nan,nan,True,False
A61775202,exclusive_41_3,2026-09-18,nan,nan,True,False
A61775202,exclusive_41_3_18평,2026-09-18,nan,nan,True,False
A61775202,exclusive_49_94,2026-09-18,nan,nan,True,False
A61775202,exclusive_49_94_22평,2026-09-18,nan,nan,True,False
A61775706,exclusive_72_42,2026-09-18,nan,nan,True,False
A61775706,exclusive_84_54,2026-09-18,nan,nan,True,False
A61775706,exclusive_123_1,2026-09-18,nan,nan,True,False
A61775706,exclusive_135_88,2026-09-18,nan,nan,True,False
A61781805,exclusive_59_88,2026-09-18,nan,nan,True,False
A61781805,exclusive_84_9,2026-09-18,nan,nan,True,False
A61781805,exclusive_121_83,2026-09-18,nan,nan,True,False
A61781807,exclusive_59_7,2026-09-18,nan,nan,True,False
A61781807,exclusive_67_45,2026-09-18,nan,nan,True,False
A61781807,exclusive_76_87,2026-09-18,nan,nan,True,False
A61781807,exclusive_76_33,2026-09-18,nan,nan,True,False
A61781807,exclusive_84_97,2026-09-18,nan,nan,True,False
A61781807,exclusive_84_99,2026-09-18,nan,nan,True,False
A61781808,exclusive_47_37,2026-09-18,nan,nan,True,False
A61781808,exclusive_59_67,2026-09-18,nan,nan,True,False
A61781808,exclusive_59_67_23평B,2026-09-18,nan,nan,True,False
A61781808,exclusive_59_99,2026-09-18,nan,nan,True,False
A61781808,exclusive_74_93,2026-09-18,nan,nan,True,False
A61781808,exclusive_78_84,2026-09-18,nan,nan,True,False
A61777903,exclusive_68_53,2026-09-18,nan,nan,True,False
A61777903,exclusive_68_53_27평B,2026-09-18,nan,nan,True,False
A61777903,exclusive_74,2026-09-18,nan,nan,True,False
A61777903,exclusive_73_51,2026-09-18,nan,nan,True,False
A61777903,exclusive_73_89,2026-09-18,nan,nan,True,False
A61777903,exclusive_77_08,2026-09-18,nan,nan,True,False
A61777903,exclusive_81_13,2026-09-18,nan,nan,True,False
A61777903,exclusive_82_35,2026-09-18,nan,nan,True,False
A61777903,exclusive_84_89,2026-09-18,nan,nan,True,False
A61777903,exclusive_84_89_34평B,2026-09-18,nan,nan,True,False
A61781005,exclusive_38_64,2026-09-18,nan,nan,True,False
A61781005,exclusive_39_72,2026-09-18,nan,nan,True,False
A61781005,exclusive_45_12,2026-09-18,nan,nan,True,False
A61781005,exclusive_46_2,2026-09-18,nan,nan,True,False
