kapt_code,area_group_id,source,source_tier
A10025540,exclusive_84_97_35평A,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31209,TIER_2_KB_OFFICIAL_API
A61478807,exclusive_39_34,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,TIER_2_KB_OFFICIAL_API
A61478807,exclusive_59_72,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,TIER_2_KB_OFFICIAL_API
A61478807,exclusive_84_88,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,TIER_2_KB_OFFICIAL_API
A61478807,exclusive_134_85,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5535,TIER_2_KB_OFFICIAL_API
A61485906,exclusive_59_89,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5537,TIER_2_KB_OFFICIAL_API
A61485906,exclusive_76_56,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5537,TIER_2_KB_OFFICIAL_API
A61485906,exclusive_84_72,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5537,TIER_2_KB_OFFICIAL_API
A61486005,exclusive_59_96,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,TIER_2_KB_OFFICIAL_API
A61486005,exclusive_59_96_24평B,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,TIER_2_KB_OFFICIAL_API
A61486005,exclusive_84_98,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,TIER_2_KB_OFFICIAL_API
A61486005,exclusive_84_87,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,TIER_2_KB_OFFICIAL_API
A61486005,exclusive_84_98_34평A1,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,TIER_2_KB_OFFICIAL_API
A61486005,exclusive_84_89,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,TIER_2_KB_OFFICIAL_API
A61486005,exclusive_121_84,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15291,TIER_2_KB_OFFICIAL_API
A61486008,exclusive_59_91,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5531,TIER_2_KB_OFFICIAL_API
A61486008,exclusive_84_98,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5531,TIER_2_KB_OFFICIAL_API
