kapt_code,area_group_id,exclusive_area_sqm,supply_area_sqm,type_name,households,source,verified_at,valid_from,valid_to,verification_status,scope,notes
A10025181,exclusive_186,186.0,249.01,75평,292.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31733,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (882세대)
A10025181,exclusive_244.29,244.29,316.67,95평,4.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31733,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (882세대)
A10025181,exclusive_244.61,244.61,320.85,97평,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31733,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (882세대)
A61203022,exclusive_59.6,59.6,80.33,24평B,552.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6157,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (824세대)
A61203022,exclusive_59.76,59.76,80.55,24평A,272.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6157,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (824세대)
A61203025,exclusive_59.73,59.73,79.8,24평,396.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6133,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (880세대)
A61203025,exclusive_84.99,84.99,107.82,32평,188.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6133,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (880세대)
A61203025,exclusive_101.78,101.78,125.98,38평,40.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6133,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (880세대)
A61203025,exclusive_134.95,134.95,165.73,50평,176.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6133,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (880세대)
A61203025,exclusive_164.74,164.74,197.99,59평,80.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6133,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (880세대)
A61203029,exclusive_59.52,59.52,,22평N | 22평S,262.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6156,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (938세대) | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61203029,exclusive_84.64,84.64,108.05,32평S,162.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6156,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (938세대)
A61203029,exclusive_84.84,84.84,108.3,32평N,514.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6156,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (938세대)
A61203033,exclusive_59.73,59.73,75.74,22평,490.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6134,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1070세대)
A61203033,exclusive_84.99,84.99,107.78,32평,214.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6134,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1070세대)
A61203033,exclusive_101.78,101.78,129.07,39평,160.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6134,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1070세대)
A61203033,exclusive_134.95,134.95,171.14,51평,126.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6134,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1070세대)
A61203033,exclusive_164.74,164.74,208.92,63평,80.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6134,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1070세대)
A61203034,exclusive_50.57,50.57,69.61,21평,320.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6130,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1240세대)
A61203034,exclusive_59.95,59.95,79.67,24평,240.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6130,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1240세대)
A61203034,exclusive_84.88,84.88,106.61,32평,248.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6130,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1240세대)
A61203034,exclusive_115.64,115.64,139.76,42평,332.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6130,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1240세대)
A61203034,exclusive_134.01,134.01,162.91,49평,100.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=6130,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1240세대)
A60402003,exclusive_59.67,59.67,80.5,24평,481.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12610,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1828세대)
A60402003,exclusive_74.2,74.2,96.04,29평,436.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12610,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1828세대)
A60402003,exclusive_84.77,84.77,,32평A | 32평B,643.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12610,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1828세대) | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A60402003,exclusive_84.98,84.98,108.86,32평C,122.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12610,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1828세대)
A60402003,exclusive_124.23,124.23,146.15,44평,146.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12610,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1828세대)
A60474002,exclusive_59.99,59.99,83.14,25평,1444.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13085,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1973세대)
A60474002,exclusive_84.99,84.99,114.9,34평,529.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13085,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1973세대)
A60474516,exclusive_49.14,49.14,67.15,20평,556.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12187,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A60474516,exclusive_59.07,59.07,77.2,23평,434.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12187,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A60405001,exclusive_59.91,59.91,81.59,24평,314.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=343677,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (3462세대)
A60405001,exclusive_84.97,84.97,109.15,33평A,543.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=343677,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (3462세대)
A60405001,exclusive_84.99,84.99,111.19,33평B,1534.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=343677,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (3462세대)
A60405001,exclusive_106.06,106.06,137.0,41평,587.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=343677,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (3462세대)
A60405001,exclusive_117.59,117.59,140.5,42평,258.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=343677,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (3462세대)
A60405001,exclusive_140.43,140.43,164.99,49평,146.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=343677,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (3462세대)
A60405001,exclusive_183.54,183.54,210.32,63평,80.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=343677,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (3462세대)
A10027306,exclusive_59.92,59.92,85.13,25평A,214.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_59.71,59.71,85.55,25평B,128.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_72.96,72.96,98.8,29평A,160.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_72.97,72.97,98.86,29평B,22.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_84.14,84.14,111.7,33평B,213.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_84.99,84.99,111.76,33평A,270.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_84.88,84.88,112.09,33평C,29.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_84.86,84.86,112.19,33평D,29.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_84.97,84.97,113.67,34평F,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027306,exclusive_84.85,84.85,114.8,34평E,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29875,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1068세대)
A10027325,exclusive_64.77,64.77,85.32,25평B,38.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_64.82,64.82,85.48,25평A,33.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_84.84,84.84,111.07,33평B,143.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_84.74,84.74,111.44,33평D,18.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_84.95,84.95,111.95,33평A,164.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_100.98,100.98,132.02,39평A,64.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_100.49,100.49,132.02,39평B,18.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_101.65,101.65,,41평A | 41평B,4.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대) | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10027325,exclusive_114.16,114.16,149.23,45평,48.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10027325,exclusive_114,114.0,151.64,45평,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29346,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (532세대)
A10020264,exclusive_84.42,84.42,111.02,33평B,143.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=804012,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1120세대)
A10020264,exclusive_84.95,84.95,,33평A | 33평AP | 33평A-1,610.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=804012,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1120세대) | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10020264,exclusive_84.98,84.98,112.51,34평C,84.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=804012,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1120세대)
A10020264,exclusive_106.42,106.42,,39평 | 39평P,283.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=804012,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1120세대) | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10022696,exclusive_84.93,84.93,109.0,32평B,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=433181,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (526세대)
A10022696,exclusive_84.88,84.88,109.18,33평C,80.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=433181,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (526세대)
A10022696,exclusive_84.91,84.91,109.39,33평A,356.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=433181,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (526세대)
A10025776,exclusive_91.63,91.63,111.55,33평,530.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=35316,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1210세대)
A10025776,exclusive_135.3,135.3,161.82,48평C,140.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=35316,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1210세대)
A10025776,exclusive_135.8,135.8,162.06,49평A,400.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=35316,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1210세대)
A10025776,exclusive_135.55,135.55,162.15,49평B,140.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=35316,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1210세대)
A10027953,exclusive_66.93,66.93,87.89,26평,160.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=27117,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (980세대)
A10027953,exclusive_75.7,75.7,98.98,29평B,179.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=27117,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (980세대)
A10027953,exclusive_75.28,75.28,99.13,29평A,160.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=27117,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (980세대)
A10027953,exclusive_84.99,84.99,110.67,33평B,282.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=27117,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (980세대)
A10027953,exclusive_84.98,84.98,111.34,33평A,199.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=27117,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (980세대)
A61881402,exclusive_84.97,84.97,,34평B | 34평C,347.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대) | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61881402,exclusive_84.99,84.99,113.07,34평A,79.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61881402,exclusive_101.96,101.96,129.74,39평A,168.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61881402,exclusive_101.99,101.99,130.39,39평B,58.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61881402,exclusive_101.92,101.92,132.21,39평C,216.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61881402,exclusive_114.49,114.49,143.99,43평,109.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61881402,exclusive_133.77,133.77,164.23,49평,130.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61881402,exclusive_149.87,149.87,195.76,59평,12.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61881402,exclusive_202.34,202.34,248.75,75평,5.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15913,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (1124세대)
A61176709,exclusive_59.99,59.99,,27평A | 27평B,208.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5966,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (502세대) | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61176709,exclusive_84.97,84.97,116.75,35평,218.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5966,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (502세대)
A61176709,exclusive_122.45,122.45,161.75,48평,38.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5966,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (502세대)
A61176709,exclusive_147.4,147.4,193.79,58평,38.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5966,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (502세대)
A10026902,exclusive_31.73,31.73,54.98,16평,119.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29064,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (624세대)
A10026902,exclusive_39.2,39.2,61.75,18평,34.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29064,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (624세대)
A10026902,exclusive_70.99,70.99,98.53,29평,156.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29064,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (624세대)
A10026902,exclusive_77.35,77.35,107.03,32평B,205.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29064,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (624세대)
A10026902,exclusive_77.86,77.86,107.9,32평A,110.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29064,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (624세대)
A10027085,exclusive_64.01,64.01,85.44,25평,239.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29481,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (529세대)
A10027085,exclusive_84.99,84.99,112.49,34평A,240.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29481,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (529세대)
A10027085,exclusive_84.95,84.95,113.4,34평B,50.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29481,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (529세대)
A61313002,exclusive_84.98,84.98,114.65,34평,96.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15056,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (862세대)
A61313002,exclusive_101.81,101.81,131.18,39평,141.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15056,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (862세대)
A61313002,exclusive_117.61,117.61,149.44,45평,92.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15056,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (862세대)
A61313002,exclusive_127.38,127.38,161.91,48평,165.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15056,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (862세대)
A61313002,exclusive_129.34,129.34,164.51,49평,204.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15056,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (862세대)
A61313002,exclusive_149.85,149.85,190.16,57평,112.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15056,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (862세대)
A61313002,exclusive_179.49,179.49,221.16,66평,52.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15056,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (862세대)
A61377204,exclusive_84.93,84.93,110.05,33평,196.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12359,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (591세대)
A61377204,exclusive_121.19,121.19,147.46,44평,192.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12359,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (591세대)
A61377204,exclusive_141.81,141.81,169.15,51평,135.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12359,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (591세대)
A61377204,exclusive_170.03,170.03,198.38,60평,68.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12359,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (591세대)
A61381805,exclusive_84.97,84.97,112.79,34평,149.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_101.97,101.97,129.68,39평,152.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_118.56,118.56,147.13,44평,116.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_126.23,126.23,160.77,48평A,104.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_129.64,129.64,161.17,48평C,64.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_125.5,125.5,161.23,48평B,104.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_147.58,147.58,185.0,55평,217.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_170.8,170.8,210.37,63평,76.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_236.87,236.87,301.34,91평,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381805,exclusive_269.68,269.68,342.69,103평,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=15924,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (987세대)
A61381903,exclusive_41.46,41.46,55.81,16평,195.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A61381903,exclusive_42.93,42.93,62.53,18평,135.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A61381903,exclusive_75.42,75.42,91.33,27평,150.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A61381903,exclusive_84.96,84.96,101.57,30평,210.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A61381903,exclusive_102.52,102.52,120.2,36평,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A61381903,exclusive_123.19,123.19,143.28,43평,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A61381903,exclusive_145.05,145.05,165.07,49평,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
A61381903,exclusive_182.67,182.67,207.86,62평,30.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5915,2026-09-18,,,verified,sale_apartment,도로명 일치 및 세대수 정확 일치 (990세대)
