kapt_code,kapt_name,legal_dong,kapt_address,kapt_households,kb_complex_id,kb_name,kb_address,kb_households,kb_url,match_score,match_confidence,match_method,verified_at
A60477315,장림현대아파트,장림동,부산광역시 사하구 장림동 372-4 장림현대아파트,828.0,5793,장림현대,,,https://kbland.kr/map?complex=5793,,high,playwright_search,2026-09-18T10:45:10.515632
A60484514,장림협성르네상스타운,장림동,부산광역시 사하구 장림동 585-1 장림협성르네상스타운,650.0,14957,장림협성르네상스타운,,,https://kbland.kr/map?complex=14957,,high,playwright_search,2026-09-18T10:45:12.718863
A60405002,다대롯데캐슬블루,다대동,부산광역시 사하구 다대동 86-6 다대롯데캐슬블루,1326.0,25408,다대롯데캐슬블루,,,https://kbland.kr/map?complex=25408,,high,playwright_search,2026-09-18T10:45:20.164724
A60472901,다대푸르지오,다대동,부산광역시 사하구 다대동 1667 다대푸르지오,972.0,5824,부산다대푸르지오,,,https://kbland.kr/map?complex=5824,,high,playwright_search,2026-09-18T10:45:22.347697
A60474307,다대해송아파트,다대동,부산광역시 사하구 다대동 113-11 다대해송아파트,714.0,5818,다대해송,,,https://kbland.kr/map?complex=5818,,high,playwright_search,2026-09-18T10:45:24.547278
A60475305,신다대아파트,다대동,부산광역시 사하구 다대동 113 신다대아파트,570.0,5821,신다대(다대3지구도개공),,,https://kbland.kr/map?complex=5821,,high,playwright_search,2026-09-18T10:45:26.738474
A60475408,국제그린아파트,다대동,부산광역시 사하구 다대동 94-2 국제그린아파트,996.0,5817,국제그린,,,https://kbland.kr/map?complex=5817,,high,playwright_search,2026-09-18T10:45:31.021657
A60475412,다대다송,다대동,부산광역시 사하구 다대동 94-5 다대다송,500.0,5820,다송,,,https://kbland.kr/map?complex=5820,,high,playwright_search,2026-09-18T10:45:36.300888
A60475507,다대대우아파트,다대동,부산광역시 사하구 다대동 1552 다대대우아파트,546.0,5829,다대대우,,,https://kbland.kr/map?complex=5829,,high,playwright_search,2026-09-18T10:45:38.500436
A60475509,다대푸른아파트,다대동,부산광역시 사하구 다대동 1548-13 다대푸른아파트,640.0,5835,다대푸른,,,https://kbland.kr/map?complex=5835,,high,playwright_search,2026-09-18T10:45:40.800642
A60475612,다대현대아파트,다대동,부산광역시 사하구 다대동 120-1 다대현대아파트,2181.0,5816,다대포현대,,,https://kbland.kr/map?complex=5816,,high,playwright_search,2026-09-18T10:45:44.065387
A60475710,다대삼환아파트,다대동,부산광역시 사하구 다대동 120-10 다대삼환아파트,1669.0,5815,삼환,,,https://kbland.kr/map?complex=5815,,high,playwright_search,2026-09-18T10:45:47.342387
A60476511,다대자유아파트,다대동,부산광역시 사하구 다대동 382-3 다대자유아파트,987.0,5826,다대자유,,,https://kbland.kr/map?complex=5826,,high,playwright_search,2026-09-18T10:45:49.533024
A60476604,다대코오롱아파트(코오롱맨션),다대동,부산광역시 사하구 다대동 37 다대코오롱아파트(코오롱맨션),520.0,5822,다대코오롱맨션,,,https://kbland.kr/map?complex=5822,,high,playwright_search,2026-09-18T10:45:51.782095
A60482708,성원아파트,다대동,부산광역시 사하구 다대동 1552-19 성원아파트,546.0,5827,성원,,,https://kbland.kr/map?complex=5827,,high,playwright_search,2026-09-18T10:46:00.324615
A10026651,e-편한세상 사하2차 아파트,구평동,부산광역시 사하구 구평동 518 e-편한세상 사하2차 아파트,946.0,31341,e편한세상사하2차,,,https://kbland.kr/map?complex=31341,,high,playwright_search,2026-09-18T10:46:06.696724
A60481703,구평1차자유아파트,구평동,부산광역시 사하구 구평동 17 구평1차자유아파트,584.0,5837,구평1차자유,,,https://kbland.kr/map?complex=5837,,high,playwright_search,2026-09-18T10:46:15.185195
A60480608,부영벽산파라빌아파트,감천동,부산광역시 사하구 감천동 567 부영벽산파라빌아파트,634.0,5845,부영벽산파라빌,,,https://kbland.kr/map?complex=5845,,high,playwright_search,2026-09-18T10:46:17.372928
A60976902,청룡경동아파트,청룡동,부산광역시 금정구 청룡동 350 청룡경동아파트,612.0,5302,경동,,,https://kbland.kr/map?complex=5302,,high,playwright_search,2026-09-18T10:46:20.649564
A60931004,구서동 쌍용예가 2단지,구서동,부산광역시 금정구 구서동 1059 구서동 쌍용예가 2단지,809.0,21533,구서동쌍용예가(2단지),,,https://kbland.kr/map?complex=21533,,high,playwright_search,2026-09-18T10:46:28.125724
A60931207,구서동롯데캐슬골드2단지(1049),구서동,부산광역시 금정구 구서동 1049 구서동롯데캐슬골드2단지(1049),1926.0,14004,구서동롯데캐슬골드(2단지),,,https://kbland.kr/map?complex=14004,,high,playwright_search,2026-09-18T10:46:30.326320
A60971101,롯데캐슬골드1단지,구서동,부산광역시 금정구 구서동 1051 롯데캐슬골드1단지,1728.0,14003,구서동롯데캐슬골드(1단지),,,https://kbland.kr/map?complex=14003,,high,playwright_search,2026-09-18T10:46:32.564933
A60975204,구서선경아파트,구서동,부산광역시 금정구 구서동 185-1 구서선경아파트,616.0,293624,"선경(1,2차)",,,https://kbland.kr/map?complex=293624,,high,playwright_search,2026-09-18T10:46:35.804374
A60976105,구서선경3차아파트,구서동,부산광역시 금정구 구서동 1006-2 구서선경3차아파트,795.0,5268,선경구서동3차,,,https://kbland.kr/map?complex=5268,,high,playwright_search,2026-09-18T10:46:38.005168
A60980506,구서우성아파트,구서동,부산광역시 금정구 구서동 1027-1 구서우성아파트,1118.0,5263,구서우성,,,https://kbland.kr/map?complex=5263,,high,playwright_search,2026-09-18T10:46:40.329211
A10026780,래미안 장전,장전동,부산광역시 금정구 장전동 745 래미안 장전,1938.0,29934,래미안장전,,,https://kbland.kr/map?complex=29934,,high,playwright_search,2026-09-18T10:46:42.567984
A60939002,금정산sk뷰,장전동,부산광역시 금정구 장전동 713 금정산sk뷰,1306.0,21536,장전동금정산SK뷰,,,https://kbland.kr/map?complex=21536,,high,playwright_search,2026-09-18T10:46:44.784347
A60939003,벽산블루밍장전디자인시티,장전동,부산광역시 금정구 장전동 717 벽산블루밍장전디자인시티,1539.0,20050,벽산블루밍장전디자인시티,,,https://kbland.kr/map?complex=20050,,high,playwright_search,2026-09-18T10:46:47.000401
A60939004,금정산쌍용예가,장전동,부산광역시 금정구 장전동 732 금정산쌍용예가,514.0,19915,금정산쌍용예가,,,https://kbland.kr/map?complex=19915,,high,playwright_search,2026-09-18T10:46:49.236788
A60939005,금정산 2차 쌍용 예가,장전동,부산광역시 금정구 장전동 739 금정산 2차 쌍용 예가,565.0,25090,금정산2차쌍용예가,,,https://kbland.kr/map?complex=25090,,high,playwright_search,2026-09-18T10:46:51.434128
A10024226,삼한골든뷰에듀스테이션,부곡동,부산광역시 금정구 부곡동 981 삼한골든뷰에듀스테이션,610.0,39445,삼한골든뷰에듀스테이션,,,https://kbland.kr/map?complex=39445,,high,playwright_search,2026-09-18T10:46:53.695107
A60932003,부곡동푸르지오아파트,부곡동,부산광역시 금정구 부곡동 268-2 부곡동푸르지오아파트,540.0,15109,부곡동푸르지오,,,https://kbland.kr/map?complex=15109,,high,playwright_search,2026-09-18T10:46:55.881643
A60970301,부곡대우아파트,부곡동,부산광역시 금정구 부곡동 244-7 부곡대우아파트,1270.0,5281,부곡대우,,,https://kbland.kr/map?complex=5281,,high,playwright_search,2026-09-18T10:46:58.121826
A60975303,경남한신,부곡동,부산광역시 금정구 부곡동 225-6 경남한신,1408.0,5275,경남한신,,,https://kbland.kr/map?complex=5275,,high,playwright_search,2026-09-18T10:47:00.384940
A60975404,부곡뉴그린아파트,부곡동,부산광역시 금정구 부곡동 962 부곡뉴그린아파트,990.0,5276,부곡뉴그린,,,https://kbland.kr/map?complex=5276,,high,playwright_search,2026-09-18T10:47:02.617833
A60975502,부곡SK아파트,부곡동,부산광역시 금정구 부곡동 63-11 부곡SK아파트,1084.0,5277,SK,,,https://kbland.kr/map?complex=5277,,high,playwright_search,2026-09-18T10:47:05.871207
A60976502,부곡늘푸른아파트,부곡동,부산광역시 금정구 부곡동 957 부곡늘푸른아파트,885.0,5280,부곡늘푸른아파트,,735,https://kbland.kr/map?complex=5280,,exact,playwright_search,2026-09-18T10:47:14.177486
A60982103,우신뉴타운,부곡동,부산광역시 금정구 부곡동 235-5 우신뉴타운,552.0,5278,우신뉴타운,,,https://kbland.kr/map?complex=5278,,high,playwright_search,2026-09-18T10:47:16.380547
A10020020,부산에코델타시티 디에트르 더 퍼스트아파트,강동동,부산광역시 강서구 강동동 4677-2 부산에코델타시티 디에트르 더 퍼스트아파트,972.0,1025812,부산에코델타시티디에트르더퍼스트,,,https://kbland.kr/map?complex=1025812,,high,playwright_search,2026-09-18T10:47:18.718323
A10020378,에코델타시티 푸르지오린,강동동,부산광역시 강서구 강동동 27- 에코델타시티 푸르지오린,895.0,1044089,에코델타시티푸르지오린,,,https://kbland.kr/map?complex=1044089,,high,playwright_search,2026-09-18T10:47:27.215430
A10020569,에코델타시티 푸르지오 센터파크,강동동,부산광역시 강서구 강동동 - 에코델타시티 푸르지오 센터파크,972.0,659248,에코델타시티푸르지오센터파크,,,https://kbland.kr/map?complex=659248,,high,playwright_search,2026-09-18T10:47:29.473079
A10020645,강서자이 에코델타,강동동,부산광역시 강서구 강동동 - 강서자이 에코델타,856.0,545730,강서자이에코델타,,,https://kbland.kr/map?complex=545730,,high,playwright_search,2026-09-18T10:47:31.682342
A10020649,e편한세상 에코델타 센터포인트,강동동,부산광역시 강서구 강동동 - e편한세상 에코델타 센터포인트,953.0,553270,e편한세상에코델타센터포인트,,,https://kbland.kr/map?complex=553270,,high,playwright_search,2026-09-18T10:47:33.926238
A10022541,에코델타 스마트시티 수자인,강동동,부산광역시 강서구 강동동 5058-9 에코델타 스마트시티 수자인,554.0,432314,에코델타스마트시티수자인,,,https://kbland.kr/map?complex=432314,,high,playwright_search,2026-09-18T10:47:36.100338
A10024664,더샵명지퍼스트월드3단지,명지동,부산광역시 강서구 명지동 3595-3 더샵명지퍼스트월드3단지,1530.0,39467,더샵명지퍼스트월드3단지,,,https://kbland.kr/map?complex=39467,,high,playwright_search,2026-09-18T10:47:44.640373
A10024697,더샵명지퍼스트월드2단지아파트,명지동,부산광역시 강서구 명지동 3594 더샵명지퍼스트월드2단지아파트,1406.0,39465,더샵명지퍼스트월드2단지,,,https://kbland.kr/map?complex=39465,,high,playwright_search,2026-09-18T10:47:46.864065
A10026157,명지더웨스턴,명지동,부산광역시 강서구 명지동 3399 명지더웨스턴,1201.0,33649,명지더웨스턴,,,https://kbland.kr/map?complex=33649,,high,playwright_search,2026-09-18T10:47:58.324199
A10026445,중흥S-클래스에듀오션,명지동,부산광역시 강서구 명지동 3350 중흥S-클래스에듀오션,750.0,30511,중흥S-클래스에듀오션,,,https://kbland.kr/map?complex=30511,,high,playwright_search,2026-09-18T10:48:00.599836
A10027139,호반써밋명지국제,명지동,부산광역시 강서구 명지동 3344 호반써밋명지국제,694.0,29765,호반써밋명지국제2차,,,https://kbland.kr/map?complex=29765,,high,playwright_search,2026-09-18T10:48:02.865034
A10027280,명지 협성휴포레,명지동,부산광역시 강서구 명지동 3328 명지 협성휴포레,1664.0,29143,명지협성휴포레,,,https://kbland.kr/map?complex=29143,,high,playwright_search,2026-09-18T10:48:05.064161
A10027282,중흥S클래스프라디움아파트,명지동,부산광역시 강서구 명지동 3400 중흥S클래스프라디움아파트,1033.0,29576,부산명지중흥S클래스프라디움,,,https://kbland.kr/map?complex=29576,,high,playwright_search,2026-09-18T10:48:07.268538
A10027581,명지대방노블랜드오션뷰2차아파트,명지동,부산광역시 강서구 명지동 3417 명지대방노블랜드오션뷰2차아파트,600.0,28808,명지대방노블랜드오션뷰2차,,,https://kbland.kr/map?complex=28808,,high,playwright_search,2026-09-18T10:48:09.480374
A10027621,명지2차 금강펜테리움 센트럴파크,명지동,부산광역시 강서구 명지동 1131-1 명지2차 금강펜테리움 센트럴파크,670.0,28807,명지2차금강펜테리움센트럴파크,,,https://kbland.kr/map?complex=28807,,high,playwright_search,2026-09-18T10:48:11.717976
A10027656,대방노블랜드오션뷰1차아파트,명지동,부산광역시 강서구 명지동 2609-5 대방노블랜드오션뷰1차아파트,737.0,27635,명지대방노블랜드오션뷰1차,,,https://kbland.kr/map?complex=27635,,high,playwright_search,2026-09-18T10:48:13.917819
A10027698,명지 국제신도시 호반베르디움1차,명지동,부산광역시 강서구 명지동 2484 명지 국제신도시 호반베르디움1차,642.0,28794,명지국제신도시호반베르디움1차,,,https://kbland.kr/map?complex=28794,,high,playwright_search,2026-09-18T10:48:16.161374
A10027918,명지1차금강펜테리움센트럴파크,명지동,부산광역시 강서구 명지동 1690-1 명지1차금강펜테리움센트럴파크,850.0,27120,명지1차금강펜테리움센트럴파크,,,https://kbland.kr/map?complex=27120,,high,playwright_search,2026-09-18T10:48:18.380712
A10028117,명지삼정그린코아,명지동,부산광역시 강서구 명지동 3246 명지삼정그린코아,610.0,27834,명지삼정그린코아웨스트,,,,,medium,playwright_search,2026-09-18T10:48:29.984534
A61820001,명지롯데캐슬,명지동,부산광역시 강서구 명지동 3244 명지롯데캐슬,1122.0,15912,명지롯데캐슬,,,https://kbland.kr/map?complex=15912,,high,playwright_search,2026-09-18T10:48:32.195544
A61870404,퀸덤1차아인슈타인타운,명지동,부산광역시 강서구 명지동 3232 퀸덤1차아인슈타인타운,1112.0,16015,영어도시퀸덤1차아인슈타인타운,,,https://kbland.kr/map?complex=16015,,high,playwright_search,2026-09-18T10:48:34.449484
A61870405,영어도시퀸덤1차링컨타운,명지동,부산광역시 강서구 명지동 3231 영어도시퀸덤1차링컨타운,1102.0,16014,영어도시퀸덤1차링컨타운,,,https://kbland.kr/map?complex=16014,,high,playwright_search,2026-09-18T10:48:36.655909
A61870406,영어도시퀸덤에디슨타운,명지동,부산광역시 강서구 명지동 3230-11 영어도시퀸덤에디슨타운,652.0,16013,영어도시퀸덤1차에디슨타운,,,https://kbland.kr/map?complex=16013,,high,playwright_search,2026-09-18T10:48:39.921394
A61870410,명지두산위브포세이돈,명지동,부산광역시 강서구 명지동 3234 명지두산위브포세이돈,1256.0,24705,명지두산위브포세이돈,,,https://kbland.kr/map?complex=24705,,high,playwright_search,2026-09-18T10:48:42.146199
A61870411,명지오션시티한신휴플러스,명지동,부산광역시 강서구 명지동 3236 명지오션시티한신휴플러스,841.0,27031,명지한신휴플러스,,,https://kbland.kr/map?complex=27031,,high,playwright_search,2026-09-18T10:48:44.332963
A10027026,지사과학단지 삼정그린코아아파트,지사동,부산광역시 강서구 지사동 1185-1 지사과학단지 삼정그린코아아파트,1013.0,30234,지사과학단지삼정그린코아,,,https://kbland.kr/map?complex=30234,,high,playwright_search,2026-09-18T10:48:58.088470
A10028069,협성.DS엘리시안아파트,지사동,부산광역시 강서구 지사동 1186 협성.DS엘리시안아파트,1277.0,27115,협성DS엘리시안,,,https://kbland.kr/map?complex=27115,,high,playwright_search,2026-09-18T10:49:00.313577
A61823002,금강펜테리움,지사동,부산광역시 강서구 지사동 1184-1 금강펜테리움,1111.0,25699,지사금강펜테리움,,,https://kbland.kr/map?complex=25699,,high,playwright_search,2026-09-18T10:49:04.557898
A61829001,신호윌더하임,신호동,부산광역시 강서구 신호동 205-1 신호윌더하임,671.0,13789,부산신호윌더하임,,,https://kbland.kr/map?complex=13789,,high,playwright_search,2026-09-18T10:49:06.830528
A10025258,아시아드코오롱하늘채,거제동,부산광역시 연제구 거제동 890-1 아시아드코오롱하늘채,660.0,46817,아시아드코오롱하늘채,,352,https://kbland.kr/map?complex=46817,,exact,playwright_search,2026-09-18T10:49:22.166940
A10025950,거제센트럴자이,거제동,부산광역시 연제구 거제동 307-6 거제센트럴자이,878.0,33306,거제센트럴자이,,,https://kbland.kr/map?complex=33306,,high,playwright_search,2026-09-18T10:49:24.448622
A61175804,거제현대아파트,거제동,부산광역시 연제구 거제동 840 거제현대아파트,618.0,5956,현대,,,https://kbland.kr/map?complex=5956,,high,playwright_search,2026-09-18T10:49:27.715217
A61176513,거제1차현대홈타운,거제동,부산광역시 연제구 거제동 1481 거제1차현대홈타운,1127.0,5973,거제1차현대홈타운,,,https://kbland.kr/map?complex=5973,,high,playwright_search,2026-09-18T10:49:29.951383
A61176612,거제2차현대홈타운아파트,거제동,부산광역시 연제구 거제동 1479 거제2차현대홈타운아파트,1110.0,5974,거제2차현대홈타운,,,https://kbland.kr/map?complex=5974,,high,playwright_search,2026-09-18T10:49:32.165219
A61176911,거제동롯데캐슬아파트,거제동,부산광역시 연제구 거제동 1467-1 거제동롯데캐슬아파트,540.0,5965,거제동롯데캐슬,,,https://kbland.kr/map?complex=5965,,high,playwright_search,2026-09-18T10:49:40.707862
A61177214,거제동월드메르디앙,거제동,부산광역시 연제구 거제동 1468-1 거제동월드메르디앙,1156.0,13867,거제동월드메르디앙,,,https://kbland.kr/map?complex=13867,,high,playwright_search,2026-09-18T10:49:42.946168
A61180503,유림아시아드아파트,거제동,부산광역시 연제구 거제동 714-144 유림아시아드아파트,1330.0,5981,거제유림아시아드,,,https://kbland.kr/map?complex=5981,,high,playwright_search,2026-09-18T10:49:45.154565
A10022365,연산포레서희스타힐스,연산동,부산광역시 연제구 연산동 1135-227 연산포레서희스타힐스,612.0,349751,연산포레서희스타힐스,,,https://kbland.kr/map?complex=349751,,high,playwright_search,2026-09-18T10:49:49.368043
A10024627,연산롯데캐슬골드포레,연산동,부산광역시 연제구 연산동 2367 연산롯데캐슬골드포레,1230.0,39355,연산롯데캐슬골드포레,,,https://kbland.kr/map?complex=39355,,high,playwright_search,2026-09-18T10:49:55.640556
A10025135,시청역 비스타동원아파트,연산동,부산광역시 연제구 연산동 1445-11 시청역 비스타동원아파트,740.0,33371,시청역비스타동원,,,https://kbland.kr/map?complex=33371,,high,playwright_search,2026-09-18T10:49:57.864886
A10025559,연산더샵아파트,연산동,부산광역시 연제구 연산동 1990 연산더샵아파트,1071.0,32992,연산더샵,,,https://kbland.kr/map?complex=32992,,high,playwright_search,2026-09-18T10:50:00.063966
A10025994,연제 롯데캐슬앤데시앙,연산동,부산광역시 연제구 연산동 772-1 연제 롯데캐슬앤데시앙,1168.0,31272,연제롯데캐슬앤데시앙,,,https://kbland.kr/map?complex=31272,,high,playwright_search,2026-09-18T10:50:02.329932
A10027159,브라운스톤연제,연산동,부산광역시 연제구 연산동 1573 브라운스톤연제,521.0,1061231,브라운스톤연제,,,https://kbland.kr/map?complex=1061231,,high,playwright_search,2026-09-18T10:50:15.065719
A10027937,더샵 파크시티,연산동,부산광역시 연제구 연산동 2311 더샵 파크시티,1758.0,26892,더샵파크시티,,,https://kbland.kr/map?complex=26892,,high,playwright_search,2026-09-18T10:50:17.329860
A10028028,부산센텀푸르지오,연산동,부산광역시 연제구 연산동 137-15 부산센텀푸르지오,560.0,26647,부산센텀푸르지오,,,https://kbland.kr/map?complex=26647,,high,playwright_search,2026-09-18T10:50:19.585643
A61175110,망미주공아파트,연산동,부산광역시 연제구 연산동 2220 망미주공아파트,2038.0,5984,주공(망미주공),,,https://kbland.kr/map?complex=5984,,high,playwright_search,2026-09-18T10:50:21.885462
A61175209,연산한양아파트,연산동,부산광역시 연제구 연산동 387-1 연산한양아파트,1452.0,6019+6008+6009+6010+6011,연산한양아파트,,1452,https://kbland.kr/map?complex=6019,,exact,playwright_search,2026-09-18T10:50:28.246435
A61175901,연산자이,연산동,부산광역시 연제구 연산동 2262 연산자이,1598.0,16103,연산자이,,,https://kbland.kr/map?complex=16103,,high,playwright_search,2026-09-18T10:50:30.453498
A61176308,연산선경아파트,연산동,부산광역시 연제구 연산동 2235-4 연산선경아파트,576.0,5987,선경,,,https://kbland.kr/map?complex=5987,,high,playwright_search,2026-09-18T10:50:33.712721
A61176411,연산LG아파트,연산동,부산광역시 연제구 연산동 243-18 연산LG아파트,2302.0,5994,연산LG,,,https://kbland.kr/map?complex=5994,,high,playwright_search,2026-09-18T10:50:35.943715
A10025433,수영sk뷰 1단지,망미동,부산광역시 수영구 망미동 1176 수영sk뷰 1단지,1147.0,32016,수영SK뷰1단지,,,https://kbland.kr/map?complex=32016,,high,playwright_search,2026-09-18T10:50:38.168713
A61313001,망미삼성아파트,망미동,부산광역시 수영구 망미동 777 망미삼성아파트,672.0,5946,삼성,,,https://kbland.kr/map?complex=5946,,high,playwright_search,2026-09-18T10:50:41.405648
A61313203,센텀수영강변3차 e-편한세상아파트,망미동,부산광역시 수영구 망미동 1136 센텀수영강변3차 e-편한세상아파트,530.0,13555,센텀수영강변3차e편한세상,,,https://kbland.kr/map?complex=13555,,high,playwright_search,2026-09-18T10:50:48.847039
A61375702,수영현대아파트,수영동,부산광역시 수영구 수영동 541 수영현대아파트,1180.0,426731,현대,,,https://kbland.kr/map?complex=426731,,high,playwright_search,2026-09-18T10:50:52.174104
A61383101,수영협성르네상스타운,수영동,부산광역시 수영구 수영동 432-1 수영협성르네상스타운,684.0,13128,수영협성르네상스타운,,,https://kbland.kr/map?complex=13128,,high,playwright_search,2026-09-18T10:50:54.397623
A10025075,e편한세상 오션테라스,민락동,부산광역시 수영구 민락동 113-10 e편한세상 오션테라스,1038.0,38321,e편한세상오션테라스3단지,,,,,medium,playwright_search,2026-09-18T10:50:59.685133
A10026760,센텀비스타동원아파트,민락동,부산광역시 수영구 민락동 778 센텀비스타동원아파트,840.0,29371,센텀비스타동원(1차),,,https://kbland.kr/map?complex=29371,,high,playwright_search,2026-09-18T10:51:01.931943
A61377105,센텀비치푸르지오아파트,민락동,부산광역시 수영구 민락동 108-1 센텀비치푸르지오아파트,1082.0,12212,센텀비치푸르지오,,,https://kbland.kr/map?complex=12212,,high,playwright_search,2026-09-18T10:51:04.223338
A10020002,드파인 광안,광안동,부산광역시 수영구 광안동 1240-38 드파인 광안,1233.0,1849534,드파인광안,,,https://kbland.kr/map?complex=1849534,,high,playwright_search,2026-09-18T10:51:14.838989
A10024695,광안자이아파트,광안동,부산광역시 수영구 광안동 1257 광안자이아파트,971.0,39499,광안자이,,,https://kbland.kr/map?complex=39499,,high,playwright_search,2026-09-18T10:51:17.040773
A61310007,광안쌍용예가디오션,광안동,부산광역시 수영구 광안동 1330 광안쌍용예가디오션,928.0,25696,부산광안동쌍용예가디오션,,,https://kbland.kr/map?complex=25696,,high,playwright_search,2026-09-18T10:51:20.302244
A61375202,광원아파트,광안동,부산광역시 수영구 광안동 526-1 광원아파트,589.0,5926,광원,,,https://kbland.kr/map?complex=5926,,high,playwright_search,2026-09-18T10:51:22.607130
A61375603,비치-그린아파트,광안동,부산광역시 수영구 광안동 529 비치-그린아파트,1038.0,5927,비치-그린,,,https://kbland.kr/map?complex=5927,,high,playwright_search,2026-09-18T10:51:24.806825
A10023420,남천자이아파트,남천동,부산광역시 수영구 남천동 148-28 남천자이아파트,913.0,730329,남천자이,,,https://kbland.kr/map?complex=730329,,exact,playwright_search,2026-09-18T10:51:27.005001
A61301003,삼익비치아파트,남천동,부산광역시 수영구 남천동 148-4 삼익비치아파트,3060.0,5918,비치(삼익),,,https://kbland.kr/map?complex=5918,,high,playwright_search,2026-09-18T10:51:32.384844
A61775202,모라백양그린아파트,모라동,부산광역시 사상구 모라동 552 모라백양그린아파트,1080.0,5732,백양그린,,,https://kbland.kr/map?complex=5732,,high,playwright_search,2026-09-18T10:51:47.135162
A61775706,우성아파트,모라동,부산광역시 사상구 모라동 1357 우성아파트,796.0,5730,우성,,,https://kbland.kr/map?complex=5730,,high,playwright_search,2026-09-18T10:51:56.640914
A61781805,모라벽산아파트,모라동,부산광역시 사상구 모라동 203 모라벽산아파트,780.0,5731,모라벽산,,,https://kbland.kr/map?complex=5731,,high,playwright_search,2026-09-18T10:52:00.844264
A61781807,모라동원타운,모라동,부산광역시 사상구 모라동 1361 모라동원타운,1110.0,5734,모라동동원타운,,,https://kbland.kr/map?complex=5734,,high,playwright_search,2026-09-18T10:52:04.137623
A61781808,우신모라아파트,모라동,부산광역시 사상구 모라동 1362 우신모라아파트,1620.0,5741,우신모라,,,https://kbland.kr/map?complex=5741,,high,playwright_search,2026-09-18T10:52:06.337062
A10023104,사상 중흥S-클래스 그랜드센트럴,덕포동,부산광역시 사상구 덕포동 795 사상 중흥S-클래스 그랜드센트럴,1572.0,49064,사상중흥S-클래스그랜드센트럴,,,https://kbland.kr/map?complex=49064,,high,playwright_search,2026-09-18T10:52:08.573659
A61777903,덕포경동메르빌,덕포동,부산광역시 사상구 덕포동 793 덕포경동메르빌,517.0,25060,덕포경동메르빌,,,https://kbland.kr/map?complex=25060,,high,playwright_search,2026-09-18T10:52:10.897990
A61781005,덕포자유아파트,덕포동,부산광역시 사상구 덕포동 761-1 덕포자유아파트,780.0,5715,자유,,,https://kbland.kr/map?complex=5715,,high,playwright_search,2026-09-18T10:52:14.129552
A10023544,센트럴 스타힐스,괘법동,부산광역시 사상구 괘법동 526-2 센트럴 스타힐스,874.0,48448,센트럴스타힐스,,,https://kbland.kr/map?complex=48448,,high,playwright_search,2026-09-18T10:52:16.359158
A61780802,사상강변동원아파트,괘법동,부산광역시 사상구 괘법동 519-1 사상강변동원아파트,600.0,5725,사상강변동원,,,https://kbland.kr/map?complex=5725,,high,playwright_search,2026-09-18T10:52:24.905663
A10026975,주례경동리인아파트,주례동,부산광역시 사상구 주례동 116-2 주례경동리인아파트,839.0,29759,주례경동리인,,,https://kbland.kr/map?complex=29759,,high,playwright_search,2026-09-18T10:52:31.195937
A61701002,주례한일유앤아이아파트,주례동,부산광역시 사상구 주례동 239 주례한일유앤아이아파트,988.0,13182,주례한일유앤아이,,,https://kbland.kr/map?complex=13182,,high,playwright_search,2026-09-18T10:52:33.457690
A61776303,주례럭키아파트,주례동,부산광역시 사상구 주례동 595 주례럭키아파트,2293.0,5670,주례럭키아파트,,1962,https://kbland.kr/map?complex=5670,,exact,playwright_search,2026-09-18T10:52:46.165260
A61778608,주례청구아파트,주례동,부산광역시 사상구 주례동 955-2 주례청구아파트,831.0,5686,주례청구,,,https://kbland.kr/map?complex=5686,,high,playwright_search,2026-09-18T10:52:48.391166
A61776907,학장금강,학장동,부산광역시 사상구 학장동 819 학장금강,730.0,5690,금강,,,https://kbland.kr/map?complex=5690,,high,playwright_search,2026-09-18T10:53:10.631159
A61777010,학장무학,학장동,부산광역시 사상구 학장동 820-1 학장무학,893.0,5692,학장무학,,,https://kbland.kr/map?complex=5692,,high,playwright_search,2026-09-18T10:53:12.852209
A61777105,학장벽산아파트,학장동,부산광역시 사상구 학장동 168 학장벽산아파트,526.0,5698,학장벽산,,,https://kbland.kr/map?complex=5698,,high,playwright_search,2026-09-18T10:53:15.020764
A61777312,학장반도보라타운,학장동,부산광역시 사상구 학장동 573-1 학장반도보라타운,998.0,5691,학장반도보라타운,,,https://kbland.kr/map?complex=5691,,high,playwright_search,2026-09-18T10:53:17.236339
A61777409,구덕대림,학장동,부산광역시 사상구 학장동 167-3 구덕대림,825.0,5701,학장대림(구덕),,,,,medium,playwright_search,2026-09-18T10:53:22.481976
A61777411,학장삼정그린코아,학장동,부산광역시 사상구 학장동 858 학장삼정그린코아,511.0,25714,학장동삼정그린코아,,,https://kbland.kr/map?complex=25714,,high,playwright_search,2026-09-18T10:53:26.776896
A61777711,학장목화,학장동,부산광역시 사상구 학장동 574-82 학장목화,999.0,5702,목화,,,https://kbland.kr/map?complex=5702,,high,playwright_search,2026-09-18T10:53:30.058204
A61777806,학장동2차삼성,학장동,부산광역시 사상구 학장동 574-57 학장동2차삼성,549.0,5697,학장동2차삼성,,,https://kbland.kr/map?complex=5697,,high,playwright_search,2026-09-18T10:53:32.249331
A61784208,신구덕우성,학장동,부산광역시 사상구 학장동 571-3 신구덕우성,763.0,5693,신구덕우성,,,https://kbland.kr/map?complex=5693,,high,playwright_search,2026-09-18T10:53:34.495357
